lang,text,edit_history_tweet_ids,created_at,author_id,id
und,RT @AHedtra: ☺️ https://t.co/AYr5Vgp5xY,['1597017822991126530'],2022-11-28T00:01:34.000Z,2786134888,1597017822991126530
fr,"RT @heilidya: ✨Grâce au #LeaguePartner je fais gagner:
-&gt; 5 Skins Anivia Sorcière 🦇
-&gt; 5 Skins Yorick Fleur Spirituelle 🌸

Pour tenter ta c…",['1597017682121228290'],2022-11-28T00:01:01.000Z,2786134888,1597017682121228290
en,RT @weirdlilguys: not impressed https://t.co/YoOcr3HE11,['1597017530945523712'],2022-11-28T00:00:25.000Z,2786134888,1597017530945523712
zxx,RT @CatLoverCult: https://t.co/noSnPfYuDt,['1597017472749965313'],2022-11-28T00:00:11.000Z,2786134888,1597017472749965313
zxx,RT @iorichankawawa: https://t.co/2R9nIJgdrD,['1597017291840815104'],2022-11-27T23:59:28.000Z,2786134888,1597017291840815104
zxx,RT @Zb0l0: https://t.co/n61QoaBia2,['1597016847983185920'],2022-11-27T23:57:42.000Z,2786134888,1597016847983185920
en,"RT @Marples_: 🎄❄️✨ Winterblessd Skin GIVEAWAY ✨❄️🎄

3 WINNERS ANNOUNCED DEC 8TH! 

TO ENTER JUST: 
❤️LIKE 
🔁RETWEET 
✅FOLLOW https://t.co/B…",['1597016734799564806'],2022-11-27T23:57:15.000Z,2786134888,1597016734799564806
und,@Lilynn02 LAN,['1596969808012005378'],2022-11-27T20:50:47.000Z,2786134888,1596969808012005378
es,"RT @Lilynn02: ❣️Sorteo Minileyendas Legendarias❣️

Los códigos sirven para todas las regiones e incluyen:

10 minileyendas legendarias c/u…",['1596969778920361984'],2022-11-27T20:50:40.000Z,2786134888,1596969778920361984
en,"RT @SovitiaLoL: ayooo! doing some league giveaways! 🥰
spirit blossom yorick bundles! thanks to the #LPP! 💙
it comes with:
🌸 yorick
🌸 spirit…",['1596969710700331008'],2022-11-27T20:50:23.000Z,2786134888,1596969710700331008
fr,"RT @TrnElsa: 🎁GIVEWAY🎁
Grâce au #LeaguePartner je vous fais gagner 8 Yorick Fleur Spirituelle et son chroma exclusif émeraude ! 

Pour PART…",['1596962695852724224'],2022-11-27T20:22:31.000Z,2786134888,1596962695852724224
en,"RT @deepvesper: Everyone is doing Miku but with big breasts.
busty, bustier, bustiest https://t.co/2IDuYL6I95",['1596962636876292096'],2022-11-27T20:22:17.000Z,2786134888,1596962636876292096
zxx,RT @Zb0l0: https://t.co/auNJ2xi0wc,['1596962312057131008'],2022-11-27T20:20:59.000Z,2786134888,1596962312057131008
en,RT @OTerrifying: Cop gets scared by a mountain lion’s scream 😳 https://t.co/B1znVLUCWc,['1596962281094807552'],2022-11-27T20:20:52.000Z,2786134888,1596962281094807552
zxx,RT @CuteAnimeGirls_: https://t.co/Sn4ONBhQfO,['1596962220369334272'],2022-11-27T20:20:38.000Z,2786134888,1596962220369334272
ja,"RT @Cheon1986: 98 不知火フレア🐥
#しらぬえ https://t.co/y5vamIge9E",['1596962147921035264'],2022-11-27T20:20:20.000Z,2786134888,1596962147921035264
es,"RT @saintloyal: Así se hacen las pastillas para la tos en casa...
 https://t.co/26NCXVOExj",['1596962100114751488'],2022-11-27T20:20:09.000Z,2786134888,1596962100114751488
en,RT @PAVGOD: Corgi factory  https://t.co/irs761EV0E,['1596954800155156480'],2022-11-27T19:51:08.000Z,2786134888,1596954800155156480
und,RT @hood_x_art: 💜🤍 https://t.co/lTsIAsaoiO,['1596954788520153088'],2022-11-27T19:51:06.000Z,2786134888,1596954788520153088
en,RT @tragicbirdapp: i hate it here https://t.co/aVpy0r5IGK,['1596954733243088896'],2022-11-27T19:50:53.000Z,2786134888,1596954733243088896
