created_at,text,lang,author_id,edit_history_tweet_ids,id
2022-11-28T02:28:10.000Z,"RT @TailsChannel: ✨ Ahead of the 15 December release on Netflix, an online listing from retailer @toychamp unveiled what appears to be a #S…",en,1305705838158532608,['1597054713345634304'],1597054713345634304
2022-11-27T20:20:06.000Z,@JaredTheAI I guess it can get hotter on Chaos Island then Ares 😂🔥,en,1305705838158532608,['1596962088345165826'],1596962088345165826
2022-11-27T20:07:18.000Z,@KiwiBean9 All the grass and greenery is beautiful! 💚,en,1305705838158532608,['1596958867879256064'],1596958867879256064
2022-11-27T19:59:24.000Z,"RT @RainsyArt: Out of sheer curiosity, I decided to edit one of the many contemporary Sonic renders to resemble Yuji Uekawa’s style a bit m…",en,1305705838158532608,['1596956880063975424'],1596956880063975424
2022-11-27T19:58:49.000Z,"RT @ge5dx: #SonicTheHedgehog
#ソニックフロンティア https://t.co/W1gLXN3mw0",qme,1305705838158532608,['1596956730738364417'],1596956730738364417
2022-11-27T19:54:45.000Z,"Which island would you visit? 

#SonicFrontiers #Sonic #SonicTheHedgehog https://t.co/wTuNqfnLF1",en,1305705838158532608,['1596955706652913664'],1596955706652913664
2022-11-27T18:49:15.000Z,RT @fumomo_: ソニックフロンティアクリアした～ https://t.co/AVZAtLXyfb,ja,1305705838158532608,['1596939225282535425'],1596939225282535425
2022-11-27T17:06:40.000Z,"RT @fronkus123: Azure
#SonicTheHedgehog https://t.co/cyGNEbTGdi",eu,1305705838158532608,['1596913408586452993'],1596913408586452993
2022-11-26T02:13:42.000Z,"RT @sonic_hedgehog: “Sonic Frontiers is the best 3D Sonic game in years” – Game Informer

Accelerate to new heights and experience the thri…",en,1305705838158532608,['1596326299861061632'],1596326299861061632
2022-11-26T01:28:24.000Z,"RT @Ohtanitter: Thank you for over 2 million views!🎧

The soundtrack will be released on December 7th.✨
That's just two weeks away! I can't…",en,1305705838158532608,['1596314899671498752'],1596314899671498752
2022-11-25T22:32:23.000Z,"RT @sonic_hedgehog: It's been 30 years since Sonic 2sday and the release of Sonic the Hedgehog 2. Life wouldn't be the same without you, li…",en,1305705838158532608,['1596270601223565313'],1596270601223565313
2022-11-25T21:45:40.000Z,"RT @AnaH_41: FINISHED SONIC FRONTIERS LES GO

#SonicFrontiers #SonicTheHedgehog https://t.co/SR1Ofq2kzd",en,1305705838158532608,['1596258846049153026'],1596258846049153026
2022-11-25T19:49:39.000Z,RT @chaoscxsmo: i'm what you get when the stars COLLIDE https://t.co/9ddso7S8Gu,en,1305705838158532608,['1596229648609726464'],1596229648609726464
2022-11-25T18:06:25.000Z,"RT @hikariviny: There are never enough Kocos Sonic, you have to take them all 🌱

#SonicTheHedgehog #Sonic #SonicFrontiers #sonicfanart http…",en,1305705838158532608,['1596203667719614467'],1596203667719614467
2022-11-25T07:33:15.000Z,"RT @SonicOfficialJP: 今週『ソニック・ザ・ヘッジホッグ2』の発売、そして本作から登場した「マイルス ”テイルス” パウアー」の30周年を迎えました🎉

記念すべき日を迎えたソニックの相棒、
テイルスの記念アートをお届け🎨

皆さまからテイルスへのお祝いメッセ…",ja,1305705838158532608,['1596044329776467968'],1596044329776467968
2022-11-24T22:01:59.000Z,RT @mi_itara: https://t.co/4wbTlX6Eeu,zxx,1305705838158532608,['1595900563782176768'],1595900563782176768
2022-11-24T18:56:46.000Z,@smasagaming 💙🙏🏼💙 https://t.co/0yEztuLy11,und,1305705838158532608,['1595853951219339264'],1595853951219339264
2022-11-24T18:56:00.000Z,RT @smasagaming: @SnazzySonic I am so thankful for Sonic Frontiers.,en,1305705838158532608,['1595853760206864384'],1595853760206864384
2022-11-24T18:41:30.000Z,"Glad I’m not the only one that’s tried rail grinding in real life because of a certain blue hedgehog! 💙🦔

#SonicFrontiers #Sonic #SonicTheHedgehog https://t.co/tsBywu37eY",en,1305705838158532608,['1595850109555683328'],1595850109555683328
2022-11-24T18:33:07.000Z,"🎁💙

#SonicFrontiers for the Holidays? https://t.co/YKpuUXXkI6",en,1305705838158532608,['1595847999820685312'],1595847999820685312
2022-11-24T18:30:14.000Z,RT @sonic_hedgehog: https://t.co/lSKm0nJWMZ,zxx,1305705838158532608,['1595847274261000192'],1595847274261000192
2022-11-24T18:08:31.000Z,RT @HauringuF: #SonicFrontiers https://t.co/xFjf8Jl46v,qme,1305705838158532608,['1595841809175154689'],1595841809175154689
2022-11-24T18:08:16.000Z,"RT @C_Dobbins: Family portrait :)

#SonicTheHedgehog #SonicFrontiers @sonic_hedgehog https://t.co/k1N90rLsqu",en,1305705838158532608,['1595841747413659649'],1595841747413659649
2022-11-24T00:00:29.000Z,RT @sonic_hedgehog: We made some #SonicFrontiers wallpaper for you! https://t.co/aNYzOo2rLQ,en,1305705838158532608,['1595567997841809409'],1595567997841809409
2022-11-23T23:48:14.000Z,"RT @CedDrawsNear: The Elder Koco Experience 
#SonicFrontiers #SonicTheHedeghog https://t.co/Ujwp7B11vH",en,1305705838158532608,['1595564913933565952'],1595564913933565952
2022-11-23T23:02:47.000Z,RT @LochlinBlue: @SamsProStation Oh god. https://t.co/6CiZoBVvHx,en,1305705838158532608,['1595553476116783107'],1595553476116783107
2022-11-23T22:33:09.000Z,RT @seaminglygood: picking flowers https://t.co/HKpolCYSBw,en,1305705838158532608,['1595546017813905408'],1595546017813905408
2022-11-23T22:22:50.000Z,"RT @jii_png: [ sonic frontiers ... inspired but not spoilers? ]
im what you get when the stars collide https://t.co/tLHY6MK8WV",en,1305705838158532608,['1595543424978952192'],1595543424978952192
2022-11-23T21:59:56.000Z,"RT @_kimmyko_: hey Ragnarok, nice game you got there-
#GodofWar #SonicFrontiers
#GodofWarRagnarokSpoilers https://t.co/5W4wDfF5it",en,1305705838158532608,['1595537660403011584'],1595537660403011584
2022-11-23T16:07:14.000Z,RT @lumspark: Chill out! https://t.co/gTdAJO50kM,en,1305705838158532608,['1595448902395625472'],1595448902395625472
2022-11-23T15:14:43.000Z,"RT @spacecolonie: [ sonic frontiers spoilers ]
egg memo 17 https://t.co/epsqaCMjpe",en,1305705838158532608,['1595435684117983232'],1595435684117983232
2022-11-23T03:33:38.000Z,RT @officialKingIce: Save your money for Super Sonic,en,1305705838158532608,['1595259249193467905'],1595259249193467905
2022-11-23T03:33:29.000Z,RT @officialKingIce: This is the last time you will ever get a chance to get Super Sonic,en,1305705838158532608,['1595259211088220160'],1595259211088220160
2022-11-23T02:11:21.000Z,"RT @virtanderson: 7. Emotion #31DaysSonic

""Sonic... don't disappoint me. You can't allow anger and hatred to overwhelm you. I'll pretend t…",en,1305705838158532608,['1595238543441375232'],1595238543441375232
2022-11-23T01:11:56.000Z,"RT @Bram_Maroy: Sonic frontiers fanart! Loved this game 🦔❤️ 

#sonicfrontiers #sonic #fanart https://t.co/SdqkhuLhYC",en,1305705838158532608,['1595223591083069440'],1595223591083069440
2022-11-23T01:11:50.000Z,"RT @ArionMiitoons: ( Frontiers Spoilers )

Cut dialogue I wanted to make an animatic out of!! A fun little exercise! #SonicTheHedgehog #Son…",en,1305705838158532608,['1595223564587704320'],1595223564587704320
2022-11-22T23:04:14.000Z,@stretchy_tailed Oh crap… https://t.co/7WVdS0iRfe,en,1305705838158532608,['1595191454518779905'],1595191454518779905
2022-11-22T22:48:36.000Z,"RT @RogerCraigSmith: 💙💙💙
#Sonic
#SonicTheHedgehog
#SonicFrontiers
💙💙💙

Sonic Frontiers Is One of Black Friday's Best Deals - IGN https://t.…",en,1305705838158532608,['1595187518164828160'],1595187518164828160
2022-11-22T22:47:59.000Z,"💙 

#SonicFrontiers https://t.co/aNhzI7L9sw",und,1305705838158532608,['1595187364573609984'],1595187364573609984
2022-11-22T22:47:58.000Z,"If you wanna mess with Koco you have to go through HIM! 

#SonicFrontiers #Sonic #SonicTheHedgehog https://t.co/MmlxBZwQ2k",en,1305705838158532608,['1595187359640801280'],1595187359640801280
2022-11-22T19:26:04.000Z,RT @TailsChannel: Got our hands on this #SonicFrontiers premium figure. Looks great! https://t.co/8VrLBwQkak,en,1305705838158532608,['1595136550056050688'],1595136550056050688
2022-11-22T02:55:34.000Z,"RT @SonicOfficialJP: スターフォール諸島の、もの寂し気なたそがれ時🌌

満天の星空から漏れこぼれた流星雨は、息を呑むような美しさ。 その１つを手に取れば、不思議と力が湧いてきます🌠

この世界で、明日はどんな冒険が待っているのでしょう？🌀🌱
星降る夜に、流れ…",ja,1305705838158532608,['1594887282762342400'],1594887282762342400
2022-11-22T02:55:25.000Z,RT @mi_itara: https://t.co/6XDDqlFgHo,zxx,1305705838158532608,['1594887245835960320'],1594887245835960320
2022-11-21T21:05:12.000Z,@jgriff_4real …now I want a sandwich 🥪,en,1305705838158532608,['1594799112033304576'],1594799112033304576
2022-11-21T18:35:09.000Z,RT @galaxiu_mao: @TailsChannel https://t.co/AKgPnqNvDK,qme,1305705838158532608,['1594761348088479747'],1594761348088479747
