edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597000696934854656'],2022-11-27T22:53:31.000Z,1597000696934854656,300454955,en,RT @TansuYegen: After being told not to use laptops during the lecture… https://t.co/mOdmIovyoQ
['1596996464915648513'],2022-11-27T22:36:42.000Z,1596996464915648513,300454955,en,"RT @TheSportsman: 🏴󠁧󠁢󠁥󠁮󠁧󠁿 Queen of Europe. 🏆 

🇦🇺 #QUEENOFTHEJUNGLE!! 🕷️ 

@JillScottJS8 | @Lionesses https://t.co/zTexHmHE1j"
['1596988967823769601'],2022-11-27T22:06:55.000Z,1596988967823769601,300454955,en,RT @giotorra: Flashbacks lol #ImACeleb https://t.co/dyo5kLNAP1
['1596988353345622017'],2022-11-27T22:04:28.000Z,1596988353345622017,300454955,en,@Ollieargyle9 What weirdos voted for him to even get that far
['1596974605465706496'],2022-11-27T21:09:50.000Z,1596974605465706496,300454955,fr,"RT @StoolFootball: Let it go Andrés, let it go. 😌💈 https://t.co/xdUIDRW3Wk"
['1596974502352519169'],2022-11-27T21:09:26.000Z,1596974502352519169,300454955,es,RT @ChefPacoAlmeida: No se quién filmó este video pero lo amo. https://t.co/IlXqGv6p44
['1596973749399859200'],2022-11-27T21:06:26.000Z,1596973749399859200,300454955,zxx,RT @NoContextUSA: https://t.co/ctWyJvfVRF
['1596971895450394624'],2022-11-27T20:59:04.000Z,1596971895450394624,300454955,en,@havehopehut Won’t mean shit if Japan get a 0-0
['1596962268671279104'],2022-11-27T20:20:49.000Z,1596962268671279104,300454955,en,RT @mettlesome_teri: Mick Lynch making Mark Harper Sec of state for transport look like the massive liar he is. Tories stating there’s no m…
['1596947774066790400'],2022-11-27T19:23:13.000Z,1596947774066790400,300454955,en,"RT @yzyupdates: Ye calls out celebrities for not condemning Balenciaga amid child sexualization ad:

""This just shows you all celebrities a…"
['1596947513453727744'],2022-11-27T19:22:11.000Z,1596947513453727744,300454955,zxx,RT @JamesEFoster: https://t.co/lyd59rzg5h
['1596945493665656832'],2022-11-27T19:14:10.000Z,1596945493665656832,300454955,en,RT @I_amMukhtar: The MSM want people to feel sorry for the guy on the left and hate the guy on the right. https://t.co/m9AJeivYes
