text,id,created_at,lang,edit_history_tweet_ids,author_id
@warriorFBdarryl @whduncan @wardamndarcie @DanWolken I’m not even an Auburn fan. I just was looking for the latest on the college football coaching news. It just got sidetracked by an Auburn fan and all of her Twitter fans and me. Entertaining though. Good luck to Auburn in their football coach search,1596965736722751488,2022-11-27T20:34:36.000Z,en,['1596965736722751488'],43326457
@wardamndarcie @Mountain__Watch Appreciate the shout out my guy. Go hard or go home,1596962408882667520,2022-11-27T20:21:23.000Z,en,['1596962408882667520'],43326457
@wardamndarcie @AUMitty @whduncan @DanWolken @elonmusk Lol. Do you think your friends like me now since they kinda of know me? Seems like I’m a hit with them,1596961155939192832,2022-11-27T20:16:24.000Z,en,['1596961155939192832'],43326457
@wardamndarcie @AUMitty @whduncan @DanWolken @elonmusk This is fucking hilarious! How far should we go with this?,1596958549086654464,2022-11-27T20:06:02.000Z,en,['1596958549086654464'],43326457
@wardamndarcie @AUMitty @whduncan @DanWolken @elonmusk Oh Darcie. I am so happy I gave you a topic that all your Twitter friends could reply and tweet about. Not intended but I’m actually laughing about it,1596957906355687424,2022-11-27T20:03:29.000Z,en,['1596957906355687424'],43326457
"@AUMitty @whduncan @wardamndarcie @DanWolken Are you her handler? I’m pretty sure she isn’t interested in me nor am I.      Also, @elonmusk that $8 you want to charge for Twitter got an idea",1596955326590644225,2022-11-27T19:53:14.000Z,en,['1596955326590644225'],43326457
@ColonelRebel87 @TomMarsLaw @DanWolken I am genuinely interested In What @TomMarsLaw has to say. If he would like to share,1596951549539889152,2022-11-27T19:38:13.000Z,en,['1596951549539889152'],43326457
@ColonelRebel87 @TomMarsLaw @DanWolken All I am asking is that he sounds like someone in the know. State his position about the situation and how he is affiliated to it. Then spill the beans. I would certainly listen to him more so than any other person on here. FYI I am not attacking you @ColonelRebel87.,1596951246782763008,2022-11-27T19:37:01.000Z,en,['1596951246782763008'],43326457
@whduncan @wardamndarcie @DanWolken Ha ha.,1596949259789955075,2022-11-27T19:29:08.000Z,tl,['1596949259789955075'],43326457
@wardamndarcie @DanWolken Yeah me neither Bye Darcie.,1596948399848161280,2022-11-27T19:25:43.000Z,en,['1596948399848161280'],43326457
@whduncan @wardamndarcie @DanWolken Lol. It’s Twitter bro.,1596948008507445248,2022-11-27T19:24:09.000Z,en,['1596948008507445248'],43326457
@wardamndarcie @DanWolken Are you single?,1596947238982676481,2022-11-27T19:21:06.000Z,en,['1596947238982676481'],43326457
