created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-27T20:25:40.000Z,['1596963486759669760'],He’s your best WR and he’ll end the game playing like 45% of offensive stats.,1596963486759669760,en,46935565
2022-11-27T20:21:19.000Z,['1596962393661534208'],Leave 16 on the field.,1596962393661534208,en,46935565
2022-11-27T20:16:00.000Z,['1596961054982275072'],He got that dawg in him,1596961054982275072,en,46935565
2022-11-27T19:24:15.000Z,['1596948033274785793'],Garbage call on the Radunz hold,1596948033274785793,en,46935565
2022-11-27T18:44:24.000Z,['1596938006128361472'],Bubble screen to Geoff Swaim 🤮,1596938006128361472,en,46935565
2022-11-26T02:35:05.000Z,['1596331680322576384'],The key to beating the defending national champions is turning the ball over 24 times.,1596331680322576384,en,46935565
2022-11-24T22:50:01.000Z,['1595912652228005888'],@soberchristiand Sources are saying this,1595912652228005888,en,46935565
2022-11-24T20:53:44.000Z,['1595883390116438018'],13 for USC gave Santi the “too small” celebration and proceeded to shit his pants for the rest of the game. You love to see it.,1595883390116438018,en,46935565
2022-11-24T20:46:07.000Z,['1595881472539652096'],Stunt on these hoes JP,1595881472539652096,en,46935565
2022-11-24T20:40:17.000Z,['1595880004021362688'],@gmannVOLS So bad,1595880004021362688,en,46935565
2022-11-24T19:57:08.000Z,['1595869145987698688'],Let Phillips play the 4 against zone. Automatic bucket when he’s open at the free throw line.,1595869145987698688,en,46935565
2022-11-24T19:26:08.000Z,['1595861344523522048'],Quit playing with Mashack,1595861344523522048,en,46935565
2022-11-24T03:43:30.000Z,['1595624122004164608'],"RT @SECNetwork: VFL 🧡 

(via @Vol_Football) 
https://t.co/BXH24vV9zT",1595624122004164608,und,46935565
2022-11-20T06:07:19.000Z,['1594210761827573762'],For those who haven’t heard the rumor. https://t.co/rhpdeiLKpT,1594210761827573762,en,46935565
2022-11-20T05:55:58.000Z,['1594207906861182976'],"Reckless speculation, but the evidence speaks for itself. They weren’t playing for each other tonight.",1594207906861182976,en,46935565
2022-11-20T05:55:06.000Z,['1594207687570771971'],Jeremy Banks “wasn’t available” wtf does that mean? Rumor is a fight between him and Hendon.,1594207687570771971,en,46935565
2022-11-20T05:54:02.000Z,['1594207420988858368'],"Something happened this week bro. Guys looked flat, and all they wanted to do was talk shit. I thought it was weird when Bru caught his TD and virtually no one came to congratulate him.",1594207420988858368,en,46935565
2022-11-20T03:58:24.000Z,['1594178320144355329'],South Carolina’s Super Bowl,1594178320144355329,en,46935565
2022-11-20T03:55:23.000Z,['1594177561533517824'],Bazooka Joe vs USCjr (East) in 2023 is going to be a movie,1594177561533517824,en,46935565
2022-11-20T03:45:15.000Z,['1594175011555713024'],Heupel ain’t gonna forget that drive. Promise.,1594175011555713024,en,46935565
2022-11-20T03:19:20.000Z,['1594168487248904193'],https://t.co/x1m7CH0wdI,1594168487248904193,zxx,46935565
2022-11-20T03:03:16.000Z,['1594164445151956995'],Giving up 1st downs on 3rd and 20,1594164445151956995,en,46935565
2022-11-20T01:27:07.000Z,['1594140248778461189'],NEED a stop right here,1594140248778461189,en,46935565
2022-11-20T01:02:57.000Z,['1594134164814852096'],CED,1594134164814852096,qst,46935565
2022-11-20T00:23:33.000Z,['1594124249366765568'],They were celebrating before we touched the ball 😂😂😂,1594124249366765568,en,46935565
2022-11-19T19:08:29.000Z,['1594044960340594689'],Baylor 👀,1594044960340594689,de,46935565
2022-11-19T15:38:37.000Z,['1593992147199565826'],"RT @Kevin_VOLone: TCU is -2 on the road at 6-4 Baylor

Tennessee is -22 on the road at 6-4 South Carolina",1593992147199565826,en,46935565
2022-11-18T04:15:10.000Z,['1593457762494828546'],TREYLON SAID TOO SMALL,1593457762494828546,en,46935565
2022-11-17T21:00:44.000Z,['1593348433011769344'],Vols are out for blood in 2nd quarters. https://t.co/7F9BDiIlXC,1593348433011769344,en,46935565
2022-11-13T21:06:05.000Z,['1591900230647414784'],Pitiful performance from the Vols,1591900230647414784,en,46935565
2022-11-13T03:15:52.000Z,['1591630902974902272'],Why are you even going after that punt…,1591630902974902272,en,46935565
2022-11-12T22:37:04.000Z,['1591560737155153921'],"RT @gmannVOLS: CJ Stroud: 305 total yards and 5 TDs vs the 104th ranked defense

Hendon Hooker: 409 total yards and 4 TDs vs the 14th ranke…",1591560737155153921,en,46935565
2022-11-12T16:12:29.000Z,['1591463956698349568'],RT @jdpickell: Tennessee and Oregon fans hyping up Texas to knock TCU out of the CFP https://t.co/eFhvltD8dV,1591463956698349568,en,46935565
2022-11-07T04:59:44.000Z,['1589482714113413120'],"Suit up Ben Long if you have to, I don’t want to see Cody Hollister take the field as a Titan ever again. Useless.",1589482714113413120,en,46935565
2022-11-07T04:53:49.000Z,['1589481222501437440'],Don’t let Todd Downing on the plane back home.,1589481222501437440,en,46935565
2022-11-07T04:53:02.000Z,['1589481027008794626'],3rd and 21 and all 3 WRs are downfield blocking on a play where Malik is scrambling for his life.,1589481027008794626,en,46935565
2022-11-07T04:17:15.000Z,['1589472019825188864'],Sure as shit ain’t DPI https://t.co/R1NWpftynw,1589472019825188864,en,46935565
2022-11-07T02:20:39.000Z,['1589442677506215936'],Titans 👀,1589442677506215936,ht,46935565
2022-11-07T01:40:03.000Z,['1589432462727208960'],Here we go Chig,1589432462727208960,en,46935565
2022-11-06T03:00:21.000Z,['1589090281655533569'],LSU got hosed there,1589090281655533569,en,46935565
2022-11-06T02:44:10.000Z,['1589086207409287169'],"@BayysBrian Think clemson is toast. Michigan and Ohio state still have to play each other. 1 will lose and not go to conference championship, so they’re out. Need TCU or Oregon to lose a game, to feel comfortable about getting that 4 spot. Then you probably play UGA again on a neutral site.",1589086207409287169,en,46935565
2022-11-06T02:41:29.000Z,['1589085532189253632'],"@BayysBrian 1 loss clemson does not get in over a 1 loss Tennessee. Conference champions or not. I think I want bama to lose just to prevent them winning the SEC championship, and then having both UGA and bama in the playoff.",1589085532189253632,en,46935565
2022-11-06T02:14:24.000Z,['1589078717690957824'],RT @BigJon865: This ain’t my first ass whippin,1589078717690957824,en,46935565
2022-11-06T02:11:50.000Z,['1589078071663296512'],RT @BigOrangeVolz: Just when you thought the Vols were out of Playoffs talk… https://t.co/0vMGePSAJe,1589078071663296512,en,46935565
2022-11-06T02:00:50.000Z,['1589075301195448320'],Nice knowin ya Clempson,1589075301195448320,en,46935565
2022-11-06T00:44:53.000Z,['1589056187810852866'],@BaseballQuotes1 Phillies are dead,1589056187810852866,en,46935565
2022-11-06T00:43:59.000Z,['1589055962316701696'],Irish!!,1589055962316701696,en,46935565
2022-11-06T00:25:41.000Z,['1589051356949905408'],I like watching this in the view point that the ref is the defender and he’s doing the “incomplete” celebration lol https://t.co/cQ8yqc9sci,1589051356949905408,en,46935565
2022-11-05T23:52:53.000Z,['1589043104916520960'],#GoIrish,1589043104916520960,qht,46935565
2022-11-05T23:27:23.000Z,['1589036685920071680'],"Don’t let us in the playoffs, all I gotta say.",1589036685920071680,en,46935565
2022-11-05T23:13:08.000Z,['1589033098985213953'],We could’ve played the underneath game all day. Missed 3 deep balls for touchdowns.,1589033098985213953,en,46935565
2022-11-05T23:11:43.000Z,['1589032741454385152'],UGA has been horrific at getting to the quarterback. 10 sacks on the season. Seven (7!!!) tonight.,1589032741454385152,en,46935565
2022-11-05T23:09:10.000Z,['1589032101726547969'],Vols don’t give up deep balls. I can’t even think of another one all season. Gave up 2 tonight.,1589032101726547969,en,46935565
2022-11-05T23:01:47.000Z,['1589030244346122240'],Brought Sampson in for pass pro???????????,1589030244346122240,en,46935565
2022-11-05T22:15:04.000Z,['1589018489096114176'],@soberchristiand Coulda guessed that one,1589018489096114176,en,46935565
2022-11-05T21:58:20.000Z,['1589014275506376704'],What kinda bs poll question was that?,1589014275506376704,en,46935565
