created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-27T20:19:49.000Z,"If you've been holding out for the perfect home, look no further. #homesweethome #newhome  https://t.co/ZskDB9lp5J https://t.co/bZCpa8wFDf",['1596962017453039617'],1596962017453039617,67467684,en
2022-11-26T19:56:53.000Z,Finally - open the door to a place you and your family will love to call home. #newhome #homesforsale  https://t.co/kgfWl43AlQ https://t.co/kPd0chG7pT,['1596593858619404289'],1596593858619404289,67467684,en
2022-11-25T22:36:24.000Z,"While modern design elements abound inside this #uniquehome, traditional elements are present, too. #homelove  https://t.co/OlDCIIhsOy https://t.co/FL4lwXgQcK",['1596271614106165248'],1596271614106165248,67467684,en
2022-11-25T16:49:00.000Z,It's deals like this that hardly ever stay on the market! #beautifulhome #homesweethome  https://t.co/ozkAWwxCm9 https://t.co/PFiQV4Ovae,['1596184186821410816'],1596184186821410816,67467684,en
2022-11-24T23:11:03.000Z,This home will wait for no one. Be the first to see it! #homesforsale #homeowner  https://t.co/5q0NFarFbf https://t.co/kF49Nuii3L,['1595917944260907010'],1595917944260907010,67467684,en
2022-11-24T14:04:55.000Z,Take a moment to reflect on all there is to be #thankful for in your life. Happy #Thanksgiving! #gratitude https://t.co/BWXWLMrSJq,['1595780507660214273'],1595780507660214273,67467684,en
2022-11-23T17:10:30.000Z,"This 3 BD/ 3 BA in Ogden MUST be seen. Call, text or direct message me for more info!  https://t.co/36Tbf2R94y https://t.co/oCwSQzhrnm",['1595464821482422272'],1595464821482422272,67467684,en
2022-11-23T16:25:32.000Z,These strategies can help with getting a personal loan with a low #credit score. #moneytalk  https://t.co/TU43hvDbkW https://t.co/frX6rmCnbL,['1595453506412240896'],1595453506412240896,67467684,en
2022-11-22T22:44:27.000Z,These tips and suggestions can benefit any #landlord. #realestate  https://t.co/M2Qk5CAp6r https://t.co/7RsJTE3YL0,['1595186475338956803'],1595186475338956803,67467684,en
2022-11-22T18:41:40.000Z,Charming 5 BD/ 3 BA in North Ogden has a lot to offer. Call/text/DM me for info.  https://t.co/CcYPEzIQBy https://t.co/Wy2nAhsm0V,['1595125377881587712'],1595125377881587712,67467684,en
2022-11-21T18:20:18.000Z,Give your #smarthome lineup a boost by adding one of these home security cameras. #homeautomation  https://t.co/1n2pUheub8 https://t.co/94lKYE0aWy,['1594757611924004865'],1594757611924004865,67467684,en
2022-11-21T15:33:32.000Z,See what this home has to offer! Contact me for a showing today. #homesforsale #realestate  https://t.co/xb1tDEIF98 https://t.co/QmbaEPrNVS,['1594715645639270406'],1594715645639270406,67467684,en
2022-11-20T20:34:57.000Z,Create new memories in this beautiful home.  #homesforsale  https://t.co/dt5txW162d https://t.co/NZ1V7eM28s,['1594429108833832961'],1594429108833832961,67467684,en
2022-11-19T20:49:57.000Z,Imagine turning the key to open your beautiful new home. #beautifulhome #homesforsale  https://t.co/DxJm8uz9Wl https://t.co/RPbSd7Q4Vc,['1594070497020739584'],1594070497020739584,67467684,en
2022-11-18T23:14:36.000Z,Add dumplings to your favorite soup #recipe with these instructions. #foodinspiration  https://t.co/lWbQpbhLrb https://t.co/81ayUCFAPf,['1593744510906818560'],1593744510906818560,67467684,en
2022-11-18T18:07:51.000Z,"This 2 BD/ 2 BA in Ogden MUST be seen. Call, text or direct message me for more info!  https://t.co/iLHqraYnY8 https://t.co/V1mGaH3lcd",['1593667314825805825'],1593667314825805825,67467684,en
2022-11-17T20:37:37.000Z,Here's a listing you won't want to miss! #realestate #homesforsale  https://t.co/zJ0jmJrjxc https://t.co/exQ0IbtuKK,['1593342618154303489'],1593342618154303489,67467684,en
2022-11-16T18:57:16.000Z,"This #coolbuilding has a lot of fun #architectural points in it, especially when it comes to the use of glass.  https://t.co/tnTBd5tQU3 https://t.co/On8s1NSnxM",['1592954976430587904'],1592954976430587904,67467684,en
2022-11-16T16:54:03.000Z,Simply amazing in Ogden. Move into this 3 BD/ 2 BA now! Call/text/DM me today!  https://t.co/h2oL3suGQC https://t.co/QUHOMs3ICo,['1592923968809230336'],1592923968809230336,67467684,en
2022-11-15T21:26:17.000Z,"In order to keep your carpeting clean, the right equipment is needed. Learn more here. #hometips #cleanhome  https://t.co/1KkNiBHt86 https://t.co/3uJpM0dKod",['1592630089111732224'],1592630089111732224,67467684,en
2022-11-15T17:47:45.000Z,Give your life a fresh boost with a home upgrade. Is this the one?  #homesforsale  https://t.co/1Ne6d23Hez https://t.co/Udf1fVg09K,['1592575091937771520'],1592575091937771520,67467684,en
2022-11-14T18:51:55.000Z,"Dreaming of a new home? This 6 BED, 3 full and 1 half BATH home might be the one you've been thinking of. #realestate #homesforsale  https://t.co/gpqFZGqSzd https://t.co/5oU3YpxTrL",['1592228853518327812'],1592228853518327812,67467684,en
2022-11-14T16:35:12.000Z,See how a hybrid #appraisal works. #property  https://t.co/XHBT8Xl6Tj https://t.co/VUwreZBmOn,['1592194447739355137'],1592194447739355137,67467684,en
2022-11-13T22:45:34.000Z,"Fall in love with this 4 BD/ 3 BA in Ogden. Call, text or direct message me for more info.  https://t.co/QlUBNPZGGA https://t.co/GFoUcAYo7d",['1591925265147768833'],1591925265147768833,67467684,en
2022-11-12T23:18:49.000Z,Imagine turning the key to open your beautiful new home. #beautifulhome #homesforsale  https://t.co/NHW1tH7V5S https://t.co/pIo2GaMpor,['1591571247195979793'],1591571247195979793,67467684,en
2022-11-11T19:28:00.000Z,Here's a listing you won't want to miss! #realestate #homesforsale  https://t.co/SbByXOrX7X https://t.co/DIxfYpOTMn,['1591150769641820170'],1591150769641820170,67467684,en
2022-11-11T14:38:25.000Z,Improving your credit score is a good approach to securing a lower #creditcard interest rate. #finances  https://t.co/XcC9alWZIm https://t.co/r6mvoyYl0q,['1591077894427901953'],1591077894427901953,67467684,en
2022-11-10T21:04:34.000Z,Charming 3 BD/ 3 BA in Ogden has a lot to offer. Call/text/DM me for info.  https://t.co/MH3B9ynIki https://t.co/k2F4M3C6Ey,['1590812684383141888'],1590812684383141888,67467684,en
2022-11-09T18:50:42.000Z,You have to see this home! 4 BD/ 3 BA in Kaysville. Call/text/DM me for details.  https://t.co/tqKd9nz2Sz https://t.co/AjpnsAaskv,['1590416608320663552'],1590416608320663552,67467684,en
2022-11-09T15:24:33.000Z,Where are the best spots to put #exterior light fixtures? Here's help for deciding. #hometips  https://t.co/DJwuCDE0BT https://t.co/PO4bJEAVmz,['1590364729326837762'],1590364729326837762,67467684,en
2022-11-08T22:32:27.000Z,Here are some items to put on your desk to improve focus. #productivity #lifetips  https://t.co/D0zXy0NRfp https://t.co/XVEw5kG1mJ,['1590110025279832064'],1590110025279832064,67467684,en
2022-11-08T19:14:02.000Z,The long house hunt is finally over. Contact me now for a showing! #homesforsale  https://t.co/h02lkff4MS https://t.co/Q5cTijRcwL,['1590060094187782145'],1590060094187782145,67467684,en
2022-11-07T22:09:30.000Z,Do you think flood insurance is part of #homeowners #insurance? Read this article to see if you're right.  https://t.co/f8hV2kQ4lW https://t.co/QXjVtmDfUB,['1589741863212285952'],1589741863212285952,67467684,en
2022-11-07T17:57:09.000Z,"Dreaming of a new home? This 3 BED, 2 full and 1 half BATH home might be the one you've been thinking of. #realestate #homesforsale  https://t.co/8B4nLnuQJq https://t.co/EVsUOrmI2A",['1589678357821947905'],1589678357821947905,67467684,en
2022-11-06T22:21:46.000Z,This home will wait for no one. Be the first to see it! #homesforsale #homeowner  https://t.co/MXIue4B4xx https://t.co/spY0GcGbNI,['1589382562492960768'],1589382562492960768,67467684,en
2022-11-05T14:39:53.000Z,Finally - open the door to a place you and your family will love to call home. #newhome #homesforsale  https://t.co/XdqfS80nWJ https://t.co/V106oSWg33,['1588903936848793601'],1588903936848793601,67467684,en
2022-11-04T22:41:54.000Z,Give your life a fresh boost with a home upgrade. Is this the one?  #homesforsale  https://t.co/WHObENIoak https://t.co/LgPaIgpi2j,['1588662851295760384'],1588662851295760384,67467684,en
2022-11-04T20:16:44.000Z,You shouldn't have any problems finding something to like about this #modernhome. #housetours  https://t.co/mpjWtaf5OU https://t.co/JFTWJKrWbk,['1588626318689697796'],1588626318689697796,67467684,en
2022-11-03T20:53:39.000Z,You have to see this home! 4 BD/ 3 BA in Ogden. Call/text/DM me for details.  https://t.co/c6uhoZyUhm https://t.co/DeyvqJd09F,['1588273220100259841'],1588273220100259841,67467684,en
