created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-28T02:22:40.000Z,['1597053329640951809'],Prices of Rare Scotch Whiskies are Surging https://t.co/Ch4BQ3kUsN,1597053329640951809,en,151500509
2022-11-28T02:22:38.000Z,['1597053322426712067'],EU Likely to Raise Tobacco Taxes to Suppress Smoking https://t.co/MtkZGvGZcl,1597053322426712067,en,151500509
2022-11-28T02:22:36.000Z,['1597053314893746176'],Tech Company Wants to Cure Brain Ailments with Teeny Tiny Robots https://t.co/tx2ZwngTZa,1597053314893746176,en,151500509
2022-11-28T02:22:34.000Z,['1597053307335639040'],My Top Wildly Undervalued Dividend King to Buy In 2023 https://t.co/6yuDZId6KJ,1597053307335639040,en,151500509
2022-11-28T02:22:33.000Z,['1597053299882364928'],Where Will Autodesk Stock Be in 1 Year? https://t.co/NZCSR7FMgR,1597053299882364928,en,151500509
2022-11-27T23:22:40.000Z,['1597008032336326657'],Is Sea Limited Stock Still a Buy After Jumping 36%? https://t.co/nyZoQkGGDV,1597008032336326657,en,151500509
2022-11-27T23:22:38.000Z,['1597008024052584449'],2 Reasons to Buy Amazon Before 2023 and 1 Reason to Sell https://t.co/Tow4SfxpRp,1597008024052584449,en,151500509
2022-11-27T23:22:36.000Z,['1597008015735287810'],Is This Stock a Cyber Monday Buy? https://t.co/FReJBdHrps,1597008015735287810,en,151500509
2022-11-27T23:22:34.000Z,['1597008007459897344'],"Macroeconomic Numbers, Walmart Results, and Munger's Opinion of Crypto https://t.co/BMbVGdtMuk",1597008007459897344,en,151500509
2022-11-27T23:22:32.000Z,['1597007999893393408'],2 Growth Stocks to Buy Before the Big Bull Rally https://t.co/DOqTbEjdeS,1597007999893393408,en,151500509
2022-11-27T20:21:40.000Z,['1596962482245210113'],10 Reasons to Buy Airbnb Stock Now https://t.co/dlxn5sDPQU,1596962482245210113,en,151500509
2022-11-27T20:21:39.000Z,['1596962476956192768'],2 Ultra-High-Yield Dividend Stocks You Won't Want to Miss https://t.co/9MArjWQBke,1596962476956192768,en,151500509
2022-11-27T20:21:37.000Z,['1596962469402251265'],3 Bold Growth Stocks to Buy Hand Over Fist In This Bear Market https://t.co/McOnHhoZqf,1596962469402251265,en,151500509
2022-11-27T20:21:34.000Z,['1596962458480291841'],Nvidia Stock Q&amp;A With Wall Street Investors https://t.co/GVsA4N8EYD,1596962458480291841,en,151500509
2022-11-27T20:21:33.000Z,['1596962451295469568'],8 Dividend Aristocrats to Buy Now for a Lifetime of Passive Income https://t.co/cs9Qn0xcV6,1596962451295469568,en,151500509
2022-11-27T17:22:39.000Z,['1596917429095268352'],"SixTwentyOne, Barton want to convert OP church into 30-bed boutique hotel https://t.co/YYL4418S87",1596917429095268352,en,151500509
2022-11-27T17:22:37.000Z,['1596917423688777728'],Panel Discussion: The State of Philanthropy in Kansas City https://t.co/jHd03O9VFF,1596917423688777728,en,151500509
2022-11-27T17:22:36.000Z,['1596917418320068608'],"In battle over disbarment, is KC lawyer a martyr or a menace? https://t.co/kTvacPABvv",1596917418320068608,en,151500509
2022-11-27T17:22:35.000Z,['1596917412905226240'],Turning Points: KC's Black chambers trek a simple but challenging path — economic progress https://t.co/fGaK0lRjdC,1596917412905226240,en,151500509
2022-11-27T17:22:33.000Z,['1596917407540727808'],Panasonic gives De Soto first look at site plan for $4B electric-vehicle battery plant https://t.co/9B9qXgJWbY,1596917407540727808,en,151500509
2022-11-27T17:22:17.000Z,['1596917340733870082'],"Leawood woman sues animal health giants Bayer and Elanco, claiming Seresto flea collar killed her dog https://t.co/u6btxd8Vsu",1596917340733870082,en,151500509
2022-11-27T17:22:16.000Z,['1596917335356772352'],FDA issues warning letter to CBD American Shaman for food and beverage products https://t.co/2AgtUFiPeq,1596917335356772352,en,151500509
2022-11-27T17:22:15.000Z,['1596917330050973696'],World’s Window owners put Brookside business up for sale https://t.co/NUh6y47zLE,1596917330050973696,en,151500509
2022-11-27T17:22:13.000Z,['1596917323868561409'],"As Lenexa's Schreck prepares to retire, he looks ahead to Johnson County development https://t.co/06HVuWrWUh",1596917323868561409,en,151500509
2022-11-27T17:22:12.000Z,['1596917318189473792'],Vytelle chooses Lenexa City Center for its first headquarters office https://t.co/nvXhsRSAkW,1596917318189473792,en,151500509
2022-11-27T17:22:11.000Z,['1596917312883687424'],Should You Invest in Ford in 2023? https://t.co/d2BwAWbMVk,1596917312883687424,en,151500509
