text,id,created_at,lang,edit_history_tweet_ids,author_id
"RT @AVindman: I have never received something like this. We are experiencing a rise in hate, while many look the other way or seek to profi…",1597039165040111616,2022-11-28T01:26:23.000Z,en,['1597039165040111616'],13891402
"@byJenAMiller That's way way out there in KS. There's another yellow brick road in Sedan, KS. Also check out the big well in Greensburg if you happen to go through there. It's impressive.",1596962408710692864,2022-11-27T20:21:23.000Z,en,['1596962408710692864'],13891402
RT @thorpej: Engaged in some #bicycle shenanigans today. https://t.co/9777FQpcpD,1596619771142979584,2022-11-26T21:39:51.000Z,en,['1596619771142979584'],13891402
"RT @gwensnyderPHL: (Thread)

Now that folks have had a moment to process that they landed on a Nazi list, I think it might be helpful to ta…",1596612255264559104,2022-11-26T21:09:59.000Z,en,['1596612255264559104'],13891402
"On the upside, I sure am learning way more about current right wing rhetoric and fascism on the new Twitter.",1596229360901840897,2022-11-25T19:48:30.000Z,en,['1596229360901840897'],13891402
Stockholm wants their syndrome back. https://t.co/b1NmZG6cBn,1596228477300228099,2022-11-25T19:45:00.000Z,en,['1596228477300228099'],13891402
@heyJTK A better chainsaw or an axial glide miter saw.,1596178908864454660,2022-11-25T16:28:02.000Z,en,['1596178908864454660'],13891402
@defnotTam Same. And probably most of those left are H1B.,1595888022674980864,2022-11-24T21:12:09.000Z,en,['1595888022674980864'],13891402
"Not really schadenfreuding... More of an I told you so/I knew it, but sad feeling. https://t.co/UPO4HRrKdd",1595826313470042112,2022-11-24T17:06:56.000Z,en,['1595826313470042112'],13891402
"@brimil Oh, I see someone else posted the source link here in your thread. There are two levels. But still, not sure the amounts are enough for 10 people these days. And what's Thanksgiving without leftovers?",1594702398408237057,2022-11-21T14:40:54.000Z,en,['1594702398408237057'],13891402
@brimil NPR just said the farm bureau report was more than $80 for bare bones dinner for 10.,1594698284911984640,2022-11-21T14:24:33.000Z,en,['1594698284911984640'],13891402
@heyJTK What kind of chain saw? Wear PPE!,1594013840647557120,2022-11-19T17:04:49.000Z,en,['1594013840647557120'],13891402
@PaigeBoehmcke He's just trying to get down to the worst 100 or so 'bros' that will work 80 hour weeks for low pay because they can't believe how lucky they are to get to work for him.,1594012874111799296,2022-11-19T17:00:59.000Z,en,['1594012874111799296'],13891402
@apearlma @lrozen @ZoeSchiffer Nobody there is coding anything deeply right now. Trauma has a way of making it difficult to concentrate and pay attention to any one thing for a significant length of time.,1593803455168126978,2022-11-19T03:08:49.000Z,en,['1593803455168126978'],13891402
"RT @monteiro: People, people, people. I cannot stress this enough: billionaires are _not_ playing 4D chess. They’re just really really real…",1593688501635145728,2022-11-18T19:32:02.000Z,en,['1593688501635145728'],13891402
