created_at,text,lang,author_id,edit_history_tweet_ids,id
2022-11-28T00:06:20.000Z,"RT @56_Jeff: Its November 27, 2022, and the U.S.A. still has no legitimate president or Federal Gov. Elections were rigged by the enemies o…",en,826142894805381120,['1597019020707758080'],1597019020707758080
2022-11-27T23:49:43.000Z,NOT TO MENTION THE FACT THAT EVERYONE OF THESE COMPANIES WERE FOUNDED AND MADE THEIR FORTUNES IN THE USA...JUST BECAUSE OF THE FREEDOMS WE HAVE IN OUR CONSTITUTION. REMEMBER THESE WHEN OUR NON WOKE MONEY TALKS AND TAKES THEM DOWN. https://t.co/UR87sGbJGQ,en,826142894805381120,['1597014841553977344'],1597014841553977344
2022-11-27T23:47:04.000Z,RT @Investigator_50: Foreboding Signals Amid Discovery the FBI Can Launch Pegasus Cell Phone Targeting With Appointment of Special Counsel!…,en,826142894805381120,['1597014173065453568'],1597014173065453568
2022-11-27T23:46:46.000Z,RT @its_the_Dr: https://t.co/T1FThUSKkb,zxx,826142894805381120,['1597014096033251328'],1597014096033251328
2022-11-27T23:46:26.000Z,RT @DavidKotiw: https://t.co/6aqdcfDzk5,zxx,826142894805381120,['1597014013312847872'],1597014013312847872
2022-11-27T23:46:10.000Z,RT @brixwe: https://t.co/zVFo4WAa9q,zxx,826142894805381120,['1597013946451435520'],1597013946451435520
2022-11-27T23:45:56.000Z,RT @kenyladyde: WAS IT??? https://t.co/I3wKDzaqxo,en,826142894805381120,['1597013885910798336'],1597013885910798336
2022-11-27T23:45:40.000Z,"RT @JoyBell75174267: @NicoleBehnam I DO BELIEVE THEY GET A LOT MORE FROM SOROS THAN THE $35K YEAR FROM THE ""MEDIA"" MORONS.",en,826142894805381120,['1597013822094872576'],1597013822094872576
2022-11-27T23:45:04.000Z,RT @JMC44USA: https://t.co/rhUwbgIQ1f,zxx,826142894805381120,['1597013668717563910'],1597013668717563910
2022-11-27T23:44:46.000Z,"CAN YOU BELIEVE THIS ""PASTOR"" ACTUALLY THINKS HE IS THE PERFECT MAN FOR THE SATANIC DEMOCRATS?  HIS DELUSION IS JUST LIKE LUCIFER AS HE PRODDED EVE TO EAT THAT APPLE.  GEORGIA HAS MORE BRAINS &amp; SOUL TO GET RID OF THIS GUY, I HOPE AND PRAY. https://t.co/xnv662gspL",en,826142894805381120,['1597013593521733632'],1597013593521733632
2022-11-27T23:42:44.000Z,RT @esoryelsnya: Nancy Pelosi’s estimated net worth is almost $115 million. That’s a lot of hammers.,en,826142894805381120,['1597013081405607936'],1597013081405607936
2022-11-27T23:34:18.000Z,RT @DougsJourney2: Crimes Against Humanity - Nuremberg 2.0 https://t.co/z8q7vCluoD,en,826142894805381120,['1597010958412488705'],1597010958412488705
2022-11-27T23:33:03.000Z,RT @coffee_anytime: https://t.co/MVCziT7hhw,zxx,826142894805381120,['1597010646797029378'],1597010646797029378
2022-11-27T23:32:49.000Z,"RT @ElectionWiz: BANNON: ""Brazil…China…the people of these two nations teaching a ‘master class’ on courage and democracy.""",en,826142894805381120,['1597010588583936000'],1597010588583936000
2022-11-27T23:32:08.000Z,RT @TheLastRefuge2: The strategy remains as it always has been. https://t.co/VIkKP346gi,en,826142894805381120,['1597010416450048001'],1597010416450048001
2022-11-27T23:30:50.000Z,RT @Mandyc28: @DrShayPhD @PossDoug @carolmswain @CreoleRightGirl @JulietteAkinyi @CUREpolicy @LKatrinaG @ShayM_PhD My stepdad was black and…,en,826142894805381120,['1597010085489700864'],1597010085489700864
2022-11-27T23:28:42.000Z,RT @RealOmarNavarro: Social media “feelings” are very overrated. https://t.co/pGWnQbZ03k,en,826142894805381120,['1597009549289959424'],1597009549289959424
2022-11-27T23:28:11.000Z,"RT @PeterDClack: Coal has powered China's economic miracle - doubling in the last 20 yrs. Energy means prosperity, increased wealth &amp; life…",en,826142894805381120,['1597009421049114624'],1597009421049114624
2022-11-27T23:27:45.000Z,"RT @soularundergrnd: @DavidGiglioCA Since 90% of FTX contributions went to Democrats, why don't you name them? #ConfessionThroughProjection",en,826142894805381120,['1597009313490272257'],1597009313490272257
2022-11-27T23:27:10.000Z,RT @MarkYoungTruth: He is one of the good guys @elonmusk,en,826142894805381120,['1597009166664880128'],1597009166664880128
2022-11-27T23:26:19.000Z,"RT @julie_kelly2: They fall for it every time—dumbest performative politics I’ve ever seen.

Biden accuses half the country of being fascis…",en,826142894805381120,['1597008952533086209'],1597008952533086209
2022-11-27T23:25:53.000Z,"@NicoleBehnam I DO BELIEVE THEY GET A LOT MORE FROM SOROS THAN THE $35K YEAR FROM THE ""MEDIA"" MORONS.",en,826142894805381120,['1597008841727967232'],1597008841727967232
2022-11-27T23:24:14.000Z,"RT @JoyBell75174267: WELL, ITS ABOUT TIME THAT THE CATHOLIC CHURCH STANDS UP AND TELLS THE WORLD WHAT WE ON THE PATRIOT SIDE OF TWITTER HAV…",en,826142894805381120,['1597008424679575553'],1597008424679575553
2022-11-27T23:23:41.000Z,"RT @ElectionWiz: Spotted on the metro in Xiamen, China https://t.co/XJwCXfX5GT",en,826142894805381120,['1597008287287107584'],1597008287287107584
2022-11-27T23:23:21.000Z,"WELL, ITS ABOUT TIME THAT THE CATHOLIC CHURCH STANDS UP AND TELLS THE WORLD WHAT WE ON THE PATRIOT SIDE OF TWITTER HAVE KNOWN FOR YEARS.  MEDIA STAYS SILENT ON THIS THO USUALLY, WHEN THE CATHOLICS SPEAK THEY FALL IN....WHAT'S GOING ON HERE? https://t.co/rvmTFWveTu",en,826142894805381120,['1597008203648466944'],1597008203648466944
2022-11-27T23:20:27.000Z,"RT @lavern_spicer: Joe Biden can say that the economy is great, but your wallet knows better.",en,826142894805381120,['1597007474971668481'],1597007474971668481
2022-11-27T23:20:13.000Z,RT @RickyDoggin: This is exactly what happens here in California https://t.co/OHEIhczNzF,en,826142894805381120,['1597007416637681664'],1597007416637681664
2022-11-27T23:19:45.000Z,RT @PamJamiso13: https://t.co/5XgbfjXnGb,zxx,826142894805381120,['1597007298907746304'],1597007298907746304
2022-11-27T23:19:25.000Z,RT @rebelpuss: Did you know? https://t.co/72KKXfNmzX,en,826142894805381120,['1597007213721108480'],1597007213721108480
2022-11-27T23:19:06.000Z,RT @JackPosobiec: Massive crowd of protesters in Beijing. About 5mi from Tiananmen Square https://t.co/BPP4cQgutX,en,826142894805381120,['1597007133823754240'],1597007133823754240
