text,edit_history_tweet_ids,author_id,created_at,id,lang
"@KarenFriedman9 @MedBookClub1 This was the first I had read!

Bought at local bookstore in the Galapagos—it’s set there (and NYC) during the first few months of the pandemic and was amazing!!",['1597018872284340224'],3044186809,2022-11-28T00:05:44.000Z,1597018872284340224,en
"Yes, yes we DID go to the Encanto restaurant on Isabela Island. 

And yes, yes I DID text @evebmd about it on a razor thin WiFi signal in real-time 😂

Why do you ask? https://t.co/YR6Ox3ecsH",['1597015564668796928'],3044186809,2022-11-27T23:52:36.000Z,1597015564668796928,en
"@EHahnMD Having done big book cruises, those ships have motion stabilizing systems—so I wonder if the largest boats would have that v medium/yacht sized ones

Seems like best for someone w significant motion sickness could do large with short time on pangas to get ashore?",['1597014918309765120'],3044186809,2022-11-27T23:50:02.000Z,1597014918309765120,en
"@EHahnMD So yeah, did it nutshell—the day to day flexibility worked really well for us with kids 

Have also heard amazing thinks about the Nat Gerogrphic boat! It was in port one of the days we were there

Multiple 2ish hour trips on small-ish speed boats.went through lot of Dramamine 🤷‍♀️",['1597014305836498945'],3044186809,2022-11-27T23:47:36.000Z,1597014305836498945,en
"@JenniferSpicer4 Had scoped out anticipated itinerary ahead of time but ended up booking all day trips/local tours locally. So many companies that don’t have an internet presence — so we waited til we got there to book in person and support local companies as much as possible -
&amp; go w the flow!",['1597013878537596931'],3044186809,2022-11-27T23:45:54.000Z,1597013878537596931,en
@EHahnMD Answering @JenniferSpicer4 ‘s similar questions right now!,['1597013272867196928'],3044186809,2022-11-27T23:43:29.000Z,1597013272867196928,en
"@JenniferSpicer4 Found amazing air bnb (with incredible host—so lucky!) in Puerto Ayoro (population/tourism center) on Santa Cruz. Did day trips around Santa Cruz, day trip to Floreana, and then one-night overnights to Isabella and San Cristobal",['1597013112225341440'],3044186809,2022-11-27T23:42:51.000Z,1597013112225341440,en
"@JenniferSpicer4 Oooooo do it do it do it!!

Happy to share to help you plan

We did two week land-based tour given young kids aged 1-12 between our two families (more space to roam) and people in the group with motion sickness 

16 days total including travel, 14 on the islands…",['1597012722033471488'],3044186809,2022-11-27T23:41:18.000Z,1597012722033471488,en
"@londyloo ♥️♥️

Heck yeah!!! Including our current 6th grader (so very full circle )

Between the two families, four kids experiencing the wonder",['1597012261016858625'],3044186809,2022-11-27T23:39:28.000Z,1597012261016858625,en
"@gf_traveller PDX — Atlanta — Quito — Baltra (Santa Cruz island)

I joined a few days later since I was coming from the conference in Honolulu, so flew to Quito via Houston",['1596962112256978945'],3044186809,2022-11-27T20:20:12.000Z,1596962112256978945,en
"@zacharygjacobs Ooooooo, and yes would love to share impressions! Esp what’s different in the last decade (which includes the pandemic)

Read this before we left (published in 2009) and highly recommend. Seems like there was a lot of interval sustainability efforts 

https://t.co/kaNdG4lGTi",['1596961372109082624'],3044186809,2022-11-27T20:17:15.000Z,1596961372109082624,en
"I’m not even sure where to start with posting pictures/videos on #medtwitter!

So maybe I’ll start with any curious requests/questions from you ♥️",['1596928630667427843'],3044186809,2022-11-27T18:07:09.000Z,1596928630667427843,en
"My brain is still soaking it in and processing

beach days against stunning blue water—needed diastole

Seeing animals &amp; landscapes that were the seeds that incubated the theory of evolution—profound

Learning about climate change, biodiversity, sustainability—crucial insights",['1596928076566253568'],3044186809,2022-11-27T18:04:57.000Z,1596928076566253568,en
"29 years ago, in 6th grade, my husband met his best friend—and they did a report on the Galapagos together.

It became his dream to visit

5 years ago, our families decided to take a 40th-birthday year trip together—and a 💡 went off

This trip was everything and THEN SOME!!! https://t.co/FtujdfnOa3",['1596926805759635456'],3044186809,2022-11-27T17:59:54.000Z,1596926805759635456,en
@gradydoctor It was amazingly off the grid!! https://t.co/JbpDR3JJTi,['1596923211111100421'],3044186809,2022-11-27T17:45:37.000Z,1596923211111100421,en
"@gradydoctor BOOM!!!

Why am I not surprised that you are the first correct person and on the first try 😉♥️",['1596920392631058432'],3044186809,2022-11-27T17:34:25.000Z,1596920392631058432,en
@CaseySeidemanMD Not Down Under but definitely southerly,['1596900163490304000'],3044186809,2022-11-27T16:14:02.000Z,1596900163490304000,en
@EileenBarrettNM So you like my recent Easter eggs? 😂,['1596695354401263618'],3044186809,2022-11-27T02:40:12.000Z,1596695354401263618,en
"It you know, don’t spoil it for the Audience playing along at home 😂",['1596694153681043457'],3044186809,2022-11-27T02:35:26.000Z,1596694153681043457,en
"Home again, home again

So…didn’t go straight home after the AMA meeting in Honolulu, but kept going on an absolutely amazing family vacation (NOT Hawaii)—back from being literally (not only figuratively) off the grid

Wanna guess where? 

We can do this 20 questions style 😉 https://t.co/3MEyMo3KhU",['1596693607641010176'],3044186809,2022-11-27T02:33:15.000Z,1596693607641010176,en
"Admittedly haven't had a chance to spend much time trying to figure out Mastodon, but excited about what I'm hearing about Post so far--still waiting for a spot in the queue, but using my referral code will apparently speed that up for me

pretty please 

https://t.co/fpECdWzM29",['1596590105199878147'],3044186809,2022-11-26T19:41:58.000Z,1596590105199878147,en
"@acweyand @LindseyBoylan 12yo was definitely old enough for it, 9yo borderline… but it’s amazing!!!",['1596576826771607556'],3044186809,2022-11-26T18:49:13.000Z,1596576826771607556,en
"Picked four books for vacation and finished them all—picked this one up before our flight and GODDAMNIT it was soooooo good. Can’t remember the last time I finished a book in under 24 hours 

@MedBookClub1 https://t.co/89uvNBXupw",['1596574948520505344'],3044186809,2022-11-26T18:41:45.000Z,1596574948520505344,en
"Long day of travel, and not home yet 🤪

I feel like tonight it going to call for @SchittsCreek marathon… https://t.co/SZZMpwnIww",['1596563169023229952'],3044186809,2022-11-26T17:54:56.000Z,1596563169023229952,en
"Flying with the family today, sitting in the middle seat between kiddo1 and kiddo2. Already experiencing man-spreading and elbow hogging of the arm rests. Like, “who raised you this way?!”

Um…

#parenting https://t.co/ZjFzQZ1niT",['1596562728570990592'],3044186809,2022-11-26T17:53:11.000Z,1596562728570990592,en
@DrLindseyFitz This photo always makes me swoon,['1596470473923080192'],3044186809,2022-11-26T11:46:36.000Z,1596470473923080192,en
@AshleyGWinter I think my two children could come up with suggestions as to who BigPoop is … 🙄,['1596469961882767360'],3044186809,2022-11-26T11:44:34.000Z,1596469961882767360,en
"Husband: are you going to download your tweet history in case twitter crashes and burns?

Me: naw…..

(Also me: can I figure out a way to save all my bookmarks?!) https://t.co/8o2lWMpHea",['1596468106691428353'],3044186809,2022-11-26T11:37:12.000Z,1596468106691428353,en
@acweyand @MHPoison1 Need to purchase! Didn’t do any Black Friday shopping but I’ll count this as Giving Tuesday shopping ♥️,['1596449836869353474'],3044186809,2022-11-26T10:24:36.000Z,1596449836869353474,en
RT @writeo: Hey @trimet @PBOTinfo Please bring back mask requirements.,['1596449657349341184'],3044186809,2022-11-26T10:23:53.000Z,1596449657349341184,en
@TelfairCharles Hopefully yesterday’s bird wasn’t… 🤪,['1596326669274738688'],3044186809,2022-11-26T02:15:10.000Z,1596326669274738688,en
