lang,id,text,created_at,author_id,edit_history_tweet_ids
in,1597081649551900673,𝗗𝗼𝘆𝗼𝘂𝘄𝗮𝗻𝘁𝘁𝗼𝗳𝗼𝗹𝗹𝗼𝘄?    #世界杯买球  https://t.co/QASCVsNNSW,2022-11-28T04:15:12.000Z,1387514747738857472,['1597081649551900673']
en,1597081466101301248,ut to have it speedily followed by marriage. You'      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi,2022-11-28T04:14:28.000Z,1387514747738857472,['1597081466101301248']
en,1597081297909780480,"𝘄𝗮𝘀𝘀𝘁𝗶𝗹𝗹𝘁𝗵𝗲𝗿𝗲,𝗵𝗲    #世界杯买球  https://t.co/QASCVswcum",2022-11-28T04:13:48.000Z,1387514747738857472,['1597081297909780480']
en,1597081218717474817,that Lord Hawtrey had asked her to come to m      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshGe9i,2022-11-28T04:13:29.000Z,1387514747738857472,['1597081218717474817']
en,1597081027947950080,𝗫𝗶𝗮𝗻𝗱𝗶𝘀𝗮𝗽𝗽𝗲𝗮𝗿𝗲𝗱    #世界杯买球  https://t.co/QASCVsOlIu,2022-11-28T04:12:44.000Z,1387514747738857472,['1597081027947950080']
en,1597080744144371713,"𝗪𝗲𝗹𝗹,𝘆𝗼𝘂𝗮𝗿𝗲𝗿𝗶𝗴𝗵𝘁.    #世界杯买球  https://t.co/QASCVsNNSW",2022-11-28T04:11:36.000Z,1387514747738857472,['1597080744144371713']
en,1597080639949283334,'Think not. What's the good? Can't get up a whole play of Euripides in two hours.'       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi,2022-11-28T04:11:11.000Z,1387514747738857472,['1597080639949283334']
en,1597080436164808704,𝗿𝗲𝘀𝗶𝘀𝘁𝗲𝗱𝘁𝗵𝗲𝗲𝘅𝗽𝗹𝗼𝘀𝗶𝗼𝗻    #世界杯买球  https://t.co/QASCVswcum,2022-11-28T04:10:22.000Z,1387514747738857472,['1597080436164808704']
en,1597080375070629888,on the scene had been fantastically classical; he entered when      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi,2022-11-28T04:10:08.000Z,1387514747738857472,['1597080375070629888']
en,1597080139002773505,"𝗹𝗼𝘄,𝗮𝗻𝗱𝗵𝗶𝘀𝗮𝘂𝗿𝗮𝘄𝗮𝘀    #世界杯买球  https://t.co/QASCVsNNSW",2022-11-28T04:09:12.000Z,1387514747738857472,['1597080139002773505']
en,1597080089111371783,"'And if you had known it was mine, you wouldn't have taken it, I suppose?'       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T04:09:00.000Z,1387514747738857472,['1597080089111371783']
en,1597079851445403648,𝗯𝗲𝗰𝗼𝗺𝗶𝗻𝗴𝗶𝗻𝗱𝗶𝗳𝗳𝗲𝗿𝗲𝗻𝘁.    #世界杯买球  https://t.co/QASCVsNNSW,2022-11-28T04:08:03.000Z,1387514747738857472,['1597079851445403648']
en,1597079825751019520,ng-room32 at the left of the hall. Will you please sa      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi,2022-11-28T04:07:57.000Z,1387514747738857472,['1597079825751019520']
en,1597079584242954240,"𝗼𝗳,𝘁𝗵𝗲𝗔𝗻𝗳𝗮𝗺𝗶𝗹𝘆𝗰𝗮𝗻    #世界杯买球  https://t.co/QASCVswcum",2022-11-28T04:06:59.000Z,1387514747738857472,['1597079584242954240']
en,1597079576672280577,"our light and coal, to fifteen shillings a week.       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T04:06:58.000Z,1387514747738857472,['1597079576672280577']
en,1597079300364152832,𝘁𝗵𝗮𝘁𝘁𝗵𝗶𝘀𝗺𝗼𝗻𝗸𝗼𝗻𝗹𝘆    #世界杯买球  https://t.co/QASCVswcum,2022-11-28T04:05:52.000Z,1387514747738857472,['1597079300364152832']
en,1597079067626377216,"""There!"" she said. ""What are we to do now?""      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T04:04:56.000Z,1387514747738857472,['1597079067626377216']
en,1597078985397063680,"𝗴𝗼𝗼𝗱,𝗮𝗻𝗱𝗵𝗲𝗿𝗯𝗼𝗱𝘆    #世界杯买球  https://t.co/QASCVswcum",2022-11-28T04:04:37.000Z,1387514747738857472,['1597078985397063680']
en,1597078825602424832,"Nothing had changed, he assured her; mill-dam and pond and       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T04:03:58.000Z,1387514747738857472,['1597078825602424832']
en,1597078547948261377,"paring Aunt Penelope's dinner, are you not?""      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshGe9i",2022-11-28T04:02:52.000Z,1387514747738857472,['1597078547948261377']
en,1597078481053024258,𝗯𝘂𝘁𝗿𝗲𝗹𝗮𝘅𝗮𝗹𝗶𝘁𝘁𝗹𝗲    #世界杯买球  https://t.co/QASCVsNNSW,2022-11-28T04:02:36.000Z,1387514747738857472,['1597078481053024258']
en,1597078301813592064,e kept it so long. It will bring you luck—I told you it       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi,2022-11-28T04:01:54.000Z,1387514747738857472,['1597078301813592064']
en,1597078147924623361,"𝗮𝘁𝘆𝗼𝘂𝗿𝗰𝘂𝗿𝗿𝗲𝗻𝘁𝗰𝘂𝗹𝘁𝗶𝘃𝗮𝘁𝗶𝗼𝗻,    #世界杯买球  https://t.co/QASCVsNNSW",2022-11-28T04:01:17.000Z,1387514747738857472,['1597078147924623361']
en,1597078061983313921,mouth and spat59 out the wad of cloth.       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi,2022-11-28T04:00:56.000Z,1387514747738857472,['1597078061983313921']
en,1597077854193213443,"𝘀𝗽𝗮𝗰𝗲,𝘄𝗵𝗶𝗰𝗵𝘄𝗲𝗿𝗲    #世界杯买球  https://t.co/QASCVswcum",2022-11-28T04:00:07.000Z,1387514747738857472,['1597077854193213443']
en,1597077813231865857,"a, and Miss Patience make such a fuss about her?      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshFGjK",2022-11-28T03:59:57.000Z,1387514747738857472,['1597077813231865857']
en,1597077567269269504,𝟭𝟱𝗛𝗲𝗦𝗵𝘂𝗶𝗾𝘂𝗶𝗰𝗸𝗹𝘆    #世界杯买球  https://t.co/QASCVswcum,2022-11-28T03:58:58.000Z,1387514747738857472,['1597077567269269504']
en,1597077372708216832,"ed the shop for her supply of salame, lupine beans, or the goat      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshFGjK",2022-11-28T03:58:12.000Z,1387514747738857472,['1597077372708216832']
en,1597077248183615488,𝘁𝗵𝗮𝘁𝗵𝗲𝘁𝗼𝗼𝗸𝘀𝗼𝗺𝗲𝘁𝗵𝗶𝗻𝗴    #世界杯买球  https://t.co/QASCVsNNSW,2022-11-28T03:57:42.000Z,1387514747738857472,['1597077248183615488']
en,1597077119112073218,"his father Major-General Sir Everard Venables, V.C., K.C.M.G.:       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:57:12.000Z,1387514747738857472,['1597077119112073218']
en,1597076953491640320,𝘁𝗵𝗲𝗿𝗶𝗴𝗵𝘁𝘁𝗼𝗱𝗶𝘀𝗽𝗼𝘀𝗲    #世界杯买球  https://t.co/QASCVswcum,2022-11-28T03:56:32.000Z,1387514747738857472,['1597076953491640320']
en,1597076785073598464,"and illogical. But, boiled down to its basic ingredients, the wildest      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:55:52.000Z,1387514747738857472,['1597076785073598464']
en,1597076721773162496,"𝘄𝗮𝘀𝘀𝗼𝘀𝗶𝗹𝗲𝗻𝘁,𝘀𝗵𝗲    #世界杯买球  https://t.co/QASCVswcum",2022-11-28T03:55:37.000Z,1387514747738857472,['1597076721773162496']
en,1597076466889797632,"minute or two ago, racing29 in and out of the trees,       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshGe9i",2022-11-28T03:54:36.000Z,1387514747738857472,['1597076466889797632']
tl,1597076388313456641,𝗶𝘁.𝗫𝘂𝗥𝘂𝗺𝗲𝗻𝗴𝗹𝗶𝘀𝘁𝗲𝗻𝗲𝗱    #世界杯买球  https://t.co/QASCVsNNSW,2022-11-28T03:54:17.000Z,1387514747738857472,['1597076388313456641']
en,1597076183782260736,"gnized his old acquaintance, the Bargees' secretary.       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:53:29.000Z,1387514747738857472,['1597076183782260736']
en,1597076115016687616,𝗯𝗲𝗶𝗻𝗴𝘂𝗻𝗮𝗯𝗹𝗲𝘁𝗼𝗿𝗲𝘁𝘂𝗿𝗻    #世界杯买球  https://t.co/QASCVswcum,2022-11-28T03:53:12.000Z,1387514747738857472,['1597076115016687616']
it,1597075909332258818,"“Addio, carissimi amici.”       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:52:23.000Z,1387514747738857472,['1597075909332258818']
cs,1597075809985888256,𝗮𝗻𝗱𝗮𝗹𝘀𝗼𝗸𝗻𝗲𝘄𝘁𝗵𝗮𝘁    #世界杯买球  https://t.co/QASCVswcum,2022-11-28T03:51:59.000Z,1387514747738857472,['1597075809985888256']
en,1597075677424910336,"of a dead man. Pulling the handkerchief from his mouth,      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:51:28.000Z,1387514747738857472,['1597075677424910336']
en,1597075571464249345,"𝗰𝗼𝗻𝘁𝗶𝗻𝘂𝗲𝘁𝗼𝗹𝗶𝘃𝗲,    #世界杯买球  https://t.co/QASCVswcum",2022-11-28T03:51:03.000Z,1387514747738857472,['1597075571464249345']
en,1597075420326731776,"with her father to a new home in the Western world, where she      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:50:27.000Z,1387514747738857472,['1597075420326731776']
ca,1597075343424344066,𝗤𝗶𝗻𝗴𝗾𝗶𝗻𝗴𝘁𝗼𝗼𝗸𝘁𝗵𝗶𝘀    #世界杯买球  https://t.co/QASCVsNNSW,2022-11-28T03:50:08.000Z,1387514747738857472,['1597075343424344066']
en,1597075085411721218,had a faint sound about them—she was a girl who w      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshFGjK,2022-11-28T03:49:07.000Z,1387514747738857472,['1597075085411721218']
en,1597075037135278081,𝗽𝗼𝘄𝗲𝗿𝗳𝘂𝗹𝘁𝗵𝗮𝘁𝗲𝘃𝗲𝗻    #世界杯买球  https://t.co/QASCVsNNSW,2022-11-28T03:48:55.000Z,1387514747738857472,['1597075037135278081']
en,1597074787297161216,"d Fifteen, after a poor start, suddenly awoke to the fac      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:47:56.000Z,1387514747738857472,['1597074787297161216']
en,1597074698344579073,"𝗕𝗼𝘀𝘀,𝗜'𝗹𝗹𝗹𝗶𝘀𝘁𝗲𝗻    #世界杯买球  https://t.co/QASCVsNNSW",2022-11-28T03:47:34.000Z,1387514747738857472,['1597074698344579073']
en,1597074513644032005,"George’s side, affectionately inquiring into his state of health,      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:46:50.000Z,1387514747738857472,['1597074513644032005']
de,1597074420924702721,"𝗵𝗲𝗿𝗲𝗶𝘀𝘁𝗵𝗲𝘀𝘁𝗿𝗼𝗻𝗴𝗲𝘀𝘁,    #世界杯买球  https://t.co/QASCVswcum",2022-11-28T03:46:28.000Z,1387514747738857472,['1597074420924702721']
en,1597074292407037953,"She says, Daddy, that you will never outlive your disgrace      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:45:58.000Z,1387514747738857472,['1597074292407037953']
en,1597074057085612032,"eager hand remained outstretched. He took it, pressed it lightly,      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:45:02.000Z,1387514747738857472,['1597074057085612032']
en,1597073901808386049,"𝗯𝗲𝗳𝗼𝗿𝗲𝘁𝗵𝗲𝘀𝗲𝗹𝗳-𝗱𝗲𝘀𝘁𝗿𝘂𝗰𝘁𝗶𝗼𝗻,    #世界杯买球  https://t.co/QASCVsNNSW",2022-11-28T03:44:25.000Z,1387514747738857472,['1597073901808386049']
en,1597073820895961088,"money, not for anything in all God’s world except to      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:44:05.000Z,1387514747738857472,['1597073820895961088']
en,1597073648283799552,𝗶𝘀𝘁𝗵𝗮𝘁𝘁𝘄𝗼𝗽𝗲𝗼𝗽𝗹𝗲    #世界杯买球  https://t.co/QASCVsNNSW,2022-11-28T03:43:24.000Z,1387514747738857472,['1597073648283799552']
en,1597073594105765889,some far and nameless sun blazed out unseen; days dawned;       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi,2022-11-28T03:43:11.000Z,1387514747738857472,['1597073594105765889']
en,1597073362861248512,"severance15 from her, whether we should have      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:42:16.000Z,1387514747738857472,['1597073362861248512']
en,1597073349372362752,𝗱𝗿𝗲𝗮𝗺𝗼𝗳.𝗧𝗵𝗲𝗲𝗳𝗳𝗲𝗰𝘁    #世界杯买球  https://t.co/QASCVswcum,2022-11-28T03:42:13.000Z,1387514747738857472,['1597073349372362752']
ca,1597073072078479360,𝗫𝘂𝗤𝗶𝗻𝗴𝗾𝗶𝗻𝗴𝗮𝗻𝗱𝗟𝗶    #世界杯买球  https://t.co/QASCVswcum,2022-11-28T03:41:07.000Z,1387514747738857472,['1597073072078479360']
en,1597073068735635456,"pon a cage. In that cage was a special sort of canary, in it      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:41:06.000Z,1387514747738857472,['1597073068735635456']
en,1597072836455108608,"𝘁𝗵𝗲𝘄𝗮𝘆,𝘄𝗵𝗲𝗿𝗲𝗮𝗿𝗲    #世界杯买球  https://t.co/QASCVswcum",2022-11-28T03:40:11.000Z,1387514747738857472,['1597072836455108608']
en,1597072815747780609,as I carried Aunt Penelope up her tea and toast       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi,2022-11-28T03:40:06.000Z,1387514747738857472,['1597072815747780609']
ro,1597072596897447936,𝘀𝗲𝗲𝗮𝗻𝘆𝗳𝗮𝗻𝗮𝘁𝗶𝗰𝗮𝗹    #世界杯买球  https://t.co/QASCVswcum,2022-11-28T03:39:13.000Z,1387514747738857472,['1597072596897447936']
en,1597072507793645568,"'Dick, it was your leg that you hurt, wasn't it?       #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:38:52.000Z,1387514747738857472,['1597072507793645568']
en,1597072303367815168,𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻𝗶𝗻𝘁𝗵𝗶𝘀    #世界杯买球  https://t.co/QASCVsOlIu,2022-11-28T03:38:03.000Z,1387514747738857472,['1597072303367815168']
en,1597072265086058496,"s down utterly33, and, if emotional, will sob34 int      #世界杯买球 #世界杯下注 #世界杯外围  https://t.co/1SXcshXhbi",2022-11-28T03:37:54.000Z,1387514747738857472,['1597072265086058496']
