lang,id,text,edit_history_tweet_ids,author_id,created_at
en,1597019512586776576,"• Crimson Tide beat Tar Heels
• M. Sears (ALA) 24 PTS, 5 REB, 5 AST
• C. Love (UNC) 34 PTS, 9 REB, 4 AST https://t.co/uNtUIWus2z https://t.co/fxjSWNZQNv",['1597019512586776576'],300021496,2022-11-28T00:08:17.000Z
en,1596998916847079424,"• Tar Heels tied with Crimson Tide
• C. Love (UNC) 24 PTS, 6 REB, 3 AST
• M. Sears (ALA) 24 PTS, 3 REB, 5 AST https://t.co/uNtUIWus2z https://t.co/fxjSWNZQNv",['1596998916847079424'],300021496,2022-11-27T22:46:27.000Z
en,1596998878381105154,No. 1 North Carolina and No. 18 Alabama end regulation tied at 77; OT at Phil Knight Invitational now on ESPN/ESPN App ➡ https://t.co/q0XOcEsCwh https://t.co/fxjSWNZQNv,['1596998878381105154'],300021496,2022-11-27T22:46:18.000Z
en,1596997827355283456,No. 1 North Carolina leads No. 18 Alabama 75-71 with 3:20 left in the second half; catch the finish on ESPN/ESPN App ➡ https://t.co/q0XOcEati9 https://t.co/fxjSWOgTPv,['1596997827355283456'],300021496,2022-11-27T22:42:07.000Z
en,1596997798498832384,No. 24 Purdue leads No. 8 Duke 68-56 with 4:51 left in Phil Knight Legacy championship; watch finish on ABC/ESPN App ➡ https://t.co/jpVT3iGR1r https://t.co/fxjSWNZQNv,['1596997798498832384'],300021496,2022-11-27T22:42:00.000Z
en,1596989982157438977,Broncos DT Mike Purcell picks up a penalty and appears to get in Russell Wilson's face as Purcell comes to the sideline  https://t.co/fxjSWNZQNv,['1596989982157438977'],300021496,2022-11-27T22:10:57.000Z
en,1596989948011286528,"Odell Beckham Jr. removed from plane after refusing to leave when asked; police say he was ""in and out of consciousness""  https://t.co/fxjSWOgTPv",['1596989948011286528'],300021496,2022-11-27T22:10:48.000Z
en,1596989908308353024,"• Crimson Tide lead Tar Heels
• M. Sears (ALA) 14 PTS, 2 REB, 4 AST
• R.J. Davis (UNC) 9 PTS, 2 REB, 3 AST https://t.co/uNtUIWus2z https://t.co/fxjSWNZQNv",['1596989908308353024'],300021496,2022-11-27T22:10:39.000Z
en,1596974430735192068,"I just finished day 331 of the @YouVersion plan 'The Bible in a Year'. Check it out here:

https://t.co/0OIqYG4NH0",['1596974430735192068'],300021496,2022-11-27T21:09:09.000Z
en,1596961626603024384,"I just finished day 331 of the @YouVersion plan 'Joyce Meyer: Promises for Your Everyday Life - a Daily Devotional'. Check it out here:

https://t.co/81XwMM0kkX",['1596961626603024384'],300021496,2022-11-27T20:18:16.000Z
en,1596961263854419969,"A voice of one calling: “In the wilderness prepare the way for the Lord; make straight in the desert a highway for our God.
Isaiah 40:3 NIV

https://t.co/ajkEpOZnYJ",['1596961263854419969'],300021496,2022-11-27T20:16:50.000Z
en,1596637821967953921,"I just finished day 330 of the @YouVersion plan 'Joyce Meyer: Promises for Your Everyday Life - a Daily Devotional'. Check it out here:

https://t.co/81XwMM0kkX",['1596637821967953921'],300021496,2022-11-26T22:51:35.000Z
en,1596634115054645248,Syracuse's Judah Mintz and Bryant's Doug Edert slap each other in the face leading to both benches clearing  https://t.co/fxjSWNZQNv,['1596634115054645248'],300021496,2022-11-26T22:36:51.000Z
en,1596621566896640000,No. 2 Houston poised to become nation's top team after 49-44 win over Kent State; five top-10 teams have lost this week https://t.co/UGbsH65tNM https://t.co/fxjSWNZQNv,['1596621566896640000'],300021496,2022-11-26T21:46:59.000Z
en,1596609197407600640,J.J. McCarthy accounts for 4 TDs as No. 3 Michigan beats No. 2 Ohio State 45-23 to clinch Big Ten East; highlights ➡ https://t.co/vc7NblZRPe https://t.co/fxjSWNZQNv,['1596609197407600640'],300021496,2022-11-26T20:57:50.000Z
en,1596598433892147200,• Terrapins beat Scarlet Knights https://t.co/k1yQ2vSXuL https://t.co/fxjSWNZiXX,['1596598433892147200'],300021496,2022-11-26T20:15:04.000Z
en,1596337790127845378,"• Cyclones beat Tar Heels
• C. Grill (ISU) 31 PTS, 2 REB, 1 AST
• R.J. Davis (UNC) 15 PTS, 3 REB, 1 AST https://t.co/oRi1Ipf0si https://t.co/fxjSWNZQNv",['1596337790127845378'],300021496,2022-11-26T02:59:22.000Z
en,1596337715632828416,Unranked Iowa State shocks No. 1 UNC 70-65 in Phil Knight Invitational semis behind career-high 31 points from Caleb Grill  https://t.co/fxjSWNZQNv,['1596337715632828416'],300021496,2022-11-26T02:59:04.000Z
en,1596337663346413568,Thanksgiving clash between Dallas and New York averaged 42 million viewers; most watched regular-season game in NFL history  https://t.co/fxjSWNZiXX,['1596337663346413568'],300021496,2022-11-26T02:58:52.000Z
en,1596337602743136256,No. 22 Tennessee hands No. 3 Jayhawks first loss of season 64-50 to take home Battle 4 Atlantis championship  https://t.co/fxjSWNZQNv,['1596337602743136256'],300021496,2022-11-26T02:58:37.000Z
en,1596287025405374465,"• Tar Heels lead Cyclones
• A. Bacot (UNC) 10 PTS, 4 REB, 0 AST
• C. Grill (ISU) 14 PTS, 0 REB, 1 AST https://t.co/oRi1Ipf0si https://t.co/fxjSWNZQNv",['1596287025405374465'],300021496,2022-11-25T23:37:39.000Z
en,1596272840302628864,"• Tar Heels vs. Cyclones
• Follow live in the ESPN App https://t.co/oRi1IpesCK https://t.co/fxjSWNZiXX",['1596272840302628864'],300021496,2022-11-25T22:41:17.000Z
en,1596261066639482880,United States couldn't find winning goal but can advance to round of 16 with win against Iran on Tuesday; more from Qatar ➡  https://t.co/fxjSWOgTPv,['1596261066639482880'],300021496,2022-11-25T21:54:30.000Z
en,1596219231414231040,"I just finished day 329 of the @YouVersion plan 'Joyce Meyer: Promises for Your Everyday Life - a Daily Devotional'. Check it out here:

https://t.co/81XwMLZMvp",['1596219231414231040'],300021496,2022-11-25T19:08:15.000Z
