lang,text,edit_history_tweet_ids,created_at,author_id,id
en,@RachelNotley Biggest hiring spree ever and now the largest ever affordable housing scheme wow did you ever sell the Scam Wow oh I mean Sham Wow,['1597036713528152064'],2022-11-28T01:16:38.000Z,253180602,1597036713528152064
en,@WatchMyReview @DecockMike The Leafs have been great at comedy relieve since 1967 and don't see that changing anytime soon,['1597035520517115905'],2022-11-28T01:11:54.000Z,253180602,1597035520517115905
en,@DecockMike @WatchMyReview Steve Simmons is Toronto media? No thanks,['1597035127364005888'],2022-11-28T01:10:20.000Z,253180602,1597035127364005888
en,@RachelNotley Yeah businesses will run away when we get the lunatics  in Ottawa out of our way. Just being  Faticious by the way,['1597032749311066112'],2022-11-28T01:00:53.000Z,253180602,1597032749311066112
en,@SteveBurtt @OilerProud @Frisbob Keep it up and your fired,['1597031633550741504'],2022-11-28T00:56:27.000Z,253180602,1597031633550741504
en,@dzoolander85 @canmericanized @nilikm Well has it gotten to the point where we put the kids in transparent bubbles? It's getting close,['1597031298123849728'],2022-11-28T00:55:07.000Z,253180602,1597031298123849728
en,"@dzoolander85 @EvanLSolomon @passenthrough Other countries are ready for these protests, Canada is sadly lacking, the RCMP show up way to late. No matter how you paint it, it was  just another national disgrace on the world stage. To bad the PM's ear bud didn't tell him what to say during the protest",['1597029977824038912'],2022-11-28T00:49:52.000Z,253180602,1597029977824038912
en,"@highway_dogman @OilerAnalytics No I wish I was you, didn't you know you're my hero",['1596961889464242176'],2022-11-27T20:19:19.000Z,253180602,1596961889464242176
en,"@OilerAnalytics Nobody knows more about trash hockey teams then an Oilers fan, that's for sure",['1596918606528655360'],2022-11-27T17:27:19.000Z,253180602,1596918606528655360
en,@RachelNotley No I dont know anyone who's left and actually only know of people who have arrived. Stop with this fear mongering.,['1596689278113026049'],2022-11-27T02:16:03.000Z,253180602,1596689278113026049
en,"@CorsiHL Get over your conspiracy nonsense,",['1596610778857345024'],2022-11-26T21:04:07.000Z,253180602,1596610778857345024
en,@Shae_Nuge93 Best player in the world and Oilers can't figure it out,['1596610389583998976'],2022-11-26T21:02:35.000Z,253180602,1596610389583998976
en,"@IanCanada01 @EdmontonOilers American TV loves afternoon games, that is Merican prime time",['1596609731703246849'],2022-11-26T20:59:58.000Z,253180602,1596609731703246849
en,@RyleyKabyn @EdmontonOilers Don't you mean ANOTHER wasted year,['1596608604911841280'],2022-11-26T20:55:29.000Z,253180602,1596608604911841280
en,"@andrewaperez @JustinTrudeau 5.5 hours of grueling sitting on his ass, WTF is wrong with you?",['1596608064316375040'],2022-11-26T20:53:20.000Z,253180602,1596608064316375040
en,@OilerAnalytics Best coach in the league 😆,['1596594789923033088'],2022-11-26T20:00:35.000Z,253180602,1596594789923033088
en,"@OilerAnalytics Best defence in the league and best goaltending tandem, that's what you said",['1596594483088723968'],2022-11-26T19:59:22.000Z,253180602,1596594483088723968
es,@Micheal4322 @OilersLegend Imperical data,['1596544992763613184'],2022-11-26T16:42:43.000Z,253180602,1596544992763613184
en,"@RachelNotley @albertaNDP How many billions will this ""largest recruitment campaign"" cost?",['1596540894861459457'],2022-11-26T16:26:26.000Z,253180602,1596540894861459457
en,@666Reflect @NeilGarritty @Shae_Nuge93 If you get Klingberg it will cost you future picks nobodies taking your garbage for free.,['1596539619986010117'],2022-11-26T16:21:22.000Z,253180602,1596539619986010117
en,"@Fogoman73 @PrisonM15523333 @StatsMundin I hate to say it but Merica is calling Matthew's,he's already as good as gone,",['1596340668246687744'],2022-11-26T03:10:48.000Z,253180602,1596340668246687744
en,@RachelNotley What work have you done ? Ridiculous,['1596337670107848704'],2022-11-26T02:58:53.000Z,253180602,1596337670107848704
en,"@Northerngold01 Be careful of where you park, you don't want your bank account frozen",['1596336664921899008'],2022-11-26T02:54:54.000Z,253180602,1596336664921899008
en,"@dzoolander85 @WeAreCanProud Well we know Trudeau is not responsible, that is for anything",['1596336086485463040'],2022-11-26T02:52:36.000Z,253180602,1596336086485463040
en,"@Sustainable2050 Charged with coal fired energy so big deal, fossil fuels burn way cleaner.",['1596214369280724993'],2022-11-25T18:48:56.000Z,253180602,1596214369280724993
en,@DuaneBratt Yeah instead of just arresting the people who blocked the boarder right away as well as those who did the rail blockade we go through this nonsense.,['1596213504767582208'],2022-11-25T18:45:30.000Z,253180602,1596213504767582208
