created_at,text,lang,author_id,edit_history_tweet_ids,id
2022-11-28T04:01:41.000Z,@overtake_genius Sainz end of season form I think there’s a case there but still Ocon and Checo could be jumped,en,1444866509902426112,['1597078247019515904'],1597078247019515904
2022-11-28T03:52:19.000Z,@overtake_genius Both should be 7-8 respectively and bump the current down,en,1444866509902426112,['1597075890466619393'],1597075890466619393
2022-11-28T03:43:08.000Z,@overtake_genius Albon too low,en,1444866509902426112,['1597073582680469504'],1597073582680469504
2022-11-28T03:38:12.000Z,@ShadowF1Ace I would instant buy all the merch,en,1444866509902426112,['1597072339526914048'],1597072339526914048
2022-11-28T02:31:23.000Z,Guys I need the Latifi deal to be signed soon. I want to know where he’s going.,en,1444866509902426112,['1597055524226609152'],1597055524226609152
2022-11-28T00:17:42.000Z,Always RT a Latifi fan https://t.co/VGWPE8Y5Iq,en,1444866509902426112,['1597021882003337217'],1597021882003337217
2022-11-27T23:04:55.000Z,@CarGoVroomFast Cult lh newest victim of propaganda,en,1444866509902426112,['1597003567138996225'],1597003567138996225
2022-11-27T20:38:04.000Z,@theamybaron Omg I don’t know if I’ve ever seen that,en,1444866509902426112,['1596966610170183680'],1596966610170183680
2022-11-27T20:23:47.000Z,It’s time we admit the pretzel stand at the mall is the best food there,en,1444866509902426112,['1596963013730656256'],1596963013730656256
2022-11-27T17:24:20.000Z,@LeonrdoBstlfiF1 Lmao true I don’t put much stock in them,en,1444866509902426112,['1596917853382246400'],1596917853382246400
2022-11-27T17:04:21.000Z,@c7carl @WilliamsdbF1 That’s a good point,en,1444866509902426112,['1596912823841755136'],1596912823841755136
2022-11-27T16:29:35.000Z,@applepie4every1 I AM the tattoo guy!,en,1444866509902426112,['1596904074384916482'],1596904074384916482
2022-11-27T05:36:58.000Z,@F1 Latifi points obviously,en,1444866509902426112,['1596739838111539201'],1596739838111539201
2022-11-27T05:36:38.000Z,@WilliamsSupport @F1 That was incredible for sure. Only the Williams team can be that brave.,en,1444866509902426112,['1596739755756359680'],1596739755756359680
2022-11-27T04:17:19.000Z,@JuampePaget Australia is $18? How much can Argentina be? It’s a small item too,en,1444866509902426112,['1596719796418379776'],1596719796418379776
2022-11-27T02:25:25.000Z,@JuampePaget Real,en,1444866509902426112,['1596691635987165185'],1596691635987165185
2022-11-27T02:25:15.000Z,@CamMoore87 The 16 personalities test,en,1444866509902426112,['1596691592131264512'],1596691592131264512
2022-11-27T01:54:52.000Z,@Intelexcellence Osul fan W,ht,1444866509902426112,['1596683946712092672'],1596683946712092672
2022-11-27T01:31:51.000Z,W or W? https://t.co/oIolCp7Awe,pl,1444866509902426112,['1596678152964612096'],1596678152964612096
2022-11-27T00:40:26.000Z,@CamMoore87 Only 97 days till F1,en,1444866509902426112,['1596665214216331269'],1596665214216331269
2022-11-26T23:56:16.000Z,Please start streaming @NicholasLatifi you have so many fans! https://t.co/x1A8uB6hYE,en,1444866509902426112,['1596654101768577024'],1596654101768577024
2022-11-26T23:55:51.000Z,@MagnificentMata Dude. Me too!,en,1444866509902426112,['1596653995585568770'],1596653995585568770
2022-11-26T23:54:01.000Z,@formula2girly Haters gonna hate https://t.co/HALev1If0L,en,1444866509902426112,['1596653533717217285'],1596653533717217285
2022-11-26T20:59:07.000Z,@hannahlamb235 Sure!,en,1444866509902426112,['1596609517709840385'],1596609517709840385
2022-11-26T20:58:59.000Z,@d55_______ Worldwide,en,1444866509902426112,['1596609483345534976'],1596609483345534976
2022-11-26T20:41:36.000Z,@hannahlamb235 If you’re already following then you’re in!,en,1444866509902426112,['1596605111396188161'],1596605111396188161
2022-11-26T19:43:27.000Z,@oshillex Nah I’m still here bro,en,1444866509902426112,['1596590476286898178'],1596590476286898178
2022-11-26T19:42:47.000Z,🚨🚨🚨 FREE GIVEAWAY! 🚨🚨🚨I’m giving away this sealed pack of F1 cards from the USGP (about $50 value) to one of my followers. All you have to do is interact with this post and follow. https://t.co/NFNtcUHJf8,en,1444866509902426112,['1596590308778811392'],1596590308778811392
2022-11-26T18:53:04.000Z,My Latifi collection so far https://t.co/Mfrx48Th5s,en,1444866509902426112,['1596577796662476801'],1596577796662476801
2022-11-26T17:46:52.000Z,@Unpaid1ntern Common W,en,1444866509902426112,['1596561139550531584'],1596561139550531584
2022-11-26T17:45:28.000Z,🚨🚨🚨 Rush is back on Netflix in the US,en,1444866509902426112,['1596560785333194752'],1596560785333194752
2022-11-26T16:50:03.000Z,Honestly without all the sponsors the AM looks incredible. https://t.co/wPlWwX0riE,en,1444866509902426112,['1596546839742148608'],1596546839742148608
2022-11-26T16:38:46.000Z,Umm what?? https://t.co/MkURyKo4m0,en,1444866509902426112,['1596543997748592640'],1596543997748592640
2022-11-26T16:34:30.000Z,@oshillex Also when you rent a car you literally have to agree to not damage it in any way. You don’t just get to do whatever you want in a rental lmao.,en,1444866509902426112,['1596542927127257089'],1596542927127257089
2022-11-26T16:33:16.000Z,The renal car owner watching Lewis absolutely destroy the 20 year old gearbox and clutch https://t.co/ucybjQhLLs https://t.co/ADWWpaaxwN,en,1444866509902426112,['1596542615595499522'],1596542615595499522
2022-11-26T05:39:05.000Z,@zolz98 Nah he’s great but Albon only being 10 was criminal imo top 5 sadly held back,en,1444866509902426112,['1596377986328154112'],1596377986328154112
2022-11-26T05:25:24.000Z,@Intelexcellence Likely true,en,1444866509902426112,['1596374541051142145'],1596374541051142145
2022-11-26T05:19:17.000Z,Can we go back? https://t.co/lqqjAs5eDO,en,1444866509902426112,['1596373002979086337'],1596373002979086337
2022-11-26T02:03:31.000Z,Chorchillion dollars to watch a race ?? No thanks bro it’s literally cheaper to fly to Europe. https://t.co/AUTn0s6CVu,en,1444866509902426112,['1596323737535741953'],1596323737535741953
2022-11-26T01:28:18.000Z,@Eric_the_Ready Yeah that was his dads company if I’m not mistaken,en,1444866509902426112,['1596314873247731712'],1596314873247731712
2022-11-26T01:27:55.000Z,@Brandon71822792 Hopefully!,en,1444866509902426112,['1596314777760022530'],1596314777760022530
2022-11-26T01:27:35.000Z,@CHECTIFI2 Huh in America all the juice is very sweet. I’m not sure if I’ve just had like fresh squeezed orange juice,en,1444866509902426112,['1596314692842303489'],1596314692842303489
2022-11-25T23:35:00.000Z,@CHECTIFI2 OJ too sweet imo,sv,1444866509902426112,['1596286359316353024'],1596286359316353024
2022-11-25T23:04:56.000Z,Canada https://t.co/ZPCaVpPwKm,es,1444866509902426112,['1596278792888385536'],1596278792888385536
2022-11-25T23:04:30.000Z,@JFlynn3563 Lmaooo fair,en,1444866509902426112,['1596278685967216640'],1596278685967216640
2022-11-25T23:01:46.000Z,@OtterBurford Tea is pretty good but I favor coffee,en,1444866509902426112,['1596277997157617664'],1596277997157617664
2022-11-25T23:00:47.000Z,@JFlynn3563 My brother in Christ how,en,1444866509902426112,['1596277751161438210'],1596277751161438210
