lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1596973868752596992'],Porter Moser rocks https://t.co/ZrljrbSD8G,2422451808,1596973868752596992,2022-11-27T21:06:55.000Z
en,['1596970772916244480'],"Best way to celebrate the boys winning the ESPN Invitational? Some TG merch!
Link: https://t.co/0U0sGmBRjp https://t.co/6TcX2p8dJk",2422451808,1596970772916244480,2022-11-27T20:54:37.000Z
und,['1596970603206283266'],🏆 https://t.co/8EvjNE4YFD,2422451808,1596970603206283266,2022-11-27T20:53:56.000Z
en,['1596964015196237827'],Jon we need Porter Moser’s nickname ASAP https://t.co/whQNP7tDCK,2422451808,1596964015196237827,2022-11-27T20:27:46.000Z
und,['1596963969415016448'],🏆🏆🏆🏆🏆🏆 https://t.co/ILLFLuxxmY,2422451808,1596963969415016448,2022-11-27T20:27:35.000Z
en,['1596962848336322561'],BOOOOM! Sooners sweep the tourney and win the ESPN Invitational! Man what a damn tournament for the boys,2422451808,1596962848336322561,2022-11-27T20:23:07.000Z
en,['1596962480042913793'],GREAT REBOUND HILL,2422451808,1596962480042913793,2022-11-27T20:21:40.000Z
en,['1596961937404723200'],Sooners up 4 with 18 seconds to go. Ole Miss ball,2422451808,1596961937404723200,2022-11-27T20:19:30.000Z
en,['1596961369663774721'],Going to come down to free throws for OU,2422451808,1596961369663774721,2022-11-27T20:17:15.000Z
en,['1596960669936803840'],Sooners up 3 with 1:52 to go. COME ON,2422451808,1596960669936803840,2022-11-27T20:14:28.000Z
es,['1596959585918947328'],BIJAN CORTES HELLO,2422451808,1596959585918947328,2022-11-27T20:10:10.000Z
en,['1596959100214349824'],I mean what the fuck are we doing,2422451808,1596959100214349824,2022-11-27T20:08:14.000Z
en,['1596958571241312256'],This Abram dude doesn’t miss. Ole Miss retakes the lead,2422451808,1596958571241312256,2022-11-27T20:06:08.000Z
en,['1596957410991960064'],Sooners up 4 with under 7 to go. This is going to be a battle,2422451808,1596957410991960064,2022-11-27T20:01:31.000Z
en,['1596956349610733568'],FINISH,2422451808,1596956349610733568,2022-11-27T19:57:18.000Z
en,['1596955880834347009'],THE BOYS ARE BUZZIN,2422451808,1596955880834347009,2022-11-27T19:55:26.000Z
en,['1596954095893741568'],CORTEZ TO GODWIN IS A BEAUTIFUL THING,2422451808,1596954095893741568,2022-11-27T19:48:21.000Z
en,['1596952339755122689'],Rough start to the half and Ole Miss’ lead jumps to 5. 40-35 at the U16,2422451808,1596952339755122689,2022-11-27T19:41:22.000Z
en,['1596945805041991680'],Great finish to the half and OU only trails by 2 at half. Need a big time 2H here,2422451808,1596945805041991680,2022-11-27T19:15:24.000Z
en,['1596943436091117568'],Ole Miss cannot miss right now. Sooners grabbed the lead but now down 5,2422451808,1596943436091117568,2022-11-27T19:05:59.000Z
en,['1596941197498806273'],SHERF IS COOKING,2422451808,1596941197498806273,2022-11-27T18:57:05.000Z
en,['1596940024511369216'],Turnovers and missed shots down low are hurting so far,2422451808,1596940024511369216,2022-11-27T18:52:26.000Z
en,['1596939667248934913'],Sooners down 3 with 11 to go in the first half,2422451808,1596939667248934913,2022-11-27T18:51:01.000Z
pl,['1596937428496830464'],DTY alert! https://t.co/RZKFL5iti5,2422451808,1596937428496830464,2022-11-27T18:42:07.000Z
en,['1596893940892209152'],RT @stoolpresidente: Dear @OU_Football I have not forgotten my pledge to you.   If that rat Lincoln Riley somehow ends up meeting Michigan…,2422451808,1596893940892209152,2022-11-27T15:49:19.000Z
en,['1596883708522307584'],King https://t.co/h8clSSKfSL,2422451808,1596883708522307584,2022-11-27T15:08:39.000Z
en,['1596723155707383814'],EMBARRASSING regular season comes to end. Shit better get fixed ASAP. 6-6 is never ok for OU Football,2422451808,1596723155707383814,2022-11-27T04:30:40.000Z
qst,['1596722415832559617'],Of,2422451808,1596722415832559617,2022-11-27T04:27:44.000Z
en,['1596722279626702848'],What a joke off a team,2422451808,1596722279626702848,2022-11-27T04:27:11.000Z
en,['1596721992295919616'],QB draw on 3rd and 11😂😂😂 SEC job soon!!!,2422451808,1596721992295919616,2022-11-27T04:26:03.000Z
en,['1596721433278717952'],The one motherfucker that can’t get hurt? And we throw a WR reverse pass to him? Fucking seriously?,2422451808,1596721433278717952,2022-11-27T04:23:50.000Z
en,['1596721147617370115'],REALLY LEBBY?!?!?!,2422451808,1596721147617370115,2022-11-27T04:22:41.000Z
en,['1596720019013980162'],OT we go,2422451808,1596720019013980162,2022-11-27T04:18:12.000Z
en,['1596719261241774080'],Blocked field goal to win it… nope timeout before. And that’s OU in 2022,2422451808,1596719261241774080,2022-11-27T04:15:12.000Z
en,['1596718423861792768'],They’re… kicking?,2422451808,1596718423861792768,2022-11-27T04:11:52.000Z
en,['1596717115821604864'],Why would you ever punt against OU,2422451808,1596717115821604864,2022-11-27T04:06:40.000Z
tl,['1596715067940036608'],CJ Coldon is so damn good,2422451808,1596715067940036608,2022-11-27T03:58:32.000Z
en,['1596713635333943299'],Man I love Farooq. Sooners tie it up,2422451808,1596713635333943299,2022-11-27T03:52:50.000Z
en,['1596711797121482753'],What did we do football gods. I mean what the fuck did we do https://t.co/voVm4BLAiL,2422451808,1596711797121482753,2022-11-27T03:45:32.000Z
en,['1596711169149968385'],Actual incompetence,2422451808,1596711169149968385,2022-11-27T03:43:02.000Z
en,['1596709549771476992'],WEIGHT ROOM WILLY,2422451808,1596709549771476992,2022-11-27T03:36:36.000Z
en,['1596709262310273025'],T WEAZY,2422451808,1596709262310273025,2022-11-27T03:35:28.000Z
en,['1596705973510496256'],Heading to the 4th down 7. I have absolutely negative confidence in OU being able to win this game,2422451808,1596705973510496256,2022-11-27T03:22:24.000Z
en,['1596705809974452225'],DOES JEFF LEBBY KNOW WE HAVE FUCKING ERIC GRAY???,2422451808,1596705809974452225,2022-11-27T03:21:45.000Z
en,['1596704766230515712'],I mean who the fuck things Ole Miss would take Lebby,2422451808,1596704766230515712,2022-11-27T03:17:36.000Z
en,['1596704659439329280'],The exodus of this team after the year better be wiiiiiiide,2422451808,1596704659439329280,2022-11-27T03:17:10.000Z
en,['1596704294652477441'],Lebby going to Ole Miss😂😂😂😂,2422451808,1596704294652477441,2022-11-27T03:15:43.000Z
en,['1596703890732294144'],I wonder how much OU’s defense hates Jeff Lebby,2422451808,1596703890732294144,2022-11-27T03:14:07.000Z
en,['1596702863597572096'],WHAT WAS THAT SPOT?!?!,2422451808,1596702863597572096,2022-11-27T03:10:02.000Z
und,['1596701809694986241'],🎯 https://t.co/mdR5VYVs7F,2422451808,1596701809694986241,2022-11-27T03:05:51.000Z
en,['1596699613578280963'],T WEAZY BOOOOMB,2422451808,1596699613578280963,2022-11-27T02:57:07.000Z
en,['1596698322051690497'],Do we have to go to a bowl game? Can this be it? Please,2422451808,1596698322051690497,2022-11-27T02:51:59.000Z
