edit_history_tweet_ids,lang,created_at,author_id,id,text
['1597004473867841536'],en,2022-11-27T23:08:32.000Z,14178062,1597004473867841536,@janismcdonald_ @DystopianNM @mtgreenee Wait till they find out non-binary is actually binary.
['1597003700278464513'],en,2022-11-27T23:05:27.000Z,14178062,1597003700278464513,"@MadeInTheUSANJ @mtgreenee Well, it won’t.  What makes you think it will?"
['1597003179954122752'],en,2022-11-27T23:03:23.000Z,14178062,1597003179954122752,@mgcanmore @mtgreenee Best for hunting what?
['1597003091336843264'],en,2022-11-27T23:03:02.000Z,14178062,1597003091336843264,@mcrfuller @mtgreenee It’s not an automatic weapon… stop retarding the conversation.
['1597000922986872833'],qme,2022-11-27T22:54:25.000Z,14178062,1597000922986872833,@GavinNewsom @GOP https://t.co/b6DD8PAeOx
['1596962429292122114'],en,2022-11-27T20:21:27.000Z,14178062,1596962429292122114,"@Oriru_Bastard @Superpaperclip @SalvadorSituat1 @pudgenet @kattenbarge It adds up, they/them just don’t want to do the math."
['1596961681535488001'],en,2022-11-27T20:18:29.000Z,14178062,1596961681535488001,@Superpaperclip @SeaLarson @pudgenet @kattenbarge No it didn’t.  That’s a lazy fucking statement.
['1596960901378080769'],en,2022-11-27T20:15:23.000Z,14178062,1596960901378080769,RT @myelessar: my tom bombadil cocktail is yellow and came in a boot… i love this place https://t.co/xoWEq1OLPs
['1596622501572136960'],en,2022-11-26T21:50:42.000Z,14178062,1596622501572136960,RT @SteveInmanUIC: Crazy week of videos.  Here's the Top 5 from this week. https://t.co/1Kxe577StC
['1596609857385336837'],qme,2022-11-26T21:00:28.000Z,14178062,1596609857385336837,@Alyssa_Milano https://t.co/51AdCyf8JG
['1596374737541861376'],qme,2022-11-26T05:26:11.000Z,14178062,1596374737541861376,@LiveorDie_Free @Timcast https://t.co/GFYHZeIZtT
['1596339580495876096'],en,2022-11-26T03:06:29.000Z,14178062,1596339580495876096,@RemielPollard @PossumPossible @DonutOperator 6.5cm is pretty stacked at big box stores in N. Texas.  Seems to be good to go the last 3-4 months.
['1596338882022342659'],en,2022-11-26T03:03:42.000Z,14178062,1596338882022342659,"@CoreyEmmons1 @DonutOperator Yeah, that one is slick. https://t.co/MY3EZfo2ZY"
['1596335895304900608'],en,2022-11-26T02:51:50.000Z,14178062,1596335895304900608,@DallasStars His grin said it all.  Thought he just might get away with it.  🤣
['1596227430817353728'],en,2022-11-25T19:40:50.000Z,14178062,1596227430817353728,@OOffcourse @jackiejones632 @FoxNews Who says satire is dead?
['1596226402134937600'],en,2022-11-25T19:36:45.000Z,14178062,1596226402134937600,@wfaa You changed the picture.  Well done.
['1596219586398937089'],en,2022-11-25T19:09:40.000Z,14178062,1596219586398937089,@DalHockeyFans I am same.
['1595450995907117057'],qme,2022-11-23T16:15:34.000Z,14178062,1595450995907117057,@NDsoSleepy @Bobbythegreat @TheCriticalDri2 @elonmusk https://t.co/y4qvaz1ZiW
['1595450378203561984'],en,2022-11-23T16:13:06.000Z,14178062,1595450378203561984,@Noonan54875953 @_Neelix @TheCriticalDri2 @elonmusk “Promised oppression”.   Thanks for that.  🤣🤣
['1595255440165806082'],en,2022-11-23T03:18:30.000Z,14178062,1595255440165806082,RT @jamusp: I...I...I want a trunk monkey. https://t.co/RQ3RpXgRtX
['1595255096002109441'],en,2022-11-23T03:17:07.000Z,14178062,1595255096002109441,@klebdavid912 @JackPosobiec Well done.  🤣🤣
['1595254438675062785'],en,2022-11-23T03:14:31.000Z,14178062,1595254438675062785,@6feetPanda @charliekirk11 Maybe straight hell?
['1595252917379948545'],en,2022-11-23T03:08:28.000Z,14178062,1595252917379948545,@buckl3y @SpqmFN_ @elonmusk There can be only one?
['1595252191958339584'],en,2022-11-23T03:05:35.000Z,14178062,1595252191958339584,@charliekirk11 Is he trolling?
['1595251779540770816'],en,2022-11-23T03:03:57.000Z,14178062,1595251779540770816,"RT @SpaceborneMedic: Everyone, get off Twitter and into the woods this weekend. 

Reset. 

Embrace some nature.

Talk to god out in the wil…"
['1595250044919492609'],en,2022-11-23T02:57:03.000Z,14178062,1595250044919492609,"@wfaa Why choose a picture of AR15 rifles/pistols when the article is  about handgun switches, specifically Glock handguns?"
['1595224042180857856'],en,2022-11-23T01:13:44.000Z,14178062,1595224042180857856,"RT @riffoutdoors: Raise ‘em right.

#YellowstoneTV https://t.co/nIgq63QQyX"
['1594791381217714183'],qme,2022-11-21T20:34:29.000Z,14178062,1594791381217714183,@pax_jorgenson @libsoftiktok https://t.co/k6M8IYHH8o
['1594789966558728192'],en,2022-11-21T20:28:52.000Z,14178062,1594789966558728192,"RT @hockeyfights: is it too early for #reverseretro 2.7? had enough retro? 

Pic by u/dojo_dogs 

#TexasHockey #NHL https://t.co/OuGgCDf3HG"
['1594786952976470021'],en,2022-11-21T20:16:53.000Z,14178062,1594786952976470021,@Johnhaven @MDS_Tweets @AP Charges must have been dropped?  Red flag laws wouldn’t have been needed if he was a convicted.
['1594786492227981330'],en,2022-11-21T20:15:04.000Z,14178062,1594786492227981330,@AP Probably should have taken the bomb and kidnapping charge more seriously.   Felonies tend to remove    the right to own firearms.
['1594785820870905877'],qme,2022-11-21T20:12:24.000Z,14178062,1594785820870905877,@thechrissabian @MattWalshBlog https://t.co/SERVIKVXMn
['1594734955531223041'],en,2022-11-21T16:50:16.000Z,14178062,1594734955531223041,"@__Arthur_Dent__ @JoJoFromJerz Keep going.   The big, bad, NRA doesn’t do anything, but somehow y’all always go here."
['1594734704171036674'],en,2022-11-21T16:49:16.000Z,14178062,1594734704171036674,@JoJoFromJerz Why do you hate the trans?  You don’t want them to be able to vote?
['1594491274584682496'],en,2022-11-21T00:41:58.000Z,14178062,1594491274584682496,"@DreamcastGay So since his grandfather believes a certain way, his grand son believes the same?

That’s lazy as hell, my dude."
['1594490232472469506'],en,2022-11-21T00:37:50.000Z,14178062,1594490232472469506,"RT @MontanaDOOF: He was known to police, had previously tried to murder his mother with bombs, had a standoff with police and was never cha…"
['1594489970542407681'],en,2022-11-21T00:36:47.000Z,14178062,1594489970542407681,@Mrgunsngear @MaybeThatTommy That’s a hell of a deal.
['1594486350979698689'],en,2022-11-21T00:22:24.000Z,14178062,1594486350979698689,@davidmweissman Where’s the hate?
['1594486109035077632'],en,2022-11-21T00:21:27.000Z,14178062,1594486109035077632,"@JoelWeissman @tedcruz @ThisIsKyleR True, Forks kill more people annually than firearms."
['1594484922684678149'],qme,2022-11-21T00:16:44.000Z,14178062,1594484922684678149,@ThatEricAlper https://t.co/5JltohxPDk
['1594483250097180673'],en,2022-11-21T00:10:05.000Z,14178062,1594483250097180673,@shittyjim @yikessomally @fifidobs @jakeshieldsajj Not a woman.
['1594481561306427392'],en,2022-11-21T00:03:22.000Z,14178062,1594481561306427392,@Sonicsnafu2022 @Ghostlaw2021 @bonchieredstate Mass murdering rapist?   Care to elaborate?
['1594475885452660737'],en,2022-11-20T23:40:49.000Z,14178062,1594475885452660737,@carlanicol9 @Goatedpxcked @POTUS Which Americans don’t have basic human rights?
['1594475438243471362'],en,2022-11-20T23:39:03.000Z,14178062,1594475438243471362,@david5330 @HollyBriden @POTUS It also reads “satire”…
['1594471371903537161'],en,2022-11-20T23:22:53.000Z,14178062,1594471371903537161,"@LoriLightfoot Maybe clean up your own room?

JFC, The only reason you’re saying this is because it happened at a gay club…"
['1594470814627373056'],en,2022-11-20T23:20:40.000Z,14178062,1594470814627373056,"@JoelWeissman @tedcruz Shooter was 22 and the gun didn’t do it by itself.   Blame the criminal, not the tool."
['1594404429838573568'],en,2022-11-20T18:56:53.000Z,14178062,1594404429838573568,"@NewDealFan2 @DreamcastGay Or, it could be one person pissed of at another and doing something heinous.   It happens all the time without this type of rhetoric being blamed.

We won’t know until more info comes out.  Until then, it’s all speculation."
['1594402976541859840'],en,2022-11-20T18:51:06.000Z,14178062,1594402976541859840,@SoberResister @hawthorne_tori @BillFOXLA Lazy af.  Now do 5/29
['1594387551967924224'],zxx,2022-11-20T17:49:49.000Z,14178062,1594387551967924224,https://t.co/hZ79N2rQQN https://t.co/8Evn7HErcj
['1594385997126455296'],en,2022-11-20T17:43:38.000Z,14178062,1594385997126455296,"@DreamcastGay No.   Like all news that comes out like this, I’ll wait to hear what the motives were and the what the investigations find before making an opinion."
['1594381938999058435'],en,2022-11-20T17:27:31.000Z,14178062,1594381938999058435,@DreamcastGay Stop being retarded.   Why not wait until more info come out before going on the typical diatribe.
['1594367262580002818'],en,2022-11-20T16:29:11.000Z,14178062,1594367262580002818,@FTWTX1 @tedcruz Which reckless gun law did he promote?
['1594366786459570176'],en,2022-11-20T16:27:18.000Z,14178062,1594366786459570176,@DreamcastGay They were all in Colorado Springs last night?
['1594365676017287169'],en,2022-11-20T16:22:53.000Z,14178062,1594365676017287169,@daedan63 @chrisvanderveen @GOP @laurenboebert Why didn’t you do it when you had both chambers of congress for the last two years?   Getting unconstitutional laws passed is harder than you think.
['1593887930807877632'],en,2022-11-19T08:44:30.000Z,14178062,1593887930807877632,@AOC You were there on 5/29?
['1593742990035456000'],en,2022-11-18T23:08:33.000Z,14178062,1593742990035456000,"@JurgenHissen It’s not going away, period.

Learning what it is, how to recognize it and how to deal with it in one’s daily life is growth.

Who doesn’t love otters?"
['1593732133293789184'],qme,2022-11-18T22:25:25.000Z,14178062,1593732133293789184,@barely_a_spec @MattWalshBlog @elonmusk https://t.co/YEE1CmpSGD
['1593731816187469824'],qme,2022-11-18T22:24:09.000Z,14178062,1593731816187469824,@querungshilfe @BBQMattGilbert @simeonbenit @MattWalshBlog @elonmusk https://t.co/4aREWgzBmd
['1593731139658985472'],en,2022-11-18T22:21:28.000Z,14178062,1593731139658985472,@JurgenHissen @justinamash They absolutely do.
['1593721774642008074'],qht,2022-11-18T21:44:15.000Z,14178062,1593721774642008074,RT @OnlyPlayWizards: #DioLives
['1593683715800158208'],en,2022-11-18T19:13:01.000Z,14178062,1593683715800158208,"@WhiskeyRiff Haven’t served alcohol in that stadium since 2006.   Never intended too.  AB just got taken for 70M.

This World Cup is like the Fyre festival."
['1593620413849944064'],en,2022-11-18T15:01:29.000Z,14178062,1593620413849944064,@Tee36030728 @DiveEric @chicagorist4 @jessica_tyciak @hjbartling I like your style. https://t.co/iLG5N38x0p
['1593093986818064387'],und,2022-11-17T04:09:39.000Z,14178062,1593093986818064387,@MadeInTheUSANJ @funder @joncoopertweets 5/29
['1593081059679535106'],en,2022-11-17T03:18:17.000Z,14178062,1593081059679535106,@cdshepherd87 @AcunaTrebor How’d you like to have been in Carlsbad Caverns this afternoon?
['1593061719810904065'],en,2022-11-17T02:01:26.000Z,14178062,1593061719810904065,"@3YearLetterman It’s beautiful, Clark."
['1592525593996038146'],und,2022-11-15T14:31:03.000Z,14178062,1592525593996038146,@Spartisanhack @JohnScafiddi @Dan27858159 @Swlfgal @FiveTimesAugust @TheoMoudakis @TorontoStar Yet.
['1592336016924610562'],en,2022-11-15T01:57:45.000Z,14178062,1592336016924610562,@liberallyhome @CasuallyGreg Hard to tell.
['1592331169798160384'],qme,2022-11-15T01:38:29.000Z,14178062,1592331169798160384,@DeiBryn77 @willday79 @MailOnline https://t.co/17YHuO4UPA
['1591954643906617344'],qme,2022-11-14T00:42:18.000Z,14178062,1591954643906617344,@finesser_na https://t.co/MKRh9qTY4i
['1591553307117768708'],qme,2022-11-12T22:07:32.000Z,14178062,1591553307117768708,@Shadow6319 @ThisIsKyleR @NRA https://t.co/RtzwuBM5E5
['1591553225752444928'],en,2022-11-12T22:07:13.000Z,14178062,1591553225752444928,"@ThisIsKyleR @NRA I’ve been a life member for over 30 years and can honestly say, the NRA is pretty useless.

@gunpolicy actually does something.  That’s where my money goes."
['1591552507079454720'],en,2022-11-12T22:04:21.000Z,14178062,1591552507079454720,"@opinionslikeblp @NRA Any threat, moron, not just guns."
['1591551404212375552'],es,2022-11-12T21:59:59.000Z,14178062,1591551404212375552,@PhilPlays3 @NotGovernor @benshapiro *quiet?
['1591326055478226944'],en,2022-11-12T07:04:31.000Z,14178062,1591326055478226944,@nanticokesaponi @Lancegooden *block
['1591242931075444736'],en,2022-11-12T01:34:13.000Z,14178062,1591242931075444736,RT @JamBase: ICYMI: See @kinggizzard &amp; The Lizard Wizard crush cuts from their 1st of 3 albums released last month live at Seattle's @kexp…
['1591229858130321409'],en,2022-11-12T00:42:16.000Z,14178062,1591229858130321409,"@IanCrossland Graphene, baby!"
['1591182708126121985'],qme,2022-11-11T21:34:55.000Z,14178062,1591182708126121985,@rothforIdaho https://t.co/YtIr6blOYO
['1591179226069094400'],en,2022-11-11T21:21:04.000Z,14178062,1591179226069094400,@AbhLafiel @erin_bartram “Historian of gender and religion”. What did you expect?
['1591178149647486976'],en,2022-11-11T21:16:48.000Z,14178062,1591178149647486976,"@_samanthalux Prisons are segregated by sex, not gender or feelings."
['1591177090992599040'],qme,2022-11-11T21:12:35.000Z,14178062,1591177090992599040,@_samanthalux https://t.co/XylBbPZGk2
['1591174597923274767'],en,2022-11-11T21:02:41.000Z,14178062,1591174597923274767,@FruFruStreams @Play2W1nTheGame @erin_bartram @flotisserie Name one.
['1591173107829837824'],en,2022-11-11T20:56:46.000Z,14178062,1591173107829837824,"RT @LPizzle: Telling my kids this is Batista, Ric Flair and The Rock https://t.co/5MESit61ZH"
['1591170838774128640'],en,2022-11-11T20:47:45.000Z,14178062,1591170838774128640,@DucksWTD @MelissaNoe16 @KATUNews It absolutely is.
['1591170261986185216'],en,2022-11-11T20:45:27.000Z,14178062,1591170261986185216,"@White_Rose_Dem @KATUNews Neither is the internet, yet here you are speaking freely."
['1591170046834798593'],qme,2022-11-11T20:44:36.000Z,14178062,1591170046834798593,@Kavanah613 @BK_McCallum @KATUNews https://t.co/ZmsADAZnCs
['1591169415441043456'],en,2022-11-11T20:42:05.000Z,14178062,1591169415441043456,"@Kavanah613 @KATUNews They are paid to, and have sworn to, uphold the Constitution."
['1591169005230100480'],en,2022-11-11T20:40:27.000Z,14178062,1591169005230100480,@paulburman @KATUNews Go for it.  We’ll wait.
['1591168789215084545'],en,2022-11-11T20:39:36.000Z,14178062,1591168789215084545,"@Essing72 @KATUNews When they are unconstitutional, yes."
['1590905578414813184'],en,2022-11-11T03:13:42.000Z,14178062,1590905578414813184,@Astrocrat11 @ElectionWiz If she was losing they’d count faster.
['1590890094365327362'],en,2022-11-11T02:12:10.000Z,14178062,1590890094365327362,"@Cripsydamnduck @thehill Lazy take.  The majority of the debt is for post graduate degrees, predatory lending  mainly seen in undergrad."
['1590885032444694528'],en,2022-11-11T01:52:03.000Z,14178062,1590885032444694528,RT @1fr33dom: BOOM…on target! https://t.co/PuVFF0OpRu
['1590879813904240640'],en,2022-11-11T01:31:19.000Z,14178062,1590879813904240640,@AJCarey29 @Breaking911 Negative.
['1590878851516743684'],en,2022-11-11T01:27:29.000Z,14178062,1590878851516743684,"@mitugold @themilwaukeemob @ProfMJCleveland Most of the debt is graduate degrees, the predatory lending is typically seen in undergrad."
['1590872761626681344'],qme,2022-11-11T01:03:18.000Z,14178062,1590872761626681344,@katiehobbs https://t.co/YFcKP0XOvY
['1590862180299444224'],en,2022-11-11T00:21:15.000Z,14178062,1590862180299444224,"@wfaaweather Cold Turkey Day, Pete?"
['1590857578862772224'],en,2022-11-11T00:02:58.000Z,14178062,1590857578862772224,@EveretMarsh @mmpadellan *truly
['1590557870533136384'],ht,2022-11-10T04:12:02.000Z,14178062,1590557870533136384,"@Louloum91871589 @HawgTexas @DailyLoud Ahhh,  Haiti…"
['1590517203958235136'],en,2022-11-10T01:30:26.000Z,14178062,1590517203958235136,"@JessieBearCA @BarbaraChelett5 @mikel_leigh @pnjaban *blue cities, and you’re parroting too."
['1590507778832883712'],en,2022-11-10T00:52:59.000Z,14178062,1590507778832883712,"@nancypowell45 @JennaEllisEsq Agree, but a Gulag?"
['1590506480192540672'],en,2022-11-10T00:47:49.000Z,14178062,1590506480192540672,"RT @exjon: So, it'll be funny this week."
