created_at,lang,edit_history_tweet_ids,id,text,author_id
2022-11-28T04:13:06.000Z,en,['1597081122000625664'],1597081122000625664,"#炸金花𝐝𝐢𝐟𝐟𝐞𝐫𝐞𝐧𝐭: 𝐟𝐢𝐫𝐦, 𝐩𝐥𝐮𝐦𝐩, 𝐰𝐡𝐢𝐭𝐞; 𝐧𝐨𝐭 𝐬𝐦𝐚𝐥𝐥, 𝐚𝐧𝐝 𝐧𝐞𝐯𝐞𝐫 𝐦𝐨𝐯𝐢𝐧𝐠  https://t.co/U3DOTipUi0",1260555995853586432
2022-11-28T04:11:00.000Z,en,['1597080594978054144'],1597080594978054144,hulked and waddled65 amid the débris of the burned Mission.      https://t.co/U3DOTiHvGA,1260555995853586432
2022-11-28T04:06:52.000Z,en,['1597079553205481472'],1597079553205481472,"mation, merely laughed mysteriously, and said vaguely23 that it would be all right.      https://t.co/U3DOTiI3w8",1260555995853586432
2022-11-28T04:05:31.000Z,en,['1597079215127814144'],1597079215127814144,"#棋牌   mountain range, the  https://t.co/cPqaGtEr9f",1260555995853586432
2022-11-28T04:03:49.000Z,en,['1597078786327347200'],1597078786327347200,#棋牌   and now her body is  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T04:02:01.000Z,ht,['1597078331530387456'],1597078331530387456,#棋牌   of home? Li Ziye suddenly  https://t.co/cPqaGtDTjH,1260555995853586432
2022-11-28T04:00:08.000Z,en,['1597077857469370368'],1597077857469370368,"#棋牌   eyes, these two humans  https://t.co/cPqaGtEr9f",1260555995853586432
2022-11-28T03:56:57.000Z,en,['1597077058592579586'],1597077058592579586,#棋牌   is fully charged and  https://t.co/cPqaGtDTjH,1260555995853586432
2022-11-28T03:53:39.000Z,en,['1597076226115784704'],1597076226115784704,#棋牌   the elders and the  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T03:52:20.000Z,en,['1597075897211056128'],1597075897211056128,"“I asked you to come here,” she said, “because—because     https://t.co/U3DOTiI3w8",1260555995853586432
2022-11-28T03:50:20.000Z,en,['1597075391973576705'],1597075391973576705,#棋牌   a good environment  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T03:48:37.000Z,en,['1597074959561789440'],1597074959561789440,#棋牌   returning home seven  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T03:46:42.000Z,en,['1597074477149741056'],1597074477149741056,#棋牌   into a small group  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T03:45:34.000Z,en,['1597074192817541120'],1597074192817541120,#棋牌   don't we go find the  https://t.co/cPqaGtVubf,1260555995853586432
2022-11-28T03:43:37.000Z,en,['1597073704332455936'],1597073704332455936,#棋牌   he was about to turn  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T03:40:46.000Z,en,['1597072984573112321'],1597072984573112321,#棋牌   was also a monk in the  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T03:39:02.000Z,en,['1597072550252908545'],1597072550252908545,#棋牌   and put it on the bedside.  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T03:37:50.000Z,en,['1597072244978876416'],1597072244978876416,"#棋牌   of the office building,  https://t.co/cPqaGtEr9f",1260555995853586432
2022-11-28T03:35:58.000Z,en,['1597071776306974720'],1597071776306974720,"#棋牌   sister. ""That's natural.  https://t.co/cPqaGtVubf",1260555995853586432
2022-11-28T03:34:27.000Z,en,['1597071397611790337'],1597071397611790337,#炸金花 𝐬𝐨𝐦𝐞𝐭𝐡𝐢𝐧𝐠 𝐰𝐞𝐫𝐞 𝐛𝐫𝐞𝐰𝐢𝐧𝐠 𝐨𝐯𝐞𝐫 𝐢𝐧 𝐄𝐮𝐫𝐨𝐩𝐞.”  https://t.co/U3DOTiHvGA,1260555995853586432
2022-11-28T03:32:35.000Z,en,['1597070923932254216'],1597070923932254216,#棋牌   group. It is inconvenient  https://t.co/cPqaGtDTjH,1260555995853586432
2022-11-28T03:30:34.000Z,en,['1597070420338831361'],1597070420338831361,"#炸金花 “𝐀 𝐟𝐫𝐞𝐚𝐤. 𝐎𝐫, 𝐢𝐦𝐩𝐮𝐥𝐬𝐞—𝐢𝐟 𝐲𝐨𝐮 𝐥𝐢𝐤𝐞 𝐭𝐡𝐞 𝐰𝐨𝐫𝐝 𝐛𝐞𝐭𝐭𝐞𝐫.  https://t.co/U3DOTipUi0",1260555995853586432
2022-11-28T03:29:03.000Z,en,['1597070038523076609'],1597070038523076609,"#炸金花 “𝐍𝐨,” 𝐬𝐡𝐞 𝐬𝐚𝐢𝐝.  https://t.co/U3DOTiHvGA",1260555995853586432
2022-11-28T03:27:01.000Z,en,['1597069524460871680'],1597069524460871680,#炸金花𝐡𝐨𝐮𝐧𝐝 𝐢𝐧 𝐢𝐭𝐬 𝐬𝐡𝐚𝐝𝐨𝐰! 𝐁𝐮𝐭 𝐢𝐭 𝐰𝐚𝐬 𝐭𝐨𝐨 𝐥𝐚𝐭𝐞 𝐭𝐨 𝐟𝐚𝐥𝐭𝐞𝐫𝟒𝟕. 𝐈𝐟 𝐭𝐡𝐞  https://t.co/U3DOTiHvGA,1260555995853586432
2022-11-28T03:25:28.000Z,en,['1597069133971070978'],1597069133971070978,"#炸金花𝐖𝐡𝐢𝐭𝐞, 𝐭𝐡𝐞 𝐭𝐫𝐚𝐢𝐧𝐞𝐝 𝐧𝐮𝐫𝐬𝐞, 𝐭𝐨𝐨𝐤 𝐚𝐥𝐥 𝟐𝟐𝟔𝐦𝐞𝐚𝐥𝐬 𝐢𝐧 𝐡𝐞𝐫 𝐫𝐨𝐨𝐦 𝐚𝐧𝐝 𝐡𝐚𝐝  https://t.co/U3DOTiHvGA",1260555995853586432
2022-11-28T03:23:38.000Z,en,['1597068672341659648'],1597068672341659648,"cigarettes occasionally during dinner, a thing he seldom did,     https://t.co/U3DOTipUi0",1260555995853586432
2022-11-28T03:22:24.000Z,en,['1597068361422159873'],1597068361422159873,#棋牌   period this time.  https://t.co/cPqaGtVubf,1260555995853586432
2022-11-28T03:19:01.000Z,en,['1597067510573985797'],1597067510573985797,"#棋牌   world, still need  https://t.co/cPqaGtVubf",1260555995853586432
2022-11-28T03:17:16.000Z,en,['1597067069232541697'],1597067069232541697,"#炸金花 𝐀𝐥𝐭𝐨𝐠𝐞𝐭𝐡𝐞𝐫, 𝐡𝐞𝐫 𝐡𝐨𝐩𝐞𝐬 𝐨𝐟 𝐰𝐢𝐧𝐧𝐢𝐧𝐠 𝐭𝐡𝐞 𝐩𝐫𝐢𝐳𝐞 𝐡𝐚𝐝 𝐠𝐨𝐧𝐞 𝐮𝐩 𝐭𝐨  https://t.co/U3DOTipUi0",1260555995853586432
2022-11-28T03:16:15.000Z,en,['1597066816014065664'],1597066816014065664,#棋牌   their spiritual sense  https://t.co/cPqaGtVubf,1260555995853586432
2022-11-28T03:13:50.000Z,en,['1597066205772349440'],1597066205772349440,"#棋牌   a hurry, the hidden  https://t.co/cPqaGtDTjH",1260555995853586432
2022-11-28T03:12:51.000Z,en,['1597065961340706818'],1597065961340706818,#棋牌   that she really wants  https://t.co/cPqaGtVubf,1260555995853586432
2022-11-28T03:10:52.000Z,en,['1597065460977369089'],1597065460977369089,#棋牌   hands at first. Surrounded  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T03:09:01.000Z,en,['1597064997041061889'],1597064997041061889,"#棋牌   website, opened a  https://t.co/cPqaGtDTjH",1260555995853586432
2022-11-28T03:06:43.000Z,en,['1597064414867296257'],1597064414867296257,#棋牌   is also the most dangerous  https://t.co/cPqaGtVubf,1260555995853586432
2022-11-28T03:03:50.000Z,en,['1597063692641718276'],1597063692641718276,"Nippon porcelains13, and several shaky, broken-down antiques picked     https://t.co/U3DOTipUi0",1260555995853586432
2022-11-28T03:02:15.000Z,en,['1597063293939912705'],1597063293939912705,#棋牌   the talisman array  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T03:00:09.000Z,en,['1597062762190065664'],1597062762190065664,#棋牌   be careless now. It's  https://t.co/cPqaGtDTjH,1260555995853586432
2022-11-28T02:58:38.000Z,en,['1597062383049986049'],1597062383049986049,#棋牌   at this time. Looking  https://t.co/cPqaGtVubf,1260555995853586432
2022-11-28T02:56:50.000Z,en,['1597061930199703552'],1597061930199703552,#棋牌   of us. Then I'll prepare  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T02:54:28.000Z,en,['1597061331928350720'],1597061331928350720,#棋牌   be going out of her  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T02:52:19.000Z,en,['1597060794105069570'],1597060794105069570,#棋牌   them can kill all the  https://t.co/cPqaGtDTjH,1260555995853586432
2022-11-28T02:51:14.000Z,en,['1597060520355381249'],1597060520355381249,"#棋牌   ago, two visions appeared  https://t.co/cPqaGtVubf",1260555995853586432
2022-11-28T02:49:30.000Z,en,['1597060084319797252'],1597060084319797252,#棋牌   present. She bought  https://t.co/cPqaGtDTjH,1260555995853586432
2022-11-28T02:45:53.000Z,en,['1597059174130937856'],1597059174130937856,#棋牌   pheasants in the video  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T02:44:01.000Z,en,['1597058703080857600'],1597058703080857600,"“Ask away,” replied George.     https://t.co/U3DOTipUi0",1260555995853586432
2022-11-28T02:42:44.000Z,en,['1597058379809050627'],1597058379809050627,"#棋牌   darker, and the moon  https://t.co/cPqaGtVubf",1260555995853586432
2022-11-28T02:41:33.000Z,fr,['1597058084630773760'],1597058084630773760,"#棋牌   mechanical equipment,  https://t.co/cPqaGtVubf",1260555995853586432
2022-11-28T02:40:07.000Z,en,['1597057720360013824'],1597057720360013824,#棋牌   so he probably doesn't  https://t.co/cPqaGtEr9f,1260555995853586432
2022-11-28T02:38:22.000Z,en,['1597057282294001664'],1597057282294001664,#棋牌   and several cracks  https://t.co/cPqaGtVubf,1260555995853586432
2022-11-28T02:34:59.000Z,en,['1597056428291809283'],1597056428291809283,#棋牌   Make it part of your  https://t.co/cPqaGtDTjH,1260555995853586432
2022-11-28T02:33:06.000Z,en,['1597055954721177601'],1597055954721177601,#棋牌   the consciousness  https://t.co/cPqaGtVubf,1260555995853586432
2022-11-28T02:28:34.000Z,en,['1597054817515450371'],1597054817515450371,"#棋牌   writing code at leisure,  https://t.co/cPqaGtVubf",1260555995853586432
2022-11-28T02:27:27.000Z,en,['1597054536211906566'],1597054536211906566,"#棋牌   as A spiritual pet,  https://t.co/cPqaGtDTjH",1260555995853586432
2022-11-28T02:25:43.000Z,en,['1597054098595270656'],1597054098595270656,"#棋牌   a bit, and in a few years,  https://t.co/cPqaGtEr9f",1260555995853586432
2022-11-28T02:24:40.000Z,en,['1597053832277757953'],1597053832277757953,Low spirits never cured any one yet: but they have killed thousands.”     https://t.co/U3DOTiHvGA,1260555995853586432
2022-11-28T02:23:36.000Z,en,['1597053566421594112'],1597053566421594112,"#棋牌   nearby, and tonight,  https://t.co/cPqaGtVubf",1260555995853586432
2022-11-28T02:21:44.000Z,en,['1597053096508547072'],1597053096508547072,"#炸金花𝐈 𝐧𝐨𝐭 𝐦𝐲 𝐡𝐨𝐮𝐬𝐞 𝐚𝐧𝐝 𝐰𝐨𝐫𝐤𝐬𝐡𝐨𝐩, 𝐚𝐧𝐝 𝐰𝐢𝐥𝐥 𝐧𝐨𝐭 𝐆𝐞𝐧𝐨𝐚 𝐛𝐞 𝐠𝐥𝐚𝐝  https://t.co/U3DOTipUi0",1260555995853586432
2022-11-28T02:20:10.000Z,en,['1597052700687900672'],1597052700687900672,#棋牌   only halfway through  https://t.co/cPqaGtVubf,1260555995853586432
