created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-28T02:07:34.000Z,['1597049529869533184'],RT @JackPosobiec: FLASHBACK: Fauci praised China for renewed lockdowns—this week the CCP left people to burn alive in an apartment building…,1597049529869533184,en,714417446715654144
2022-11-28T01:56:09.000Z,['1597046658243575808'],"RT @alexbruesewitz: Let this sink in: Mitch McConnell’s Super PAC used money they received from FTX to save RINO Lisa Murkowski.

So corrup…",1597046658243575808,en,714417446715654144
2022-11-28T01:56:03.000Z,['1597046630767022080'],RT @JackPosobiec: The nationwide protests in China this weekend were sparked by a fire in the capital of Xinjiang where residents of an apa…,1597046630767022080,en,714417446715654144
2022-11-28T01:36:48.000Z,['1597041786769137665'],McHales Navy. https://t.co/1GP7Wzs9ez,1597041786769137665,en,714417446715654144
2022-11-28T01:33:05.000Z,['1597040852274413569'],What leftover turkey???!!!!!! https://t.co/wQ0QwKJI7v,1597040852274413569,en,714417446715654144
2022-11-28T01:32:21.000Z,['1597040668823949312'],Sky King.  I’d forgotten all about that show. Can’t remember the cast but remember the show. https://t.co/uABrrJ7yuI,1597040668823949312,en,714417446715654144
2022-11-28T01:06:28.000Z,['1597034153349771264'],"You can’t hurry love, no you just have to wait…. https://t.co/psJ04NVVKm",1597034153349771264,en,714417446715654144
2022-11-28T00:59:32.000Z,['1597032409228521473'],"RT @alexbruesewitz: Did you know that Mitch McConnell’s PAC received $1M from FTX just days before they filed for bankruptcy?

Mitch McConn…",1597032409228521473,en,714417446715654144
2022-11-28T00:58:53.000Z,['1597032245918720001'],"RT @ClayTravis: So @LisaMarieBoothe, a long suffering TN fan and alum, spent way too much money on two SEC title game tickets in the immedi…",1597032245918720001,en,714417446715654144
2022-11-28T00:56:08.000Z,['1597031555826077697'],Yes!!! https://t.co/wMIDNh1xi3,1597031555826077697,qst,714417446715654144
2022-11-28T00:48:46.000Z,['1597029701293572097'],"RT @miles_commodore: My very liberal cousin asked me if I would ever consider moving back to New York from the south. 

I asked him how oft…",1597029701293572097,en,714417446715654144
2022-11-28T00:47:49.000Z,['1597029461458681856'],"Nope, never. https://t.co/u4gHLilzMg",1597029461458681856,en,714417446715654144
2022-11-28T00:47:24.000Z,['1597029357805273088'],"RT @JMC44USA: Come on Georgia! Make this happen! Get out there and support Herschel! Vote crooked Warnock out! 

https://t.co/e4C5g2AgAn ht…",1597029357805273088,en,714417446715654144
2022-11-28T00:39:17.000Z,['1597027313195311104'],Florida https://t.co/XGMrCErn24,1597027313195311104,pt,714417446715654144
2022-11-28T00:38:02.000Z,['1597026999163576320'],"RT @toddstarnes: A perverted preacher at Trinity College portrayed Jesus as transgender and said the spear wound in his side was a ""vagina.…",1597026999163576320,en,714417446715654144
2022-11-28T00:37:25.000Z,['1597026844855136256'],Pizza https://t.co/73HBEk5K8h,1597026844855136256,sv,714417446715654144
2022-11-28T00:28:32.000Z,['1597024606833246209'],Cool hand Luke.  “You gonna get your mind right”. My late husband loved that movie. https://t.co/85Ow5WYGP7,1597024606833246209,en,714417446715654144
2022-11-27T23:29:07.000Z,['1597009654156242944'],Eddie Rabbit…. https://t.co/J1hStx4llr,1597009654156242944,en,714417446715654144
