created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-28T00:13:22.000Z,['1597020792646164481'],"RT @hannes_1961: Behavior of an 🐘 herd, when the Matriarch gave a warning sign on a potential danger ⚠️ Look how even the youngest calves f…",1597020792646164481,en,2823365823
2022-11-28T00:12:23.000Z,['1597020545471713280'],@jannix10 @UKChange Thanks 😊,1597020545471713280,en,2823365823
2022-11-28T00:12:10.000Z,['1597020488353869826'],@jannix10 @Change Thanks 😊,1597020488353869826,en,2823365823
2022-11-27T22:46:04.000Z,['1596998822294585345'],@Iris61207562 Thanks 😊,1596998822294585345,en,2823365823
2022-11-27T22:45:54.000Z,['1596998781064675329'],"RT @Iris61207562: 🖊️
#SaveTheBees 🐝🐝🐝",1596998781064675329,und,2823365823
2022-11-27T22:44:39.000Z,['1596998463333335040'],@Iris61207562 Thanks 😊,1596998463333335040,en,2823365823
2022-11-27T22:44:23.000Z,['1596998397470416902'],RT @Iris61207562: 🖊️,1596998397470416902,art,2823365823
2022-11-27T22:43:37.000Z,['1596998204846997505'],@angelia3x I do,1596998204846997505,und,2823365823
2022-11-27T22:43:03.000Z,['1596998062055903233'],"RT @DianaKolaski: Where I grew up, there were a lot of animals. Including farm animals, pets, wildlife, including reptiles. I had to decide…",1596998062055903233,en,2823365823
2022-11-27T22:42:54.000Z,['1596998023451930624'],@melissa22tx Happy birthday,1596998023451930624,en,2823365823
2022-11-27T22:42:08.000Z,['1596997832203984902'],"RT @Iris61207562: #Turkey 
#Turquie",1596997832203984902,qht,2823365823
2022-11-27T22:41:25.000Z,['1596997650800181248'],"RT @DianaKolaski: It made sense to me, that if I wasn't willing to kill animals for food, I should not wear them either. Or use their milk…",1596997650800181248,en,2823365823
2022-11-27T21:12:54.000Z,['1596975374793334784'],RT @Iris61207562: @nickcharles6050 des monstres !!!,1596975374793334784,ca,2823365823
2022-11-27T21:11:17.000Z,['1596974968117506048'],Demand justice for four #kittens who were shown killed in horrific ways on Snapchat. #Justice4Animals https://t.co/3HyvrWvs9J,1596974968117506048,en,2823365823
2022-11-27T20:52:13.000Z,['1596970168709963776'],Demand #justice for the endangered baby bear who was tortured to death in #Mexico! #animals https://t.co/9Rmy3psAcg,1596970168709963776,en,2823365823
2022-11-27T20:50:13.000Z,['1596969666370736128'],"I’ve just written to @trussliz, our new Prime Minster, to remind her that #AnimalsMatter. Can you do the same? 
Take action today with @FOURPAWSUK  https://t.co/2NabfCUADm",1596969666370736128,en,2823365823
2022-11-27T20:43:19.000Z,['1596967932290306048'],Aidons les chats et les chiens qui passent des hivers à -30° ! https://t.co/WV7gO9Ywoe,1596967932290306048,fr,2823365823
2022-11-27T20:43:19.000Z,['1596967932201877504'],Whistleblower Report: Charity gifted goats eaten &amp; $ requested from donors to replace the goats! Urge #CAFOD to #StopAnimalGifting projects &amp; try #PlantBased solutions for #WorldHunger. https://t.co/jryoU4RPmU,1596967932201877504,en,2823365823
2022-11-27T20:25:16.000Z,['1596963385966350336'],"Urge #AfricanLionSafari to stop breeding elephants, and send all of its #elephants to sanctuary! https://t.co/bdONeMDu1D",1596963385966350336,en,2823365823
2022-11-27T20:25:16.000Z,['1596963385937043457'],"Dangerous pesticides are banned in Europe – but they still get exported, killing bees and devastating communities worldwide. When will you @VSinkevicius outlaw the export of banned pesticides?  #StopToxicExports https://t.co/J4RYvaDmgp",1596963385937043457,en,2823365823
2022-11-27T20:21:08.000Z,['1596962348224610304'],"Urge #AfricanLionSafari to stop breeding elephants, and send all of its #elephants to sanctuary! https://t.co/bdONeMmqZD",1596962348224610304,en,2823365823
2022-11-27T20:18:41.000Z,['1596961732219396096'],Urge the Memphis Zoo and other relevant authorities to return suffering pandas YaYa and LeLe to their homeland when the contract with China ends. #SaveYaYa #SaveLeLe #MemphisPandas https://t.co/zwjQ66u9o8,1596961732219396096,en,2823365823
2022-11-27T20:15:26.000Z,['1596960912514351105'],Urge the Memphis Zoo and other relevant authorities to return suffering pandas YaYa and LeLe to their homeland when the contract with China ends. #SaveYaYa #SaveLeLe #MemphisPandas https://t.co/zwjQ66d6m8,1596960912514351105,en,2823365823
2022-11-27T20:12:56.000Z,['1596960283628830720'],Stop aux expérimentations animales ! https://t.co/El0h0RWq8U,1596960283628830720,fr,2823365823
2022-11-27T20:12:54.000Z,['1596960275101782016'],"¿Sabías que en México se matan caballos para producir carne? Igualdad Animal revela cómo son sometidos a crueldad en rastros y lo urgente que es actuar. Por favor, considera dejar a los animales fuera de tu plato. Firma ahora contra la #CarneDeCaballo https://t.co/bJRna1ZFI3",1596960275101782016,es,2823365823
2022-11-27T19:49:40.000Z,['1596954428573040644'],Stop aux expérimentations animales ! https://t.co/El0h0REgUM,1596954428573040644,fr,2823365823
2022-11-27T19:49:38.000Z,['1596954420276707328'],"¿Sabías que en México se matan caballos para producir carne? Igualdad Animal revela cómo son sometidos a crueldad en rastros y lo urgente que es actuar. Por favor, considera dejar a los animales fuera de tu plato. Firma ahora contra la #CarneDeCaballo https://t.co/bJRna2gIK3",1596954420276707328,es,2823365823
