lang,text,author_id,created_at,id,edit_history_tweet_ids
fr,Banana Republic Britain https://t.co/hB1Ix6YAfD,797806917590614016,2022-11-28T01:20:59.000Z,1597037808908382208,['1597037808908382208']
en,@365in2022 All kinds of scavengers - agglomerative #365in2022 https://t.co/yet2OA0f4P,797806917590614016,2022-11-28T01:13:00.000Z,1597035798448472064,['1597035798448472064']
en,(Flutters eyelashes) #365in2022 https://t.co/gb6gMA0rNh,797806917590614016,2022-11-28T00:58:33.000Z,1597032162733494272,['1597032162733494272']
en,"'If we are wise, we know that there's always tomorrow...lean on me' - Bill Withers #365in2022 https://t.co/yLXKl0SbaB",797806917590614016,2022-11-28T00:50:47.000Z,1597030205452795904,['1597030205452795904']
en,Subsea fables #365in2022 https://t.co/uPCuKLl6Ae,797806917590614016,2022-11-28T00:37:31.000Z,1597026868363898880,['1597026868363898880']
en,"RT @pollstoseats: 📣 If an Irish General Election was called tomorrow 📣

New predicted seat numbers with new data from the Red C opinion pol…",797806917590614016,2022-11-28T00:33:49.000Z,1597025937497165825,['1597025937497165825']
en,"RT @RTEHistoryShow: Tonight - the persecution of Irish speakers under British rule. 

Pádraig Óg Ó’Ruairc joins Myles to talk about the num…",797806917590614016,2022-11-28T00:02:17.000Z,1597018000858619904,['1597018000858619904']
en,"RT @MrMarkEThomas: Thread (1/28)
Conservative Peer Baroness Michelle Mone and her family received almost £29 million from a firm on whose b…",797806917590614016,2022-11-27T23:21:29.000Z,1597007732514914304,['1597007732514914304']
en,"RT @Feargal_Sharkey: ""Illnesses were reported from bathers in Benllech and along the west Wales coastline, at least one so serious it becam…",797806917590614016,2022-11-27T23:18:18.000Z,1597006934997364736,['1597006934997364736']
en,@DanielaNadj Clinicians (EU and UK citizens) have also left the NHS and gone to live in the EU.,797806917590614016,2022-11-27T23:17:38.000Z,1597006764528259074,['1597006764528259074']
en,RT @CatherineMMunro: A little light above the loch #Shetland https://t.co/LVuCLvo0h0,797806917590614016,2022-11-27T21:53:50.000Z,1596985675806830593,['1596985675806830593']
en,RT @alistairkgrant: EXC: @GoodLawProject is setting up a Scottish office to pursue cases north of the border amid concern that judges down…,797806917590614016,2022-11-27T21:40:12.000Z,1596982243658199040,['1596982243658199040']
en,"RT @OuterHebs: A glimpse of light as the storm gathers.....

📸: @skyebluegallery

#visitouterhebrides  #hebrideanway https://t.co/NeVh7HTreq",797806917590614016,2022-11-27T21:24:35.000Z,1596978313918304257,['1596978313918304257']
en,RT @StormySturgeon: The Ministry of Defence are planning to increase discharges of radioactive waste into the Firth of Clyde by up to 50 ti…,797806917590614016,2022-11-27T21:21:26.000Z,1596977524730630144,['1596977524730630144']
fr,"@clcart Excellent photo, Colin 🙂",797806917590614016,2022-11-27T21:20:43.000Z,1596977341527228417,['1596977341527228417']
en,"@365in2022 Sunday afternoon in Knightswood park, Glasgow 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺 - Day 27 #noirvemberphoto https://t.co/yOLFXeXqi7",797806917590614016,2022-11-27T21:17:49.000Z,1596976613786517504,['1596976613786517504']
en,"RT @Rike_bnw: Feelings, timetable of life 🖤 #ThePhotoHour @StormHourThemes #mobilephotography https://t.co/BIEKY3rpY3",797806917590614016,2022-11-27T20:26:02.000Z,1596963581181820930,['1596963581181820930']
en,"@365in2022 I will...though she's more inclined to painting and interior design - she has a gift for all that. I'm so happy for her...tried to encourage her to do this years ago, but kids, bills etc.",797806917590614016,2022-11-27T20:20:49.000Z,1596962266569936896,['1596962266569936896']
en,I'm a carer - help me out here https://t.co/Uk6VHEIH03,797806917590614016,2022-11-27T20:13:48.000Z,1596960503682994176,['1596960503682994176']
en,@nealerichmond Slight problem of worker shortage to do the harvesting these days...,797806917590614016,2022-11-27T08:55:26.000Z,1596789785355776004,['1596789785355776004']
en,"RT @alanferrier: Paul Kavanagh wrote this on the elevation of so-called ""Lady"" Michelle Mone to the peerage, but it applies equally to Davi…",797806917590614016,2022-11-27T02:40:01.000Z,1596695308708225024,['1596695308708225024']
en,"RT @manyapan: Amazing photos coming from the Communication University of China, Nanjing, where students are protesting, making their voices…",797806917590614016,2022-11-27T00:37:54.000Z,1596664576845701121,['1596664576845701121']
en,"@Broadcasms Regularly - after 48 years. I see it positively ie as a sign of the strength of our love and memory. But it can catch you surprisingly unaware sometimes - odd occasions, the power. Other times, it's a conscious remembering, like caring for a precious flower. Take care ❤️",797806917590614016,2022-11-26T23:37:50.000Z,1596649459651411974,['1596649459651411974']
und,@MandK6980 @365in2022 A KO!,797806917590614016,2022-11-26T21:57:48.000Z,1596624285845815297,['1596624285845815297']
en,"RT @MandK6980: Seconds out, Round 8 ...

'Lippitude' #365in2022 @365in2022

Nottingham 2018 https://t.co/pvLcDab39d",797806917590614016,2022-11-26T21:57:17.000Z,1596624158192197633,['1596624158192197633']
en,RT @OddsWithHerself: the last light of the day https://t.co/r5Mmg0916F,797806917590614016,2022-11-26T21:48:12.000Z,1596621869645713408,['1596621869645713408']
en,RT @pershing100: Pentland Hills #Edinburgh #blackandwhitephotography #blackandwhitephoto https://t.co/qFgT2UIjGv,797806917590614016,2022-11-26T21:25:03.000Z,1596616045288046592,['1596616045288046592']
en,"@LotteSQL @grimmand_uk @365in2022 Thanks Lotte - it's nice there in the afternoon, facing South into the bright light that bounces in across the river Clyde. Will maybe get back there to catch it again 🙂",797806917590614016,2022-11-26T20:31:56.000Z,1596602676309266432,['1596602676309266432']
en,"@sheenz_m_ @grimmand_uk @365in2022 Thanks Sheena - my wife and girl went to powder their nose, so I was bored out of my mind. 😂",797806917590614016,2022-11-26T20:29:44.000Z,1596602123017404421,['1596602123017404421']
en,"@365in2022 Behind every media student and their glamorous life, lies an optician - lippitude #365in2022 https://t.co/rMPS2GljUz",797806917590614016,2022-11-26T20:26:13.000Z,1596601241228148736,['1596601241228148736']
en,"@NewMillPaul Great father and great son and great spirit. Hope you come back up sometime to explore more of the beauty and put those skills to good use 😊 At least you were on the mainland: the examiners only visit the islands every so often and, if the weather stops their sailing...😂",797806917590614016,2022-11-26T20:06:42.000Z,1596596326191374336,['1596596326191374336']
en,"@365in2022 @TimWhitleytimw1 Tim always seems to be able to cram in so much sky, and stretch it so widely - like a wet canvas...he must have had a bed on the hospital's helipad roof 😂",797806917590614016,2022-11-26T19:57:52.000Z,1596594103038377985,['1596594103038377985']
en,"@365in2022 Today, my wee sister quit her job of 15 years - so we surprised her and took her for lunch. 'What will you do now?' 'Join an art class!' Do not delay, fellow 365ers: do what makes you happy. Life's too short! Day 26  #noirvemberphoto https://t.co/EoRORZHVWg",797806917590614016,2022-11-26T19:53:02.000Z,1596592890301403136,['1596592890301403136']
en,RT @Christelquelle: Luke Stackpoole https://t.co/pONyy76Gcs,797806917590614016,2022-11-26T19:39:42.000Z,1596589531918389248,['1596589531918389248']
en,"RT @74frankfurt: Scotland Ladies football star Edna Neillis, 17th January 1975. https://t.co/0il3nT8IQw",797806917590614016,2022-11-26T19:38:26.000Z,1596589216225722368,['1596589216225722368']
en,"RT @HumzaYousaf: Grateful Unison will be putting our record pay offer to their members, with a recommendation to accept. If the deal is acc…",797806917590614016,2022-11-26T18:33:46.000Z,1596572942250409986,['1596572942250409986']
