text,lang,created_at,id,edit_history_tweet_ids,author_id
"RT @WallStreetSilv: China…

Tiananmen Square Massacre 1989 … over 10,000+ likely were killed for protesting.

The Chinese government is in…",en,2022-11-28T00:12:32.000Z,1597020583300300802,['1597020583300300802'],3088724457
RT @BrianFeroldi: @StockMarketNerd On my wall: https://t.co/JSTiinyCQ5,en,2022-11-27T23:37:31.000Z,1597011770694336512,['1597011770694336512'],3088724457
RT @JuliaDavisNews: Russia's strategy for decades to come is discussed on Russian state TV. Along with the claim that the Ukrainian languag…,en,2022-11-27T23:34:07.000Z,1597010912179023873,['1597010912179023873'],3088724457
"@kweenolog Mne tí Čiňania prídu ako celkom umiernený národ. Myslím, že inde by už ľudia držali skôr palice a zápalné fľaše ako mobily. A policajti kľudne napadnú aj bezbrannú ženu, len preto, že ich natáča. Za to by si podľa mňa zaslúžili trošku tvrdšiu odpoveď, resp. peknú nakladačku…🙂",und,2022-11-27T23:08:07.000Z,1597004371623284738,['1597004371623284738'],3088724457
"@BocekJ @exulant72 @Posledniskaut To bude skôr Rusom. Ale aspoň tomu rozumieme aj my, ktorí sme ešte mali azbuku v škole.🙂",und,2022-11-27T22:47:01.000Z,1596999059088502790,['1596999059088502790'],3088724457
"RT @WallStreetSilv: The CCP is going to have to crack down hard in order to survive, similar to the Tiananmen square massacre in 1989. Thes…",en,2022-11-27T20:19:11.000Z,1596961857428127744,['1596961857428127744'],3088724457
RT @notsorichbitch: god i love it here https://t.co/zUhitN41Pk,en,2022-11-27T19:03:20.000Z,1596942770597679104,['1596942770597679104'],3088724457
"RT @WatcherGuru: JUST IN: 🇷🇺 Russian President Putin calls to create a digital payment system for international settlements, independent fr…",en,2022-11-27T18:53:38.000Z,1596940329680502784,['1596940329680502784'],3088724457
"RT @GRDecter: The government can keep track of every $600 transaction the average person makes, but couldn't keep track of billions FTX sto…",en,2022-11-27T18:52:15.000Z,1596939981297094656,['1596939981297094656'],3088724457
RT @WallStreetSilv: BMW started this trend by having a monthly subscription to activate the heated seats. Now Mercedes is following. I don'…,en,2022-11-27T15:36:18.000Z,1596890666348740609,['1596890666348740609'],3088724457
RT @WallStreetSilv: An apartment building in Chengdu in China… the government is welding the entrance door to the apartment building to enf…,en,2022-11-27T15:35:49.000Z,1596890544478728193,['1596890544478728193'],3088724457
RT @WallStreetSilv: BREAKING: Protesters in China's Lanzhou city are taking to the streets and tearing down the COVID test booths now ⚠️ ⚠️…,en,2022-11-27T14:10:45.000Z,1596869137586061312,['1596869137586061312'],3088724457
RT @TansuYegen: Speed test --&gt;  Faster is not necessarily a good thing https://t.co/bzL80JGmzH,en,2022-11-27T14:10:33.000Z,1596869086255804416,['1596869086255804416'],3088724457
