lang,text,author_id,created_at,id,edit_history_tweet_ids
qam,@CyrilRamaphosa https://t.co/5yLDERWcv6,3408268205,2022-11-27T20:24:58.000Z,1596963311073255424,['1596963311073255424']
en,You ar the curse to the black nation https://t.co/YQk8hIkQ7B,3408268205,2022-11-27T20:22:56.000Z,1596962799250714624,['1596962799250714624']
en,"RT @LindiweSisuluSA: [ICYMI 🗞️] Inequality, the rule of law and scapegoating 

We have many examples where court decisions, based on the in…",3408268205,2022-11-27T20:21:47.000Z,1596962510111768576,['1596962510111768576']
en,@LindiweSisuluSA True,3408268205,2022-11-27T20:21:44.000Z,1596962498003234816,['1596962498003234816']
en,Uyasinyela wena . How can you call a thief @CyrilRamaphosa ethical . You drunk https://t.co/Hk7vk18roW,3408268205,2022-11-27T20:14:16.000Z,1596960620028760064,['1596960620028760064']
en,As if we came to SouthAfrica like you did . We didn’t invade a country thina https://t.co/VrQmH79maf,3408268205,2022-11-27T18:45:01.000Z,1596938159774138368,['1596938159774138368']
en,She must go stay at Europe . She is anti black https://t.co/oL3IVov8mW,3408268205,2022-11-22T09:41:35.000Z,1594989461540339712,['1594989461540339712']
en,RT @Gamuroger: @News24 @karynmaughan Racists in @News24 and @karymnmaughan are paralyzed. But racists and clever blacks will disagree. Pres…,3408268205,2022-11-22T09:40:48.000Z,1594989261769838592,['1594989261769838592']
en,Forgiving those who oppressed us was a biggest mistake hence they write such nonsense and wish us bad https://t.co/f6eir93aFh,3408268205,2022-11-22T09:40:35.000Z,1594989206933323777,['1594989206933323777']
en,@CyrilRamaphosa has cases to answer https://t.co/30j8UBx76E,3408268205,2022-11-22T09:39:29.000Z,1594988932781199360,['1594988932781199360']
en,"Do you know we have a cursed president in @CyrilRamaphosa busy putting a country in debt through @WorldBank and @IMFNews and not even a cent of borrowed 2 trillion helped a single South African . It’s just to capture the country to slavery , he even sold our airline for 4 dollars https://t.co/gTwwkm3MPB",3408268205,2022-11-22T09:38:27.000Z,1594988670708338688,['1594988670708338688']
en,"RT @casspernyovest: Sometimes you called me Diddy, sometimes you called me Kanye, I still don’t know which one I prefer but I know one thin…",3408268205,2022-11-22T09:35:38.000Z,1594987962206670849,['1594987962206670849']
art,☝🏾 https://t.co/Vy69QnGEa6,3408268205,2022-11-20T17:37:54.000Z,1594384555519381504,['1594384555519381504']
en,All@of them captured and over 65 https://t.co/iJFADP0OP9,3408268205,2022-11-15T06:58:28.000Z,1592411694080618497,['1592411694080618497']
en,"No , this will be great for the enemies of black people . Imagine another 5 years of failure and loadshading under @CyrilRamaphosa https://t.co/iJFADP0OP9",3408268205,2022-11-15T06:57:58.000Z,1592411569287483392,['1592411569287483392']
en,"Indeed @CyrilRamaphosa has never served the people in his life , he served those who hate the people . He won’t see heaven https://t.co/7SzCcNBiPd",3408268205,2022-11-15T06:51:39.000Z,1592409981336555520,['1592409981336555520']
en,RT @koko_matshela: This is what you get when suitably qualified people decide to keep quiet 🔕 https://t.co/BimICmW5Pf,3408268205,2022-11-15T06:39:25.000Z,1592406901308149762,['1592406901308149762']
en,Keep@it to yourself why want to waste time taking away your profit . It works for you keep it to yourself https://t.co/diqiDlkraX,3408268205,2022-11-15T06:34:55.000Z,1592405769361981440,['1592405769361981440']
en,@CyrilRamaphosa is a curse to this country . What happened to 2 trillion he borrowed  in our name . He must face jail https://t.co/2CMn7l3HrP,3408268205,2022-11-14T13:57:55.000Z,1592154866826502150,['1592154866826502150']
en,@SapsNW why do you undermine the country ? https://t.co/qyWtrTHKfS,3408268205,2022-11-14T13:55:31.000Z,1592154262876098563,['1592154262876098563']
en,Where is 2 trillion borrowed on our name https://t.co/Wsof1yKo52,3408268205,2022-11-14T13:54:52.000Z,1592154099386040320,['1592154099386040320']
en,@CadreLenyora @CyrilRamaphosa Leading us to junk status ? Leading to lose 2 trillion and no single house built ? Siyanyelwa perhaps ? People get drunk and think thieves lead them . This clown @CyrilRamaphosa will face jail big time . Ayikho impunga yehlathi,3408268205,2022-11-14T13:54:20.000Z,1592153962370994176,['1592153962370994176']
en,You look more like a fraustrated couple planning a divorce https://t.co/QqPzXWFpyJ,3408268205,2022-11-14T12:50:40.000Z,1592137941459271680,['1592137941459271680']
en,@JHBWater please don’t crucify our people. He is an engineer . SAA was sold for R51 why worry about useless things when @CyrilRamaphosa has stolen 2 trillion without building a single house or school for black people https://t.co/zWQ42mHcLj,3408268205,2022-11-14T12:49:18.000Z,1592137596318388224,['1592137596318388224']
en,You will be the fist president to be removed by force by people and you will stand trial and be dealt with big time https://t.co/FlHLU2HOaR,3408268205,2022-11-13T19:08:40.000Z,1591870682887249920,['1591870682887249920']
en,You have not built a single school or toilet what you did was to empower your family and sold our last hope state assets to impress your whites fool https://t.co/FlHLU2Hglj,3408268205,2022-11-13T19:07:31.000Z,1591870391479373827,['1591870391479373827']
en,@CyrilRamaphosa has sold out to corrupt whites and has caused mayhem in SA . The future of our generations to come must be blamed on him https://t.co/gOz84SgTbB,3408268205,2022-11-13T19:06:22.000Z,1591870101447651329,['1591870101447651329']
en,"Bishop Satan , you accuse people of being thugs for asking a thief to come clean . Mdlwembe ndini fake bishop https://t.co/6ULeBoIqDy",3408268205,2022-11-13T09:56:13.000Z,1591731651679490048,['1591731651679490048']
en,"I am sure that 98% of South Africans won’t vote for that thing. Since he came to power everything he touches turns to junk. He steals , kills and lies . Watch the space when ANC get embarrassed if they chose him. He won’t last a month https://t.co/cQVEJJgn0F",3408268205,2022-11-12T08:54:13.000Z,1591353663192461313,['1591353663192461313']
en,President ? That criminal who lies every nanosecond ? https://t.co/cQVEJJfPb7,3408268205,2022-11-12T08:51:47.000Z,1591353048164605953,['1591353048164605953']
en,You are more stupid than I thought . Blessed by money in the Furnisher and the killing of our people ? Blessed by the sale of SAA for R52 ? Did you smoke Nyaope ? @CyrilRamaphosa is the curse to this country . He is the puppet of puppets https://t.co/Pcna9sB75m,3408268205,2022-11-12T07:08:21.000Z,1591327021183168515,['1591327021183168515']
