lang,id,text,created_at,author_id,edit_history_tweet_ids
en,1596962036910419968,RT @VincentKompany: Tough defeat but now is the moment to get behind our national team. Those are the guys who have created so many great m…,2022-11-27T20:19:54.000Z,268739173,['1596962036910419968']
nl,1596920268349636608,@KrisRemels @sporza ah en als we toch doorgaan mag je ook stoppen,2022-11-27T17:33:55.000Z,268739173,['1596920268349636608']
nl,1596913721099489282,@FilipAertsDigi Carrasco? ... Maar voor mij voorbehoud over Eden Hazard. Ik zou die nu effe niet selecteren. Maar zorg dat die een transfer heeft naar Lille of naar een premier league subtopper waar hij veel speelt en dan mag ie misschien mee.,2022-11-27T17:07:54.000Z,268739173,['1596913721099489282']
nl,1596903175671672833,RT @koenschrooten: Dit tornooi zorgt er ook voor dat we op een aantal voetballers (die ons een 10-tal jaar rotverwend hebben) gaan foeteren…,2022-11-27T16:26:00.000Z,268739173,['1596903175671672833']
nl,1596865105081552898,@GrandpaFinn Wat zeggen die mannen?,2022-11-27T13:54:44.000Z,268739173,['1596865105081552898']
nl,1596481214826926087,"@Annelieseken Waar de schoenen gekocht zijn
Maar de boekhouding een ramp is",2022-11-26T12:29:17.000Z,268739173,['1596481214826926087']
de,1596413625996120065,@VlxDanny @HLN_BE Niels Destadsbader,2022-11-26T08:00:43.000Z,268739173,['1596413625996120065']
nl,1596144161740447747,@SuffeleersDavy Ook. Voetbal is wreed,2022-11-25T14:09:57.000Z,268739173,['1596144161740447747']
nl,1596112088577212416,Voetbal is wreed. Arm Wales... #WALIRN,2022-11-25T12:02:30.000Z,268739173,['1596112088577212416']
nl,1596099023198642178,@studio_socrates De goal van Al Dowsari en bijhorende overwinning tegen Argentië. Ik heb niks tegen Messi maar zo'n verassingen maken voetbal mooi.,2022-11-25T11:10:35.000Z,268739173,['1596099023198642178']
nl,1596059547092758529,@LAVAconsult @asternzey In België is de schaal daar te klein voor denk ik. In wezen is dat hetzelfde als andere zender kiezen om te kijken he.,2022-11-25T08:33:44.000Z,268739173,['1596059547092758529']
nl,1595893219648315394,"@studio_socrates @asternzey Heb hem gevraagd wat zijn volgende matchen waren zodat je op de Belg kan kijken

https://t.co/lQspyRBung",2022-11-24T21:32:48.000Z,268739173,['1595893219648315394']
nl,1595750954258907136,"@asternzey Blijkbaar zijn ze in Nederland ook fan van u. Uit interesse, welke matchen becommentareer je nog? Kunnen we dat ergens raadplegen?",2022-11-24T12:07:29.000Z,268739173,['1595750954258907136']
nl,1595718903245725696,@Nonunsenses we missen u wel,2022-11-24T10:00:08.000Z,268739173,['1595718903245725696']
nl,1595718122442563591,@VlxDanny @2010MisterChip Danny zit jij nu ook al in het spaans mopjes te maken?,2022-11-24T09:57:02.000Z,268739173,['1595718122442563591']
nl,1595545563168399360,@daveydegrande Hier zit een hele podcast reeks in,2022-11-23T22:31:20.000Z,268739173,['1595545563168399360']
en,1595453610103554049,@Coltrui nee tis andere match toch hoor https://t.co/FIOdpKBIbV,2022-11-23T16:25:57.000Z,268739173,['1595453610103554049']
nl,1595390337215782913,"@BelFootStats @sporza vond uw eerste opstelling anders ook niet slecht, onana zowel centraal als in de spits",2022-11-23T12:14:31.000Z,268739173,['1595390337215782913']
nl,1595160037382815744,Hey @studio_socrates deze mag er ook bij... https://t.co/or2HzuIEGN,2022-11-22T20:59:24.000Z,268739173,['1595160037382815744']
nl,1595147885783683072,"@RWA_88 @studio_socrates +1 voor het WK waren er al memes op twitter: ""Je ziet die kerel 4 jaar niet en plots is dat de beste keeper"". En nu doet ie het weer...",2022-11-22T20:11:07.000Z,268739173,['1595147885783683072']
qme,1595145437895610369,@studio_socrates https://t.co/sngH6zAs5b,2022-11-22T20:01:23.000Z,268739173,['1595145437895610369']
nl,1595023958478409729,Ik heb eigenlijk niks tegen Messi ofzo maar toch... Kom op Saudi's underdog weet je wel...,2022-11-22T11:58:40.000Z,268739173,['1595023958478409729']
nl,1594999053900976128,"@studio_socrates @BBCSport @BBCMOTD Kan, ik weet het ook niet ;-) Matthaüs?",2022-11-22T10:19:42.000Z,268739173,['1594999053900976128']
nl,1594989367709384704,@BBCSport @BBCMOTD @studio_socrates weten jullie het?,2022-11-22T09:41:13.000Z,268739173,['1594989367709384704']
qme,1594798726521954331,@studio_socrates https://t.co/q8FkcHt8bC,2022-11-21T21:03:40.000Z,268739173,['1594798726521954331']
qme,1594798454148046860,@studio_socrates https://t.co/3ejgDDkF3z,2022-11-21T21:02:36.000Z,268739173,['1594798454148046860']
qme,1594790598871064576,@studio_socrates https://t.co/hAhtU9Tthk,2022-11-21T20:31:23.000Z,268739173,['1594790598871064576']
en,1594689402374176769,Man United should sign the Harry Maguire that plays for England. #WorldCup2022 #ENGIRN,2022-11-21T13:49:16.000Z,268739173,['1594689402374176769']
en,1594594063281491968,@koenfrans Is dat definitief?,2022-11-21T07:30:25.000Z,268739173,['1594594063281491968']
nl,1594386935593811969,Al 80 minuten stel ik me de vraag hoe ik die partjes uit de appelsien moet snijden. #ECUQAT #WK2022 #iklaatmezelfweluit https://t.co/cxDl9rH6Xj,2022-11-20T17:47:22.000Z,268739173,['1594386935593811969']
nl,1594369035025911809,@Coltrui Je liep vooruit op de feiten met uw 20-0. Wie weet met deze ploeg...,2022-11-20T16:36:14.000Z,268739173,['1594369035025911809']
nl,1594368657819590657,Kan iemand nog wat oliedollars naar de Valencia sturen? Die heeft niet begrepen wie er moet winnen. #WK2022 #QATECU,2022-11-20T16:34:44.000Z,268739173,['1594368657819590657']
nl,1594363953148473346,@SuffeleersDavy Als mijn berekeningen kloppen komen we Qatar tegen in de knock-outfase...,2022-11-20T16:16:02.000Z,268739173,['1594363953148473346']
nl,1594363025212973058,Ik wens mijn voorspelling voor dit WK aan te passen: Qatar wordt wereldkampioen. Vingers in de neus. #WK2022,2022-11-20T16:12:21.000Z,268739173,['1594363025212973058']
nl,1594362636543696896,Haha Qatar komt op achterstand en al direct discutabele VAR-interventie nodig. Je verzint het niet hé #WK2022,2022-11-20T16:10:49.000Z,268739173,['1594362636543696896']
nl,1594348432067624962,@playsports @tompidcock @DeRodeLantaarn jullie deden toch specials rond halve nederlanders...,2022-11-20T15:14:22.000Z,268739173,['1594348432067624962']
nl,1594258332201717760,"@studio_socrates @EliasMazian Cool, zeer benieuwd naar België 😉",2022-11-20T09:16:20.000Z,268739173,['1594258332201717760']
nl,1593890472795295746,@Belgiumers Hey sta mij even toe dit te stoppen. Officiële sponsor vd FIFA Adidas brengt deze reclame uit. Surfend op de voetbalhype maar nul verwijzingen naar Qatar. Zo kan het ook. https://t.co/zEpEtOzxDW,2022-11-19T08:54:36.000Z,268739173,['1593890472795295746']
nl,1593658086945849344,@KimAlloo @Hanne_Lemmens Kan ik ook een proefpakket krijgen? Ik ben euh zeer kleinschalige pas beginnende vegan influencer...Dank zoetjes!,2022-11-18T17:31:11.000Z,268739173,['1593658086945849344']
en,1593640454951604224,RT @HannoLustig: Twitter is like Belgium. It will keep running even when no one is in charge for long periods of time.,2022-11-18T16:21:07.000Z,268739173,['1593640454951604224']
en,1593589262179598336,"@bartschols @StynenCharlotte @VlxDanny What happens in Osschot, stays in Osschot Barre!",2022-11-18T12:57:42.000Z,268739173,['1593589262179598336']
nl,1593588853587197952,"@studio_socrates Leandro Trossard die start, Louis Van Gaal en Afrikaanse gekkigheid",2022-11-18T12:56:04.000Z,268739173,['1593588853587197952']
en,1593171035909918720,RT @TheFigen_: It's changing colors like politicians. https://t.co/0vbuKYUlGT,2022-11-17T09:15:49.000Z,268739173,['1593171035909918720']
nl,1593170558312935424,"RT @studio_socrates: Groep E, F, G en H staat online. We hadden het oa over: Pedri en Gavi als de Spaanse Afellay en Aissati, de hond van R…",2022-11-17T09:13:55.000Z,268739173,['1593170558312935424']
qam,1593009544421986306,@OutOfCycling @SaveVidBot,2022-11-16T22:34:06.000Z,268739173,['1593009544421986306']
en,1593009056150867968,"RT @OutOfCycling: Cycling Out of Context Highlights | 2022 Season

Thank you all for the memories. Enjoy. https://t.co/OaRTkdcbb5",2022-11-16T22:32:10.000Z,268739173,['1593009056150867968']
en,1593008765418471426,@OutOfCycling Is brilliant as usual. So nice to watch back. Thanks man.,2022-11-16T22:31:01.000Z,268739173,['1593008765418471426']
nl,1592956390720798720,@CharlesUrbain Kunnen we geen politici en kabinet-medewerkers omscholen? Daar hebben we er te veel van.,2022-11-16T19:02:53.000Z,268739173,['1592956390720798720']
en,1592913173354786817,"RT @exitthelemming: This is Panda. Panda is D1’s constant companion. She was lost somewhere in #Antwerp, Belgium yesterday.

She has the we…",2022-11-16T16:11:10.000Z,268739173,['1592913173354786817']
nl,1592912299500544003,"@Belgiumers Sta me toe die advertisers te nuanceren. Je hebt gelijk: veel is mogelijk dankzij marketinggeld en reclameblokken op VTM. Maar je ziet nu al dat vele bedrijven - bewust - geen grote WK-campagne voeren. En dat vind ik zeer OK. Trouwens, WK is te bekijken op staatszender Sporza ;-)",2022-11-16T16:07:41.000Z,268739173,['1592912299500544003']
nl,1592878721333334018,@MonarchieBe @VlxDanny hier zit een mop over Delphine in...,2022-11-16T13:54:16.000Z,268739173,['1592878721333334018']
nl,1592877408713334786,@dbousou Misschien is ie jaloers?,2022-11-16T13:49:03.000Z,268739173,['1592877408713334786']
nl,1592861880904986624,"@Belgiumers Nee, voetbal is van ons. Wij kijken. Alle advertiser's, politici en Royalty moeten dat wel doen. Ze moeten er weg blijven.",2022-11-16T12:47:21.000Z,268739173,['1592861880904986624']
nl,1592807942918918144,RT @enperquin: Ik begrijp nog steeds niet waarom de wereld zo nadrukkelijk is ingericht op ochtendmensen. Ze zijn enorm in de minderheid en…,2022-11-16T09:13:01.000Z,268739173,['1592807942918918144']
nl,1592807194424406017,Hey Fille @MonarchieBe Jij zou dus met Hazard starten ipv Trossard. Maar wie zet gij nu vanachter? Ik kan het niet goed lezen #durftevragen https://t.co/FyOx2p5jRa,2022-11-16T09:10:02.000Z,268739173,['1592807194424406017']
en,1592640637115203584,RT @sportbible: It’s happened. https://t.co/w2lFxQgDRw,2022-11-15T22:08:12.000Z,268739173,['1592640637115203584']
nl,1592631049355661312,"RT @MonarchieBe: Derniers ajustements avant le départ pour la Coupe du monde: It’s #DEVILTIME! 😈🇧🇪
—————
Laatste loodjes voor het vertrek r…",2022-11-15T21:30:06.000Z,268739173,['1592631049355661312']
nl,1592552374765486080,"@welmathoes @ManUtd @KVCWesterlo Ah zonder ""c"" nu zie ik het. Denk je dat hij nu niet gaat komen?",2022-11-15T16:17:28.000Z,268739173,['1592552374765486080']
nl,1592521498287378438,RT @FransVanDePutte: Mensen die beweren dat Martinez erg conservatief is in zijn spelerskeuze vergeten al snel dat hij voor dit WK toch maa…,2022-11-15T14:14:47.000Z,268739173,['1592521498287378438']
