id,edit_history_tweet_ids,created_at,author_id,text,lang
1597018701647450112,['1597018701647450112'],2022-11-28T00:05:04.000Z,121823371,Kage’s prescription dry food is $100 for a big bag 😭,en
1597017612105326594,['1597017612105326594'],2022-11-28T00:00:44.000Z,121823371,"@_hvvnterr_ He isn’t super public about his illnesses unless he has to be, I feel like if he were a bit more open people might be more understanding with all the cancellations. I want him to do what makes him feel comfortable at this point I guess.",en
1597013254811037698,['1597013254811037698'],2022-11-27T23:43:25.000Z,121823371,@yogirlkaleigh I’ll get a list gathered for you and find the SoundCloud links!!,en
1597013150829682688,['1597013150829682688'],2022-11-27T23:43:00.000Z,121823371,PetSmart Black Friday means new toys for the kitties!!,en
1597012913855680512,['1597012913855680512'],2022-11-27T23:42:04.000Z,121823371,@svddenjess Kage woke up in time for me to give them to him. They are anti anxiety meds so it’s ok if he slept for a bit but I didn’t want it to go too long.,en
1597012607432392704,['1597012607432392704'],2022-11-27T23:40:51.000Z,121823371,I almost chopped off my finger opening a cat toy 😭,en
1596988639120363520,['1596988639120363520'],2022-11-27T22:05:36.000Z,121823371,The Dumpling Factory fucks.,en
1596968098485399553,['1596968098485399553'],2022-11-27T20:43:59.000Z,121823371,@Frankenskank95 Lol yes definitely. I just hate waking him up 🤣,en
1596967838547202048,['1596967838547202048'],2022-11-27T20:42:57.000Z,121823371,@eclecticbrix Ily2!! ❤️,und
1596967698222587906,['1596967698222587906'],2022-11-27T20:42:24.000Z,121823371,Should I wake up my cat to give him his meds or let him sleep peacefully under the covers?,en
1596967451237179392,['1596967451237179392'],2022-11-27T20:41:25.000Z,121823371,"@the_danielle1 Right?! I don’t want to cancel him because of his show attendance record, he has some amazing contributions to the music space. I just hope that he gets past everything he is going through and finds something he passionate enough about to show up for.",en
1596966690793062401,['1596966690793062401'],2022-11-27T20:38:23.000Z,121823371,@HoekageEm It was the Ogden. So a bar. The man was more disappointed I was not drinking alcohol than I was. 😂,en
1596966402061381633,['1596966402061381633'],2022-11-27T20:37:15.000Z,121823371,@WeightsnWubz @I_Skream Yay!!!! 🙌🏻🙌🏻🙌🏻,und
1596966232653062144,['1596966232653062144'],2022-11-27T20:36:34.000Z,121823371,@alexx_with2xs Awww I love you! 🥰 I am happy we are friends!,en
1596966097273573377,['1596966097273573377'],2022-11-27T20:36:02.000Z,121823371,My witch era. Less shows more connection with my spiritual side and defining who I am. 😤 https://t.co/tI4ZFNm0tG,en
1596965717760307205,['1596965717760307205'],2022-11-27T20:34:31.000Z,121823371,"Convinced my friend not to instigate a fight where she gets punched in the face last night. But boy, she was totally willing to take that punch. 

Her bf was like, “no, please don’t. Now is not the time.”
And I am like, “no, please keep the baby mama drama out of the rave space.”",en
1596964936701595648,['1596964936701595648'],2022-11-27T20:31:25.000Z,121823371,@parkerjessb Seriously! I hope he enjoyed his $2 tip for my $3 coke.,en
1596964396005486593,['1596964396005486593'],2022-11-27T20:29:16.000Z,121823371,@amills_41 Ahhh I love the look!!,en
1596964177469648898,['1596964177469648898'],2022-11-27T20:28:24.000Z,121823371,@the_danielle1 At least that. Like there is something going on that is deeper. Because I remember my crusade to get him to follow me here and he was full of spit and vinegar.,en
1596963754096627712,['1596963754096627712'],2022-11-27T20:26:43.000Z,121823371,"Me to the bartender: “I would like a Coke please!”
Bartender: “Coke?” 😐 “Coke?” 🫤 “Coke?” 😒 
Me: “Yes a Coke please!”
Bartender: “Here you go.” 😒😒😒

Thanks for the side of salt, sir.",en
1596962967064842240,['1596962967064842240'],2022-11-27T20:23:36.000Z,121823371,Praying to MF god that black box streams the Skream sets.,en
1596962366021062658,['1596962366021062658'],2022-11-27T20:21:12.000Z,121823371,"@madichella Life is hard, it’s literally like pushing a Boulder up a hill. Sometimes you slip and fall back and sometimes you gain a ton of ground. But always remember you’re standing and getting stronger by all of the trials you are being put through! ❤️",en
1596961386889781248,['1596961386889781248'],2022-11-27T20:17:19.000Z,121823371,@madichella I am overly positive as a mask because my life too has been shit and I would be a big ball of anger if I didn’t put that mask on. I also hope that if I am overly positive some of that positivity will fill someone else’s cup.,en
1596960959410868225,['1596960959410868225'],2022-11-27T20:15:37.000Z,121823371,@yogirlkaleigh Me the loner on Apple Music. Wanna share favorite songs?,en
1596960732796448768,['1596960732796448768'],2022-11-27T20:14:43.000Z,121823371,"@stephycupcake @kevinmnye1 We should have this shit, but fentanyl shouldn’t be laced in literally everything and there shouldn’t be such a gap in accessing and knowledge of using test tools countrywide. 

That person needed someone by their side and they found you. Thank you for looking out for them.",en
1596959662934753280,['1596959662934753280'],2022-11-27T20:10:28.000Z,121823371,@nowherevibes You’re loved! I know I’m not much but I loves you and enjoy seeing you when I do see you! ❤️,en
1596959384948461568,['1596959384948461568'],2022-11-27T20:09:22.000Z,121823371,@stephycupcake Your room grounded you. 🤣 did you get out?,en
1596959166840508416,['1596959166840508416'],2022-11-27T20:08:30.000Z,121823371,@AlbaJennifer1 If a man uses this on Dating apps he is lazy and for the streets.,en
1596958987970191361,['1596958987970191361'],2022-11-27T20:07:47.000Z,121823371,@AlbaJennifer1 How are you,en
1596958680699707393,['1596958680699707393'],2022-11-27T20:06:34.000Z,121823371,"@highzombiesound was my favorite set of the night last night. 

This dude is going places and I am so excited I get to see the rise! 🤩",en
1596956495408640000,['1596956495408640000'],2022-11-27T19:57:53.000Z,121823371,@trashpanduh17 Glad to know she is ok though I guess.,en
1596956352387043328,['1596956352387043328'],2022-11-27T19:57:19.000Z,121823371,"On the real though, I hope Monxx is ok and he gets the help he needs. 

It socks to watch someone who has a great sound absolutely destroy their own reputation by not showing up for those who believe in him.",en
1596955663057694720,['1596955663057694720'],2022-11-27T19:54:34.000Z,121823371,@the_danielle1 I was really hoping for his sake.,en
1596953013306150913,['1596953013306150913'],2022-11-27T19:44:02.000Z,121823371,Oh good lordt. My back is soreeeeee.,en
1596944691295326208,['1596944691295326208'],2022-11-27T19:10:58.000Z,121823371,@zephlopod @subchvrge I wasn’t counting that time. I was only counting the 2022 denver moments.,en
1596758314766913536,['1596758314766913536'],2022-11-27T06:50:23.000Z,121823371,I want pickles.,en
1596757486333493248,['1596757486333493248'],2022-11-27T06:47:05.000Z,121823371,It’s really interesting to see headbangers get more exited over a Subtronics song than a Excision song.,en
1596745173169360896,['1596745173169360896'],2022-11-27T05:58:10.000Z,121823371,"@subchvrge The first rime he went to the ER, the second time he announced months before the show he was taking a hiatus, but this was his last chance to get booked in Denver and he really did fuck it up.",en
1596744893841674241,['1596744893841674241'],2022-11-27T05:57:03.000Z,121823371,It wouldn’t be a denver show if shokeone didn’t call me a grandma I guess lmaooo,en
1596740506582626304,['1596740506582626304'],2022-11-27T05:39:37.000Z,121823371,🥰🥰🥰 I appear! Like a fairy! 🧚🏻‍♀️ https://t.co/hlaj8uw4Jv,en
