edit_history_tweet_ids,lang,created_at,author_id,id,text
['1597052805885591553'],en,2022-11-28T02:20:35.000Z,414540699,1597052805885591553,@JeremyCom @bigapplehobby @GoldinCo @KenGoldin @HulkHogan @PSAcard Actually 33% ROI
['1597038011081838593'],und,2022-11-28T01:21:48.000Z,414540699,1597038011081838593,@JoParkerBear @ADDiane 💃🏼
['1597035633872351233'],en,2022-11-28T01:12:21.000Z,414540699,1597035633872351233,@Mark25Price @GTMBB You were my idol! 🙌🏼
['1597033346743140352'],qme,2022-11-28T01:03:15.000Z,414540699,1597033346743140352,@Mark25Price @GTMBB https://t.co/9g8OUoKhD1
['1597029121603022848'],en,2022-11-28T00:46:28.000Z,414540699,1597029121603022848,@ngtcollectibles Thanks for the heads up. I'll send what they got from me and then that's it.
['1597012926216671233'],en,2022-11-27T23:42:07.000Z,414540699,1597012926216671233,"RT @fergieajenkins: ⚾️GIVEAWAY TIME⚾️
One lucky fan wins this Autographed Team Heroes Card.  TO ENTER: Retweet &amp; Make sure your following @…"
['1597003251601526785'],und,2022-11-27T23:03:40.000Z,414540699,1597003251601526785,@Marmel @JohnFugelsang 🎯
['1597000080778592256'],qme,2022-11-27T22:51:04.000Z,414540699,1597000080778592256,@JohnFugelsang @Marmel https://t.co/hvKhLGEqfi
['1596998680527060992'],en,2022-11-27T22:45:30.000Z,414540699,1596998680527060992,RT @isaacstonefish: Incredible. This photo reportedly shows two Chinese professors in Shanghai standing bravely between dozens of police an…
['1596986045446643712'],en,2022-11-27T21:55:18.000Z,414540699,1596986045446643712,@SIfill_ He's just a grifter like all of the rest of them
['1596982915824746496'],und,2022-11-27T21:42:52.000Z,414540699,1596982915824746496,@smc429 @AmishSuperModel cc: @RepLizCheney
['1596982208652521473'],en,2022-11-27T21:40:03.000Z,414540699,1596982208652521473,@OriolesFanAcct2 @ngtcollectibles Both yours - DM me your address
['1596982090699927553'],und,2022-11-27T21:39:35.000Z,414540699,1596982090699927553,@OriolesFanAcct2 @ngtcollectibles 👍🏼
['1596970347546685441'],und,2022-11-27T20:52:55.000Z,414540699,1596970347546685441,@atrupar @rmayemsinger 🔥
['1596969858302115842'],en,2022-11-27T20:50:59.000Z,414540699,1596969858302115842,@rod4short Is Righteous Gemstones a documentary? 🙏🏼
