edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597054025593393152'],2022-11-28T02:25:26.000Z,1597054025593393152,2551330513,en,"RT @Victorshi2020: BREAKING: all polls have closed today in Georgia &amp; more than 87,000 people cast their ballots — bringing the total numbe…"
['1597014076487790592'],2022-11-27T23:46:41.000Z,1597014076487790592,2551330513,en,"RT @7Veritas4: Him: Mar-a-Lago is very secure for top secret documents.

Also him: I have no idea who these people walking around my house…"
['1597013985437839361'],2022-11-27T23:46:19.000Z,1597013985437839361,2551330513,en,"RT @jonlionfineart2: FAVOR TO ASK:

Ben @orlandoribbons was above 10K followers before Elon screwed everything up…

NE NEEDS 60 MORE TO GET…"
['1597011020312383489'],2022-11-27T23:34:32.000Z,1597011020312383489,2551330513,en,RT @DontBotherKeiti: @ClaudetteGGibs1 @sandy109 @AngeliniDorothy @sudiecatlady @ACKCurrent @POTUS If being investigated 3x by the DOJ / fou…
['1597010962183491584'],2022-11-27T23:34:19.000Z,1597010962183491584,2551330513,en,"RT @ArchieQuichePie: Today was a first for me! 

I've never sliced sprouts before! 

Sprout Slicing Porn👇🤣 https://t.co/7WXFCWgrVv"
['1597010892708667392'],2022-11-27T23:34:02.000Z,1597010892708667392,2551330513,en,"@MittRomney The looks, as if people don't belong at that table. I guess it's good they are trying at least."
['1597010658897571840'],2022-11-27T23:33:06.000Z,1597010658897571840,2551330513,en,RT @JenfromMaryland: @AmadorBatten It’s so weird — not one smile.
['1597010463656550401'],2022-11-27T23:32:20.000Z,1597010463656550401,2551330513,en,"RT @AmadorBatten: I just can not stop looking at this photo. 🙃
A Mitt Romney family thanksgiving day meal where they welcomed refugees. 
Is…"
['1597010414730350593'],2022-11-27T23:32:08.000Z,1597010414730350593,2551330513,en,"RT @ReverendWarnock: Loretta Green has been voting ever since there were poll taxes and she has one message for Georgia:

""Do not miss this…"
['1597010385026306049'],2022-11-27T23:32:01.000Z,1597010385026306049,2551330513,en,RT @AdamParkhomenko: They attack Alex Vindman and defend Stephen Miller. That’s the Republican Party &amp; Elon Musk.
['1597010229144989699'],2022-11-27T23:31:24.000Z,1597010229144989699,2551330513,en,@ArchieQuichePie All I can think now... tiny little lettuce... needs tiny hamburger/tomato.
['1596993262476464128'],2022-11-27T22:23:59.000Z,1596993262476464128,2551330513,en,"RT @MeidasTouch: @AdamParkhomenko We are there! Good vibes and 100% Nazi-free, which is a good change. Follow us here: https://t.co/SkIWlKg…"
['1596993176640057346'],2022-11-27T22:23:38.000Z,1596993176640057346,2551330513,en,"RT @tomiahonen: @GoodFairyClean @ClaudetteGGibs1 I think you'll find Ally, that Brussels just outlawed sprouts two weeks ago. It was an acc…"
['1596993086579933185'],2022-11-27T22:23:17.000Z,1596993086579933185,2551330513,en,"RT @Irene_Cara: This is the absolute worst part of being a publicist. I can't believe I've had to write this, let alone release the news. P…"
['1596993005713399809'],2022-11-27T22:22:57.000Z,1596993005713399809,2551330513,en,RT @AVindman: Centrist my ass.
['1596992945584246784'],2022-11-27T22:22:43.000Z,1596992945584246784,2551330513,en,RT @solusnan1: Elon Musk Personally Called CEOs of Companies That Pulled Twitter Ads https://t.co/drspt7Vm6x
['1596992781851197440'],2022-11-27T22:22:04.000Z,1596992781851197440,2551330513,en,"RT @MeidasTouch: Former Republican @WalshFreedom was once one of the loudest voices on the far-right. Now, he's making amends and refuses t…"
