text,lang,created_at,id,edit_history_tweet_ids,author_id
"RT @81ShahbazRana: ⁦@MiftahIsmail⁩ again strikes back and this time with solid arguments. And I agree
“This government will have no right t…",en,2022-11-27T20:21:28.000Z,1596962431947124736,['1596962431947124736'],100167614
RT @bilalgilani: Bahria Town (186.15 square kilometres) is more than three times the size of Manhattan (59 square kilometres),en,2022-11-27T20:20:10.000Z,1596962106397507585,['1596962106397507585'],100167614
@CherieDamour_ @rabia_ejaz Whats the name of couple ? It's quite in circulation,en,2022-11-27T09:56:32.000Z,1596805163582312448,['1596805163582312448'],100167614
@SSanwar87 @Cricketracker Dhoni,in,2022-11-26T17:59:44.000Z,1596564376252735489,['1596564376252735489'],100167614
"RT @bilalgilani: Rail has only a 5 percent share in freight transportation in Pakistan, down from over 86 percent in the 1950s, and 23 perc…",en,2022-11-25T18:41:55.000Z,1596212604082462720,['1596212604082462720'],100167614
"RT @Pakistanomy: The government opened LCs of 12 E-Tron Audi cars for someone influential (Costing Crores).

On the other hand, industriali…",en,2022-11-25T17:20:17.000Z,1596192061338062851,['1596192061338062851'],100167614
Looks like @shazbkhanzdaGEO has only one guest.. i.e Rana Sanaullah.. Kamran Khan puts a much better show,en,2022-11-25T17:17:49.000Z,1596191437414338560,['1596191437414338560'],100167614
"RT @theworldindex: Total costs of hosting FIFA World Cup tournament

🇶🇦 Qatar 2022: $220b
🇷🇺 Russia 2018: $11.6b
🇧🇷 Brazil 2014: $15b
🇿🇦 So…",en,2022-11-20T20:42:38.000Z,1594431045029330944,['1594431045029330944'],100167614
RT @bilalgilani: Gen Pervez Musharraf (retd) took 515 gifts valued at Rs 38.1 million to his home. He only deposited five gifts in the Tosh…,en,2022-11-20T18:58:51.000Z,1594404923923628032,['1594404923923628032'],100167614
@SkyNews https://t.co/KNHfEvlDWW,qme,2022-11-20T06:36:46.000Z,1594218175960436737,['1594218175960436737'],100167614
"RT @BernieSpofforth: ITALY - PM Meloni, calling out French control over 14 African Nations’ currencies, whilst retaining a monopoly on thei…",en,2022-11-20T06:33:49.000Z,1594217432595550208,['1594217432595550208'],100167614
"RT @SkyNews: FIFA president Gianni Infantino says the West is in no position 'to give moral lessons' to Qatar, adding that European nations…",en,2022-11-20T06:05:03.000Z,1594210193914601473,['1594210193914601473'],100167614
Ipl vs psl stats pls.. https://t.co/ieIVFr4uMH,en,2022-11-18T19:46:49.000Z,1593692221555064835,['1593692221555064835'],100167614
RT @AajKamranKhan: اہم ترین سوال؟ کیا توشہ خانہ سے ملک کے وزرائے اعظموں میں صرف عمران خان نے خرید فروخت کی؟ اگرنہیں تو وزیر اعظم شہباز شریف…,ur,2022-11-18T19:12:13.000Z,1593683515630972928,['1593683515630972928'],100167614
"Sobers / kallis in tests
Kallis in ODI
Shane Watson in T20 https://t.co/CHqetcCxxV",et,2022-11-18T18:45:06.000Z,1593676687669067777,['1593676687669067777'],100167614
@Shoaib_Jatt Bhai you should do mirch masala type program..,en,2022-11-15T17:11:45.000Z,1592566034560856070,['1592566034560856070'],100167614
@CherieDamour_ Behan aap ne to koi next level theory lagai ha. :D,in,2022-11-15T17:10:37.000Z,1592565749713080320,['1592565749713080320'],100167614
thats how inclusive society progress. https://t.co/3BMgxDbq12,en,2022-11-13T20:31:49.000Z,1591891606952632320,['1591891606952632320'],100167614
"RT @imranahmadkh: Joyland is a film about a family that lives in Gawalmandi, Lahore. 

Our Lahore. 

It’s a film about human beings that ex…",en,2022-11-13T19:58:00.000Z,1591883093979398146,['1591883093979398146'],100167614
RT @AzamKhanSwatiPk: میرےہم وطنو دیکھ لو کہ آپ کے ملک میں مقتدر ادارےکے افراد جنرل فیصل، بریگیڈیر فہیم اور ایف آئ اے کہ اہلکاروں کے خلاف ای…,ur,2022-11-13T17:24:17.000Z,1591844411259981826,['1591844411259981826'],100167614
@adeel_azhar 99 :/ the weather is bad,en,2022-11-13T07:47:44.000Z,1591699316917280768,['1591699316917280768'],100167614
RT @CTurnerFCDO: 30 Saal baad Cricket ki 2 behtreen teams ka final. Very excited! I am Dil Dil 🏴󠁧󠁢󠁥󠁮󠁧󠁿 but if Pakistan do what they did in…,en,2022-11-13T06:14:42.000Z,1591675905646202880,['1591675905646202880'],100167614
@faisalahmadj Lelein,nl,2022-11-12T18:40:58.000Z,1591501322431483904,['1591501322431483904'],100167614
@ABdeVilliers17 @Brashnaa Haha. Good one @Brashnaa,en,2022-11-10T15:42:35.000Z,1590731653730533376,['1590731653730533376'],100167614
"RT @GWR: Easiest run chase in history? 👀

#INDvsENG",en,2022-11-10T12:59:49.000Z,1590690692346499073,['1590690692346499073'],100167614
