text,created_at,lang,id,edit_history_tweet_ids,author_id
My 2 fur babies in sync with each other getting treats off me &amp; my daughter Ellie 🐾🐾🥰❤️ https://t.co/eh77RIrR10,2022-11-28T00:51:31.000Z,en,1597030392888008704,['1597030392888008704'],1235999811188535296
@Mellor76 congratulations on getting through this week really well deserved your family will be so proud I’ve been a massive fan since hollyoaks first started I used to come down to the River Dee &amp; watch you all filming I’ve a photo of me &amp; you somewhere god early 90’s mate Xxx,2022-11-27T20:19:45.000Z,en,1596962000869154816,['1596962000869154816'],1235999811188535296
@Mellor76 @andy_murray @funnyvideo0os I just sent this to my daughter she txt back ewww she thought it was real haha xxxx,2022-11-27T20:11:15.000Z,en,1596959861623115776,['1596959861623115776'],1235999811188535296
@Mellor76 @andy_murray @funnyvideo0os Haha pmsl 🤣 he would have been buggered if he had lost any matches as it would be a right balls up 😂😂😂xxx https://t.co/DTovzdITuP,2022-11-27T20:08:10.000Z,en,1596959084615413760,['1596959084615413760'],1235999811188535296
@Sylvie22177185 Thank you I’m just having a chilled quiet family day I hope your having a great Sunday xx,2022-11-27T16:28:53.000Z,en,1596903901709496325,['1596903901709496325'],1235999811188535296
Good morning everyone I hope your all well have a great day whatever your all doing ❤️xxxxxxx,2022-11-27T08:50:06.000Z,en,1596788445174800384,['1596788445174800384'],1235999811188535296
@MrsFlowers007 How are you today lovely ? I hope your ok have a great day whatever your doing xxx,2022-11-26T12:34:46.000Z,en,1596482596577361922,['1596482596577361922'],1235999811188535296
@____indifferent @YunqueCrew @iamKirsty_ Sorry I was going to say I tell them quite often I don’t just want a hug or cuddle to show my affection to then &amp; how much I love them I it’s because like so many of us love affection if we are down or  just need reminded we need hugs &amp; reassuring #AlwaysBeMyBabies 🥰 my world,2022-11-26T04:57:06.000Z,en,1596367420393984003,['1596367420393984003'],1235999811188535296
"@____indifferent @YunqueCrew @iamKirsty_ Your so right &amp; im the same as u when my son &amp; daughter bith now 16 &amp; 18 absolutely loved cuddles, affection any type of loving contact but now they are older they don’t they always say love u but I still love cuddles &amp; hugs my hubby is fine but it is hard when our kids don’t",2022-11-26T04:50:15.000Z,en,1596365694773649408,['1596365694773649408'],1235999811188535296
@Daydreamforever @domdyer70 @PeterEgan6 @PenFarthing @rickygervais 😢🐾there is absolutely no way I would give up my 2 fur babies they are my world also my youngest has never been trained but when I pass out or have a seizure she will stay at my side &amp; will keep barking until my hubby or our kids come to check what’s wrong 🥰 xxx,2022-11-26T04:45:00.000Z,en,1596364374469480449,['1596364374469480449'],1235999811188535296
"@MrsFlowers007 Being the best I can !!!
I always try to be the best I can me to myself, daughter to my mum, mum to my son &amp; daughter they are now 16 &amp; 18 no matter how old they are our kids will always need us also wife to my hubby we don’t come with instructions we just be the we can be xxx",2022-11-26T04:42:15.000Z,en,1596363681029398528,['1596363681029398528'],1235999811188535296
"Yay !!!!! Happy Friday you awesome lot I hope your having a great day/night, have a great night whatever your all up to and have a brilliant weekend XxX love &amp; warmest wishes ❤️ https://t.co/rU4819X2wJ",2022-11-25T20:44:42.000Z,en,1596243501552783360,['1596243501552783360'],1235999811188535296
@KarenFenn9 Your welcome Karen xx😘🤗☺️,2022-11-24T19:46:49.000Z,en,1595866547108679681,['1595866547108679681'],1235999811188535296
@KarenFenn9 Aww that’s better for u then Karen aww thank you so much I’ll be sure to tell her love hugs and warmest wishes to you too xxx,2022-11-24T13:21:34.000Z,en,1595769595448664065,['1595769595448664065'],1235999811188535296
@MrsFlowers007 Ignore the haters they are haters for 1 reason they hate theirselves so try to reflect it on to other decent folk just keep being you lovely I hope your ok xx,2022-11-24T06:43:21.000Z,en,1595669381580836864,['1595669381580836864'],1235999811188535296
@Markshark26 Pmsl x,2022-11-24T02:27:48.000Z,in,1595605071789694977,['1595605071789694977'],1235999811188535296
@SamRyderMusic This is awesome and your an amazing artist this got me choked up as my mum was diagnosed with cancer last year but thanks to all her treatment she is now in remission but then 3 weeks ago she went to get blood tests done to be told she was being admitted due to pneumonia 💔😳😢XX,2022-11-24T02:27:26.000Z,en,1595604977153630208,['1595604977153630208'],1235999811188535296
