created_at,lang,edit_history_tweet_ids,id,text,author_id
2022-11-28T03:33:11.000Z,en,['1597071074948427777'],1597071074948427777,RT @ih8rts: me recharging for 6 months after going out one Saturday night https://t.co/VsDzAyq5Gj,82639651
2022-11-28T03:26:42.000Z,en,['1597069446178537473'],1597069446178537473,"RT @allkpop: Son Ye Jin gives birth to a healthy baby boy! 🎉 🎉
https://t.co/FrQa2vKmi9",82639651
2022-11-28T03:21:39.000Z,en,['1597068174767579136'],1597068174767579136,"RT @universe_her: Namjoon: h—
Tablo: You son of a b*tch I'm in! https://t.co/EsFxSpOLGJ",82639651
2022-11-28T03:18:52.000Z,fr,['1597067473760620545'],1597067473760620545,RT @FFLose: Cela fait 4 ans que les Belges attendent une finale contre la Croatie et le destin leur offre ça sur un plateau. C'est la belle…,82639651
2022-11-28T03:18:29.000Z,fr,['1597067377120018432'],1597067377120018432,RT @MarshallFCB: Cette coupe du monde c’est juste une prévention contre les paris sportifs c’est pas possible autrement,82639651
2022-11-27T21:03:06.000Z,en,['1596972907829538817'],1596972907829538817,RT @MiddleEastEye: WATCH: France24 correspondent Laila Odeh was heckled and verbally assaulted by Israelis in Jerusalem for speaking Arabic…,82639651
2022-11-27T20:41:01.000Z,en,['1596967352230240256'],1596967352230240256,"RT @FIFAWorldCup: Unseen footage of Jung Kook at the opening ceremony 🙌

#FIFAWorldCup | #Qatar2022",82639651
2022-11-27T20:40:36.000Z,fr,['1596967244923559936'],1596967244923559936,RT @LouisWitter: Le but de CNEWS résumé en un titre : https://t.co/Fhvf0Cuagz,82639651
2022-11-27T20:39:14.000Z,en,['1596966902659973121'],1596966902659973121,RT @poetryofhobi: i read this tweet and then a few minutes later i got this vid on my tiktok fyp and had to translate it for everyone to se…,82639651
2022-11-27T20:36:18.000Z,en,['1596966165376819200'],1596966165376819200,RT @dewycheek: omg men just like us fr https://t.co/BzY8QjpbEc,82639651
2022-11-27T20:30:44.000Z,en,['1596964762654773248'],1596964762654773248,"RT @hoile_isiah: @GeorgeGammon Kate Moss, pictures on the left, recalls sobbing in her dressing room after being told she wouldn’t be able…",82639651
2022-11-27T20:30:03.000Z,en,['1596964592101773312'],1596964592101773312,"RT @_georgina666: I encourage everyone to google how 17 year old Kate Moss says she felt during this modelling shoot, and how she was treat…",82639651
2022-11-27T20:23:15.000Z,fr,['1596962882415374336'],1596962882415374336,"RT @FFLose: ""C'est bien connu les champions du monde en titre ont toujours beaucoup de mal l'édition d'après. Et vu qu'on méritait de l'êtr…",82639651
2022-11-27T20:20:44.000Z,en,['1596962245128249345'],1596962245128249345,RT @OTerrifying: Cop gets scared by a mountain lion’s scream 😳 https://t.co/B1znVLUCWc,82639651
2022-11-27T20:19:19.000Z,und,['1596961891095437312'],1596961891095437312,RT @Qatari: 🫢 https://t.co/P5OuKvMsPJ,82639651
2022-11-27T20:17:52.000Z,en,['1596961526493351936'],1596961526493351936,RT @haileydiaries: the category is straight for pay actors that have exhibited some of the best on screen chemistry with their female count…,82639651
2022-11-27T20:15:55.000Z,en,['1596961036157919232'],1596961036157919232,RT @allkpop: #BTS wins Daesang at the #MMA for 7 consecutive years https://t.co/xZ1SyfetZC,82639651
2022-11-27T19:38:59.000Z,en,['1596951741442162690'],1596951741442162690,RT @zaytanich: when you can see in their texts that they’re losing interest  https://t.co/PXNcLaPl58,82639651
2022-11-27T19:38:19.000Z,en,['1596951572537167872'],1596951572537167872,RT @notcapnamerica: So Kanye’s “friend” Trump threw him under the bus https://t.co/paNsVMCzg9,82639651
2022-11-27T19:34:44.000Z,fr,['1596950672767082496'],1596950672767082496,"RT @ALeaument: S’il fallait UNE vidéo pour décrire les limites de l’«information» en continu, ce serait celle-ci.

Implacable leçon de jour…",82639651
2022-11-27T19:33:27.000Z,en,['1596950349788504064'],1596950349788504064,RT @chartdata: #JungKook has now surpassed 600 million streams on Spotify across all credits. He's the fastest Korean soloist to reach this…,82639651
2022-11-27T19:31:16.000Z,en,['1596949796979286016'],1596949796979286016,"RT @xaviersonline: Conservatives have been grooming and sexualising children for years, it’s called pageantry. https://t.co/tbEJESAnSK",82639651
2022-11-27T19:28:56.000Z,fr,['1596949211874217984'],1596949211874217984,RT @RokhayaDiallo: Un steward d’Air France portant des « tresses africaines » que la compagnie voulait lui interdire d’arborer gagne son pr…,82639651
2022-11-27T17:38:24.000Z,fr,['1596921395870830592'],1596921395870830592,RT @facile_trop: Rien ne me fait plus plaisir que de voir la Belgique perdre et le seum de Courtois #BELMAR https://t.co/XQTit7jFyN,82639651
