lang,id,text,edit_history_tweet_ids,author_id,created_at
en,1597052738336346113,RT @acechhh: i love the very natural character description introductions in hallmark christmas movies https://t.co/GRUDGeyjnB,['1597052738336346113'],183551697,2022-11-28T02:20:19.000Z
en,1597052462267256833,"RT @comradesipho: Leroy Sane really told his barber: ""You know Lucious Lyon, from Empire? Imagine if he was creepier.""",['1597052462267256833'],183551697,2022-11-28T02:19:13.000Z
en,1597052427882344449,"RT @LiteraryVienna: „The worst thing is not that the world is unfree, but that people have unlearned their liberty.“

Milan Kundera https:/…",['1597052427882344449'],183551697,2022-11-28T02:19:05.000Z
en,1597052312547360768,"RT @onthebulletin: The album is titled 'Her Loss,' but, if Drake, at the mature age of 36 years old, is still interacting with women as if…",['1597052312547360768'],183551697,2022-11-28T02:18:37.000Z
en,1596992924775899136,RT @Smakey_: Lol. Your headline is just misleading. Tf? He got a promotion as deputy and his past is brought up. Hope he'll do better from…,['1596992924775899136'],183551697,2022-11-27T22:22:38.000Z
en,1596992844157227008,"RT @TheIntlMagz: America bombarded Vietnam nonstop. The Vietnamese rebuilt their nation after 50 years, and now Americans are ""retiring to…",['1596992844157227008'],183551697,2022-11-27T22:22:19.000Z
en,1596971351209693184,"RT @Anastatia_n: MISSING CHILD !!!!!!
 📌HILLBROW, JOHANNESBURG!!!! https://t.co/3QOXE7tPhi",['1596971351209693184'],183551697,2022-11-27T20:56:55.000Z
en,1596971163775021056,@pixiestateomind @RevvingWithRef You better 😡,['1596971163775021056'],183551697,2022-11-27T20:56:10.000Z
en,1596970564887150592,Rubbish from Leroy Sane,['1596970564887150592'],183551697,2022-11-27T20:53:47.000Z
en,1596970270296014848,"RT @ShareenSingh8: The Institute of Race Relations, Brenthurst Foundation, Solidarity Fund, Daily Beast, Free market Foundation ... Democra…",['1596970270296014848'],183551697,2022-11-27T20:52:37.000Z
en,1596970109431877633,RT @MrGee54: Staying in the house lol,['1596970109431877633'],183551697,2022-11-27T20:51:59.000Z
en,1596968392900366338,RT @dearpqtience: if i was a footballer i’d simply just kick the ball in the goal,['1596968392900366338'],183551697,2022-11-27T20:45:09.000Z
en,1596968047431991297,"RT @CultureCrave: Disney’s #StrangeWorld bombs at the box office with $18.6M domestically in its first 5 days 

The film is projected to lo…",['1596968047431991297'],183551697,2022-11-27T20:43:47.000Z
en,1596967300149940224,"Football fans will insist they're rational, though https://t.co/61vHcLttpb",['1596967300149940224'],183551697,2022-11-27T20:40:49.000Z
en,1596966118996201472,RT @sosowhosews: If Blood &amp; Water keeps ending like this Im goinh to South Africa and giving them a piece of my mind,['1596966118996201472'],183551697,2022-11-27T20:36:07.000Z
en,1596965732893724673,RT @0hbetave: This girl has her parents rating themselves. THEY ARE FIIIIIIINE. Whew. https://t.co/m5BlvFtBQu,['1596965732893724673'],183551697,2022-11-27T20:34:35.000Z
en,1596965327400992769,RT @Yared_TheGuy: Blood and Water is low key the new age Dynamite Diepkloof Dudes,['1596965327400992769'],183551697,2022-11-27T20:32:58.000Z
en,1596965281037168640,RT @milatequilayt: eos was a harvard experiment to test how much we listened to youtubers,['1596965281037168640'],183551697,2022-11-27T20:32:47.000Z
en,1596965036009803776,RT @Synesyfe: Looking at SiZwe tweets ..it’s no wonder Kaya financial performance has been declining ..,['1596965036009803776'],183551697,2022-11-27T20:31:49.000Z
en,1596964284960935936,"RT @GHMansfield: Me, a wheelchair user, to bus rider: “Excuse me. You’re sitting on the armrest of my wheelchair. Please get off. You’re go…",['1596964284960935936'],183551697,2022-11-27T20:28:50.000Z
en,1596964107118202882,RT @AlanRMacLeod: I like maps! https://t.co/F0ItzFZ2lW,['1596964107118202882'],183551697,2022-11-27T20:28:07.000Z
en,1596964059869773824,"RT @JoshuaPHilll: It would be cool if just once they framed it like “billionaire rail owners refuse to give people sick days, so workers vo…",['1596964059869773824'],183551697,2022-11-27T20:27:56.000Z
