text,lang,created_at,id,edit_history_tweet_ids,author_id
bruh the food i just ate stuffed,en,2022-11-27T20:23:39.000Z,1596962979941007360,['1596962979941007360'],1936853149
RT @THEEPROBLEMCEE: losing a nigga who don't do nothing for you ain't really a loss.,en,2022-11-27T15:58:41.000Z,1596896299106078721,['1596896299106078721'],1936853149
saudi maynnn,tl,2022-11-26T14:47:18.000Z,1596515947384225794,['1596515947384225794'],1936853149
"i haven’t worn make up in agesss, this is hell",en,2022-11-26T14:34:11.000Z,1596512648819974147,['1596512648819974147'],1936853149
"that toothless american girl is too scary, someone needs to take her to rehab",en,2022-11-25T15:16:04.000Z,1596160800775114757,['1596160800775114757'],1936853149
this zara sale was not good!,en,2022-11-25T15:15:18.000Z,1596160607589650433,['1596160607589650433'],1936853149
drugs you should try it should be on apple music,en,2022-11-25T03:47:49.000Z,1595987594558554113,['1595987594558554113'],1936853149
2 sugar - Wizkid 🤞🏾,in,2022-11-25T02:48:44.000Z,1595972726963212288,['1595972726963212288'],1936853149
i believe roddy rich is ghanaian,en,2022-11-24T12:19:47.000Z,1595754046668808192,['1595754046668808192'],1936853149
did you bring me from costa rica?,en,2022-11-23T12:16:46.000Z,1595390902943764480,['1595390902943764480'],1936853149
these thighs and bum need to evaporate rq,en,2022-11-20T22:04:12.000Z,1594451572293079044,['1594451572293079044'],1936853149
i need surgery to get skinny fr,en,2022-11-18T21:38:36.000Z,1593720352235986949,['1593720352235986949'],1936853149
i’m not a fan of sue,en,2022-11-17T21:31:12.000Z,1593356101646442496,['1593356101646442496'],1936853149
live for - the weeknd 🤞🏾,en,2022-11-17T08:28:43.000Z,1593159183754752000,['1593159183754752000'],1936853149
this rain wants to finish me,en,2022-11-17T08:27:12.000Z,1593158800097542151,['1593158800097542151'],1936853149
RT @urth2kas: Life was so much easier when I was 12 and all I cared about was Justin Bieber,en,2022-11-17T08:26:22.000Z,1593158590839521280,['1593158590839521280'],1936853149
RT @eyeheartderaa: she was the wrong messenger but niggas do give me heebiejeebies quite often,en,2022-11-11T18:37:39.000Z,1591138098150359043,['1591138098150359043'],1936853149
whew i hate a tacky tattoo,en,2022-11-11T18:33:49.000Z,1591137136623124480,['1591137136623124480'],1936853149
RT @oliviazao: One word for this new Wizkid album? SEXY. People are getting pregnant this winter.,en,2022-11-11T00:32:13.000Z,1590864943100067841,['1590864943100067841'],1936853149
RT @itzbasito: What Wizkid did on Everyday is insane bruh.,en,2022-11-11T00:31:24.000Z,1590864736367038471,['1590864736367038471'],1936853149
i need to be front row and centre at wizkids  London show,en,2022-11-11T00:31:18.000Z,1590864712501452804,['1590864712501452804'],1936853149
"i’ve been catching too many Ls recently, this is not fair",en,2022-11-08T22:59:31.000Z,1590116835495915522,['1590116835495915522'],1936853149
i’m too excited for wizkid’s album,en,2022-11-08T08:31:57.000Z,1589898505677856769,['1589898505677856769'],1936853149
i stay ripping out my lashes when i’m bored,en,2022-11-05T14:43:26.000Z,1588904831196225537,['1588904831196225537'],1936853149
self awareness is key,en,2022-11-05T11:51:33.000Z,1588861575515246592,['1588861575515246592'],1936853149
