lang,text,author_id,created_at,id,edit_history_tweet_ids
fa,RT @Naya__Pakistan_: اعظم سواتی کو انصاف دو https://t.co/ZATIwwmzlg,844878248123117568,2022-11-28T03:43:10.000Z,1597073588607410177,['1597073588607410177']
zxx,RT @MuradSaeedPTI: https://t.co/zUqMPXZDBT,844878248123117568,2022-11-28T03:42:44.000Z,1597073479534534656,['1597073479534534656']
en,RT @ashoswai: A Professor in a class room in India calling a Muslim student ‘terrorist’ - This is what it has been to be a minority in Indi…,844878248123117568,2022-11-28T03:42:31.000Z,1597073427046596608,['1597073427046596608']
ur,RT @ImranRiazKhan: میں انسانی حقوق کے خود ساختہ چیمپیئن بلاول زرداری کو اپنے صوبے میں پچہتر سالہ سینیٹر پر ایک رات میں 2 درجن مقدمات درج کر…,844878248123117568,2022-11-28T03:42:08.000Z,1597073329407807488,['1597073329407807488']
en,"RT @MaddyWithKhan: 2 days to go.
Waiting for that moment when Qamar Javed Bajwa will no longer be the COAS of my country.",844878248123117568,2022-11-27T20:19:58.000Z,1596962054786940928,['1596962054786940928']
ur,RT @ImranRiazKhan: اسٹیبلشمنٹ ایسی FIRs اور ہتھکنڈے اس ملک ملک میں کئی دہائیوں سے استعمال کر رہی ہے مگر اس بار PDM کی اتحادی حکومت میں شامل…,844878248123117568,2022-11-27T20:18:19.000Z,1596961641064583168,['1596961641064583168']
ur,RT @siasatpk: کل بریکنگ نیوز چلائی گئی کہ ارشد شریف کا لیپ ٹاپ مراد سعید کے پاس ہے، کینیا آپ گئے تھے ، میت بھی آپ کو ملی سامان بھی آپ کو مل…,844878248123117568,2022-11-27T19:13:55.000Z,1596945430931439616,['1596945430931439616']
ur,RT @ARYSabirShakir: تمام اہل وطن اوورسیز پاکستانیوں سمیت سب چیف جسٹس آف پاکستان کو خطوط لکھ کر پوسٹ کریں شہید ارشد شریف کے لیے https://t.co…,844878248123117568,2022-11-27T19:13:27.000Z,1596945313600008194,['1596945313600008194']
ur,RT @BabarAwanPK: اعظم سواتی کے خلاف 5 ایف آئی آر کراچی، تین گھوٹگی، دو جیکب آباد، دو بلوچستان، سکھر، قمبر شہدادکوٹ، لاڑکانہ، نوابشاہ اور نا…,844878248123117568,2022-11-27T19:13:20.000Z,1596945285548474369,['1596945285548474369']
ur,RT @ImranRiazKhan: ایسے انصاف مانگیے۔ اللہ رب العزت ہمارا ساتھ دے گا۔ https://t.co/aSZ4drgaj9,844878248123117568,2022-11-27T19:12:48.000Z,1596945151276224513,['1596945151276224513']
en,"RT @MaddyWithKhan: Email
mail@supremecourt.gov.pk

Honourable Chief Justice,
As a Pakistani, I request the Supreme Court to form a Judicial…",844878248123117568,2022-11-27T19:04:52.000Z,1596943154431004672,['1596943154431004672']
und,RT @ImranRiazKhan: 🤲🏻 https://t.co/8x4za7BjVH,844878248123117568,2022-11-27T19:03:55.000Z,1596942916261654528,['1596942916261654528']
ur,RT @ARYSabirShakir: ظالم بُزدل تھے انہیں اپنی دولت فرعونیت اور تکبر خاک میں ملتا ہوا نظر آرہا تھا اسے تو بہر حال مٹنا ہی ہے بفضل خُدا,844878248123117568,2022-11-27T19:03:40.000Z,1596942853292249089,['1596942853292249089']
en,RT @ShireenMazari1: Respect and appreciation.,844878248123117568,2022-11-27T19:03:26.000Z,1596942794798485504,['1596942794798485504']
ur,RT @Asad_Umar: اعظم سواتی کا کیس بنیاد بنے گا کے طاقتور اداروں کے بڑے عہدوں پر بیٹھنے والوں کو کیا کہا جا سکتا ہے اور کیا نہیں. یہ بھی ہمیش…,844878248123117568,2022-11-27T19:03:04.000Z,1596942702922584064,['1596942702922584064']
zxx,RT @ImranRiazKhan: https://t.co/wTzsRCmc0m,844878248123117568,2022-11-27T19:02:50.000Z,1596942641845121024,['1596942641845121024']
qme,RT @javerias: #JusticeForArshadSharif https://t.co/lMQqiOQZ15,844878248123117568,2022-11-27T19:02:05.000Z,1596942452346466304,['1596942452346466304']
ur,RT @RaheeqAbbasi: جنرل باجوہ کی فیملی کے اثاثوں کی خبرکے جواب  میں  @OfficialDGISPR کی طرف جاری کیاگیابیان غیر ضروری ہے۔ آئی ایس پی آر افوا…,844878248123117568,2022-11-27T14:51:07.000Z,1596879295687061504,['1596879295687061504']
ur,"RT @javerias: سورة البروج
اِنَّ بَطۡشَ رَبِّکَ لَشَدِیۡدٌ ﴿ؕ۱۲﴾
Indeed, the vengeance of your Lord is severe.

یقیناً تیرے رب کی پکڑ بڑی سخ…",844878248123117568,2022-11-27T14:50:14.000Z,1596879074001096705,['1596879074001096705']
ur,RT @ChParvezElahi: اللہ تعالیٰ نے عمران خان کو ایک نئی زندگی عطا کی ہے۔ راولپنڈی جلسے میں عمران خان کی سیاسی حکمت عملی فیصلہ کن راؤنڈ میں د…,844878248123117568,2022-11-27T14:47:10.000Z,1596878302689447936,['1596878302689447936']
ur,RT @PTIofficial: DGISPR اور رانا ثنا اللہ نے دعوی کیا کہ ارشد شریف شہید اس وقت تک دبئی رہے جب تک انکے پاس ویزا تھا، اور اسکے بعد وہ کینیا چ…,844878248123117568,2022-11-27T14:43:48.000Z,1596877456782561281,['1596877456782561281']
en,"RT @MaheenFaisal20: I’m going to ask again, does Pakistan have a Chief Justice ??????? 
#ReleaseAzamSwati",844878248123117568,2022-11-27T14:43:23.000Z,1596877352226549760,['1596877352226549760']
ur,"RT @PTIofficial: ارشد شریف شہید کے قتل کے کیس میں میڈیا ٹرائل چل رہا اور حکومت بالکل غیر سنجیدہ لگ رہی ہے۔
جس وقت ارشد شریف کو قتل کیا گیا…",844878248123117568,2022-11-27T14:41:20.000Z,1596876832506347522,['1596876832506347522']
ur,"RT @PTIofficial: جب میں نے یہ مسئلہ اٹھایا کہ ارشد شریف کی جان کو خطرہ ہے تو الٹا مجھ سے سوال شروع کر دیے۔
ارشد شریف شہید نے صدر کو خط لکھا…",844878248123117568,2022-11-27T14:37:13.000Z,1596875796937060353,['1596875796937060353']
ur,"RT @PTIofficial: وہ کون تھےجس کےکہنے پر میڈیا کو ڈائریکشن دی کہ ارشد شہید کےقتل کو حادثے کےطور پر پیش کیاجائے؟
وہ کون تھا جس کےکہنےپر ARY س…",844878248123117568,2022-11-27T14:36:02.000Z,1596875501737771008,['1596875501737771008']
en,RT @javerias: People are daily visiting shaheed @arsched in h-11 graveyard and giving him honour with rose petals. https://t.co/NWZjrLyPw7,844878248123117568,2022-11-27T14:33:41.000Z,1596874907513925633,['1596874907513925633']
en,RT @MoonisElahi6: PDM enjoy this..,844878248123117568,2022-11-27T14:33:26.000Z,1596874844532264960,['1596874844532264960']
ur,RT @ChParvezElahi: پنجاب حکومت عمران خان کی امانت ہے۔ ہم وضع دار لوگ ہیں جس کے ساتھ چلتے ہیں اس کا ساتھ نہیں چھوڑتے۔ اسمبلیوں سے جب استعفے…,844878248123117568,2022-11-27T14:32:21.000Z,1596874575656419329,['1596874575656419329']
ur,RT @ImranRiazKhan: میں عمران ریاض خان ظلم کے خلاف اعظم سواتی کے ساتھ ہوں۔ #ReleaseAzamSwati,844878248123117568,2022-11-27T14:31:21.000Z,1596874322043232256,['1596874322043232256']
en,"RT @CryptoKing1Mn: Pak Army is not involved in politics and manipulation of politicians AS PER GEN. BAJWA.

Do you agree with his claim?

P…",844878248123117568,2022-11-27T14:30:43.000Z,1596874163985485830,['1596874163985485830']
en,RT @MaheenFaisal20: I stand in solidarity with @AzamKhanSwatiPk !! Every word spoken was golden &amp; called for. You can no longer suppress th…,844878248123117568,2022-11-27T14:30:02.000Z,1596873992220049409,['1596873992220049409']
ur,RT @ArtistInWarTime: اس تصویر کو پورے پاکستان میں پھیلا دو۔۔ https://t.co/YJ8ptfuHhw,844878248123117568,2022-11-27T14:29:47.000Z,1596873927548362752,['1596873927548362752']
