text,id,created_at,lang,edit_history_tweet_ids,author_id
@TheoFleury14 And misinterpreted by 'celebrities' suffering a history of multiple head traumas.,1597070452169801728,2022-11-28T03:30:42.000Z,en,['1597070452169801728'],1160587963
@gingerdrebma Ahahaha PERFECT!,1597057387437125632,2022-11-28T02:38:47.000Z,tl,['1597057387437125632'],1160587963
"@gingerdrebma I am with you, 100%! 

🎶gotta keep em separated!🎶",1597046617798225921,2022-11-28T01:56:00.000Z,en,['1597046617798225921'],1160587963
"@monkeybug78 @Roman_Baber @canmericanized ________
  lane
- - - - - - -
  lane
-------------
  ditch        &lt;----- ?",1597045943651930112,2022-11-28T01:53:19.000Z,en,['1597045943651930112'],1160587963
"@chrisjsankey I was way off. 

From October 13th to November 25th is 32 business days, excluding remembrance day. That's 186+ hours easy.",1597043961134481408,2022-11-28T01:45:26.000Z,en,['1597043961134481408'],1160587963
"@chrisjsankey Hahahahahahahaha

The *public* portion of inquiry is like 70 hours long. You did not 'finally watch the inquiry,' you saw part of it.",1597040525085143041,2022-11-28T01:31:47.000Z,en,['1597040525085143041'],1160587963
@alanfryermedia What a privelege to be so stupid.,1597039749746675712,2022-11-28T01:28:42.000Z,en,['1597039749746675712'],1160587963
"Except Alan and his tender ilk would have just imploded into dust if they'd had to endure even one week of a *Chinese* covid lockdown. 

Ignant idjits. https://t.co/hQBYbFvLZA",1597039288172314624,2022-11-28T01:26:52.000Z,en,['1597039288172314624'],1160587963
"Anyone else get the sense their life has a main-thread theme? A cord running through from start to, at least - now? Maybe it's not even a good or bad thing, just out in Rumi's field: just the grass we lay in. 

Hmmm.",1597037987845447680,2022-11-28T01:21:42.000Z,en,['1597037987845447680'],1160587963
"@RodKahx You are a little more news-knowy than me bytimes, (especially when I'm on these gd day shifts, with obligations in the eve). So I had a vague idea, but after a quick tab to Google, I see the point clearly. 

I also goog a lot. Inquiring mind!",1597035923790708736,2022-11-28T01:13:30.000Z,en,['1597035923790708736'],1160587963
"@Control_Group_V What kind of country sees a global pandemic hitting their citizenry, and hires a psychic to look three years into the future at some twitterbro's opinion, and then decides to do absolutely nothing?

I guess not one.",1597033118162378752,2022-11-28T01:02:21.000Z,en,['1597033118162378752'],1160587963
"@RodKahx You represent 1/5 of my twitter-to-google tab-hops, FYI. 😉",1597032574375067648,2022-11-28T01:00:11.000Z,en,['1597032574375067648'],1160587963
@gingerdrebma You're actually going to parent because you love?! Damn! 🤦‍♂️,1597032118227304448,2022-11-28T00:58:23.000Z,en,['1597032118227304448'],1160587963
"YESSSS - free choice made, social consequences acquired - one way or the other. https://t.co/WgngNtnaSS",1597022788748861446,2022-11-28T00:21:18.000Z,en,['1597022788748861446'],1160587963
I know I'm behind on DMs again. I'll check later I promise!!,1596995640411959296,2022-11-27T22:33:26.000Z,en,['1596995640411959296'],1160587963
"@DanKnightMMA Nah. It comes from a piss-poor comprehensive of Canadians constitutional legislation, Westminster Parliamentary democracy, and even a highschool-level understanding of the most basic civics.",1596979779563311104,2022-11-27T21:30:24.000Z,en,['1596979779563311104'],1160587963
"@WomanOfCards So because of a few liars, you decide that when you encounter someone using these words 'in the wild' they must fit into your personal categorization formed from observational bias?",1596978410139492352,2022-11-27T21:24:58.000Z,en,['1596978410139492352'],1160587963
"@WomanOfCards @shannx26 Nah, nope. I happen to be inhabiting a biologically-male flesh suit this trip, and also believe in equality, and don't feel I'm owed anything.  🤷‍♂️",1596977979023757312,2022-11-27T21:23:15.000Z,en,['1596977979023757312'],1160587963
"@ryangerritsen We're not mocking your intentions, we're mocking your anti-social narccisism and low intellect.",1596966778303033345,2022-11-27T20:38:44.000Z,en,['1596966778303033345'],1160587963
"I see about five of these GD tweets a day. 

The data is out there, surveying your bubble provides zero real information. Dummies. https://t.co/6mKuACqqUR",1596965956550815745,2022-11-27T20:35:28.000Z,en,['1596965956550815745'],1160587963
"@IndigoRave Oh fer sure - it's totally doable, agreed!

 The problem, and why people continue to believe this baloney, is that it's a lot harder for international MegaCorps to amass fortunes against humanity's best interests.",1596965266105454593,2022-11-27T20:32:44.000Z,en,['1596965266105454593'],1160587963
"@dubsndoo That 'tanks' line is going to semi that shriveled willie o' yers for weeks, ain't it, Terrence?",1596962359788318721,2022-11-27T20:21:11.000Z,en,['1596962359788318721'],1160587963
"RT @CanningBrandon: Me, living in a province where the leader won 100% of the power with less than 18% of the eligible popular vote and whe…",1596961866840145920,2022-11-27T20:19:13.000Z,en,['1596961866840145920'],1160587963
Entoxifiedmalevictimofthepatriarchysayswhat? https://t.co/WQWlGjx65D,1596961361468149760,2022-11-27T20:17:13.000Z,und,['1596961361468149760'],1160587963
@WomanOfCards @shannx26 Or maybe you fail to appreciate that 'feminism' simply means 'equality.',1596961100142350337,2022-11-27T20:16:11.000Z,en,['1596961100142350337'],1160587963
The most your average Jane or Joe should ever confidently say is that they're not convinced. Surety it's a scam is also a sign of a low-functioning intellect. https://t.co/gFcI6G4X6O,1596960173675139072,2022-11-27T20:12:30.000Z,en,['1596960173675139072'],1160587963
"@BambinoJalapeno Nope - most people who follow you already believed that, and anyone else who hadn't already had that idea wouldn't have been pollutable by your particular product.",1596944163224064000,2022-11-27T19:08:52.000Z,en,['1596944163224064000'],1160587963
@ChrisWNunn Make the mistake; confuse public health protocols for Machiavellian intent.,1596943450104270848,2022-11-27T19:06:02.000Z,en,['1596943450104270848'],1160587963
"@ChrisWNunn You're right - they demonstrated how woefully uneducated in basic civics, Canadian constitutional law, and legislative jurisdiction about 1/4 of 'citizens' in this country are.",1596931400451883009,2022-11-27T18:18:10.000Z,en,['1596931400451883009'],1160587963
Chris Nunn doesn't get it. https://t.co/n0V2295b4W,1596929611598016514,2022-11-27T18:11:03.000Z,en,['1596929611598016514'],1160587963
"There is currently a faction in Canada that, by simple logic,  must now believe that the occupation of Ottawa was 'Canada's Tianemem Square'...",1596929360094973953,2022-11-27T18:10:03.000Z,en,['1596929360094973953'],1160587963
@ryangerritsen Yeah eh? Remember when all those anti-vaxxers burned alive in Churchill? Where's the reparations for that citizen conflagration??,1596928464484827137,2022-11-27T18:06:30.000Z,en,['1596928464484827137'],1160587963
"@shannx26 You're really not leaving a lot of wiggle room for male feminists, is ya?",1596918592628731905,2022-11-27T17:27:16.000Z,en,['1596918592628731905'],1160587963
"@dubsndoo You're the idiot. Most Canadians remain well-informed, socially-conscious, and willing to make sacrifices for perfect strangers.",1596918234724569088,2022-11-27T17:25:51.000Z,en,['1596918234724569088'],1160587963
"@PierrePoiIievre I'd clap if he was leaving, too.",1596915986657030144,2022-11-27T17:16:55.000Z,en,['1596915986657030144'],1160587963
"@realtalkONTEd @fordnation @FIFAWorldCup One, so he doesn't forget how.",1596908872706449408,2022-11-27T16:48:39.000Z,en,['1596908872706449408'],1160587963
@ryangerritsen You guys and your GD sensitivity. Holy hell. What happens to stoicism?!,1596908314503557121,2022-11-27T16:46:25.000Z,en,['1596908314503557121'],1160587963
"@thevivafrei @JustinTrudeau You realize there is no mechanism for the PM to be 'taken down' by this process, right? That it's fact-finding for legitimacy purposes and nothing more?",1596892614992986112,2022-11-27T15:44:02.000Z,en,['1596892614992986112'],1160587963
"@LelandBrooks60 @LouiseMensch @elonmusk Ha!! Ummm, no.",1596882788820688899,2022-11-27T15:05:00.000Z,pt,['1596882788820688899'],1160587963
@fambaam1 @Girrl_Friday Yeah... I know where you is. :( Haha,1596699649871859713,2022-11-27T02:57:16.000Z,en,['1596699649871859713'],1160587963
@mrbrianrowe Planet of the Apes,1596595451859701760,2022-11-26T20:03:13.000Z,en,['1596595451859701760'],1160587963
@bikeofbees @TheRealKeean Ha! Ain't that the gagger-haulin' truth!! Hahahaa,1596581138155569154,2022-11-26T19:06:21.000Z,en,['1596581138155569154'],1160587963
"Any comments, @Ryan_r_Williams, #MySeditiousMP

#cdnpolitics #cdnpoli https://t.co/COuplWLdQE",1596550616276500490,2022-11-26T17:05:04.000Z,en,['1596550616276500490'],1160587963
"@fambaam1 @Girrl_Friday Awwwww! Wait a second, is you closer than NB? Hmm.... Maybe you IS!",1596548969236398080,2022-11-26T16:58:31.000Z,en,['1596548969236398080'],1160587963
