lang,text,edit_history_tweet_ids,created_at,author_id,id
en,RT @DiaryofaSickGrl: Someone fed my dad pepper today even though he asked them not to put it in the Thanksgiving food &amp; he got sick &amp; had t…,['1596962989974118401'],2022-11-27T20:23:41.000Z,364636495,1596962989974118401
en,@ennntropy @kapebeansies pls pls pls I beg!,['1592977484026638336'],2022-11-16T20:26:42.000Z,364636495,1592977484026638336
en,@Verity_Holloway @RemindMe_OfThis tomorrow,['1592590795244437506'],2022-11-15T18:50:09.000Z,364636495,1592590795244437506
en,"RT @titsay: *slight inconvenience happens*
me: https://t.co/WMdKRDq31b",['1591010688071536641'],2022-11-11T10:11:22.000Z,364636495,1591010688071536641
en,RT @momodraws: More commissioned icons! Cool right? I think so anyway https://t.co/0pPSg6xlx5,['1590398761943322624'],2022-11-09T17:39:47.000Z,364636495,1590398761943322624
tr,"@Warcraft Âlice
Frostmourne
US
#WarcraftStory @Warcraft",['1588292327369416704'],2022-11-03T22:09:34.000Z,364636495,1588292327369416704
zxx,RT @stinkykatie: https://t.co/YfVUBB3lBE,['1587181662735314944'],2022-10-31T20:36:11.000Z,364636495,1587181662735314944
en,"RT @Haggis_UK: Rishi Sunak - Have they looked after you? 

Hospital patient - They always do, but it's a pity you don't pay them more

Rish…",['1586225594475302913'],2022-10-29T05:17:07.000Z,364636495,1586225594475302913
en,"RT @wartranslated: The logic of the Russian mothers sending their sons to die in Ukraine.

Not sure who is the creator, but it's funny as h…",['1585326609065598976'],2022-10-26T17:44:52.000Z,364636495,1585326609065598976
en,@stinkykatie love you stinky katie 🥹,['1584673450563895299'],2022-10-24T22:29:27.000Z,364636495,1584673450563895299
en,"RT @WryCritic: Highlighting Ukrainian artist, Lyubov Panchenko (1938-2022), an activist for preservation of Ukrainian culture and arts. She…",['1583924696248070144'],2022-10-22T20:54:10.000Z,364636495,1583924696248070144
en,"RT @GGWoW: 🐲 Win a copy of Dragonflight 🐉

The @Warcraft homies have given us 3 copies of Dragonflight to giveaway !

♥ Like
☑ Follow
🔁 Ret…",['1583289981748928514'],2022-10-21T02:52:02.000Z,364636495,1583289981748928514
en,RT @rutattoos: this little giggle monster is coming for us all https://t.co/vBExsy3Ceq,['1582872689621880832'],2022-10-19T23:13:52.000Z,364636495,1582872689621880832
