edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597023006882422784'],2022-11-28T00:22:10.000Z,1597023006882422784,1107086654421061632,qme,@AmyLynnStL https://t.co/ARYmHTqQ1q
['1596962584733052928'],2022-11-27T20:22:04.000Z,1596962584733052928,1107086654421061632,en,@lilijoanne4 @palavrossavrvs @TheMarcitect Will these unnecessary deaths be avenged?
['1596962233963409408'],2022-11-27T20:20:41.000Z,1596962233963409408,1107086654421061632,en,"RT @Rainmaker1973: A rigorously geometric method to obtain some billiard shots.

[WMNTQJX (Douyin): https://t.co/2H4tmxTTr5]
https://t.co/u…"
['1596962058041692164'],2022-11-27T20:19:59.000Z,1596962058041692164,1107086654421061632,en,"RT @Rainmaker1973: Watch the rise of human cities, beginning with [arguably] the world’s first city in 3700 BC and continuing up to the pre…"
['1596875623280316417'],2022-11-27T14:36:31.000Z,1596875623280316417,1107086654421061632,en,@JackPosobiec It's pronounced chi gingping
['1596869644211859457'],2022-11-27T14:12:46.000Z,1596869644211859457,1107086654421061632,en,@AlmuthSiegl @UdvarhelyKevin @Janefonda @LeoDiCaprio @MonaPatelT @AaravSeth_ @ImandiU @TonyHussein4 @_Pehicc @awkward_1110 Not just the hunters but the governments that alow this!
['1596866406791802886'],2022-11-27T13:59:54.000Z,1596866406791802886,1107086654421061632,en,"@Xx17965797N @steverbridges When absurdity became in vogue, sadly."
['1596861140671561729'],2022-11-27T13:38:58.000Z,1596861140671561729,1107086654421061632,en,@RealJamesWoods @klr_rdr You'd be great hosting an talk show similar to Buckley vs. Vidal. https://t.co/Qx9CSG0Cv1
['1596859817062432769'],2022-11-27T13:33:43.000Z,1596859817062432769,1107086654421061632,en,"RT @Jjulian6412: @micheal_olainn @TonyClimate Well, this is... awkward...

https://t.co/ZxmpmRl4pc"
['1596849163416662016'],2022-11-27T12:51:23.000Z,1596849163416662016,1107086654421061632,en,"@JanetMainville @Jim_Jordan Your feed is so hateful, why are you so miserable and black hearted?"
['1596848943241265154'],2022-11-27T12:50:30.000Z,1596848943241265154,1107086654421061632,en,@JanetMainville @pink_lady56 @StephenKing That you're ok with half the populations speech being suppressed is sad.
['1596710193693282305'],2022-11-27T03:39:10.000Z,1596710193693282305,1107086654421061632,qme,@joncoopertweets https://t.co/1dIrcOva5B
['1596658362489315328'],2022-11-27T00:13:12.000Z,1596658362489315328,1107086654421061632,en,@Alyssa_Milano It would be hard to find someone dumber than you.
['1596465222096666626'],2022-11-26T11:25:44.000Z,1596465222096666626,1107086654421061632,en,RT @nasrene41: Please share! https://t.co/93FKXis6k7
['1596457874519379970'],2022-11-26T10:56:32.000Z,1596457874519379970,1107086654421061632,en,RT @DiedSuddenly_: 🇬🇧Footballer Neil Robinson has #diedsuddenly from a heart attack https://t.co/LMiaHoNsop
['1596346305047302144'],2022-11-26T03:33:12.000Z,1596346305047302144,1107086654421061632,en,RT @KimDotcom: Former Black Rock Executive Edward Dowd says that a CDC whistleblower revealed a whopping &gt;36%&lt; increased mortality rate in…
['1596298263673569288'],2022-11-26T00:22:18.000Z,1596298263673569288,1107086654421061632,en,@ACLUVA YOU FAILED HISTORY CLASS!
['1596297512683704320'],2022-11-26T00:19:19.000Z,1596297512683704320,1107086654421061632,und,@b_wright_esq @DarwinAwards_ Lol
['1596296992233340928'],2022-11-26T00:17:15.000Z,1596296992233340928,1107086654421061632,de,"RT @wikivictorian: The Kiss, by Austrian painter Gustav Klimt (1907-08). Österreichische Galerie Belvedere. https://t.co/QRw9WCOSxl"
['1596296887786958849'],2022-11-26T00:16:50.000Z,1596296887786958849,1107086654421061632,en,@JaniceDean So pretty Janice.
['1596293977988562944'],2022-11-26T00:05:16.000Z,1596293977988562944,1107086654421061632,en,@TPostMillennial Munchausen syndrome by proxy
['1596287689954938881'],2022-11-25T23:40:17.000Z,1596287689954938881,1107086654421061632,en,@RevengeBunny @reddogsusie @SandraK93322487 @for_pittys @Janetlynne211 @rollca49 @MelissaRNMBA @EMluvsPibbles @ShadowMeli @NMBewitched @ckarr2 @venetianblonde @MyBoxerLuvMac1 @mapleveewesem @Gingy4Usa Gorgeous!
['1596275130472202240'],2022-11-25T22:50:23.000Z,1596275130472202240,1107086654421061632,es,RT @GeniosFisica: Interesante ilusión óptica https://t.co/W20vAnNDUa
['1596274642947186688'],2022-11-25T22:48:26.000Z,1596274642947186688,1107086654421061632,qme,@elonmusk @Liz_Wheeler https://t.co/AjyvPvLYYV
['1596273051192233986'],2022-11-25T22:42:07.000Z,1596273051192233986,1107086654421061632,en,"RT @AdoptionsUk: Please retweet to help Spot find a home #EDINBURGH #SCOTLAND #UK 
Aged 9, looking for an adult home with experience of ner…"
['1596266190879719426'],2022-11-25T22:14:51.000Z,1596266190879719426,1107086654421061632,en,@dodo She's a gorgeous girl and the puppies too.
