id,author_id,edit_history_tweet_ids,text,lang,created_at
1597077826984767489,21233136,['1597077826984767489'],"Colorado Springs Utilities has alerted the community of the following lane closures along Garden of the Gods Road and Northpark Drive starting Monday morning on Nov. 28.

https://t.co/QLqajNeyFc",en,2022-11-28T04:00:00.000Z
1597047630499962880,21233136,['1597047630499962880'],"If you’re feeling a little heavy from all that turkey and stuffing, there are plenty of little-known lighter options that are perfectly delicious and filling.

https://t.co/N9jiv6FeK8",en,2022-11-28T02:00:01.000Z
1597033244418920448,21233136,['1597033244418920448'],"“We have one message. Give the Club Q victims 100% of the funds donated to them,” said Tiara Parker, a survivor of the Orlando Pulse Nightclub shooting in 2016.

https://t.co/R6XDVB5J0I",en,2022-11-28T01:02:51.000Z
1597017503011569665,21233136,['1597017503011569665'],Plan your Holiday movie viewing with these top Christmas movies of all time: https://t.co/yRUZikNtpd,en,2022-11-28T00:00:18.000Z
1597003820021972992,21233136,['1597003820021972992'],"The Colorado Springs Police Department is investigating an assault after a man was shot in the foot early Sunday morning on Nov. 27.

https://t.co/2HeOTcGM5W",en,2022-11-27T23:05:56.000Z
1596972132650700801,21233136,['1596972132650700801'],"The El Paso County Sheriff’s Office is investigating a shooting that happened at an apartment complex Saturday evening on Nov. 26.

https://t.co/cNnVWhZhGL",en,2022-11-27T21:00:01.000Z
1596961316735881218,21233136,['1596961316735881218'],"The Cheyenne Mountain Zoo says Sunday, Nov. 27, is the last day to vote on a name for its one-month-old female giraffe calf.

https://t.co/mb6x81v0bm",en,2022-11-27T20:17:02.000Z
1596928331835842560,21233136,['1596928331835842560'],"While officers were checking the area, police believe that a firearm discharged at least one round in their direction, according to CSPD

https://t.co/A9C0IhvMfP",en,2022-11-27T18:05:58.000Z
1596915996451045376,21233136,['1596915996451045376'],"Mass shooting victims from across the country have come to Colorado Springs to meet and speak with survivors of the Club Q shooting at a press conference Sunday morning on Nov. 27.

https://t.co/Kxcr8W4BCZ",en,2022-11-27T17:16:57.000Z
1596911813723144193,21233136,['1596911813723144193'],Florida Gov. Ron DeSantis is gaining steam on former President Trump in a would-be match-up for the Republican presidential nomination. https://t.co/nT7kgOfjYp,en,2022-11-27T17:00:20.000Z
1596896688068870144,21233136,['1596896688068870144'],"If you're making your holiday plans, make sure to include a drive around to visit these recommended Christmas light locations: https://t.co/qiRvypg6Mj",en,2022-11-27T16:00:13.000Z
1596881594681376770,21233136,['1596881594681376770'],"He was last seen leaving a bar on the Valor at around 11 p.m. Wednesday, but he never came back to his room. MORE: https://t.co/uLFFt7BFn0",en,2022-11-27T15:00:15.000Z
1596730536776581120,21233136,['1596730536776581120'],"One wrong click is all it can take for a hacker to lock your files or account and demand money.

https://t.co/qRNpymsLSV",en,2022-11-27T05:00:00.000Z
1596715437672173569,21233136,['1596715437672173569'],"Just one day after having her Twitter account reinstated, Republican Rep. Marjorie Taylor Greene (Ga.) accused California state Sen. Scott Wiener (D-San Francisco) of being a “communist groomer” after he criticized the use of the term as a slur generally.
https://t.co/Wy8JLvDzcz",en,2022-11-27T04:00:00.000Z
