text,created_at,lang,id,edit_history_tweet_ids,author_id
RT @Nollie70: 'Grote keizerlibel' #kleuroptwitter https://t.co/yGxii9VozS,2022-11-27T20:27:51.000Z,de,1596964037807722496,['1596964037807722496'],234750797
RT @ryangerritsen: This clip of Trudeau is why the Freedom Convoy had to happen. We were not wrong &amp; we never once put anyone at risk. He w…,2022-11-27T20:23:56.000Z,en,1596963052309532672,['1596963052309532672'],234750797
"RT @vivianwubeijing: Beijing tonight, right now. 京城大厦 Beijing Capital Club, a landmark 5-star mansion on the third ring road, kilos away fr…",2022-11-27T20:23:07.000Z,en,1596962846923182080,['1596962846923182080'],234750797
"RT @AshgateScott: Zover bekend tot nu toe hebben de volgende fracties NIET meegedaan aan het achterbakse handjeklap, dat werd opgezet door…",2022-11-27T20:22:10.000Z,nl,1596962607642324992,['1596962607642324992'],234750797
"RT @moeva18: Het Nederland waar @D66 @groenlinks @PvdA en @PolitiekBIJ1 van dromen. Vrije expressie in een multi culturele samenleving, all…",2022-11-27T20:21:01.000Z,nl,1596962318063390720,['1596962318063390720'],234750797
RT @LoneWolfRA: Langsrijdende auto hebben ze compleet vernield en nu bezig met het in brand steken. Waar is de politie in hemelsnaam?! #mer…,2022-11-27T20:20:48.000Z,nl,1596962263239643136,['1596962263239643136'],234750797
RT @EmilyZFeng: And now Wuhan. People are shouting “解放 open up the city”,2022-11-27T20:20:06.000Z,en,1596962087796080641,['1596962087796080641'],234750797
"RT @cuyahoga_: Nou, Jesse Klaver, kom er maar in.
Met je Staphorst.

https://t.co/rS9RSm7g3k via @telegraaf",2022-11-27T20:19:46.000Z,nl,1596962001787715585,['1596962001787715585'],234750797
RT @fmeeus1: Wetenschappers vinden restanten van bos onder terug trekkende gletsjer. Boomstronken hebben bever bijtsporen en zijn zo'n 9200…,2022-11-27T20:18:47.000Z,nl,1596961754843844609,['1596961754843844609'],234750797
RT @hrkbenowen: Ron DeSantis: “They lied to us about the mRNA shots” https://t.co/SMb6NuQsgf,2022-11-27T18:37:38.000Z,en,1596936300929908738,['1596936300929908738'],234750797
"RT @hugh_mankind: Archbishop Carlo Maria Vigano, former Secretary-General of the Vatican, warns that: 
The WEF through the C19 crisis has e…",2022-11-27T18:37:10.000Z,en,1596936185808826368,['1596936185808826368'],234750797
"RT @MaajidNawaz: “I believe a lot of people sense something isn’t right...people are getting sick again with Covid after having 3,4,5 jabs.…",2022-11-27T18:36:51.000Z,en,1596936104569020417,['1596936104569020417'],234750797
"RT @Janebon34813396: Klaus Schwab and George Soros Declare China Must Lead New World Order

World Economic Forum founder Klaus Schwab has p…",2022-11-27T17:45:44.000Z,en,1596923242098225154,['1596923242098225154'],234750797
RT @Telegraph: 💉Pfizer’s CEO has been rapped by the UK’s pharmaceutical watchdog for making “misleading” statements about children’s vaccin…,2022-11-27T17:45:12.000Z,en,1596923105946968064,['1596923105946968064'],234750797
RT @crazybytez: yup https://t.co/hZDUtdMyx5,2022-11-27T17:44:45.000Z,und,1596922990863667200,['1596922990863667200'],234750797
RT @EmilyZFeng: Tsinghua university right now👇🏼 city after city seeing protests small and large against Zero Covid policies and against exc…,2022-11-27T17:44:05.000Z,en,1596922824652095488,['1596922824652095488'],234750797
RT @Symph0ny3: Geert Wilders pakt Rob Jetten aan! 'Je laat mensen letterlijk in de KOU staan' https://t.co/EmdWHsD95P,2022-11-27T17:43:45.000Z,nl,1596922740325617665,['1596922740325617665'],234750797
RT @irEnriqueCortes: George Soros financiert Volt. Zo intervenieert het netwerk van Soros rechtstreeks in de Nederlandse democratie en bemo…,2022-11-27T17:43:31.000Z,nl,1596922683069194241,['1596922683069194241'],234750797
"RT @WNLOpZondag: Boerin Agnes heeft geen idee of ze haar bedrijf mag voortzetten. Het is onzekerheid troef, geeft ze aan. Boer Frans: ""De k…",2022-11-27T17:42:46.000Z,nl,1596922491649216512,['1596922491649216512'],234750797
"RT @MittemeijerOote: De NCTV is een veiligheidsdienst die zich sinds 2012 bezighoudt met terroristische dreigingen in Nederland.

In corona…",2022-11-27T17:39:59.000Z,nl,1596921791142055936,['1596921791142055936'],234750797
RT @Geepstar: Wilt u wel stoppen met drinkwater te gebruiken? Kan echt niet langer zo. 🤡 https://t.co/1TX8CEe91m,2022-11-27T17:39:39.000Z,nl,1596921710443663360,['1596921710443663360'],234750797
RT @tylerbowyer: So Katie Hobbs has a major FTX connection and the entire Arizona Media won’t report on it,2022-11-27T17:39:26.000Z,en,1596921654436761600,['1596921654436761600'],234750797
"RT @MahirAlkaya: In de documentaire ‘State of control’, die vorige week in première is gegaan, uit ik samen met een breed scala aan experts…",2022-11-27T17:39:18.000Z,nl,1596921621704384515,['1596921621704384515'],234750797
"RT @fmeeus1: Hoe zit dat nu echt met ""global warming"", is er toename van hete dagen ? Helaas, niet volgens de metingen sinds 1911 in USA. T…",2022-11-27T17:39:08.000Z,nl,1596921577857515521,['1596921577857515521'],234750797
"RT @fmeeus1: Metingen weerleggen klimaatalarmisme : geen stijgende trend in ""dodelijke"" orkanen in USA sinds begin metingen in 1851.",2022-11-27T17:38:49.000Z,nl,1596921498350280708,['1596921498350280708'],234750797
"RT @DrAseemMalhotra: Huge demand for this lecture after over a thousand attended it live. 

‘Has Big Pharma Hijacked Evidence Based Medicin…",2022-11-27T16:43:28.000Z,en,1596907570153029632,['1596907570153029632'],234750797
RT @VegtDoor: ‘De CEO van Pfizer is door de toezichthouder op de vingers getikt wegens het doen van ‘misleidende’ uitspraken over coronavac…,2022-11-27T16:41:25.000Z,nl,1596907054345510912,['1596907054345510912'],234750797
https://t.co/wX6FRNZLBg,2022-11-27T13:06:06.000Z,zxx,1596852866068918272,['1596852866068918272'],234750797
"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…",2022-11-27T11:27:14.000Z,en,1596827986518573058,['1596827986518573058'],234750797
"RT @Symph0ny3: Yuval Noah Harari, ideoloog van Klaus Schwab en de Great Reset, legt uit wat de toekomst in petto heeft: 

Over 50 jaar zull…",2022-11-27T11:25:06.000Z,nl,1596827451803725825,['1596827451803725825'],234750797
"RT @pvvfaber: Eerst een nep stikstofprobleem creëren, dan nep piekbelasters, vervolgens de boeren bedreigen met sanering van hun familiebed…",2022-11-27T11:24:16.000Z,nl,1596827241836838913,['1596827241836838913'],234750797
"RT @fmeeus1: Metingen weerleggen elke vorm van klimaatalarmisme.
Geen toename van droogtes in EU sinds begin metingen in 1870. Tja feiten..…",2022-11-27T11:23:11.000Z,nl,1596826968040689665,['1596826968040689665'],234750797
