text,edit_history_tweet_ids,author_id,created_at,id,lang
@Earth_Updates Player 347 update?,['1596997535666966528'],211608076,2022-11-27T22:40:57.000Z,1596997535666966528,en
@ally_mcmurdo Oh look… https://t.co/GCoixDlvO7,['1596995796775624704'],211608076,2022-11-27T22:34:03.000Z,1596995796775624704,en
This would have been an ironic one to forget… https://t.co/PCOHS2IvJ9,['1596994994367524865'],211608076,2022-11-27T22:30:52.000Z,1596994994367524865,en
@BuswayLee That’s politer than what I’ve called them all day! 🤣🤣🤣,['1596994653894905856'],211608076,2022-11-27T22:29:30.000Z,1596994653894905856,en
"@2JamesP Definitely not that gravy, it looks like pish! 🤣",['1596966196091711489'],211608076,2022-11-27T20:36:26.000Z,1596966196091711489,en
@MrJamesMay Merde.,['1596964834595471361'],211608076,2022-11-27T20:31:01.000Z,1596964834595471361,es
"This guy is a national treasure! If there’s ever going to be the gift of immortality, I’d vote for Attenborough to be high up on the recipient list! https://t.co/3RfqrBpE0I",['1596963096966615040'],211608076,2022-11-27T20:24:07.000Z,1596963096966615040,en
"@msando50 Oh I know but it’s good stuff! Put your nitrous oxide away kids, this is better! 🤣",['1596953500386488320'],211608076,2022-11-27T19:45:59.000Z,1596953500386488320,en
"£100 lighter after having bought another pair of sunglasses and a spare pair of normal ones. (Weirdly it’s cheaper to get two than one but whatever)..

After today I’m going to spray lots and lots of this in an enclosed space. Those that know, know. Those that don’t, it’s trippy! https://t.co/PwAVn9ruxB",['1596949452191068160'],211608076,2022-11-27T19:29:53.000Z,1596949452191068160,en
@darloscott I hope anyway 😬🤣🤣🤣,['1596862744078475268'],211608076,2022-11-27T13:45:21.000Z,1596862744078475268,en
"@darloscott Pickup only at Victoria and Finchley Road. 

Set down only at Manchester airport!",['1596857627379916800'],211608076,2022-11-27T13:25:01.000Z,1596857627379916800,en
"And according to the staff in the WHS at  @motoway Heston EB, there’s no CCTV covering the coach park. 

Happy to have 6 high value vehicles which are prime targets for property and fuel theft, but not happy to provide basic security. To quote @randomstuffxzxz… https://t.co/jexzH0Ij8g",['1596850557599162370'],211608076,2022-11-27T12:56:55.000Z,1596850557599162370,en
@darloscott The shithole that is Heston EB on the M4…,['1596849540497256448'],211608076,2022-11-27T12:52:53.000Z,1596849540497256448,en
"@Jayholmes77 iPad/tablet (lost property), my prescription sunglasses which are useless to anyone else and weirdly 1 (out of a 4 pack) of loo roll 🤷🏻‍♂️ 

I don’t fucking understand people.",['1596849455248347137'],211608076,2022-11-27T12:52:32.000Z,1596849455248347137,en
Not bad going if I say so myself… https://t.co/jYHkDzvfiD,['1596847929091760128'],211608076,2022-11-27T12:46:28.000Z,1596847929091760128,en
"Parked my coach up overnight, came back to it to find lockers open and inside ransacked. 

People who steal things should have their hands cut off. Wouldn’t do it again.",['1596771933533908993'],211608076,2022-11-27T07:44:30.000Z,1596771933533908993,en
"@RPMarks Did Manchester to Paignton throughout on one of these. 

Never again. 🤣🤣",['1596608808482373632'],211608076,2022-11-26T20:56:18.000Z,1596608808482373632,en
"I’m fairly certain that buses pulling away are supposed to check their mirrors to make sure there’s nothing actually up the side of them - rather than force me across a lane coming down park lane. 

Not what I’d expect from a “fellow” professional driver*

*professional Cunt.",['1596605565081370624'],211608076,2022-11-26T20:43:24.000Z,1596605565081370624,en
"Longest minute in the world! 

Usually quicker to just turn it off and wait for the timeout to timeout… https://t.co/qKRYJnfq8r",['1596527288518316032'],211608076,2022-11-26T15:32:22.000Z,1596527288518316032,en
"@YesterdaysBrit1 @TCourtnadge Ours is state ran! 

…just not by ours!",['1596526946548174851'],211608076,2022-11-26T15:31:00.000Z,1596526946548174851,en
@Bowseygobrea That looks amazing!,['1596253434151202817'],211608076,2022-11-25T21:24:10.000Z,1596253434151202817,en
"@DVSAEnforcement Always good fun when an airbag goes bang! 

I took cover I thought we were getting shot 🤣🤣",['1596253041199489025'],211608076,2022-11-25T21:22:36.000Z,1596253041199489025,en
Trying to pronounce Leicester or Worcester usually… https://t.co/xWBl057739,['1596124383961317377'],211608076,2022-11-25T12:51:22.000Z,1596124383961317377,en
"@metoffice Are you suggesting the newspapers are wildly exaggerating their weather claims?

We all know this is going to be “the coldest winter for THIRTY YEARS” etc etc.",['1595801128955936768'],211608076,2022-11-24T15:26:52.000Z,1595801128955936768,en
@JonnyEaves I’ll save a fortune for next year! 🤷🏻‍♂️🤣,['1595800712956493825'],211608076,2022-11-24T15:25:13.000Z,1595800712956493825,en
@jamesey517 @bear_pause Thanks for the support guys 🤣🤣🤣,['1595800640344805382'],211608076,2022-11-24T15:24:55.000Z,1595800640344805382,en
@Elizamarie14 @ratemyplatenow Not gonna lie if I got that in school I’d think I’d won the lottery 🤣🤣,['1595798460988796929'],211608076,2022-11-24T15:16:16.000Z,1595798460988796929,en
@ratemyplatenow @Elizamarie14 is this you at work?,['1595796860303802371'],211608076,2022-11-24T15:09:54.000Z,1595796860303802371,en
Always make sure the bottle of talc powder (stored at height) is closed kids 🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/ziFUoqJ6vX,['1595762179923668993'],211608076,2022-11-24T12:52:06.000Z,1595762179923668993,en
"Great! 

Worldwide pandemic, war in Ukraine and now rats on cannabis… 

Where will it end?! 🤣🤣 https://t.co/uGfNoWK5PZ",['1595728527730823169'],211608076,2022-11-24T10:38:22.000Z,1595728527730823169,en
"@3746Michael Or even make sure the diversion signs are accurate, especially when a diversion splits in either direction…",['1595707565731635208'],211608076,2022-11-24T09:15:05.000Z,1595707565731635208,en
@BY2201L94 I’m not always a prick I promise!,['1595542328399339521'],211608076,2022-11-23T22:18:29.000Z,1595542328399339521,en
@BY2201L94 Thought you’d like them! They’re not diagonal after all 🤔🤣,['1595541440960028672'],211608076,2022-11-23T22:14:57.000Z,1595541440960028672,en
@RedRoseDart @MostScenicBus @TrafficCommsGB @TrawsCymru_ Definition of attention seeking.,['1595531742542192659'],211608076,2022-11-23T21:36:25.000Z,1595531742542192659,en
Always suspicious when there’s a set of points within the vicinity of a derailment… 🤔 https://t.co/VSaglrkZHN,['1595500335065403408'],211608076,2022-11-23T19:31:37.000Z,1595500335065403408,en
"@MostScenicBus @TrafficCommsGB @TrawsCymru_ *lot of self made debate about this. 

There you go, fixed it.",['1595434993387556864'],211608076,2022-11-23T15:11:58.000Z,1595434993387556864,en
"This morning was fun in London. 

“Road ahead closed, access only” so naturally followed the diversion… 

…which only took me to where I bloody started 🙄",['1595372240333426690'],211608076,2022-11-23T11:02:37.000Z,1595372240333426690,en
@JenOnTheMoveUK Like a sideways paternoster lift? That would be hellfire!,['1595370421628829696'],211608076,2022-11-23T10:55:23.000Z,1595370421628829696,en
Shite photography 101 https://t.co/GrSkQzoIs4,['1595314156718129154'],211608076,2022-11-23T07:11:49.000Z,1595314156718129154,en
https://t.co/CYlQn8ijzr https://t.co/Z2qb0W3VP5,['1595311605012697089'],211608076,2022-11-23T07:01:40.000Z,1595311605012697089,zxx
Just a little bit of driving today… 😅 https://t.co/gG4UBKaSui,['1595145515494428672'],211608076,2022-11-22T20:01:41.000Z,1595145515494428672,en
@ratemyplatenow Unnecessary poncification. I bet Chris is the same person who drinks ‘craft’ ales in bars which have distressed wood on show and who say things like “we support local artists” …and you know this because the art on the wall is shite.,['1595072784702619649'],211608076,2022-11-22T15:12:41.000Z,1595072784702619649,en
https://t.co/IBBYYgyFfx,['1595023500926124033'],211608076,2022-11-22T11:56:51.000Z,1595023500926124033,zxx
"“Don’t stop in a yellow box in London… You get stabbed, right, they won’t have that on cctv… you stop in a yellow box, break a no left/right/U turn, they will…”

I think that covered most boxes 🤣",['1594799860607229974'],211608076,2022-11-21T21:08:11.000Z,1594799860607229974,en
"@C14ran_B1rd @darloscott @rupert_airbear Whatever happens, never shall they cross! 🤣🤣🤣",['1594792421690318855'],211608076,2022-11-21T20:38:37.000Z,1594792421690318855,en
"@TheSameTimeLord Yes, obviously! 

Marble Arch was the place of choice… 🤣",['1594780696635183109'],211608076,2022-11-21T19:52:02.000Z,1594780696635183109,en
@darloscott @rupert_airbear Must be a bug going round! 🤣🤣🤣,['1594642346490167297'],211608076,2022-11-21T10:42:17.000Z,1594642346490167297,en
@richardw9876 Hellfire!,['1594642226944040961'],211608076,2022-11-21T10:41:48.000Z,1594642226944040961,en
@pavorossi @SoVeryBritish 🤣🤣🤣,['1594642173437386752'],211608076,2022-11-21T10:41:35.000Z,1594642173437386752,und
@SoVeryBritish Cheese and beans is a good shout.,['1594638042895187968'],211608076,2022-11-21T10:25:11.000Z,1594638042895187968,en
An old ‘04 fire engine has just gone past complete with the proper 2 tone air horns! 😍😍,['1594631212554928128'],211608076,2022-11-21T09:58:02.000Z,1594631212554928128,en
You don’t realise how often you check mirrors until you try checking them out of habit when they’re not set up for you… https://t.co/orqygGaWHS,['1594625791295475719'],211608076,2022-11-21T09:36:30.000Z,1594625791295475719,en
@darloscott It’s weird not being sat in “the chair” isn’t it 🤣,['1594615903693455360'],211608076,2022-11-21T08:57:12.000Z,1594615903693455360,en
"@jamesey517 We’ll soon find out… 

On the run up to a narrow bit of road, we’ve already had the “lovely bit of road this isn’t it?” “Yeah until you meet a wagon… oh ffs!” 🤣🤣 

He’ll be reet!",['1594614209953816582'],211608076,2022-11-21T08:50:28.000Z,1594614209953816582,en
"Been a while since I’ve been sat on the cushions! 

Teacher Kenny today, route learning a colleague. https://t.co/gZWM4ua9kg",['1594612140056481793'],211608076,2022-11-21T08:42:15.000Z,1594612140056481793,en
That does sound like a very Clarkson thing to say… https://t.co/jHFRuLAZJx,['1594433438278352897'],211608076,2022-11-20T20:52:09.000Z,1594433438278352897,en
@ratemyplatenow AS THA NOWT MOIST?!,['1594421832526053378'],211608076,2022-11-20T20:06:02.000Z,1594421832526053378,en
"@ArmaniCrompton 🤷🏻‍♂️ 

All I know is if I fits I sits 🤣🤣",['1594421228156211205'],211608076,2022-11-20T20:03:38.000Z,1594421228156211205,en
@JordanS58558095 Better chance getting blood out of a stone…,['1594369971710197762'],211608076,2022-11-20T16:39:57.000Z,1594369971710197762,en
@jamesey517 I suspect I’ll be dead to the world tonight! 🤣🤣,['1594369785042812929'],211608076,2022-11-20T16:39:13.000Z,1594369785042812929,en
"@StansaidAirport Ah yes! Looks amazing, credit to the cleaners!",['1594328856793579523'],211608076,2022-11-20T13:56:35.000Z,1594328856793579523,en
"@Bowseygobrea It’s not far off actually! 

I might lock myself in there lockers for an hour or so… 🤣🤣🤣",['1594325962086387714'],211608076,2022-11-20T13:45:05.000Z,1594325962086387714,en
@StansaidAirport Is this the new improved runway at Barra?,['1594323355561299968'],211608076,2022-11-20T13:34:43.000Z,1594323355561299968,en
