edit_history_tweet_ids,created_at,id,author_id,lang,text
['1597078639837085696'],2022-11-28T04:03:14.000Z,1597078639837085696,1016357270807089152,en,"RT @MintyN0tFresh: #NoFartNovember 23

Oh god Ry's listening to music at unsafe volumes he can't hear Jek bloating up and getting stuck aga…"
['1597078472039759873'],2022-11-28T04:02:34.000Z,1597078472039759873,1016357270807089152,en,"RT @MintyN0tFresh: #NoFartNovember 22

Yeah it really didn't last long at all...

With his compression suit out of the picture, Jek has no…"
['1597005197221724160'],2022-11-27T23:11:24.000Z,1597005197221724160,1016357270807089152,en,RT @Merryweatherey: Digital Love Story [12/10] https://t.co/cZ3wwMVMfC
['1597005105051889664'],2022-11-27T23:11:02.000Z,1597005105051889664,1016357270807089152,en,RT @mythabyss: Rarity https://t.co/aSosP8y7va
['1597004585721163776'],2022-11-27T23:08:58.000Z,1597004585721163776,1016357270807089152,en,"RT @MintyN0tFresh: #NoFartNovember 20

Barely able to do much about it except belch uncontrollably, Jek's finding it harder and harder to m…"
['1597004448592953344'],2022-11-27T23:08:26.000Z,1597004448592953344,1016357270807089152,en,"RT @MintyN0tFresh: #NoFartNovember 21

Having ripped through 3 Hammer compression suits already, R&amp;D are refusing to provide Jek with any m…"
['1597004386181742594'],2022-11-27T23:08:11.000Z,1597004386181742594,1016357270807089152,en,RT @Fladdykin: Hands full Once More🍑❤️ https://t.co/0ZNWORET1V
['1597004287028363265'],2022-11-27T23:07:47.000Z,1597004287028363265,1016357270807089152,en,"RT @DuragonArt: CW: Hyper fertility, inflatable fetish

Huh, I was able to do another Solgaleo for myself after all! A bimbo mom with massi…"
['1597004219629768704'],2022-11-27T23:07:31.000Z,1597004219629768704,1016357270807089152,en,RT @JackalStyle: Loona you can't eat that many burgers at one time😭 https://t.co/ru8xn8yZSs
['1596983402787672064'],2022-11-27T21:44:48.000Z,1596983402787672064,1016357270807089152,fr,"RT @ToottQueen: Compilation available! 

🎥: https://t.co/yibR2Qd5LS

🎥: https://t.co/w3DvBdotS7"
['1596971355207249920'],2022-11-27T20:56:56.000Z,1596971355207249920,1016357270807089152,zxx,RT @HumansNoContext: https://t.co/AmzwBg6Q2o
['1596969195740487681'],2022-11-27T20:48:21.000Z,1596969195740487681,1016357270807089152,en,RT @trinityfate62: Trinity's not too sold on the FBS but Snoot's just stoked to be a part of something https://t.co/tSO0IAKpFY
['1596962116095053825'],2022-11-27T20:20:13.000Z,1596962116095053825,1016357270807089152,en,"RT @GassyFluttershy: Picture this:

2:00 AM
At my cottage
In the bedroom
All the animals are asleep, except for me and you
I'm riding you c…"
