lang,text,author_id,created_at,id,edit_history_tweet_ids
qme,@thatrigatoni https://t.co/1EVs8bmzkd,16224305,2022-11-28T01:35:34.000Z,1597041477305393152,['1597041477305393152']
en,"RT @DCHomos: Tomorrow @AsYouAreDC will host a therapist facilitated grief workshop in an effort to provide safe, dedicated space for our co…",16224305,2022-11-28T01:28:46.000Z,1597039768075788288,['1597039768075788288']
en,"RT @ReverendWarnock: Georgia deserves better than Herschel Walker.

Vote today or as soon as you can! Visit https://t.co/lzN6iu3pOH to find…",16224305,2022-11-27T20:20:50.000Z,1596962272177373185,['1596962272177373185']
en,Fuck you brad culpepper https://t.co/lllyJcAytV https://t.co/fBQbpkhXu3,16224305,2022-11-27T20:19:50.000Z,1596962021152784389,['1596962021152784389']
en,@missmaamshe @MxSilverWare 💯💯 I will dm you after the gig! Love you from afar!,16224305,2022-11-27T20:17:45.000Z,1596961497686904832,['1596961497686904832']
ca,@MxSilverWare @missmaamshe Major,16224305,2022-11-27T20:17:01.000Z,1596961309811040258,['1596961309811040258']
en,@companerode5 Her team was....questionable,16224305,2022-11-27T19:34:36.000Z,1596950636075298816,['1596950636075298816']
en,she is not seeing heaven Lmao https://t.co/0DCJoZJjWq,16224305,2022-11-27T18:31:54.000Z,1596934858801967105,['1596934858801967105']
en,RT @ClaudiaJonesEdu: Tomorrow at @AsYouAreDC! Tips and 10% of bar sales will go to supporting the queer community of Colorado Springs and t…,16224305,2022-11-27T18:30:48.000Z,1596934580757757952,['1596934580757757952']
en,"RT @MxSilverWare: No one:
@thatrigatoni : https://t.co/aPwRv74W7g",16224305,2022-11-27T18:06:29.000Z,1596928462027386880,['1596928462027386880']
en,RT @BatCaveFreak: I came to Bent at 9:30 and donated extra to DC Central Kitchen and so should you!,16224305,2022-11-27T03:54:52.000Z,1596714146325749760,['1596714146325749760']
en,@MxSilverWare @whoreslina And the interesting ones that are left that haven't done the show won't play with that contract.,16224305,2022-11-26T20:36:19.000Z,1596603781399339008,['1596603781399339008']
en,Obsessed https://t.co/SWNBO9yIFE,16224305,2022-11-26T20:28:21.000Z,1596601774328217601,['1596601774328217601']
