id,author_id,lang,text,edit_history_tweet_ids,created_at
1597076679125762048,1000595859178835968,en,RT @JLabs_XOS: We got the Portal covered too!,['1597076679125762048'],2022-11-28T03:55:27.000Z
1597072321063550976,1000595859178835968,und,@JazelRiley 🙏 https://t.co/iNInhSlWeH,['1597072321063550976'],2022-11-28T03:38:08.000Z
1597072166985826305,1000595859178835968,en,"RT @JazelRiley: With the portal the way that it is, I suggest getting on college reports/radars asap. This is one of the best ways to make…",['1597072166985826305'],2022-11-28T03:37:31.000Z
1597061703510134785,1000595859178835968,en,RT @IsaacPeters05: Senior Highlights🍀 @KeatonJ_3 @CoachWesNurse @SamKing10 @avawoodfb https://t.co/rwnEE2X6jH,['1597061703510134785'],2022-11-28T02:55:56.000Z
1597061521800331265,1000595859178835968,en,"RT @Jake_Schakel14: My Semifinals stats vs Kennedy Catholic

395 Passing yards
2TDs
26/36 (72%)

Wasn’t the outcome we wanted but proud to…",['1597061521800331265'],2022-11-28T02:55:13.000Z
1597061114474680320,1000595859178835968,en,"RT @BroganDeasis20: https://t.co/uIgTldp4Gg Here is my updated full season highlights from 2022.
 @CoachSavea57 @PatrickLaumatia @Coach_Red…",['1597061114474680320'],2022-11-28T02:53:36.000Z
1597057842070323205,1000595859178835968,en,"RT @BradyPeterson_6: Absolutely amazing season with Emerald Ridge, GO JAGS!!!
P/K 
Here's my Full Season highlights 
Punt- 40 yard average…",['1597057842070323205'],2022-11-28T02:40:36.000Z
1597057499974504448,1000595859178835968,en,"RT @NickFarman55: Class of 24-25-26-27 Student-Athletes in(WA/OR/ID/AK/MT/BC/AB) 👀🔥

As you begin to shine on Varsity, TAKE YOUR FIRST STEP…",['1597057499974504448'],2022-11-28T02:39:14.000Z
1597056229079388161,1000595859178835968,en,"RT @charliec2024: Charlie Crowell
2024 TE/DL 6'5"" 235, Summit HS, Bend, OR
Oregon State 5A Champions @Summitstorm_FB 🏆
2nd Team All Confere…",['1597056229079388161'],2022-11-28T02:34:11.000Z
1597056109340426245,1000595859178835968,en,RT @Jaymentink_: Already missing this program. So grateful to have played in such a special place for 4 years. There is nowhere like The Va…,['1597056109340426245'],2022-11-28T02:33:42.000Z
1597055495374000129,1000595859178835968,en,"RT @_tyhirrlinger_: 2022 Season
-11-0 STATE CHAMPIONS 💍
-43 catches
-750 receiving yards (maxpreps #2 in the state) 
-11 TD (max preps #1 i…",['1597055495374000129'],2022-11-28T02:31:16.000Z
1597055199998545921,1000595859178835968,en,"RT @ChrisGrosse4: After an amazing call with @DavidsonDrake12, I’m extremely blessed to announce I have received an offer to play D2 footba…",['1597055199998545921'],2022-11-28T02:30:06.000Z
1597053690200064001,1000595859178835968,en,RT @D_rage15: Had a great 22-23 Sophomore Season. I appreciate playing alongside my brothers and playing under a great coaching staff. @COA…,['1597053690200064001'],2022-11-28T02:24:06.000Z
1597034417440313344,1000595859178835968,en,"RT @CleelandRoice: Please check out my final senior year highlight!!- https://t.co/XMqYPDqeWP
⁦@jhspdxfootball⁩",['1597034417440313344'],2022-11-28T01:07:31.000Z
1597033902375591937,1000595859178835968,en,RT @Avery25_THEKING: Learned a lot this year🤝 time to perfect my craft and get better. Wasn’t how we wanted to end but I’m grateful to be a…,['1597033902375591937'],2022-11-28T01:05:28.000Z
1597023965276672001,1000595859178835968,en,"RT @CoachTFord: Make sure to check profiles, not all blue checks are created the same. Just sayin…🤷🏽‍♂️ 
#Verified &gt; #PayToPlay https://t.c…",['1597023965276672001'],2022-11-28T00:25:59.000Z
1597021516285501440,1000595859178835968,en,"RT @Pro_Vision_Acad: A Thread

We are going into our 6th year as a training facility in Spokane, WA. Our mission has always been teaching t…",['1597021516285501440'],2022-11-28T00:16:15.000Z
1597021388120150016,1000595859178835968,en,RT @KolbyLuna: Huge thanks to @CanesFootball for having my family and I out to South Beach for a few days! The atmosphere was awesome and w…,['1597021388120150016'],2022-11-28T00:15:44.000Z
1597021279747723265,1000595859178835968,en,RT @JeremiahW_35: Thank you @CoachDickert and @CoachK2x4 for hosting me at the Apple Cup.                                          @Brandon…,['1597021279747723265'],2022-11-28T00:15:18.000Z
1597021147857813504,1000595859178835968,en,"RT @HoldwayJonathan: Thank you for an awesome gameday visit @WSUCougarFB, the atmosphere was electric and it was a great experience! Thank…",['1597021147857813504'],2022-11-28T00:14:47.000Z
1597020381545889792,1000595859178835968,en,RT @ethan_pletcher: Senior season✅ Had a blast with my teammates and coach’s. Thankful for it all🙏🏼. @GKHSfootball @jml51190 @BrandonHuffma…,['1597020381545889792'],2022-11-28T00:11:44.000Z
1596997789485236225,1000595859178835968,en,RT @KaizenQB: Great to have out @EagleMustangs rising frosh @_austin_ramsey to drill with J Bone today.  #drillersmakekillers #classof2026…,['1596997789485236225'],2022-11-27T22:41:58.000Z
1596985947916505088,1000595859178835968,en,RT @olin_kreutz: Tired of my Apple Watch telling me to it's time to stand when I'm on my couch all day for football on a Sunday 🤣🤣🤣🤣 https:…,['1596985947916505088'],2022-11-27T21:54:55.000Z
1596985894053253120,1000595859178835968,en,"RT @Brockbeaner32: Here are my sophomore season stats!!
90 tackles, 9 sacks, 17 TFL, 3 FF, 1 FR, 1 INT

167 carries for 1,308 yards, 11 cat…",['1596985894053253120'],2022-11-27T21:54:42.000Z
1596966896242683905,1000595859178835968,en,"RT @CoachLSimmons: What a year for TTU football!
The job @JoeyMcGuireTTU &amp; staff have done is incredible! Future is very bright in Lubbock!…",['1596966896242683905'],2022-11-27T20:39:12.000Z
1596963207775940609,1000595859178835968,en,"RT @ishaandaniels3: Had an amazing experience at my 4 years @BellevueFB Here are my senior season highlights!! https://t.co/wtPV5GIqE3
@TFo…",['1596963207775940609'],2022-11-27T20:24:33.000Z
1596963173604937728,1000595859178835968,en,RT @riplyluna: My family and I had a great time yesterday at the University of Miami game. Good to see where the program is headed and we l…,['1596963173604937728'],2022-11-27T20:24:25.000Z
1596962004262334469,1000595859178835968,en,"RT @Pac12Network: ""This is literally home. Home.""

@ASUFootball head coach @KennyDillingham shows some real emotions about returning to his…",['1596962004262334469'],2022-11-27T20:19:46.000Z
1596961844245467136,1000595859178835968,en,"Careful… parents and their kids can’t handle this truth 😂🔥

HOWEVER, I do not support paying your life’s worth in education just to keep playing ball. University’s need to get a grip and recognize what’s really being detrimental on their enrollment! https://t.co/alFeQj8cM2",['1596961844245467136'],2022-11-27T20:19:08.000Z
1596960876946657280,1000595859178835968,en,"@wazzu010 They are on there, I just need to go through their full program history to see the W/L column and significant wins or titles. 

But definitely deserving after the last 3-5 years. 

These schools have just been GREAT for more than just a couple decades. Enumclaw could be on too",['1596960876946657280'],2022-11-27T20:15:17.000Z
1596958162963566593,1000595859178835968,en,"@wazzu010 Hence why I said any of them that make the playoffs. So #1 through the #5 seed. 

But yes, by far the best league and area of talent by far. 

Graham-Kapowsin, Sumner, Puyallup, Curtis, Emerald Ridge, Olympia, Bethel can all be legitimate state title contenders any given year.",['1596958162963566593'],2022-11-27T20:04:30.000Z
1596953188531580928,1000595859178835968,en,"RT @NickFarman55: Players... Your real morality and behavior shows in all moments. The saying goes as stated and has never been tested: ""Th…",['1596953188531580928'],2022-11-27T19:44:44.000Z
1596949133214232576,1000595859178835968,en,@jkbtjc_53 Just wait… Neither will you and I 👀🏈,['1596949133214232576'],2022-11-27T19:28:37.000Z
1596949039807070209,1000595859178835968,en,RT @jkbtjc_53: Joey McGuire doesn’t sleep!!!!,['1596949039807070209'],2022-11-27T19:28:15.000Z
1596948984983326721,1000595859178835968,en,RT @Ezeshaiyaa: https://t.co/44V3ic7X5T season highlights!!! @RylandSpencer @coachmatsumoto @football_abes  @BrandonHuffman,['1596948984983326721'],2022-11-27T19:28:02.000Z
