lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1596968303398121472'],"RT @TrollFootball: A Qatari citizen among the Germany fans

https://t.co/RsgMZuTXqo",1165572223,1596968303398121472,2022-11-27T20:44:48.000Z
en,['1596967731974184960'],RT @AlisonFisk: Ancient Egyptian statue of Pa-Maj. The basalt torso is entirely covered in engravings of magical hieroglyphic texts and ima…,1165572223,1596967731974184960,2022-11-27T20:42:32.000Z
en,['1596966557904928769'],"RT @instablog9ja: INEC Office in Izzi, Ebonyi State Has Been Set AbIaze

 https://t.co/9em5SKkCOS",1165572223,1596966557904928769,2022-11-27T20:37:52.000Z
en,['1596966275518910464'],"RT @RIBA: Pages from a #sketchbook by architect Denis Mason Jones, with items from #Tutankhamun's tomb in @EgyptianMuseum (1982, #RIBAColle…",1165572223,1596966275518910464,2022-11-27T20:36:44.000Z
en,['1596964688604303361'],"RT @AlisonFisk: Detail of the wonderful ebony seat inlaid with ivory, in imitation of animal skin! 😍🐆 Photo my own.

#Tutankhamun
#Centenar…",1165572223,1596964688604303361,2022-11-27T20:30:26.000Z
en,['1596964629938581505'],RT @marspenny69oo: King #Tutankhamun's foldable bed discovered in 1922 by Howard Carter. https://t.co/OnKcKSRo6G,1165572223,1596964629938581505,2022-11-27T20:30:12.000Z
en,['1596962902795489280'],RT @museumsound: The Bronze Trumpet was found inside a box in the tomb's Antechamber. The Silver Trumpet was found on the floor tucked into…,1165572223,1596962902795489280,2022-11-27T20:23:20.000Z
en,['1596962544639696896'],"RT @museumsound: One hundred years ago today, British archaeologist #HowardCarter discovered King #Tutankhamun's tomb in the Valley of the…",1165572223,1596962544639696896,2022-11-27T20:21:55.000Z
en,['1596961078327791616'],RT @PeterBrandEgypt: 1/ T-3 of my Tutankhamun 100 day countdown: Today 2 gilded chariots. #Egypt #Archaeology #Tutankhamun #history #Archae…,1165572223,1596961078327791616,2022-11-27T20:16:05.000Z
en,['1596960901424242688'],RT @NE_Arch_Hist: @MartGray He did and lived to over 100. https://t.co/3LsW2WlpWd,1165572223,1596960901424242688,2022-11-27T20:15:23.000Z
en,['1596960577636937729'],"RT @NE_Arch_Hist: Exactly 100 years ago today, Hussein Hassan Abdel Rassuhl, the water boy and most junior member of Howard Carter’s excava…",1165572223,1596960577636937729,2022-11-27T20:14:06.000Z
en,['1596960416516968449'],RT @PeterBrandEgypt: 1/ T-2 of my Tutankhamun 100 day countdown: Today the golden throne. #Egypt #Archaeology #Tutankhamun #history #Archae…,1165572223,1596960416516968449,2022-11-27T20:13:28.000Z
en,['1596958471056154624'],"RT @eevriviades: Howard Carter &amp; Lord Carnarvon, the 1st people to enter the interior chambers of the tomb of Pharaoh #Tutankhamun in over…",1165572223,1596958471056154624,2022-11-27T20:05:44.000Z
en,['1596958275400237056'],"RT @CarterEgypt: Howard Carter’s Diary

24 November 1922 Cont’d

Callender reached . the first doorway. There proved to be 16 steps

doorwa…",1165572223,1596958275400237056,2022-11-27T20:04:57.000Z
en,['1596957635412365312'],"RT @GriffithOxford: 'It is wonderful'. On this day, 100 years ago, 26 November 1922, around 4 p.m., Howard Carter peered into Tutankhamun's…",1165572223,1596957635412365312,2022-11-27T20:02:24.000Z
en,['1596957306905776129'],"RT @sportbible: Zenit vs Spartak today got seriously out of hand… 😳

https://t.co/xSisfaSGq9",1165572223,1596957306905776129,2022-11-27T20:01:06.000Z
en,['1596957154925477888'],RT @Jcheechola: @OlabodeAbdul11 @sportbible Russia has basically been embargoed from western civilization and it’s sad they are imploding,1165572223,1596957154925477888,2022-11-27T20:00:30.000Z
en,['1596957032665722884'],RT @MartijnHof1: @OlabodeAbdul11 @sportbible Russia is excluded from the WC due to their invasion of Ukraine. So they have no reason to sto…,1165572223,1596957032665722884,2022-11-27T20:00:01.000Z
en,['1596956947491979264'],RT @CKIversion: @sportbible Ain't no way 💀💀 https://t.co/L6lWZivyoZ,1165572223,1596956947491979264,2022-11-27T19:59:40.000Z
en,['1596953658616610816'],RT @the_marcoli_boy: The Koreans no dey rate Ghana koraa ooo😂 These BTS Boys think World Cup be Grammy errrn https://t.co/KaGmyHLd8r,1165572223,1596953658616610816,2022-11-27T19:46:36.000Z
en,['1596953373894676480'],"RT @NsiaYaw2: The government should prepare for more labour agitations since it is not ready to downsize, a Professor at the University of…",1165572223,1596953373894676480,2022-11-27T19:45:28.000Z
en,['1596953267460001793'],RT @GuyDealership: Design is dead. https://t.co/7gzQH7jkzq,1165572223,1596953267460001793,2022-11-27T19:45:03.000Z
en,['1596952713178140674'],"RT @KimDotcom: Satellite photo of Ukraine at night.
“Ukraine is winning” the US insists. https://t.co/7kfLmQ0CKu",1165572223,1596952713178140674,2022-11-27T19:42:51.000Z
en,['1596952225469067264'],"RT @nytimes: Riots erupted in the heart of Brussels and several other Belgian cities on Sunday after Belgium was upset by Morocco, 2-0, at…",1165572223,1596952225469067264,2022-11-27T19:40:55.000Z
en,['1596951265531289600'],"RT @DamianPhipps: @sportbible That would make sense if he also disagrees with his own countries policies, but I very much doubt that’s the…",1165572223,1596951265531289600,2022-11-27T19:37:06.000Z
en,['1596950929835626496'],"RT @sportbible: A fan goes around the Germany fans holding up a poster of Mesut Ozil and covering his mouth. 

https://t.co/AfSPhKWP8L",1165572223,1596950929835626496,2022-11-27T19:35:46.000Z
qme,['1596950683118288896'],RT @Netch_Sg: @instablog9ja https://t.co/q3nHDhZR5z,1165572223,1596950683118288896,2022-11-27T19:34:47.000Z
en,['1596949571665821697'],RT @JohnBigmann_off: @addojunr @PSnipa It's mind games. He knows that when we open up we will score them so he wants us to close the game s…,1165572223,1596949571665821697,2022-11-27T19:30:22.000Z
in,['1596949376714219521'],RT @addojunr: 🇰🇷Kwon Chang-hoon mean Ghana  brutal.🙆😂 https://t.co/n4uYgxf9yQ,1165572223,1596949376714219521,2022-11-27T19:29:35.000Z
en,['1596948822063972352'],RT @mistarfly: dem suppose sentence this contractor to life imprisonment 😂 https://t.co/qrUbQQkhQq,1165572223,1596948822063972352,2022-11-27T19:27:23.000Z
en,['1596948745417281537'],RT @obrahanq: @efe_johnsonEmmy @instablog9ja Yeah…cause we’re undeveloped. We should be worrying about our development.,1165572223,1596948745417281537,2022-11-27T19:27:05.000Z
en,['1596948619516837888'],"RT @fasc1nate: A 1,400-year-old ginkgo tree at a Buddhist temple in China. Ginkgo trees can live up to 3,000 years. https://t.co/B5iCyfVXeM",1165572223,1596948619516837888,2022-11-27T19:26:35.000Z
en,['1596947574992166912'],RT @sedembadasu3: Prepare for more labour agitations-Prof Ransford Gyampo https://t.co/K79MfrqSFs,1165572223,1596947574992166912,2022-11-27T19:22:26.000Z
en,['1596945890614599681'],"RT @GR8MVN: nobody; 

camavinga: https://t.co/aiVL4BOEq2",1165572223,1596945890614599681,2022-11-27T19:15:44.000Z
en,['1596945507779502081'],RT @Henryoseiakoto6: We promise to build back a formidable all-inclusive grassroots invest in the party's infrastructure across the country…,1165572223,1596945507779502081,2022-11-27T19:14:13.000Z
es,['1596944939690381312'],"RT @RickLeonnn: @nocontextfooty Ganando en la tribuna y twitter, México 2-1 arjentina. https://t.co/ddIEvjw8Th",1165572223,1596944939690381312,2022-11-27T19:11:58.000Z
qme,['1596944898703646720'],RT @nenelarios1: @nocontextfooty https://t.co/RY2qf3cMe9,1165572223,1596944898703646720,2022-11-27T19:11:48.000Z
es,['1596944785075761152'],RT @OdiameMas___: @nocontextfooty 🎶MEXICANOS AL GRITO DE GUERRAAA🎶💀 https://t.co/2Sy4PJawcM,1165572223,1596944785075761152,2022-11-27T19:11:21.000Z
zxx,['1596944595241533441'],RT @nocontextfooty: https://t.co/Y6IMqEe0sx,1165572223,1596944595241533441,2022-11-27T19:10:35.000Z
en,['1596914901942837248'],"RT @Morgan_C_Ross: Canadian soccer star, Alphonso Davies, was born in a refugee camp in Buduburam, Ghana in November, 2000.  This is the st…",1165572223,1596914901942837248,2022-11-27T17:12:36.000Z
en,['1596914696502005768'],RT @Rockson2: Our tax contribution from January - October. https://t.co/v5OeV5RfU2,1165572223,1596914696502005768,2022-11-27T17:11:47.000Z
en,['1596914635587801088'],"RT @leaderof_Africa: 2023 Budget Positions.
1. Government Institutions will not accept New employees.
2. ""Obaatanpa"" YouStart will create 1…",1165572223,1596914635587801088,2022-11-27T17:11:33.000Z
en,['1596914430729547776'],"RT @PulseGhana: Have you ever been in this situation? 😂

Share your experience with us.

#PulseWatchItClassics #PulseViralVid https://t.co/…",1165572223,1596914430729547776,2022-11-27T17:10:44.000Z
en,['1596913862665986048'],RT @_lazyProgrammer: @YayraKoku @Manasseh_Azure @MBawumia Bawumia should never be taken serious. It's only deluded people who see him as fu…,1165572223,1596913862665986048,2022-11-27T17:08:28.000Z
en,['1596913768466116610'],RT @YayraKoku: I have seen a tweet by @Manasseh_Azure about @MBawumia in a commercial flight to Tamale. Well he did that to deceive you guy…,1165572223,1596913768466116610,2022-11-27T17:08:06.000Z
en,['1596913143334465537'],RT @WorldBank: Below ⬇️: the 10 countries with the highest food price inflation in the latest @WorldBank assessment. https://t.co/bX3xAKjc9…,1165572223,1596913143334465537,2022-11-27T17:05:37.000Z
en,['1596912915571150848'],RT @dewycheek: omg men just like us fr https://t.co/BzY8QjpbEc,1165572223,1596912915571150848,2022-11-27T17:04:42.000Z
en,['1596912428146917377'],RT @fasc1nate: Automated tomato sorter.  https://t.co/j0XHtE0UwY,1165572223,1596912428146917377,2022-11-27T17:02:46.000Z
en,['1596909769629241344'],RT @IChoseViolences: The mother of the groom said “hold on! Give me a second” 😂😂😂 https://t.co/IJWarLo54a,1165572223,1596909769629241344,2022-11-27T16:52:12.000Z
zxx,['1596907647374327809'],RT @chaoticclubvids: https://t.co/FQFaq99y1Z,1165572223,1596907647374327809,2022-11-27T16:43:46.000Z
en,['1596907246973173760'],RT @aligoga100: @2022_QatarWC Just imagine being yelled in two different languages at the same time 😂 kudos to the coach and team btw ❤️,1165572223,1596907246973173760,2022-11-27T16:42:11.000Z
en,['1596907084347748352'],"RT @2022_QatarWC: Hervé Renard 🇸🇦 half time team talk against Argentina

https://t.co/J4kcMM9CQY",1165572223,1596907084347748352,2022-11-27T16:41:32.000Z
en,['1596906163077263360'],RT @KwabenaGenius: @MissPearls Nigerians do not repeat the mistake of Ghanaians. Do not vote into power someone whose dream is to become pr…,1165572223,1596906163077263360,2022-11-27T16:37:53.000Z
en,['1596899843447758849'],"RT @MissPearls: BAT almost flew out of his chair when he discovered his class mate from secondary school 😂😂😂

God forbid BAThing 🙂 https://…",1165572223,1596899843447758849,2022-11-27T16:12:46.000Z
en,['1596899177250062336'],RT @FightHaven: Nice reversal into the choke 🤞 but big homie got no squabbles.. https://t.co/l4Vw3xUM6T,1165572223,1596899177250062336,2022-11-27T16:10:07.000Z
en,['1596894802196692993'],RT @thelawchallenge: THE LAW CHALLENGE SEASON 3 COMES OFF ON JOY NEWS FROM 4TH DECEMBER 2022 AT 2PM. THIS YEAR PROMISES TO BE MORE EXCITING…,1165572223,1596894802196692993,2022-11-27T15:52:44.000Z
en,['1596894043815890944'],RT @afrobeats_hq: When You Try to Understand Wizkid’s Winning  Formula 😂 https://t.co/njGRgMKmq4,1165572223,1596894043815890944,2022-11-27T15:49:43.000Z
en,['1596893894347993088'],RT @NUFUO_mu_IGP: Aww chale why 😩😩😩 https://t.co/gm19Ea3rZJ,1165572223,1596893894347993088,2022-11-27T15:49:07.000Z
en,['1596893745022214144'],RT @machala716940: @instablog9ja Almost the same tin nawa oo this tribes self https://t.co/SZPoiwru13,1165572223,1596893745022214144,2022-11-27T15:48:32.000Z
en,['1596893652517019648'],"RT @instablog9ja: NDLEA has arrested a 56-year-old dr$g trafficker, Lawal Lateef Oyenuga https://t.co/npXRahSUm9",1165572223,1596893652517019648,2022-11-27T15:48:10.000Z
en,['1596890734291886085'],"RT @kofiawapo: @ronnieagabajr It's vital to show love to atheists, LGBTQ+s, be compassionate &amp; good towards them to fulfill the golden rule…",1165572223,1596890734291886085,2022-11-27T15:36:34.000Z
und,['1596890465110040576'],RT @DennisMiracles: ❤️ https://t.co/0t6xqMCkHr,1165572223,1596890465110040576,2022-11-27T15:35:30.000Z
en,['1596890387272323072'],"RT @instablog9ja: Big boys make a loud statement at an event

 https://t.co/4EfmRImgKz",1165572223,1596890387272323072,2022-11-27T15:35:11.000Z
en,['1596889709585653760'],"RT @l_lizah: In some African communities, when a horse is sick to the point of death, it takes a woman who has known only one man in her li…",1165572223,1596889709585653760,2022-11-27T15:32:30.000Z
en,['1596889415573725184'],RT @TeacherKwadwo: Eeeiii…How did we end up here? 😂 https://t.co/FMGkhrd4ZB,1165572223,1596889415573725184,2022-11-27T15:31:20.000Z
en,['1596888964111400960'],"RT @IkwiseprodigyP: He said do your thing,
Then I did this.
What do you think? https://t.co/kIE0IVeqQb",1165572223,1596888964111400960,2022-11-27T15:29:32.000Z
in,['1596888292401635328'],RT @TeaserPrank2_: CUCUMBER PRANK GONE CR@ZY😈😂 https://t.co/GSfFrRREz4,1165572223,1596888292401635328,2022-11-27T15:26:52.000Z
en,['1596795613835689985'],"RT @austine_debull: Big Love ❤️❤️

Thank you @audiomackafrica 🙏🏾",1165572223,1596795613835689985,2022-11-27T09:18:36.000Z
en,['1596795267826978816'],"RT @austine_debull: Moments from @reverbconcert 3.0 
Thank you Portharcourt for the love ❤️ 

God is the greatest! https://t.co/2fPevBXSAy",1165572223,1596795267826978816,2022-11-27T09:17:13.000Z
en,['1596795165842079744'],RT @austine_debull: On set with my boss @boy_director https://t.co/3RY8s4qmdi,1165572223,1596795165842079744,2022-11-27T09:16:49.000Z
en,['1596795115775102976'],"RT @austine_debull: Please you all should follow my official handles. Thank you so much for the Love ❤️ 🙏🏼

Twitter: @austine_debull
Instag…",1165572223,1596795115775102976,2022-11-27T09:16:37.000Z
