id,author_id,created_at,text,edit_history_tweet_ids,lang
1597074023405715456,273248888,2022-11-28T03:44:54.000Z,@SomaKazima She just as fuckin nasty. 🤢,['1597074023405715456'],en
1597073645112741888,273248888,2022-11-28T03:43:23.000Z,@Snup3y @Kara_Mia7 No thanks. I’ll love you from a distance. At the shore of the ocean.,['1597073645112741888'],en
1597073196158660608,273248888,2022-11-28T03:41:36.000Z,RT @Muva_Godiva: My baby @extraassjay fine as fuck ain’t she 🤤😊😊 https://t.co/9xcrEzSUcC,['1597073196158660608'],en
1597056221861023745,273248888,2022-11-28T02:34:09.000Z,That’s the Gunslinger I been waiting on. https://t.co/SVMOe6abTf,['1597056221861023745'],en
1597055775058595841,273248888,2022-11-28T02:32:23.000Z,"AARON JONES 
#GoPackGo",['1597055775058595841'],nl
1597055565762469888,273248888,2022-11-28T02:31:33.000Z,Great teamwork on that last play #GoPackgo,['1597055565762469888'],en
1597039578191659010,273248888,2022-11-28T01:28:01.000Z,Eyes bought em. Merry Xmas to me. https://t.co/T2ZEJxzAsG,['1597039578191659010'],en
1597035821764599808,273248888,2022-11-28T01:13:06.000Z,@Pandapandel Bungie: AyJeeZie#0134,['1597035821764599808'],in
1597022229212336131,273248888,2022-11-28T00:19:05.000Z,"Anyone use apps for relaxing and meditation Calm still has their Black Friday sale 50% on their annual subscription 

https://t.co/dVZ2x5A49I",['1597022229212336131'],en
1597020070227894273,273248888,2022-11-28T00:10:30.000Z,RT @rikimjthrill: this is where you'll vote for my upcoming thread called top 10 michael jackson songs 🗳️ https://t.co/56O5oXzjBU,['1597020070227894273'],en
1597019362468454400,273248888,2022-11-28T00:07:41.000Z,"@Pandapandel Oh you not beating me with the fools remedy! My shit nassttyyyy. (Playful competition ☺️)

Would like to play comp with you one day!!",['1597019362468454400'],en
1597018915581751296,273248888,2022-11-28T00:05:55.000Z,"RT @Pandapandel: now
i know people think i only use special weapons 

but it's fundamentally not true 😂

can I be ur primary girl today? Or…",['1597018915581751296'],en
1597018065950343168,273248888,2022-11-28T00:02:32.000Z,RT @TheyCraveeA: it’s crazy ncat told me i’d face charges if i spoke against my sexual asaaulter. anything to save face i guess,['1597018065950343168'],en
1597017822017691648,273248888,2022-11-28T00:01:34.000Z,@GenmaKido They ssuuucccckkkkkk,['1597017822017691648'],en
1597017750156689408,273248888,2022-11-28T00:01:17.000Z,"RT @phaithmontoya: Me posting a sweet pic of me &amp; my bf for thanksgiving :

Twitter: https://t.co/1IM7ka6nSZ",['1597017750156689408'],en
1597014363982163968,273248888,2022-11-27T23:47:50.000Z,@LightAlchemistJ Right ! I’m liiikkeeee is it from firreee….?,['1597014363982163968'],en
