id,author_id,edit_history_tweet_ids,text,lang,created_at
1597057835766251520,1326337184106950656,['1597057835766251520'],@Missykaupa God it was fun,en,2022-11-28T02:40:34.000Z
1597057457481973760,1326337184106950656,['1597057457481973760'],RT @tsimmsva: #RayEppsIsAFed,qht,2022-11-28T02:39:04.000Z
1597057402032902145,1326337184106950656,['1597057402032902145'],RT @bevand09: Full List of Companies that have laid off employees in 2022 https://t.co/uMKikgJlCJ via @inventivaindia,en,2022-11-28T02:38:51.000Z
1597056693120401408,1326337184106950656,['1597056693120401408'],@SisterKay1111 👍,und,2022-11-28T02:36:02.000Z
1597056612807544832,1326337184106950656,['1597056612807544832'],@SportsFanGirl22 I am lost for words. Smh,en,2022-11-28T02:35:43.000Z
1597050784763768833,1326337184106950656,['1597050784763768833'],"RT @JudyDianeAndre1: How is Warnock's Campaign able to call out-of-state
voters to Georgia to vote for him in the Georgia
runoff?",en,2022-11-28T02:12:33.000Z
1597050581352210432,1326337184106950656,['1597050581352210432'],"RT @bevand09: BREAKING: Biden Admin Can't Account for $20 Billion in Aid to Ukraine https://t.co/5PKlTkccP8 via @gatewaypundit 
Surprised..…",en,2022-11-28T02:11:45.000Z
1597050187003723776,1326337184106950656,['1597050187003723776'],RT @zestydeplorable: https://t.co/qFQQNYspgU,zxx,2022-11-28T02:10:10.000Z
1597050092309315584,1326337184106950656,['1597050092309315584'],RT @tsimmsva: 100%,qst,2022-11-28T02:09:48.000Z
1597050037674332165,1326337184106950656,['1597050037674332165'],RT @bevand09: HUGE: Chris Wray Lied - Eight FBI Confidential Human Sources Were with the Proud Boys Alone on Jan. 6 -  Wray Knew for Over a…,en,2022-11-28T02:09:35.000Z
1597027123079749632,1326337184106950656,['1597027123079749632'],RT @tsimmsva: 100% correct,en,2022-11-28T00:38:32.000Z
1597026956532252672,1326337184106950656,['1597026956532252672'],@TaliaAgain I will remember this,en,2022-11-28T00:37:52.000Z
1597026822809878528,1326337184106950656,['1597026822809878528'],RT @TaliaAgain: 😱,art,2022-11-28T00:37:20.000Z
1597010449748627456,1326337184106950656,['1597010449748627456'],"RT @browneyegirl400: Um.. wut !???

Maybe take a gander at  the constitution, you pathetic POS !",en,2022-11-27T23:32:16.000Z
1596985111152840704,1326337184106950656,['1596985111152840704'],"@QueenHarHar I am not, and won't",en,2022-11-27T21:51:35.000Z
1596984810064732161,1326337184106950656,['1596984810064732161'],@Missykaupa 🙏🙏,und,2022-11-27T21:50:23.000Z
1596984641017483264,1326337184106950656,['1596984641017483264'],RT @tsimmsva: truly unbelievable ...This is WRONG ON SO MANY LEVELS,en,2022-11-27T21:49:43.000Z
1596981469918167040,1326337184106950656,['1596981469918167040'],@johnnyscar @SisterKay1111 I totally agree,en,2022-11-27T21:37:07.000Z
1596980870975741955,1326337184106950656,['1596980870975741955'],@Missykaupa None above,en,2022-11-27T21:34:44.000Z
1596979647480475650,1326337184106950656,['1596979647480475650'],@412_patriot ❤️🥰,und,2022-11-27T21:29:53.000Z
1596976086050426880,1326337184106950656,['1596976086050426880'],"@agiletopper I have both, To one's liking",en,2022-11-27T21:15:43.000Z
1596975108295659520,1326337184106950656,['1596975108295659520'],@JulieBr18799338 👍👊,und,2022-11-27T21:11:50.000Z
1596973817145892870,1326337184106950656,['1596973817145892870'],@SisterKay1111 On purpose,en,2022-11-27T21:06:43.000Z
