id,author_id,edit_history_tweet_ids,text,lang,created_at
1597059473721659392,801971390395973632,['1597059473721659392'],Great project  #arbitrum #nft https://t.co/49JfsN2elf,en,2022-11-28T02:47:05.000Z
1597059361721192448,801971390395973632,['1597059361721192448'],"RT @NasalisLarvatu: Added a roadmap and story to the site, be sure to check it out!
https://t.co/i1MpUeEsyf 

#nasalis #arbitum #NFTcomunit…",en,2022-11-28T02:46:38.000Z
1597058937320509440,801971390395973632,['1597058937320509440'],"RT @NuCypher: New to NuCypher and @TheTNetwork?
 
Here's what you need to know 🧵👇 https://t.co/i0eODJ6lNF",en,2022-11-28T02:44:57.000Z
1597058516225003520,801971390395973632,['1597058516225003520'],"RT @CetusProtocol: We have set up the new and blazing #SuiEcosystem Quest Module in our Crew3 community🔥

Would you like to take the challe…",en,2022-11-28T02:43:16.000Z
1597058491335966720,801971390395973632,['1597058491335966720'],"RT @CetusProtocol: 🔥🔥Cetus Alpha version on #Sui has been pushed to TESTNET🔍

Don't hesitate to try it out🏃🏻🏃🏻

#Cetus #DeFi @SuiNetwork ht…",en,2022-11-28T02:43:10.000Z
1597058056940314624,801971390395973632,['1597058056940314624'],"RT @SuiEcosystem: We are pleased to announce a partnership with @joinMovEX 🥳
MovEX - The first DEX built on @SuiNetwork 🌊
The team is devel…",en,2022-11-28T02:41:27.000Z
1597058028377112576,801971390395973632,['1597058028377112576'],"RT @SuiEcosystem: 1/8🧵We introduce one of the first DEX built on the #Sui Network – @joinMovEX.
Have you known about its features?🤔

Let's…",en,2022-11-28T02:41:20.000Z
1597057483859955717,801971390395973632,['1597057483859955717'],"RT @OpenMeta_NFT: 🥳 #Web3 #FIFAWorldCup Carnival begins! 

🏆 Claim World Cup NFTs from Collab Campaigns and trade to share over $5,000 priz…",en,2022-11-28T02:39:10.000Z
1597049716629700609,801971390395973632,['1597049716629700609'],"RT @Aptospad_DAO: 🎉In honor of the upcoming launch of the testnet 📣 

🥳We’ve released the new OAT

Let’s complete Galxe’s tasks: 
👇👇👇
https…",en,2022-11-28T02:08:18.000Z
1597022596490752001,801971390395973632,['1597022596490752001'],"RT @mail3dao: 🙌 Are you ready for #SubscribeToEarn?

✅ Head over to https://t.co/ZQDxyuk8Fu

📬 Click the ""Subscribe"" button

🎁 Open your Ma…",en,2022-11-28T00:20:32.000Z
1596963219209588738,801971390395973632,['1596963219209588738'],"RT @TheTNetwork: Threshold Website: https://t.co/ccINfKGrJ1

Threshold Discord: https://t.co/tYoZgxxQEa

Threshold YouTube: https://t.co/wb…",en,2022-11-27T20:24:36.000Z
