lang,edit_history_tweet_ids,text,author_id,id,created_at
en,['1596979285503664128'],ouch ! https://t.co/8kDlmR0aSw,50784667,1596979285503664128,2022-11-27T21:28:26.000Z
en,['1596962775955226624'],Suddenly flood gates are open. Germany may concede another one,50784667,1596962775955226624,2022-11-27T20:22:50.000Z
en,['1596962017273053184'],Germany are going home.,50784667,1596962017273053184,2022-11-27T20:19:49.000Z
en,['1596906656532922368'],"RT @UB1UB2: KFC have just opened its first ever pub in Hammersmith, West London where you can indulge in pints and order KFC straight to yo…",50784667,1596906656532922368,2022-11-27T16:39:50.000Z
en,['1596906415750533120'],Best game so far this world cup. Proper end to end stuff !!!!!!!!,50784667,1596906415750533120,2022-11-27T16:38:53.000Z
en,['1596902818723815424'],RT @eurofootcom: 𝖹𝖾𝗇𝗂𝗍-𝖲𝗉𝖺𝗋𝗍𝖺𝗄 𝗍𝗈𝖽𝖺𝗒! 🤯⤵️ https://t.co/6PWiFmO0ud,50784667,1596902818723815424,2022-11-27T16:24:35.000Z
en,['1596450106189955077'],What a goal Australia.,50784667,1596450106189955077,2022-11-26T10:25:40.000Z
en,['1596242080287756288'],Hendo with a dream of a cross. NOT,50784667,1596242080287756288,2022-11-25T20:39:03.000Z
en,['1596238713448992769'],Yooooooooooooo. Why is Mount still on bruv,50784667,1596238713448992769,2022-11-25T20:25:40.000Z
en,['1596238013625171968'],"Seriously, we aren't going forward fast enough and you want to bring hendo? Bruv....",50784667,1596238013625171968,2022-11-25T20:22:53.000Z
en,['1596237354456555521'],Take him off Gareth you absolute wanker. Mason might get himself a red if he continues with these lowsy tackles.,50784667,1596237354456555521,2022-11-25T20:20:16.000Z
en,['1596234998977220609'],Take mount off please gareth. He has been dog shit.,50784667,1596234998977220609,2022-11-25T20:10:55.000Z
en,['1596225782971596801'],Foden for the mount would be more exciting.,50784667,1596225782971596801,2022-11-25T19:34:17.000Z
en,['1596219852133482497'],Harry Maguire just turned into prime Sterling 😂😂😂,50784667,1596219852133482497,2022-11-25T19:10:43.000Z
en,['1596219625397661696'],"Great football there, unlucky hazza.",50784667,1596219625397661696,2022-11-25T19:09:49.000Z
en,['1596216763779538946'],Come on England #englandvsUSA,50784667,1596216763779538946,2022-11-25T18:58:27.000Z
en,['1596216241643229184'],RT @England: We're with you ❤️ https://t.co/SoqNDakeBM,50784667,1596216241643229184,2022-11-25T18:56:22.000Z
en,['1595154115885424641'],Giroud equals Henry. What a baller.,50784667,1595154115885424641,2022-11-22T20:35:52.000Z
en,['1594369241330769920'],"RT @433: Football greats in one photo 😉

📸 @Fenerbahce https://t.co/nX27M05lTn",50784667,1594369241330769920,2022-11-20T16:37:03.000Z
en,['1594296471406448640'],"RT @FootyAccums: Who's stopping this man winning the 2022 World Cup Golden Boot? 

🤔🤔🤔 https://t.co/ZNjmL7SaKA",50784667,1594296471406448640,2022-11-20T11:47:54.000Z
en,['1594296456835485696'],RT @FIFAWorldCup: Today.,50784667,1594296456835485696,2022-11-20T11:47:50.000Z
en,['1591916713431691264'],"RT @DeadlineDayLive: 🚨💣 Cristiano Ronaldo: ""Wayne Rooney? I don't know why he criticises me so much. Probably because he retired while I'm…",50784667,1591916713431691264,2022-11-13T22:11:35.000Z
en,['1591757318173200386'],RT @mohanstatsman: England now becomes the first side in international cricket to simultaneously hold both World titles (50 overs &amp; 20 ovs)…,50784667,1591757318173200386,2022-11-13T11:38:12.000Z
en,['1591757240939446272'],RT @englandcricket: ON TOP OF THE WORLD 🦁 https://t.co/CrpaPCfx1o,50784667,1591757240939446272,2022-11-13T11:37:54.000Z
en,['1591757220806631426'],RT @CricCrazyJohns: England becomes the first team ever to hold the T20 and ODI World Cup at the same time in Men's cricket history.,50784667,1591757220806631426,2022-11-13T11:37:49.000Z
en,['1591757002669428736'],ENGLAND !!!!!!!!! #T20WorldCupFinal,50784667,1591757002669428736,2022-11-13T11:36:57.000Z
und,['1591755576295690240'],7 off 12 #T20WorldCupFinal,50784667,1591755576295690240,2022-11-13T11:31:17.000Z
en,['1591754409322872832'],The party is about to begin. #T20WorldCupFinal,50784667,1591754409322872832,2022-11-13T11:26:39.000Z
und,['1591754107425284097'],17 off 20. #T20WorldCupFinal,50784667,1591754107425284097,2022-11-13T11:25:27.000Z
en,['1591753756378820608'],Moeen ali you star. #T20WorldCupFinal,50784667,1591753756378820608,2022-11-13T11:24:03.000Z
en,['1591753597431255042'],Game changing over this. #T20WorldCupFinal,50784667,1591753597431255042,2022-11-13T11:23:25.000Z
en,['1591753426387750913'],Stokes unreal player #T20WorldCupFinal,50784667,1591753426387750913,2022-11-13T11:22:44.000Z
en,['1591735165830983681'],Buttler you beauty. #T20WorldCupFinal,50784667,1591735165830983681,2022-11-13T10:10:11.000Z
en,['1591734016826552321'],The run rate maintenance is solid for England. #T20WorldCupFinal,50784667,1591734016826552321,2022-11-13T10:05:37.000Z
en,['1591733326456696832'],Butler is just a pleasure to watch.,50784667,1591733326456696832,2022-11-13T10:02:52.000Z
nl,['1591472315539357701'],"RT @Football__Tweet: 10' ⚽️ Tottenham 0-1 Leeds
25' ⚽️ Tottenham 1-1 Leeds
43' ⚽️ Tottenham 1-2 Leeds
51' ⚽️ Tottenham 2-2 Leeds
76' ⚽️ Tot…",50784667,1591472315539357701,2022-11-12T16:45:42.000Z
en,['1591471251675136001'],RT @SpursOfficial: YEESSSSSSSSSS https://t.co/4IUFLiLZtm,50784667,1591471251675136001,2022-11-12T16:41:29.000Z
en,['1590453422842470401'],RT @thespursweb: #THFC find themselves 2-0 down for the FIFTH domestic game in a row,50784667,1590453422842470401,2022-11-09T21:16:59.000Z
en,['1590450833283747841'],"RT @thespursweb: Djed Spence is coming on, this is not a drill",50784667,1590450833283747841,2022-11-09T21:06:42.000Z
en,['1590450441498034178'],RT @mufaddal_vohra: India will be playing their first ICC Event's knockout match without MS Dhoni in 19 years.,50784667,1590450441498034178,2022-11-09T21:05:09.000Z
en,['1589304332662738947'],"RT @FootyScran: Hot dogs and beer at Bayern Munich (@FCBayernEN @FCBayern) 

💶 €5 (£4.30) hot dogs, €10 (£8.60) litre beer https://t.co/ju1…",50784667,1589304332662738947,2022-11-06T17:10:55.000Z
en,['1589304221135826946'],These tactics aren't working.,50784667,1589304221135826946,2022-11-06T17:10:28.000Z
en,['1589263100804726787'],"RT @mohanstatsman: Biggest crowd attendance for a cricket match without the host taking part.

- 95342 attended the 1987 World Cup final at…",50784667,1589263100804726787,2022-11-06T14:27:04.000Z
en,['1588063747020668929'],"RT @mufaddal_vohra: Nurul Hasan who accused Virat Kohli for fake fielding, might be sanctioned for criticising the match officials as none…",50784667,1588063747020668929,2022-11-03T07:01:16.000Z
en,['1587565724461047817'],RT @pokeefe1: Haha fuck them and their fireworks the dopes. Not even in Europa 😭 Bye bye 👋🏻,50784667,1587565724461047817,2022-11-01T22:02:18.000Z
en,['1587565434588495872'],RT @Billie_T: Have that you firework shagging arsenal reject bastards,50784667,1587565434588495872,2022-11-01T22:01:09.000Z
en,['1587565195215441921'],RT @TalkingTHFC: TOTTENHAM HOTSPUR ARE THROUGH TO THE CHAMPIONS LEAGUE KNOCKOUTS! 🌟💫 #COYS https://t.co/w4Ll9o9SI0,50784667,1587565195215441921,2022-11-01T22:00:12.000Z
en,['1587565115578191874'],RT @SpursOfficial: GOALLLLLLLL!!!!!!!!!!!!!!!!!,50784667,1587565115578191874,2022-11-01T21:59:53.000Z
en,['1587565097811050496'],"RT @Spurs_PT: SPURSSSSSSSSSSSSSSSSSS!!!!!!!!!! 

#MARTOT 1-2",50784667,1587565097811050496,2022-11-01T21:59:49.000Z
en,['1587564985210789888'],RT @sportbible: GOAL! Hoijberg puts Tottenham ahead and they are going through to the knockout stages!,50784667,1587564985210789888,2022-11-01T21:59:22.000Z
und,['1586733587671515141'],@6stanny9 Yes,50784667,1586733587671515141,2022-10-30T14:55:42.000Z
in,['1586730914381438983'],"@6stanny9 Shruti, QK, UK, Manik and Sunny.",50784667,1586730914381438983,2022-10-30T14:45:04.000Z
en,['1586728450987008002'],"RT @CricCrazyJohns: Ireland beat England in 2011 ODI WC
South Africa beat India in 2011 ODI WC

Ireland beat England in 2022 T20 WC
South A…",50784667,1586728450987008002,2022-10-30T14:35:17.000Z
en,['1586728394347126786'],"Well played South Africa, not enough runs to stop the chase but few mistakes and glitches cost us the game #IndvsSA",50784667,1586728394347126786,2022-10-30T14:35:03.000Z
ht,['1586726406586880002'],lmao https://t.co/LKedQoY9N9,50784667,1586726406586880002,2022-10-30T14:27:09.000Z
en,['1586726083096985600'],RT @CricCrazyJohns: Sanju Samson smashed fifty from 27 balls while chasing 184 runs in the Pre-Quarter final in Syed Mushtaq Ali.,50784667,1586726083096985600,2022-10-30T14:25:52.000Z
en,['1586725499082096641'],"Just finished watching Hustle 2.0. Baadshah took the best decision by sending UK and QK down the route. For me, this has to be the best top 5. 

MC Square, Paradox, Nazz, Gravity and Spectre. #hustle2",50784667,1586725499082096641,2022-10-30T14:23:33.000Z
en,['1586718485102661634'],RT @mufaddal_vohra: A 104M six by David Miller against Ravi Ashwin.,50784667,1586718485102661634,2022-10-30T13:55:41.000Z
en,['1586717975322787842'],"Calamity is on the field today, India missing peak moments. #indiavssa",50784667,1586717975322787842,2022-10-30T13:53:39.000Z
en,['1586696684700065794'],Parnell probably has bowled his best bowling ever!  #SAVSINDIA,50784667,1586696684700065794,2022-10-30T12:29:03.000Z
en,['1586692651964850176'],RT @CricCrazyJohns: There is no one other than Suryakumar deserves the number 1 spot in ICC ranking.,50784667,1586692651964850176,2022-10-30T12:13:02.000Z
en,['1586682617046474752'],"Said it too soon, Lungi isn't slowing down.",50784667,1586682617046474752,2022-10-30T11:33:09.000Z
en,['1586682278440275969'],Kohli shows how it should have had to be done. Just so pleasing to see him at the top of his game. #INDVSSA,50784667,1586682278440275969,2022-10-30T11:31:48.000Z
en,['1586680986670170112'],The proteas bowlers are very sharp today #INDVSSA,50784667,1586680986670170112,2022-10-30T11:26:40.000Z
en,['1586680731295776769'],Lungi is lifting up his skills and sending the Indian openers back for an early coffee break. #IndvsSA,50784667,1586680731295776769,2022-10-30T11:25:40.000Z
en,['1586679745135140864'],"Doesn't work all the time, Rohit. Rahul big runs today, bro #INDvsAUS",50784667,1586679745135140864,2022-10-30T11:21:44.000Z
en,['1586676903095713792'],Its raining sixes #INDvsAUS,50784667,1586676903095713792,2022-10-30T11:10:27.000Z
en,['1586676538233262080'],A caught and bowl nearly #INDvsAUS,50784667,1586676538233262080,2022-10-30T11:09:00.000Z
en,['1586676216655904768'],You can't bowl Rohit for hooks. He will clear the park every time. #INDvsAUS,50784667,1586676216655904768,2022-10-30T11:07:43.000Z
