text,edit_history_tweet_ids,author_id,created_at,id,lang
"RT @Mwanaisha_Musa: I’m honored to join a thousand young people in creating the Africa we want and need! 

I will be attending this year’s…",['1596961757909876736'],1484089031625482240,2022-11-27T20:18:47.000Z,1596961757909876736,en
"RT @benchitunga: For 34 years now, God has been so faithful. From the quiet Chegulo village, He has never given up on me. I can't appreciat…",['1596961757758910465'],1484089031625482240,2022-11-27T20:18:47.000Z,1596961757758910465,en
RT @gmukabalisa: @RwandaParliamnt Thank you.,['1596961713886482432'],1484089031625482240,2022-11-27T20:18:37.000Z,1596961713886482432,en
"RT @IvanAtuyambe: Excellencies,leaders,dear friends! I CAN’T KEEP CALM, @OneYoungAfrica YouLead Summit of the @jumuiya @EABCjumuiya @MSTCDC…",['1596961501935697923'],1484089031625482240,2022-11-27T20:17:46.000Z,1596961501935697923,en
"RT @Mwadena003: 📌 Seems like December will be the busiest month full of learning,  &amp; networking 😌

We have a plan for you(th) who would lik…",['1596961499137703936'],1484089031625482240,2022-11-27T20:17:46.000Z,1596961499137703936,en
RT @alfredopioKAINO: Catch me at the YouLead22 Summit @OneYoungAfrica at the @MSTCDC I'm Arusha where I will be facilitating a bootcamp on…,['1596961499129708546'],1484089031625482240,2022-11-27T20:17:46.000Z,1596961499129708546,en
RT @OneYoungAfrica: YouLead Africa is Premiering a video - Learn about the YouLead Summit 2022. https://t.co/Lfypp05XYP,['1596961401029165056'],1484089031625482240,2022-11-27T20:17:22.000Z,1596961401029165056,en
"RT @OneYoungAfrica: “How do we make democracy work for us?” @Jacobeyeru Chair @NYCofUganda , calls us to attention on actualizing the power…",['1596961399963455489'],1484089031625482240,2022-11-27T20:17:22.000Z,1596961399963455489,en
"RT @OneYoungAfrica: 15 Days to go!
The YouLead Summit is not just a gathering, it is the home of leaders, dedicated to the positioning of y…",['1596961399921442816'],1484089031625482240,2022-11-27T20:17:22.000Z,1596961399921442816,en
"RT @OneYoungAfrica: “Walk the Talk.” Youth are not just talking about the leaders they want to see, they are filling the gaps in leadership…",['1596961344091148288'],1484089031625482240,2022-11-27T20:17:09.000Z,1596961344091148288,en
