id,author_id,created_at,text,edit_history_tweet_ids,lang
1597077533144813573,2357187444,2022-11-28T03:58:50.000Z,@Rap disagree😵‍💫disrespectfully,['1597077533144813573'],en
1597069309187981314,2357187444,2022-11-28T03:26:10.000Z,@BornAKang 😂,['1597069309187981314'],und
1597068764029145088,2357187444,2022-11-28T03:24:00.000Z,@badbbyaera lolo,['1597068764029145088'],en
1597045598313910272,2357187444,2022-11-28T01:51:56.000Z,"RT @wida_vision: Don’t forget to laugh in this life, that’s the best medicine.",['1597045598313910272'],en
1596999774435446784,2357187444,2022-11-27T22:49:51.000Z,..with patience and perseverance you can climb your mountain,['1596999774435446784'],en
1596998980734328832,2357187444,2022-11-27T22:46:42.000Z,"RT @HipHopDX: B.G. is reportedly being released from prison in a ""few"" weeks 👀

⏩ READ MORE: https://t.co/DytAzgQQrD https://t.co/zevKvfnDBG",['1596998980734328832'],en
1596998949470343168,2357187444,2022-11-27T22:46:35.000Z,"..don’t play games, cus i dnt play fair",['1596998949470343168'],en
1596997053871423489,2357187444,2022-11-27T22:39:03.000Z,"RT @taeseru: i love saving restaurants to visit in the future idc if it’s in guangzhou, china i will be in that mf",['1596997053871423489'],en
1596968856500592649,2357187444,2022-11-27T20:47:00.000Z,RT @LoveJonesLeon: @ML_Philosophy too much this not enough that,['1596968856500592649'],en
1596968830798266369,2357187444,2022-11-27T20:46:54.000Z,RT @Theholisticpsyc: A good sign you’re healing is you enjoy your own company.,['1596968830798266369'],en
1596968676607266816,2357187444,2022-11-27T20:46:17.000Z,..the original,['1596968676607266816'],en
1596962436925763584,2357187444,2022-11-27T20:21:29.000Z,"RT @mrsastrologer: Pisces Risings, you have a delectable path to awaken many. You might encounter so much heartbreaks. A time will come whe…",['1596962436925763584'],en
1596962025368088576,2357187444,2022-11-27T20:19:51.000Z,@ML_Philosophy too much this not enough that,['1596962025368088576'],en
1596961167317925888,2357187444,2022-11-27T20:16:27.000Z,"..i said i rather read your body language cus i hear it callin, you stallin tryna fight the feelin bby; you gon feel amazing",['1596961167317925888'],en
1596961026964357121,2357187444,2022-11-27T20:15:53.000Z,"RT @rudeAwakening30: I still have a reckless mouth , i just move smarter now",['1596961026964357121'],en
1596938585701163008,2357187444,2022-11-27T18:46:43.000Z,@ML_Philosophy effort,['1596938585701163008'],en
1596935373737058304,2357187444,2022-11-27T18:33:57.000Z,"@upblissed lol, damn",['1596935373737058304'],en
1596934498507071488,2357187444,2022-11-27T18:30:28.000Z,..i’ve won some and i’ve lost more”,['1596934498507071488'],en
1596933852064550913,2357187444,2022-11-27T18:27:54.000Z,RT @tatiwanna_: lying to someone is not player,['1596933852064550913'],en
1596932389795569667,2357187444,2022-11-27T18:22:05.000Z,..we’re men of honor and they don’t show no respect,['1596932389795569667'],en
1596910147808690178,2357187444,2022-11-27T16:53:43.000Z,@DailyLoud i feel like the locations somewhere hispanic,['1596910147808690178'],en
1596908897289502720,2357187444,2022-11-27T16:48:44.000Z,RT @fatbellybella: They not ready to have that real conversation quite yet .,['1596908897289502720'],en
1596900143143321600,2357187444,2022-11-27T16:13:57.000Z,@aliyahInterlude 🦁,['1596900143143321600'],und
1596866492699922432,2357187444,2022-11-27T14:00:14.000Z,@ML_Philosophy no perspective,['1596866492699922432'],en
1596745991591297024,2357187444,2022-11-27T06:01:25.000Z,@LeVeonBell yall so dramatic lol,['1596745991591297024'],en
1596743638100606976,2357187444,2022-11-27T05:52:04.000Z,😳🙋🏾‍♂️ https://t.co/bjj2Ky5Vim,['1596743638100606976'],und
1596743498149277697,2357187444,2022-11-27T05:51:30.000Z,..the best way to keep them is to let them go,['1596743498149277697'],en
1596693492306448387,2357187444,2022-11-27T02:32:48.000Z,"RT @thesoleromero: Most of what you judge in another person, is yourself.",['1596693492306448387'],en
