text,id,created_at,lang,edit_history_tweet_ids,author_id
"If the Packers are going to make the playoffs, it needs to start with a win tonight. https://t.co/U46UAD8yEt",1597022459525582849,2022-11-28T00:20:00.000Z,en,['1597022459525582849'],18734321
The Saints and 49ers are set to renew their back-and-forth rivalry. https://t.co/2PAyKBMhAD,1596967094439903232,2022-11-27T20:40:00.000Z,en,['1596967094439903232'],18734321
"The Chiefs are a-chargin' and the Rams are a-hurtin', literally. https://t.co/r4LGmdT3jj",1596962061472481280,2022-11-27T20:20:00.000Z,en,['1596962061472481280'],18734321
Seahawks come off of their bye looking to stay at the top of the NFC West standings. https://t.co/zzcyMSgGCp,1596957032082456582,2022-11-27T20:00:01.000Z,en,['1596957032082456582'],18734321
Here's what Matt Rhule's hire means for Nebraska. https://t.co/Ps1Kznw0fQ,1596939412260196352,2022-11-27T18:50:00.000Z,en,['1596939412260196352'],18734321
Don't overthink the kicker position. Just follow our rankings. https://t.co/t0sLb02qH7,1596921796271415298,2022-11-27T17:40:00.000Z,en,['1596921796271415298'],18734321
"If you're thinking of streaming a D/ST this week, consider adding the Chiefs, Broncos, or Dolphins. https://t.co/8bQrFgQ1fo",1596916762980876289,2022-11-27T17:20:00.000Z,en,['1596916762980876289'],18734321
Can Mike White lead the Jets to victory now that he's reclaimed the starting job? https://t.co/Gh4LDFnjBf,1596911731325906946,2022-11-27T17:00:00.000Z,en,['1596911731325906946'],18734321
Titans will look for some payback at home against the Bengals for last season's Divisional Round loss. https://t.co/FCmZIs6SkB,1596906696626036736,2022-11-27T16:40:00.000Z,en,['1596906696626036736'],18734321
Wondering which RB or WR you should start at the flex? We've got you covered. https://t.co/iwZ3uoW8Bw,1596901663746404352,2022-11-27T16:20:00.000Z,en,['1596901663746404352'],18734321
Pat Freiermuth has stepped up to be a TE1 this season. https://t.co/oqC8Pz0iBs,1596896638244515845,2022-11-27T16:00:02.000Z,en,['1596896638244515845'],18734321
"We're high on Deebo Samuel, DeVonta Smith, and Donovan Peoples-Jones this week. https://t.co/vDn7KGC5mV",1596891597098164225,2022-11-27T15:40:00.000Z,en,['1596891597098164225'],18734321
