lang,id,text,edit_history_tweet_ids,author_id,created_at
en,1597063873366196224,"RT @WeHearPodcast: How shallow to judge a person by the color of their skin. 
How full of hate one’s soul has to be to live this kind of li…",['1597063873366196224'],907139600,2022-11-28T03:04:34.000Z
en,1597038925503397888,"RT @LqLana: Philando Castile a licensed gun owner, told cops he had a weapon in his vehicle. He was murdered in front of his child. Recall…",['1597038925503397888'],907139600,2022-11-28T01:25:26.000Z
en,1597038760545308672,"RT @BryanDawsonUSA: Mike Pence Stars in “Hungry Eyes.”

@Mike_Pence https://t.co/jgNS7pCyyd",['1597038760545308672'],907139600,2022-11-28T01:24:46.000Z
en,1597038727100256256,RT @StandForBetter: Deputy Director of Naval Intelligence Scott Bray explains to Congress that #UFOs / #UAPs monitoring our military is jus…,['1597038727100256256'],907139600,2022-11-28T01:24:38.000Z
en,1597038640395612161,"RT @aleshadalin: IT'S TIME!!!🦌
A little bit of warmth and light, the spirit of giving, goodwill to all…PERFECT!🤗
https://t.co/OMNnuiGIEh",['1597038640395612161'],907139600,2022-11-28T01:24:18.000Z
en,1597038603422793728,"RT @BryanDawsonUSA: Not on Fox News: INFLATION DOWN.

US inflation rate slowed sharply for a 4th straight month, falling half a point to 7.…",['1597038603422793728'],907139600,2022-11-28T01:24:09.000Z
en,1597038503543521280,"RT @slayer_agolf: Gen Z is going to save Georgia!

Fulton County, GA.

#VoteWarnockForGeorgia",['1597038503543521280'],907139600,2022-11-28T01:23:45.000Z
en,1597038453270536192,"RT @BryanDawsonUSA: Tulsa
Poway
Aurora
Uvalde
Arvada
Dayton
Buffalo
Atlanta
Boulder
Orlando
San Jose
St. Louis
Parkland
Las Vegas
Pittsburg…",['1597038453270536192'],907139600,2022-11-28T01:23:33.000Z
en,1597038409083588608,"RT @WeHearPodcast: Want to join me for this Grassroots Democrats HQ event?

Let’s get the Dems the 51st Senator by phone banking for ⁦@Sena…",['1597038409083588608'],907139600,2022-11-28T01:23:22.000Z
en,1597038333963603968,"RT @StandForBetter: Hey Tim Cook, why are you spending ad dollars at Twitter while Elon Musk is re-platforming people who traffic in hate s…",['1597038333963603968'],907139600,2022-11-28T01:23:05.000Z
en,1597038304834486274,"RT @WeHearPodcast: So, you don’t like politics. Cool, cool. But here’s the rub. We have a totally corrupt GOP who is hell bent on screwing…",['1597038304834486274'],907139600,2022-11-28T01:22:58.000Z
en,1597034995805085696,"RT @official_wins: POW 💥 Thank you Gen Z-ers &amp; Georgia voters

You’ll save Democracy 💥 

KEEP THAT LINE
YOU HAVE THE POWER

Re-elect @Rever…",['1597034995805085696'],907139600,2022-11-28T01:09:49.000Z
en,1597034944571748353,"RT @bright8694: You can support @SenatorWarnock in a number of ways.

🔹Donate
🔹Amplify him by retweeting all of his tweets
🔹Volunteer 
🔹Wri…",['1597034944571748353'],907139600,2022-11-28T01:09:36.000Z
en,1597034629898604544,"RT @shossy2: The WH issued a statement, tho POTUS has remained silent. Can't say the same for TFG who's digging himself deeper w/every stat…",['1597034629898604544'],907139600,2022-11-28T01:08:21.000Z
en,1597034548940115969,"RT @TommasinaResist: Some GOP criticize Trump for dining w/white supremacist Nick Fuentes at Mar-A-Lago. Trump claims encounter ""inadverten…",['1597034548940115969'],907139600,2022-11-28T01:08:02.000Z
en,1597034505893658624,"RT @shossy2: @MerriamWebster please put his picture next to the definition of ""deranged"" the next time you go to print.
He attacks Smith's…",['1597034505893658624'],907139600,2022-11-28T01:07:52.000Z
en,1597034336783519744,"RT @Mad_as_heII: Nice plane, who paid for the repairs on that?

#DemVoice1
#FreshResists",['1597034336783519744'],907139600,2022-11-28T01:07:12.000Z
en,1597034303434915841,"RT @trudygonzales: I hope everyone had a great Thanksgiving with family
I am saddened by the thought of more families torn apart by gun vio…",['1597034303434915841'],907139600,2022-11-28T01:07:04.000Z
en,1597034277409292288,"RT @trudygonzales: Please read this great article about the availability of guns
Too many guns
Not enough regulation on them
#FreshResists…",['1597034277409292288'],907139600,2022-11-28T01:06:57.000Z
en,1597034250095976448,"RT @shossy2: ""in the spirit of Thanksgiving"" tRump should be arrested, indicted, convicted, &amp; sentenced to life in prison for the sake of o…",['1597034250095976448'],907139600,2022-11-28T01:06:51.000Z
en,1597034144202387456,"RT @ImagesByFresh: It’s time for the #Georgia Runoffs so y’all know what you need to do, re-elect @SenatorWarnock.  

The team @ImagesByFre…",['1597034144202387456'],907139600,2022-11-28T01:06:26.000Z
en,1597034100690673664,"RT @WeHearPodcast: Both parties like to tout our Veterans, but only ONE party walks their talk! 
The Democratic Party supports our military…",['1597034100690673664'],907139600,2022-11-28T01:06:15.000Z
en,1597034068234731522,"RT @bkaydw: I agree. Stop! 
Carry on. 
Good things are happening. Democrats are delivering. 
Make Elon our hee haw!

#wtpBLUE #ONEV1  #DemV…",['1597034068234731522'],907139600,2022-11-28T01:06:07.000Z
en,1597034034747830272,"RT @WeHearPodcast: Here comes the youth! Bring it home! 

#FreshResists
#wtpBLUE",['1597034034747830272'],907139600,2022-11-28T01:05:59.000Z
en,1597033983727976452,RT @WeHearPodcast: The Republican Party has done nothing positive for America in more than a decade. The People have given them enough time…,['1597033983727976452'],907139600,2022-11-28T01:05:47.000Z
en,1597033954338832384,RT @LopezResists: Cultural diversity simply means a community with everyone included and not just for those who oppose other people's way o…,['1597033954338832384'],907139600,2022-11-28T01:05:40.000Z
en,1597033916309065728,RT @LopezResists: Living with diabetes is an excruciating way of life and holding 2 or 3 jobs becuz you are trying to sustain a way of life…,['1597033916309065728'],907139600,2022-11-28T01:05:31.000Z
en,1597033889607786497,"RT @peaceandteachin: If Pence doesn’t do his job supporting the people and testify, what makes him think the people will vote and support h…",['1597033889607786497'],907139600,2022-11-28T01:05:25.000Z
en,1597033864048029696,RT @FeistyLibLady: If the GOP nominate Ron DeSantis or Donald Trump for president in 2024 it will just be trading one fascist for another f…,['1597033864048029696'],907139600,2022-11-28T01:05:19.000Z
en,1597033841956225025,RT @LqLana: DeSantis wants to prevent white discomfort but was ok w/falsely arresting Blacks for voter fraud. How about the discomfort felt…,['1597033841956225025'],907139600,2022-11-28T01:05:14.000Z
en,1597033809987653632,"RT @ResisterSis20: Fine. I choose Donald John Trump to go to prison.
#FreshWords
#ChosenOne
#IndictTrump",['1597033809987653632'],907139600,2022-11-28T01:05:06.000Z
en,1596998718150291456,"RT @ResisterSis20: SC teachers are leaving classrooms at record rates, latest vacancy survey finds.

Low morale due to attacks on teacher i…",['1596998718150291456'],907139600,2022-11-27T22:45:39.000Z
en,1596998671346040832,"@ResisterSis20 @beatsme319 It’s a shame that people like David don’t think before opening their mouths, or in this case writing, to spew such nonsense.",['1596998671346040832'],907139600,2022-11-27T22:45:28.000Z
en,1596997155897905152,"RT @ResisterSis20: @beatsme319 I LIVE AND TEACH IN SC

I have dual degrees in History and Special Education. I have an M.ed and 3 AP endors…",['1596997155897905152'],907139600,2022-11-27T22:39:27.000Z
en,1596965094151589888,"RT @eileenvan55: MBS has the world by the short hairs
Because of his oil and money

The US has given MBS immunity from killing Jamal Kashog…",['1596965094151589888'],907139600,2022-11-27T20:32:03.000Z
en,1596965060924276742,"RT @eileenvan55: What cheaters the Republicans are!
They don’t want your voice to be heard
The #RadicalRacistReich want to stop us from vot…",['1596965060924276742'],907139600,2022-11-27T20:31:55.000Z
en,1596964986592497664,"RT @eileenvan55: Republican Massie was 1 of THREE REPUBLICANS who voted against President Biden’s anti lynching bill 
The other two are Chi…",['1596964986592497664'],907139600,2022-11-27T20:31:37.000Z
en,1596964870234472450,RT @shossy2: I don't believe anyone w/a functioning brain is complacent now that the midterms are over. The Retaliation Party will be a pol…,['1596964870234472450'],907139600,2022-11-27T20:31:09.000Z
en,1596964669750931456,"RT @shossy2: Muskrat is ""disappointed"" in the last 2 yrs so he's decided to go with Christofacist wannabe dictator tRump 2.0 DeSantis in '2…",['1596964669750931456'],907139600,2022-11-27T20:30:22.000Z
en,1596964444592300032,"RT @official_wins: Georgia 

Herschel Walker will ban abortions, no exceptions for rape, incest or to save the the mother’s life

GOP will…",['1596964444592300032'],907139600,2022-11-27T20:29:28.000Z
en,1596964408902619136,"RT @MacLinx: 11th Circuit Court of Appeals will come down hard on Judge Aileen Cannon. 

First they will going rid of the special master an…",['1596964408902619136'],907139600,2022-11-27T20:29:19.000Z
en,1596964357191389185,"RT @official_wins: Trump-backed GOP extremist
Herschel Walker 
is unhinged &amp; played Russian roulette with his gun to his head for fun👇 

Ge…",['1596964357191389185'],907139600,2022-11-27T20:29:07.000Z
en,1596964324152553472,"RT @official_wins: POW 💥 Georgia’s on FIRE 🔥 

HOLD THAT LINE

Let’s re-elect established  
@ReverendWarnock
 
to oust that crazy Trump-bac…",['1596964324152553472'],907139600,2022-11-27T20:28:59.000Z
en,1596964270423834626,"RT @official_wins: Georgia 

WE MUST BLOCK Trump-backed Walker, racism, LGBTQ, women, slavery &amp; Holocaust, J6 denialism, Fascism &amp; HATE by…",['1596964270423834626'],907139600,2022-11-27T20:28:46.000Z
en,1596964227818090496,"RT @official_wins: Heard Herschel Walker’s agenda? 
He’s talking VAMPIRES👇 

I’m NOT wasting tax $ on this fool’s salary &amp; a senate seat

W…",['1596964227818090496'],907139600,2022-11-27T20:28:36.000Z
en,1596964181517144065,"RT @official_wins: Dear Community Leaders

We agree with you

With all due respect, please inform your communities to stop voting for peopl…",['1596964181517144065'],907139600,2022-11-27T20:28:25.000Z
en,1596964137585999872,"RT @official_wins: #Georgia 
Herschel Walker LIES👇

His own son Christian agrees that Walker is a LIAR. Walker is a cheat, NOT a family man…",['1596964137585999872'],907139600,2022-11-27T20:28:15.000Z
en,1596964018610376704,"RT @Mad_as_heII: Why? Voters born after 1990 are 18 - 31 years old.

This is a blatant call to suppress young voters. The GOP do not have a…",['1596964018610376704'],907139600,2022-11-27T20:27:46.000Z
en,1596963949416546309,"RT @MacLinx: The Special Counsel Jack Smith isn’t messing around with Trump or engaging in any of his games.

Trump is terrified and diggin…",['1596963949416546309'],907139600,2022-11-27T20:27:30.000Z
en,1596963752595042306,"RT @aleshadalin: Red States with anti-reproductive rights laws: LA, AR, OK, MS, and TX.
Worst States for child well-being (KARA Group): LA,…",['1596963752595042306'],907139600,2022-11-27T20:26:43.000Z
en,1596963694797152257,RT @aleshadalin: GOP sanctimoniously promotes their version of family values. But Red States have higher rates of divorce and teen pregnanc…,['1596963694797152257'],907139600,2022-11-27T20:26:29.000Z
en,1596963657702776833,"RT @bright8694: @SenatorWarnock demonstrates character, competency, experience, and empathy. 

He fights for:
🔹Lowering costs
🔹Seniors
🔹Far…",['1596963657702776833'],907139600,2022-11-27T20:26:20.000Z
en,1596963503893811200,"RT @WeHearPodcast: A chain is only as strong as it’s weakest link. 
America has a very weak link in the form of MAGA. The strongest links m…",['1596963503893811200'],907139600,2022-11-27T20:25:44.000Z
en,1596963480099508224,RT @LqLana: Roe overturned. EPA stripped of ability to regulate emissions. NY gun law overturned. Miranda rights gutted. SCOTUS is supposed…,['1596963480099508224'],907139600,2022-11-27T20:25:38.000Z
en,1596963451985092610,"RT @WeHearPodcast: I see New World Order trending. 
Without looking into it, I’m guessing it’s bashing resisters and spreading some conspir…",['1596963451985092610'],907139600,2022-11-27T20:25:31.000Z
en,1596963417717624832,RT @LqLana: Top 10 murder rates in the U.S. - GOP seem to be able to campaign on crime but they sure as hell aren’t doing anything to stop…,['1596963417717624832'],907139600,2022-11-27T20:25:23.000Z
en,1596963389858664448,RT @reneeaclay: The orange sh*tshain had dinner with a Nazi yet none of the Repulsican leadership has condemned it. NONE. Why? Because they…,['1596963389858664448'],907139600,2022-11-27T20:25:16.000Z
en,1596963366563905537,"RT @FeistyLibLady: 2 buses of migrants arrived in Philadelphia on 11.26 wearing only tee shirts and shorts in 40 degree weather, some had b…",['1596963366563905537'],907139600,2022-11-27T20:25:11.000Z
en,1596963340219473920,"RT @jennobenno: The GOP will screw the rest of us to keep taxes low on the wealthiest in society.

They’ll even cut Social Security to keep…",['1596963340219473920'],907139600,2022-11-27T20:25:05.000Z
en,1596963273441968128,RT @ResisterSis20: Four Hundred Million and Counting in America and it is up to us to demand elected officials recognize Guns are the Probl…,['1596963273441968128'],907139600,2022-11-27T20:24:49.000Z
en,1596963230106419200,"RT @jennobenno: What happens when carpetbaggers run in Georgia? Herschel Walker says he loves gas guzzling cars.

Meanwhile, the future hom…",['1596963230106419200'],907139600,2022-11-27T20:24:38.000Z
en,1596963191246188545,RT @LqLana: “It is time for common sense to prevail for the common good of the people who live and die in America.” #FreshResists Please ch…,['1596963191246188545'],907139600,2022-11-27T20:24:29.000Z
en,1596963159629520897,"RT @FeistyLibLady: Remember when Herschel Walker said the US is “not ready” for climate action.

He thinks Americans should “keep having th…",['1596963159629520897'],907139600,2022-11-27T20:24:22.000Z
en,1596963114939199488,"RT @reneeaclay: Keep it up, GQP, keep that attention on the nefarious laptop and ignore ""kitchen table"" issues that are cross-generational.…",['1596963114939199488'],907139600,2022-11-27T20:24:11.000Z
en,1596963078624534534,RT @LopezResists: This is what it looks like to be a senator who is people focused. Vote Warnock for senate.  #FreshResists https://t.co/We…,['1596963078624534534'],907139600,2022-11-27T20:24:02.000Z
en,1596963036950302720,"RT @ResisterSis20: Please visit our site, https://t.co/CkQRF4NmmX to check out our Blog writers @CobaltDaisy @LqLana @Isellmpls @BrandonWes…",['1596963036950302720'],907139600,2022-11-27T20:23:52.000Z
en,1596962989680513024,RT @peaceandteachin: Every Congressperson should have to say how much money they have received from the NRA and pro gun lobbyists before th…,['1596962989680513024'],907139600,2022-11-27T20:23:41.000Z
en,1596962959816740864,RT @LqLana: Robert Freeman Tanner was denied entrance to two dental schools d/t the color of his skin. Dr. Freeman went on to enroll at Har…,['1596962959816740864'],907139600,2022-11-27T20:23:34.000Z
en,1596962449147600896,"@TheAngelo2258 @LqLana @ResisterSis20 Check out Sis’s writing, she is spot on.",['1596962449147600896'],907139600,2022-11-27T20:21:32.000Z
en,1596962425773129728,"RT @lilysnotepad: Republicans have nothing to offer UNLESS you're white, wealthy and male.",['1596962425773129728'],907139600,2022-11-27T20:21:27.000Z
en,1596867309871603713,"RT @shossy2: Tho Qevin won the nomination he still faces a vote challenge.
I'd say that would be great if he lost, considering all the thre…",['1596867309871603713'],907139600,2022-11-27T14:03:29.000Z
en,1596866639974498305,"Republicans have no policy except to block the Biden Agenda. They have learned nothing from the midterms and will carry on as they do. 

This is exactly why we need every Georgian to vote for @SenatorWarnock. Let’s show the GOP that we want progress.

#FreshResists #GeorgiaRunoff https://t.co/MlRet4J6cQ",['1596866639974498305'],907139600,2022-11-27T14:00:49.000Z
en,1596864987699744778,@Mom2Redheads @ResisterSis20 I’m looking forward to more GenZ voters moving forward to run against them.,['1596864987699744778'],907139600,2022-11-27T13:54:16.000Z
en,1596864192975409158,@LopezResists Or storytelling.,['1596864192975409158'],907139600,2022-11-27T13:51:06.000Z
en,1596864061945581569,RT @LopezResists: Random gun violence scares me more than some random drag queen running dancing! Just saying!,['1596864061945581569'],907139600,2022-11-27T13:50:35.000Z
fr,1596864026214301697,RT @LopezResists: #Georgia Vote #Warnock4Senate 💙 https://t.co/nqSxEzrpdv,['1596864026214301697'],907139600,2022-11-27T13:50:26.000Z
en,1596863839832018944,"RT @mommamia1217: I just melted.
 https://t.co/kjJpEhQV9E",['1596863839832018944'],907139600,2022-11-27T13:49:42.000Z
en,1596863733103747072,RT @LopezResists: Y'all President of United States Of America💙👏 https://t.co/VAc5YQc6KU,['1596863733103747072'],907139600,2022-11-27T13:49:16.000Z
en,1596863549933953024,@ResisterSis20 Our dinner guest on Thanksgiving. https://t.co/ydlVfYmXCZ,['1596863549933953024'],907139600,2022-11-27T13:48:33.000Z
en,1596863497882984448,RT @ResisterSis20: Dear Republicans… https://t.co/IEc4Q5Trl7,['1596863497882984448'],907139600,2022-11-27T13:48:20.000Z
en,1596863274435637248,"RT @ResisterSis20: It is time to smile! Please reply with pet or other happy pics! Pass on the joy!
Puppy on her adoption day✌🏻💙 https://t.…",['1596863274435637248'],907139600,2022-11-27T13:47:27.000Z
en,1596862889746632750,"RT @bmcarthur17: Republicans are threatened by intelligent women.

#KatiePorter #FreshResists https://t.co/LoWVUd3NM4",['1596862889746632750'],907139600,2022-11-27T13:45:55.000Z
ro,1596862848600518656,"RT @bmcarthur17: Haka is a posture dance in Māori culture.

#GunControlNow #FreshResists 

https://t.co/ZlCk7ARMLp",['1596862848600518656'],907139600,2022-11-27T13:45:46.000Z
en,1596862577342287872,"RT @MacLinx: Biden unleashes a Missile-Like message to MAGAs over Trump-Nick Fuentes dinner at Mar-a-Lago!

Biden spoke on behalf of the na…",['1596862577342287872'],907139600,2022-11-27T13:44:41.000Z
en,1596862517397303296,"RT @andy4democracy: EVs represent a boon to Georgia’s economy, says everyone EXCEPT Herschel

Thousands of jobs, yet Walker slams EVs in hi…",['1596862517397303296'],907139600,2022-11-27T13:44:27.000Z
en,1596862461722099713,"RT @FeistyLibLady: “I’ve been very fortunate in the business world. I’ve been very fortunate in my military, uh, career – that I was doing…",['1596862461722099713'],907139600,2022-11-27T13:44:13.000Z
en,1596862325201543168,RT @Analisa_Swan: Senator Reverend Raphael Warnock is the Senate’s voice of conscience! He’s the Senator that introduced &amp; led the Freedom…,['1596862325201543168'],907139600,2022-11-27T13:43:41.000Z
en,1596862293102366720,RT @ResisterSis20: Good people raising their children right is what makes society a better place. This is not a political issue. It is an i…,['1596862293102366720'],907139600,2022-11-27T13:43:33.000Z
en,1596862249653501953,"RT @marla_vous: I’m not laughing at Herschel Walker. It’s not funny.

Republicans exploiting Walker’s mental illness— making him a national…",['1596862249653501953'],907139600,2022-11-27T13:43:23.000Z
en,1596862221132652544,"RT @ImagesByFresh: Health care access for all Veterans is needed. Warnock will continue to fight for this once he’s re-elected. 

Use this…",['1596862221132652544'],907139600,2022-11-27T13:43:16.000Z
en,1596860999927201792,"Republicans offer nothing to the majority of Americans-they’re about white privilege and have no desire to change as they’ve had this power since our country began. Now they fear their insignificance.

⁦Author @ResisterSis20⁩-powerful!

#FreshResists https://t.co/aNfzawTrPX",['1596860999927201792'],907139600,2022-11-27T13:38:25.000Z
en,1596712818942038016,"RT @bright8694: What do we want?
Women’s right to life!

What do we need?
Federal voting rights!

Who do we want to marry?
Anyone we want!…",['1596712818942038016'],907139600,2022-11-27T03:49:36.000Z
en,1596712773513535491,RT @LqLana: #FreshResists - Are you concerned about affirmative action hanging in the balance? As a Black woman and as Black woman with col…,['1596712773513535491'],907139600,2022-11-27T03:49:25.000Z
en,1596702928991309825,"RT @bmcarthur17: @Isellmpls @NRA @CobaltDaisy Republicans stacked SCOTUS with right-wing conservatives who repeat their lies, spread hate,…",['1596702928991309825'],907139600,2022-11-27T03:10:18.000Z
en,1596702662208421888,RT @RepSwalwell: If Kevin McCarthy cannot denounce Trump dining with a White Supremacist then we are in for a hell of a ride if McCarthy be…,['1596702662208421888'],907139600,2022-11-27T03:09:14.000Z
en,1596698276702871552,"Before making plans @GOPLeader may not want to get too far ahead of himself; he has not been chosen as the Majority Leader just yet. 

If Qevin is selected he needs to understand that the majority of the GOP don’t understand or comprehend our Constitution. 

#FreshResists https://t.co/hlzaRlavCz",['1596698276702871552'],907139600,2022-11-27T02:51:49.000Z
en,1596694098827792385,"RT @JennySylivant: #AnotherShooting 

FYI - Multiple people shot at Atlantic Station, police say – WSB-TV Channel 2 - Atlanta

Stay away if…",['1596694098827792385'],907139600,2022-11-27T02:35:12.000Z
en,1596693486086270977,"Mass shootings will continue to be the norm until we vote out the GOP who fight for the freedom of the mass murderers. They could care less about the victims and their families. 

The GOP is sponsored by the @NRA. 

Writer: @CobaltDaisy

 #FreshResists 

 https://t.co/OQtacLdH4e",['1596693486086270977'],907139600,2022-11-27T02:32:46.000Z
en,1596686490440196097,"RT @JennySylivant: Rev. #Warnock has worked w/ R’s &amp; D’s in the Senate to secure investment in Georgia’s infrastructure for:

Broadband ($1…",['1596686490440196097'],907139600,2022-11-27T02:04:58.000Z
en,1596686459213615106,"RT @JennySylivant: REALLY THINK 🤔 - 
How does your State Senator WORKING FOR YOU or not working for you AFFECT YOU?

Well?
Do you want your…",['1596686459213615106'],907139600,2022-11-27T02:04:51.000Z
