created_at,text,lang,author_id,edit_history_tweet_ids,id
2022-11-27T20:21:11.000Z,@atl311 Ormewood Ave Se at Woodland Ave Se. Street flooding impeding crosswalk https://t.co/ncX8kFdsx4,en,455118725,['1596962359523921922'],1596962359523921922
2022-11-27T20:19:38.000Z,@atl311 trash and trash cans blocking bike lane on United Ave at 860 United Ave https://t.co/DVoQPYsyvA,en,455118725,['1596961968723746819'],1596961968723746819
2022-11-27T20:18:52.000Z,@atl311 felled stop sign on Walker Ave at United Ave https://t.co/Hdy2JpdAZj,en,455118725,['1596961779380166658'],1596961779380166658
2022-11-27T20:18:10.000Z,@atl311 this rock is filling in a sinkhole at United Ave at Woodland Ave Se in crosswalk. Has been reported multiple times. Can you please escalate? https://t.co/nGsBi0CcOi,en,455118725,['1596961599310516230'],1596961599310516230
2022-11-27T20:16:53.000Z,@atl311 dumpster blocking sidewalk access on United Ave at Woodland Ave. House address is 1059 Woodland Ave Se https://t.co/ltyh7ZEQiT,en,455118725,['1596961280144850944'],1596961280144850944
2022-11-27T20:03:54.000Z,"You can listen to the police radio. The poor communication, confusion, lack of proper procedure to follow is all evident. https://t.co/nRP5FonLoE",en,455118725,['1596958010001104896'],1596958010001104896
2022-11-27T20:03:05.000Z,"RT @thebaconbeacon1: This is a horrifying event. If your takeaway is more police will keep us safe, you are part of the problem. These 26 c…",en,455118725,['1596957803981074433'],1596957803981074433
2022-11-25T02:19:33.000Z,RT @kombatliberlism: @hello__caitlin @pookleblinky i love aloe vera pie,en,455118725,['1595965383243988992'],1595965383243988992
2022-11-25T02:18:03.000Z,RT @MuvaPrincess: My family tasked me with prepping the canned cranberry sauce and I don’t eat berries from a can so I had no idea how it w…,en,455118725,['1595965005077569536'],1595965005077569536
2022-11-24T15:42:17.000Z,RT @gabebergado: working on the day before a holiday https://t.co/Hd5x6WtPPk,en,455118725,['1595805011057201152'],1595805011057201152
2022-11-24T15:40:41.000Z,"@JasonHWinston and @andreforatlanta need to answer for this. At that damn press conf they did bragging about getting everyone moved, it was obvious the property was not secured as part of move out. There is still mail in the mailboxes. So tired of this half ass PR ‘leadership’ https://t.co/yjS7cAlYpG",en,455118725,['1595804606810161152'],1595804606810161152
2022-11-24T03:18:39.000Z,Why is the city not requiring the property be secured and 24/7 security? Or why haven’t the bulldozers rolled?…Fire at vacant Atlanta apartment complex has homeowners concerned – WSB-TV Channel 2 - Atlanta https://t.co/5mI3ryg01O,en,455118725,['1595617866979557376'],1595617866979557376
2022-11-23T18:46:33.000Z,"RT @DanImmergluck: Heart-wrenching, infuriating read from @neonflag

“People with nowhere else to go hit the airport when things get this c…",en,455118725,['1595488994300772355'],1595488994300772355
2022-11-23T18:41:56.000Z,@UrbanizeATL I hope they petition for a drive thru,en,455118725,['1595487830146531347'],1595487830146531347
2022-11-22T19:59:25.000Z,@MayorOfMARTA @AlexWanforATL aren’t you a fiscal conservative? Certainly you are against and can right this wrong.,en,455118725,['1595144941524881409'],1595144941524881409
2022-11-22T19:53:35.000Z,"RT @CurwoodA: I'm so happy to see that folks are adding to their wish lists! If you preorder from @UNC_Press, you can use a 40% holiday dis…",en,455118725,['1595143476743929856'],1595143476743929856
2022-11-22T19:53:04.000Z,"RT @CurwoodA: Over a dozen years after I realized #shirleychisholm needed a biography…
@UNC_Press @commonwealthuky  https://t.co/VpqOkjS0Eq…",en,455118725,['1595143346984407040'],1595143346984407040
2022-11-22T19:48:59.000Z,@jahorne Atlanta here,tr,455118725,['1595142317845151744'],1595142317845151744
