lang,text,edit_history_tweet_ids,created_at,author_id,id
en,RT @Hepworthclare: Millions paying 'poverty premium' and shelling out over the odds on basic goods https://t.co/eHpsYbWdAj,['1596975584546279425'],2022-11-27T21:13:44.000Z,2984280598,1596975584546279425
en,RT @mhdksafa: People aren’t going hungry because we cannot feed the poor. People are going hungry because we cannot satisfy the rich.,['1596975524458672128'],2022-11-27T21:13:30.000Z,2984280598,1596975524458672128
en,RT @CancerTerms: #Cancers Weakness: Fear of the past repeating.,['1596975303712473088'],2022-11-27T21:12:37.000Z,2984280598,1596975303712473088
en,RT @PalBint: Israeli journalist can’t get over the fact nobody likes an apartheid bully: https://t.co/ty1zIwZIRZ,['1596972096248500225'],2022-11-27T20:59:52.000Z,2984280598,1596972096248500225
en,RT @Hepworthclare: High taxes and ‘no future’ spark fears of mass exodus of young Britons https://t.co/qCQFb5ilkR,['1596971863628189696'],2022-11-27T20:58:57.000Z,2984280598,1596971863628189696
en,"RT @alexhallhall: Starmer won’t rejoin EU, Single Market or Customs Union. He won’t support Swiss style relationship. He doesn’t support FO…",['1596971833513103360'],2022-11-27T20:58:50.000Z,2984280598,1596971833513103360
en,RT @DeborahMeaden: Only not of movement,['1596971727929499648'],2022-11-27T20:58:24.000Z,2984280598,1596971727929499648
en,"RT @nazirafzal: Here’s a message I got after my review into the culture of London Fire Brigade was published:

“What a surprise! You find r…",['1596971561348579328'],2022-11-27T20:57:45.000Z,2984280598,1596971561348579328
en,"RT @mhdksafa: “If you think fertilized eggs are people but women who've walked their kids 2,000 miles aren't, stop pretending your concerns…",['1596970519013621765'],2022-11-27T20:53:36.000Z,2984280598,1596970519013621765
en,RT @Hepworthclare: That picture made me feel nauseous  &amp; the smug self satisfied comments disgust me.,['1596970114293075968'],2022-11-27T20:52:00.000Z,2984280598,1596970114293075968
en,"RT @PickardJE: it’s entirely legitimate to point out that Keir Starmer’s positions on Brexit and immigration are, er, somewhat different to…",['1596970002338689024'],2022-11-27T20:51:33.000Z,2984280598,1596970002338689024
en,"RT @RichardJMurphy: As I’ve long argued, the UK government facilitates fraud and increases the tax gap by failing to regulate companies in…",['1596969971497996288'],2022-11-27T20:51:26.000Z,2984280598,1596969971497996288
en,RT @TheCentreLefty: Please do not vote for Matt Hancock to win I’m a Celeb. It’s a huge slap in the face to everyone who lost a loved one d…,['1596969902107422720'],2022-11-27T20:51:09.000Z,2984280598,1596969902107422720
en,RT @PalBint: Comedy Gold: Russian Style. https://t.co/H187EGZMUy,['1596969867906674688'],2022-11-27T20:51:01.000Z,2984280598,1596969867906674688
en,RT @MPeakeOfficial: Stand by your Post! ✊,['1596969564428193792'],2022-11-27T20:49:49.000Z,2984280598,1596969564428193792
