edit_history_tweet_ids,lang,created_at,author_id,id,text
['1596978588980387840'],en,2022-11-27T21:25:40.000Z,97470066,1596978588980387840,"Malnourished and mistreated Great Dane, puppies rescued during NYPD traffic stop https://t.co/J0waQTbfCl https://t.co/LXNKI6IeHc"
['1596962313990553602'],en,2022-11-27T20:21:00.000Z,97470066,1596962313990553602,Update: Stabbing on 34th Street as man robbed inside Manhattan subway station https://t.co/FWB9rlneRF https://t.co/mx24Vf8ihP
['1596962124173033472'],en,2022-11-27T20:20:15.000Z,97470066,1596962124173033472,Stabbing on 34th Street as man robbed inside Manhattan subway station https://t.co/FWB9rlneRF https://t.co/kRPP0lvpJq
['1596928122229760001'],en,2022-11-27T18:05:08.000Z,97470066,1596928122229760001,CPR revives unconscious man after crash in Northern Westchester https://t.co/XFTO1HNxMF https://t.co/tHZYWtdajq
['1596908498591264773'],en,2022-11-27T16:47:09.000Z,97470066,1596908498591264773,Update: The Baby Whisperer strikes again as veteran officer helps to gives birth to 5th child https://t.co/dW7OQqnoHs https://t.co/YiyFXt836w
['1596878384331689984'],en,2022-11-27T14:47:30.000Z,97470066,1596878384331689984,The Baby Whisperer strikes again as veteran officer helps to gives birth to 5th child https://t.co/dW7OQq5NPU https://t.co/5Mqsk14omx
['1596876873723543552'],en,2022-11-27T14:41:29.000Z,97470066,1596876873723543552,Police searching for another NYC bus groper https://t.co/LgNPDMwiN5 https://t.co/nEIXvx6u7E
['1596876007323181060'],en,2022-11-27T14:38:03.000Z,97470066,1596876007323181060,Suspect blocking traffic in Brooklyn wanted for assaulting police officers https://t.co/2zrkjK0KXI https://t.co/t8kBggQ6Sa
['1596874805621493764'],en,2022-11-27T14:33:16.000Z,97470066,1596874805621493764,Toms River burglary suspect caught in Jackson https://t.co/ajhNkHVzjC https://t.co/GvIsh368Y7
['1596873870660755456'],en,2022-11-27T14:29:33.000Z,97470066,1596873870660755456,Toms River police engage in two-hour standoff with knife-wielding man after assault of woman https://t.co/dJJzVmDJiB https://t.co/NVFUdLF0W0
['1596872383213641728'],en,2022-11-27T14:23:39.000Z,97470066,1596872383213641728,Off-duty Seaside Park cop revives man after serious crash in Toms River https://t.co/xtCaTbCQN6 https://t.co/BFlPFYqTVw
['1596870901462896643'],en,2022-11-27T14:17:45.000Z,97470066,1596870901462896643,Drunk driver charged after driving into concrete wall https://t.co/jfmtJTpqeI https://t.co/85CurPQl1g
['1596869233719226368'],en,2022-11-27T14:11:08.000Z,97470066,1596869233719226368,Man killed after car flips over into Toms River marsh https://t.co/aNIlf0IKRw https://t.co/QSP1SohOvz
['1596865751767388160'],en,2022-11-27T13:57:18.000Z,97470066,1596865751767388160,Pet Store donates microchip readers to the Chambersburg Police Department https://t.co/362LyP39AC https://t.co/WkdMsDoghx
['1596864777455738880'],en,2022-11-27T13:53:25.000Z,97470066,1596864777455738880,17-year-old shot and killed Saturday in Harrisburg https://t.co/ExEdwl5AD3 https://t.co/cWii0mqrYJ
['1596611184790188032'],en,2022-11-26T21:05:44.000Z,97470066,1596611184790188032,Update: Man Shot And Stabbed In D.C. https://t.co/RQwvGguNly https://t.co/o2Upe6IvLG
['1596583192521498624'],en,2022-11-26T19:14:30.000Z,97470066,1596583192521498624,@firstjim2 axes of power. lol
['1596559795741679617'],zxx,2022-11-26T17:41:32.000Z,97470066,1596559795741679617,https://t.co/RQwvGgdKjy https://t.co/uxfPgV7Aoc
['1596554766343032832'],en,2022-11-26T17:21:33.000Z,97470066,1596554766343032832,Update: 44-Year-Old Man Shot And Killed In D.C. https://t.co/3jC6jRq46N https://t.co/9pqAMcvIPc
['1596535586982010880'],en,2022-11-26T16:05:20.000Z,97470066,1596535586982010880,"@GovChristie While Chris is right, his translation is really ""I wasn't invited"""
['1596531770752638980'],en,2022-11-26T15:50:10.000Z,97470066,1596531770752638980,"Update: Biden wants federal gun ban, says semi-automatic weapons are “sick” and “no social value” https://t.co/h5C7buUuVt https://t.co/kH3Fw4jIFP"
['1596531637856002048'],en,2022-11-26T15:49:39.000Z,97470066,1596531637856002048,"Biden wants federal gun ban, says semi-automatic weapons are “sick” and “no social value” https://t.co/h5C7buCTwT"
['1596529338488426496'],en,2022-11-26T15:40:31.000Z,97470066,1596529338488426496,"Fauci has always led with science, White House tells Americans https://t.co/ys0E3GScvq https://t.co/wrwRReeyyT"
['1596521596256104450'],en,2022-11-26T15:09:45.000Z,97470066,1596521596256104450,First-time lottery player wins $150k with Powerball ticket after being forced by friend https://t.co/8VHlfKRhzh https://t.co/0flUwugDAe
['1596519982824914950'],en,2022-11-26T15:03:20.000Z,97470066,1596519982824914950,Cat found inside suitcase checked on to plane at JFK Airport https://t.co/dmBLot0Ilz https://t.co/cNeVacVala
['1596517916471607301'],en,2022-11-26T14:55:07.000Z,97470066,1596517916471607301,Update: Man catches 67 pound goldfish while fishing https://t.co/GPo63xuL4o https://t.co/NaXK7vzjUv
['1596517779003228161'],en,2022-11-26T14:54:35.000Z,97470066,1596517779003228161,Man catches 67 pound goldfish while fishing https://t.co/GPo63xMlVW https://t.co/oWnvO1XVHD
['1596515125313343488'],en,2022-11-26T14:44:02.000Z,97470066,1596515125313343488,Update: Beatles tape returned to library 44 years overdue https://t.co/8Jh8CuFnpe https://t.co/pkVRGnUzfi
['1596514949509312513'],en,2022-11-26T14:43:20.000Z,97470066,1596514949509312513,Beatles tape returned to library 44 years overdue https://t.co/8Jh8CuFVeM https://t.co/UV7cKrLJZw
['1596511485878050818'],en,2022-11-26T14:29:34.000Z,97470066,1596511485878050818,Woman rescued after being pushed to tracks inside Brooklyn subway station https://t.co/eBvdEqqvhr https://t.co/HRtcKIUQ9a
['1596509542241681409'],en,2022-11-26T14:21:51.000Z,97470066,1596509542241681409,Gunman lures gas station attendant and shoots him in the head in the Bronx on Thanksgiving https://t.co/Tn01VpqJM3 https://t.co/0G4ih7lXft
['1596374572592308225'],en,2022-11-26T05:25:31.000Z,97470066,1596374572592308225,Think Tank Scrubs Website After DCNF Reveals Experts’ Chinese Intel And Communist Party Ties https://t.co/yGq7N71IcY https://t.co/C43bDbKlLO
['1596374339955589120'],en,2022-11-26T05:24:36.000Z,97470066,1596374339955589120,‘Harm And Cruelty’: MSNBC Guest Claims Not Offering Asylum To Illegal Immigrants Is Against ‘Law’ https://t.co/bZsMNvHO0w https://t.co/l8PHMZpymG
['1596374196887891968'],en,2022-11-26T05:24:02.000Z,97470066,1596374196887891968,Authorities Reveal ‘Death Note’ From Walmart Shooter’s Phone https://t.co/N5rAj54Aai https://t.co/aGFw07gWcV
['1596374010496942081'],en,2022-11-26T05:23:17.000Z,97470066,1596374010496942081,US Bans Chinese Tech That Allegedly Lets China Spy On Military Sites https://t.co/ucGIkF2GHC https://t.co/aUvO9Clw07
['1596373152522649600'],en,2022-11-26T05:19:53.000Z,97470066,1596373152522649600,Four students shot in drive-by shooting near Philadelphia high school https://t.co/f023uuqL99 https://t.co/AuVr4jTIB2
