text,id,created_at,lang,edit_history_tweet_ids,author_id
"@sdnativejoe @DineshDSouza @elonmusk Joe Biden is the one smelling &amp; touching kids.

&amp; Democrats voted for him because they want to touch kids too. 🤢 

As if being Communists wasn’t bad enough now Democrats are embracing Pedophile Communism. 🤮",1597079559366549504,2022-11-28T04:06:53.000Z,en,['1597079559366549504'],57181974
RT @DineshDSouza: I wonder if a hidden motive for the rage against @elonmusk is that he’s nuking a whole bunch of pedophile accounts. This…,1597079269233991680,2022-11-28T04:05:44.000Z,en,['1597079269233991680'],57181974
"@ReverendWarnock Herschel Walker is an American hero.

YOU are a Communist stooge and Communism has killed tens of millions of people.

YOU aren’t even fit to represent your own home let alone real Americans! 🙄 

NEVER trust a religious leader involved in politics!!! 🤦‍♂️ They’re scumbags!",1597079238506864640,2022-11-28T04:05:37.000Z,en,['1597079238506864640'],57181974
"@PUBG_Support be like..

“We’re going to screw up your ranking by putting you in a 4v4 team match all by yourself!”

Me:

“Very well then. I’ll make it fair myself! 😃” 

*Wall/ESP hacks activated!* 😉 https://t.co/jPsE1eFSoZ",1597078660711784448,2022-11-28T04:03:19.000Z,en,['1597078660711784448'],57181974
"@RepWeinstein @elonmusk Elon Musk is an American hero who spent billions of dollars of his own money returning freedom of speech to millions of oppressed Conservatives.

Radical Leftists are mad they don’t get censorship privileges anymore 😂.",1596963702539898880,2022-11-27T20:26:31.000Z,en,['1596963702539898880'],57181974
@GavinNewsom @GOP When Liberals see their lies being exposed and the Red Wave building and they throw around baseless accusations and use fear mongering to keep brainwashed idiots afraid 😂.,1596963454811717632,2022-11-27T20:25:32.000Z,en,['1596963454811717632'],57181974
"@GavinNewsom @GOP Says the Democratic Party that is literally responsible for every atrocity in American history. 🙄

Slavery, killing the Indians, segregation, KKK, abortion, and they did it all because idiots like you were able to manipulate even bigger idiots to vote for you.",1596963084198825984,2022-11-27T20:24:04.000Z,en,['1596963084198825984'],57181974
@GavinNewsom @GOP My God you radical Leftists are so brainwashed 🤦‍♂️.,1596962789238591489,2022-11-27T20:22:53.000Z,en,['1596962789238591489'],57181974
@ErinBrockovich So you’re a Republican then?,1596961735671308290,2022-11-27T20:18:42.000Z,en,['1596961735671308290'],57181974
"@charliekirk11 Hey Charlie I wanted to show you my 1799 Silver Dollar.

Notice how the only thing it says is LIBERTY.

Liberals are forgetting what America is all about. https://t.co/Maov55t89R",1596895258087870464,2022-11-27T15:54:33.000Z,en,['1596895258087870464'],57181974
"@kdnerak33 Public schools are the WORST place to get an education.

90% of teachers from elementary to university are Leftists indoctrinating children rather than educating them.

That’s why my kids are going to private school.",1596880349300428801,2022-11-27T14:55:18.000Z,en,['1596880349300428801'],57181974
"It’s good to see @ElonMusk has cleaned up the Twitter staff and fired all the radical Liberals who wanted to use their jobs to censor the freedom of speech of those who oppose them and promote their far left agenda.

Thank you Mr. Musk! 🙏",1596880054935429120,2022-11-27T14:54:08.000Z,en,['1596880054935429120'],57181974
@RealCandaceO Hey Candace do you think Dr. Sowell should have accepted the Sec. Of Education post when President Reagan offered it? 🤔 https://t.co/8Im2PM11rI,1596462262612414464,2022-11-26T11:13:58.000Z,en,['1596462262612414464'],57181974
"@TheThomasSowell Mr. Sowell I really wish you would’ve become Secretary of Education when President Reagan was in office.

Our education system would be so much better.

Keep speaking the truth and educating sir!",1596461610251739137,2022-11-26T11:11:23.000Z,en,['1596461610251739137'],57181974
"@johnpavlovitz Typical brainwashed Leftist mentality. 🤦‍♂️ 

No wonder everyone is leaving the Democratic Party. 😳",1595604150347177986,2022-11-24T02:24:08.000Z,en,['1595604150347177986'],57181974
@iamkevingates Hey if I can prove to you that Jack O Lanterns had nothing to do with mutilating the corpses of slaves would you celebrate Halloween again? 🙏 https://t.co/AbNOuxIy3i,1595603713548238853,2022-11-24T02:22:24.000Z,en,['1595603713548238853'],57181974
"When @PUBG spawns you in a 4 v 4 team game all by yourself putting you at a huge disadvantage..

I don’t give a F**k what @PUBG_Support thinks about cheats I’m going to turn on my aimbot, wall hacks and ESP cheats. 😤 

I refuse to allow unfairness to ruin my games. 🤷‍♂️",1594563142876483584,2022-11-21T05:27:33.000Z,en,['1594563142876483584'],57181974
@RexChapman What an idiot this Rex fool is 😂.,1594069446343073792,2022-11-19T20:45:47.000Z,en,['1594069446343073792'],57181974
"@MeidasTouch No he’s not. 😂 

Liberals are terrified that they can’t do shit anymore now that Republicans own the House &amp; Supreme Court.

Although it’ll be nice when Obama is investigated to determine if he supported BLM terrorists. 😉",1594069262645153793,2022-11-19T20:45:03.000Z,en,['1594069262645153793'],57181974
"@PUBG_Support It’s sad that because you refuse to fix your game I have to use cheat engine just to play a fair game. 🤦‍♂️ 

Although no scoping people across the map is super fun 😃.",1594068835492982784,2022-11-19T20:43:21.000Z,en,['1594068835492982784'],57181974
"@PUBG_Support Fix your broken game! I’m so sick of having to compete solo against teams of 4 because you refuse to punish quitters!

If it keeps happening I’m just going to use cheat codes like aim bot 😉.",1594059631805968385,2022-11-19T20:06:47.000Z,en,['1594059631805968385'],57181974
"@benshapiro Hey Ben did you know your interview with Piers Morgan converted the Hodge Twins from Liberals to Conservative?

They realized they were lied too when they found out you were Jewish and the media was calling you a white supremacist? 😆",1593963229763379201,2022-11-19T13:43:43.000Z,en,['1593963229763379201'],57181974
"@elonmusk @stoolpresidente It’s good that the radical Leftist employees resigned.

They clearly had political objectives and used disgusting tactics like censorship to suppress Conservatives who spoke the truth about political issues.

Basically they quit because they can’t accomplish their political goals",1593485094177546240,2022-11-18T06:03:46.000Z,en,['1593485094177546240'],57181974
"@ClayOnAir Elon doesn’t need to beg anyone to do anything.

It’s good that the radical Leftist employees with political objectives exposed themselves and quit when Elon told them the censorship &amp; oppression of Conservatives was OVER.

They can’t stand having to respect freedom of speech. 🇺🇸",1593484812349714432,2022-11-18T06:02:39.000Z,en,['1593484812349714432'],57181974
"@DanRather Dan is mad that Elon Musk owns Twitter and the 14 years of oppression &amp; censorship of Conservatives are OVER! 😂 

Libs like Dan became so dependent on propaganda &amp; censorship (and rigging) to win elections that they have no other strategies to do.

The Red Wave is building! 🇺🇸",1593484274237247489,2022-11-18T06:00:31.000Z,en,['1593484274237247489'],57181974
