id,edit_history_tweet_ids,created_at,author_id,text,lang
1596962764098252800,['1596962764098252800'],2022-11-27T20:22:47.000Z,164429747,"📺Watch Live Stream - World Cup 2022

⚽️ Spain vs Germany

🔴➤HD https://t.co/fmC2jWzxY8

🔴➤SD https://t.co/fmC2jWzxY8

#ESPGER

Spain vs  Germany live stream: How to watch online, TV channel for 2022 World Cup match - DraftKings Nation",en
1596943549525766144,['1596943549525766144'],2022-11-27T19:06:26.000Z,164429747,"📺 Watch Live Stream | World Cup 2022

⚽️ Spain vs Germany

▶️Live Link⤵️

🔴➤HD : https://t.co/fmC2jWhoK0

🔴➤SD : https://t.co/fmC2jWhoK0

#germanyvsspain

#ESPGER

⤵️in wc1⤵️",en
1596636543724257282,['1596636543724257282'],2022-11-26T22:46:30.000Z,164429747,"🔥 Watch Now Live Stream
🔥 #Boxing Fight Night
🥊 Whyte vs Franklin

🔗🔴 Live 1: https://t.co/KXSsf40z5d

🔗🔴 Live 2: https://t.co/KXSsf40z5d

🥊 Dillian Whyte vs. Jermaine Franklin

#WhyteFranklin

🔴in wc1🔴",en
1596604619437785091,['1596604619437785091'],2022-11-26T20:39:39.000Z,164429747,"📺 Watch Live Stream | World Cup 2022

⚽️ Argentina vs Mexico

▶️Live Link⤵️

🔴➤4K : https://t.co/IPSMe3q1BX

🔴➤HD : https://t.co/IPSMe3q1BX

🔴➤SD : https://t.co/IPSMe3q1BX

#ARGMEX

#mexicoargentina

➤in-wcc1➤",en
1596584331488727041,['1596584331488727041'],2022-11-26T19:19:02.000Z,164429747,"📺 Watch Live Stream | World Cup 2022

⚽️ Argentina vs Mexico

▶️Live Link⤵️

🔴➤4K : https://t.co/IPSMe3q1BX

🔴➤HD : https://t.co/IPSMe3q1BX

🔴➤SD : https://t.co/IPSMe3q1BX

#MexicoVsArgentina

#mexicoargentina

⤵️in wc1⤵️",en
1588087378240937984,['1588087378240937984'],2022-11-03T08:35:10.000Z,164429747,RT @moypinzon: @pulsion76  LA PSIQUIATRIA Y PSICOLIGIA EN SU EVOLUCIÓN https://t.co/0uMJoVmVxJ,es
1582359323434369024,['1582359323434369024'],2022-10-18T13:13:56.000Z,164429747,"@womchile hola. Tengo problemas para reiniciar el servicio. Lo pagué y sale que tengo saldo insuficiente.
Pague a las 8.47 am.",es
1566403385061888000,['1566403385061888000'],2022-09-04T12:30:44.000Z,164429747,"@salasjuanpablo Maestría en ser cara de raja!.
Capaz que salga que tenía unos resultados guardados.
#chanta",es
1566327655191953409,['1566327655191953409'],2022-09-04T07:29:48.000Z,164429747,"RT @profeclaudio_cl: Y ya que estamos en este momento vital, no olvidemos que ante los problemas de la democracia solo existe una solución:…",es
1566080896989425664,['1566080896989425664'],2022-09-03T15:09:16.000Z,164429747,"RT @ZuritaRa: La consigna no es Ahora o nunca, es

AHORA Y SIEMRE",es
1565466471785893888,['1565466471785893888'],2022-09-01T22:27:46.000Z,164429747,RT @ZuritaRa: ¡A VOTAR CON ESPERANZA!,es
1565263809857462272,['1565263809857462272'],2022-09-01T09:02:28.000Z,164429747,RT @javiarce: 🧵⚠️ HILO DE SISTEMA POLÍTICO EN LA NUEVA CONSTITUCIÓN. Agradezco ayuda y materiales de @jujuchi en su elaboración. Esperamos…,es
1565116097455538177,['1565116097455538177'],2022-08-31T23:15:30.000Z,164429747,RT @MarkRuffalo: Chile's #NuevaConstitución will provide greater support for climate justice and democracy. This could help change the tide…,en
