created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-27T23:56:01.000Z,RT @coldhealing: i love the incoherent excess of mr beast https://t.co/jHwMZp0SPE,['1597016422873370625'],1597016422873370625,954411477145980929,en
2022-11-27T23:53:36.000Z,RT @DailyLoud: Mariah Carey’s “All I Want for Christmas Is You” makes about $2.5 Million every year. She has made more than $72 million fro…,['1597015815425241089'],1597015815425241089,954411477145980929,en
2022-11-27T23:53:20.000Z,RT @Mo_therad: Lukaku when he sees the cameras are on him https://t.co/5aDtB3bzyI,['1597015747842420736'],1597015747842420736,954411477145980929,en
2022-11-27T23:48:36.000Z,"RT @Gboye_Rave: Deep down, you know exactly where u stand with someone , hope blurs the lines a bit, but you know …",['1597014559197655041'],1597014559197655041,954411477145980929,en
2022-11-27T23:48:18.000Z,"RT @amadeobreezy: When it’s about to rain, there’s a particular smell that comes with it. 

I don’t know if I’m the only one",['1597014481338437633'],1597014481338437633,954411477145980929,en
2022-11-27T23:47:31.000Z,"RT @don_pet: Sexual compatibility is a thing tho, don’t ignore.",['1597014284110008320'],1597014284110008320,954411477145980929,en
2022-11-27T23:46:56.000Z,"RT @jon_d_doe: It doesn't matter how much he spends on you.

A sugar daddy is never better than your bf.

Once you find a man that truly lo…",['1597014140757102593'],1597014140757102593,954411477145980929,en
2022-11-27T20:52:17.000Z,"RT @SummerOkibe: This week is full of God's grace and blessings. 🙏🏽

May it favour us 🙏🏽",['1596970187873320960'],1596970187873320960,954411477145980929,en
2022-11-27T20:51:59.000Z,"RT @MrMekzy_: I’m a very simple person, but also a very specific person. I know what i like and how i like it.",['1596970111000547328'],1596970111000547328,954411477145980929,en
2022-11-27T20:51:20.000Z,"RT @lowkeyalbert: do y’all believe in “right person, wrong time”?",['1596969947972112385'],1596969947972112385,954411477145980929,en
2022-11-27T20:50:25.000Z,"RT @MindHaste: Stop telling people your plans, level up in private.",['1596969717947805696'],1596969717947805696,954411477145980929,en
2022-11-27T20:49:49.000Z,RT @ML_Philosophy: What makes a woman fall out of love with a man?,['1596969566525345792'],1596969566525345792,954411477145980929,en
2022-11-27T20:49:45.000Z,RT @Dove67e: @ML_Philosophy When words are different from actions...,['1596969548343054336'],1596969548343054336,954411477145980929,en
2022-11-27T20:49:00.000Z,"RT @DieselBABE20: @ML_Philosophy Inconsistency, laziness, one sided relationship. BAD COMMUNICATION",['1596969361105117185'],1596969361105117185,954411477145980929,en
2022-11-27T20:20:13.000Z,"RT @MartoValencia_: “Drink it in Casablanca. Relish it in Rabat. This is your night.”
Peter Drury Masterpiece Commentary On Morocco Second…",['1596962116149596160'],1596962116149596160,954411477145980929,en
2022-11-27T20:19:05.000Z,RT @AchrafHakimi: أحبك أمي ❤️ https://t.co/2BLQ2jVbii,['1596961833357041664'],1596961833357041664,954411477145980929,ar
2022-11-27T20:18:25.000Z,RT @EBasilion: My parents left their villages in Greece to give us a better life and now all I want to do is live in a village in Greece.,['1596961664934760448'],1596961664934760448,954411477145980929,en
2022-11-27T20:18:00.000Z,RT @MrMekzy_: You can only buy this type of tv and be at peace when you have the funds and your last kid is in ss2.,['1596961558395252736'],1596961558395252736,954411477145980929,en
2022-11-27T20:17:41.000Z,RT @tru4ly_speakin: She dance like this her first time having arms,['1596961478174613504'],1596961478174613504,954411477145980929,en
2022-11-27T20:15:41.000Z,RT @boy_director: So many beautiful women in this world. Jesus Christ!!! I’ll marry the ones I can marry and leave the rest.,['1596960974812368896'],1596960974812368896,954411477145980929,en
2022-11-27T20:15:35.000Z,RT @syhnner: you could be the loml and i’ll still call you bro,['1596960953043910656'],1596960953043910656,954411477145980929,en
2022-11-27T20:15:17.000Z,RT @Munachimsoooo: Airport pick up is a love language,['1596960876912730113'],1596960876912730113,954411477145980929,en
2022-11-27T20:15:13.000Z,RT @PSGalu: nah that was unnecessary ☠️https://t.co/Mxn82PGSxr,['1596960857254408194'],1596960857254408194,954411477145980929,en
