id,edit_history_tweet_ids,created_at,author_id,text,lang
1597024529343483904,['1597024529343483904'],2022-11-28T00:28:13.000Z,27164880,RT @ClayTravis: All I get is positive comments everywhere I go. I’ve never had someone say a negative word to me in a stadium anywhere. Two…,en
1597024417825292288,['1597024417825292288'],2022-11-28T00:27:47.000Z,27164880,"RT @ClayTravis: Also, to be fair, tons of Big Ten fans love me because I fought harder for college football to be played in 2020 than any m…",en
1597024192201134080,['1597024192201134080'],2022-11-28T00:26:53.000Z,27164880,"RT @ClayTravis: All of the people who shut down your kids schools, often for years of in person schooling, are still in power &amp; have refuse…",en
1597024181941833728,['1597024181941833728'],2022-11-28T00:26:50.000Z,27164880,RT @ClayTravis: Dr. Fauci says he can’t predict whether schools might need to shut down again after the holidays this year. This dude needs…,en
1596993628052033536,['1596993628052033536'],2022-11-27T22:25:26.000Z,27164880,@JudgeTorre that young man you just had on Zay Jones....good Lord he sounds like he could be a CEO of a company in 10 years. Mercy. What a stunner Raiders let him go,en
1596974427652378625,['1596974427652378625'],2022-11-27T21:09:08.000Z,27164880,RT @allan_cheapshot: #OnThisDay in 1986: NWA Starrcade '86: Night of the Skywalkers: The Road Warriors defeated The Midnight Express in a S…,en
1596963415141982210,['1596963415141982210'],2022-11-27T20:25:22.000Z,27164880,@jasonrmcintyre hope you took Garrett Wilson today. 1st time in my life I hit the trifecta. I made 4 bets on game. Garrett Wildon 1st TD Anytime TD and 2TDs and 3TDs. My rent is paid👍,en
1596962072293957632,['1596962072293957632'],2022-11-27T20:20:02.000Z,27164880,"RT @wesrucker247: Caleb Williams is almost certainly gonna win the Heisman, but Hendon Hooker played 11 games against the fourth toughest s…",en
1596961863681871873,['1596961863681871873'],2022-11-27T20:19:13.000Z,27164880,RT @wesrucker247: #Vols will head into bowl season No. 1 nationally in scoring offense (47.3 points per game) and total offense (538.1 yard…,en
1596961695561560066,['1596961695561560066'],2022-11-27T20:18:32.000Z,27164880,RT @ColinCowherd: Of course you put Bama in over the Buckeyes if it came to that. Two road losses at the horn beats getting embarrassed and…,en
1596723417000316930,['1596723417000316930'],2022-11-27T04:31:42.000Z,27164880,@ClayTravis @Lane_Kiffin @Outkick @TreyWallace_ You nailed this Trey. I've effed up half my life so Vol fan or not I was past that when I sobered up next day and remembered he left for USC. I wouldve too at his age &amp; lineage. I'm just happy Lane at PEACE. If he settles for 10 years somewhere get the POPCORN ready. #VFL still,en
1596721213560459265,['1596721213560459265'],2022-11-27T04:22:57.000Z,27164880,RT @ClayTravis: Good piece here @Lane_Kiffin explains to @Outkick’s @TreyWallace_ why he is staying at Ole Miss. https://t.co/wVhEmwiipz,en
1596720173876383745,['1596720173876383745'],2022-11-27T04:18:49.000Z,27164880,"RT @wesrucker247: #Vols coach Josh Heupel: There were so many Tennessee fans here tonight, and they stayed despite the weather. We apprecia…",en
1596719472961900544,['1596719472961900544'],2022-11-27T04:16:02.000Z,27164880,"RT @MainEventPlayer: I still remember watching 1993 #SurvivorSeries and that incredible promo that @TheJimCornette put out, and then the co…",en
1596718569567694848,['1596718569567694848'],2022-11-27T04:12:27.000Z,27164880,@GreatBrianLast I didn't know until I read/ Jim last night exactly what it was. Y'all wouldn't have a show if everyone sent email at horrors YOU TWO got us through all these years(if Jim read em all). My mom died of cancer spent 7 days in hospital 2 yrs ago and all I did was relisten 16hrs/day,en
1596716710023032833,['1596716710023032833'],2022-11-27T04:05:03.000Z,27164880,@ColinCowherd Cause ask your old pal @mlombardiNFL . He's a strange human.... REMEMBER you tell us Teams take after their coach.....Jimbo is a jewel....that's a southern reference and I'll throw in God bless his heart,en
1596716120391696385,['1596716120391696385'],2022-11-27T04:02:43.000Z,27164880,@wesrucker247 I want him to go2 NFL for him cause he's the size of Cam and has arm of Josh Allen and similar speed....and if he comes in no pressure he hits most everything otherwise....it's a crapshoot. I want best for him and pray he can ever reign in the accuracy cause he's 1st rd god given,en
1596683206903865344,['1596683206903865344'],2022-11-27T01:51:56.000Z,27164880,@1TomByrne no offense to that passionate man calling on the point spread. 100% OSU would be a favorite on a neutral field again. It's Vegas &amp; they right way more than wrong. And I won 2 teamer Michigan and South Carolina today. Thank you house payment!!!,en
1596678158245564417,['1596678158245564417'],2022-11-27T01:31:52.000Z,27164880,@wesrucker247 Props to anybody that's ever HH friend. That guy is officially legendary for the rest of the HISTORY of Vol Football #VFL,en
1596341576523198464,['1596341576523198464'],2022-11-26T03:14:25.000Z,27164880,"RT @B4AOfficial: Your @badboymowers #Battle4Atlantis MVP, Santiago Vescovi, and @Vol_Hoops All-Tournament player, Julian Phillips! 🤝 https:…",en
1596340855119515653,['1596340855119515653'],2022-11-26T03:11:33.000Z,27164880,"RT @Jamalhinton12: To answer all your questions, yes Thanksgiving year 7 is planned out! See you guys Thursday! 🦃🖤 https://t.co/JTJe6ZSOTS",en
1596340567432396801,['1596340567432396801'],2022-11-26T03:10:24.000Z,27164880,"RT @RealJamesWoods: If you eat without a home invasion, thank Smith and Wesson.",en
1596340405909737473,['1596340405909737473'],2022-11-26T03:09:45.000Z,27164880,"RT @RealJamesWoods: Here’s what Robert Reich fails to understand. 

Elon Musk didn’t fire workers; he flushed self-entitled liberal leeches…",en
1596339138046955521,['1596339138046955521'],2022-11-26T03:04:43.000Z,27164880,RT @RealJamesWoods: Just the best!,en
1596338972493770752,['1596338972493770752'],2022-11-26T03:04:04.000Z,27164880,RT @RealJamesWoods: The great minds are eternal and eternally prescient. #AldousHuxley https://t.co/maEKgJ7r07,en
1596338784773308416,['1596338784773308416'],2022-11-26T03:03:19.000Z,27164880,RT @RealJamesWoods: “Gun control” is tyranny. #SecondAmendment https://t.co/sQWHrVscOX,en
1596338760442167296,['1596338760442167296'],2022-11-26T03:03:13.000Z,27164880,"RT @RealJamesWoods: I’m so  grateful to my friends on Twitter. I just noticed that my account went to 2.7 million. That’s 100,000 new follo…",en
1596338460612182016,['1596338460612182016'],2022-11-26T03:02:02.000Z,27164880,@wesrucker247 I just can't grasp without our leader and best player why we were favored going in. I was looking forward to betting the game til I saw that,en
1596329470675144704,['1596329470675144704'],2022-11-26T02:26:18.000Z,27164880,"RT @Eric_Schmitt: In the Fauci depo this week the court reporter sneezed. Fauci wanted her to wear a mask

This is the mentality in Nov 202…",en
1596323616689631233,['1596323616689631233'],2022-11-26T02:03:03.000Z,27164880,@ColinCowherd He's not gonna be at Leeds much longer....,en
1596323537048018944,['1596323537048018944'],2022-11-26T02:02:44.000Z,27164880,RT @ColinCowherd: Adams was sensational today.,en
1596323238266617857,['1596323238266617857'],2022-11-26T02:01:32.000Z,27164880,@Gilgame05681392 @TheJimCornette @GreatBrianLast Now that's a DAD!!!!,en
1596323067365855232,['1596323067365855232'],2022-11-26T02:00:52.000Z,27164880,RT @TheJimCornette: Our sympathy goes out to @GreatBrianLast and his family on the passing of his father. As Brian takes some personal time…,en
1596321145598271489,['1596321145598271489'],2022-11-26T01:53:13.000Z,27164880,@DaevinH Congratulations sir wish you luck and health. Already know the hard work will be there so the other 2 make you unstoppable,en
1596320973208588289,['1596320973208588289'],2022-11-26T01:52:32.000Z,27164880,RT @DaevinH: VOL NATION 🧡🧡🧡 https://t.co/j7zN67YHGH,en
1596320651446554625,['1596320651446554625'],2022-11-26T01:51:16.000Z,27164880,"RT @wesrucker247: Where’s the media outrage for ANOTHER fan base not named Tennessee’s throwing stuff on the field?

Getting difficult to t…",en
1596320444457459712,['1596320444457459712'],2022-11-26T01:50:26.000Z,27164880,RT @Bojangles: England doesn’t even have a Bojangles.,en
1595975896334155776,['1595975896334155776'],2022-11-25T03:01:20.000Z,27164880,@AlexBerenson Thank you. Somewhere past well said bordering on sad facts,en
1595975512052359168,['1595975512052359168'],2022-11-25T02:59:48.000Z,27164880,"RT @willscharf: If you’re getting a long sentence in this day and age, it’s very, very likely for one of three reasons:

A) violent crime
B…",en
1595975367210278918,['1595975367210278918'],2022-11-25T02:59:13.000Z,27164880,RT @willscharf: Have you taken ecstasy recently? Guess again. It was meth. There is no ecstasy anymore. It’s all just meth cut with other s…,en
1595975023193268224,['1595975023193268224'],2022-11-25T02:57:51.000Z,27164880,RT @AlexBerenson: “You can get a vaccine based on novel biotechnology out to people in 1/30 the normal time it takes to develop a drug… and…,en
1595974800794845184,['1595974800794845184'],2022-11-25T02:56:58.000Z,27164880,"RT @AlexBerenson: He has long Covid, obviously.

(I hear he pretended he didn’t know me until you grilled him on it.)",en
1595974643487162368,['1595974643487162368'],2022-11-25T02:56:21.000Z,27164880,"RT @AlexBerenson: Random dude on Twitter: 1
America’s physicians: 0

Excess all cause mortality in mRNA vaccinated countries in 2022: 15-20…",en
1595974456622874624,['1595974456622874624'],2022-11-25T02:55:36.000Z,27164880,RT @AlexBerenson: 2/ Now that version of the story makes sense - because genuinely sick kids don’t wait 40 hours for care at hospitals unde…,en
1595974255493382144,['1595974255493382144'],2022-11-25T02:54:48.000Z,27164880,"RT @AlexBerenson: HAPPY THANKSGIVING!

It’s easy to forget how far we’ve come in a year. Covid vaccine mandates, dead. mRNA shots, on life…",en
1595974186111225856,['1595974186111225856'],2022-11-25T02:54:32.000Z,27164880,RT @AlexBerenson: Murder rates are up 50 percent in the United States since 2015. 50 PERCENT. That is a catastrophic failure for decarcerat…,en
1595973907906977794,['1595973907906977794'],2022-11-25T02:53:26.000Z,27164880,John Madden. The end,en
1595940457456242688,['1595940457456242688'],2022-11-25T00:40:30.000Z,27164880,RT @Dnona5torm: @FootbaIIism Jerry wasn’t great because he was fast or strong or huge but because he worked harder and played longer then a…,en
1595938971942535168,['1595938971942535168'],2022-11-25T00:34:36.000Z,27164880,@FootbaIIism Good LORDDDDDD,en
1595938817718235136,['1595938817718235136'],2022-11-25T00:33:59.000Z,27164880,RT @FootbaIIism: Jerry Rice practice footage 🎥 https://t.co/Xsi6dwYIgJ,en
1595938027557330945,['1595938027557330945'],2022-11-25T00:30:51.000Z,27164880,@ColinCowherd AMEN. Barring miracle we are winning this game BUT in January if he makes that call I'm losing it. I hate our owner is Jerry. Otherwise since Chargers owner a cheap buzzard we get Sean Payton. So sad. HE COULD win a SB with Dak,en
1595937149987483648,['1595937149987483648'],2022-11-25T00:27:22.000Z,27164880,"RT @RealJamesWoods: “Multiple medical experts, including Fauci and Dr. Birx, have acknowledged that the coronavirus vaccines do not necessa…",en
1595937076620701696,['1595937076620701696'],2022-11-25T00:27:04.000Z,27164880,RT @RealJamesWoods: Make friends with a guy who owns a towing company.  https://t.co/zbLEeRKxaF,en
1595937028293672966,['1595937028293672966'],2022-11-25T00:26:53.000Z,27164880,"RT @RealJamesWoods: These people could make cherry pie taste like stale vinegar. 

They are truly the Party of Misery.  

Happy Thanksgivin…",en
1595936955371585540,['1595936955371585540'],2022-11-25T00:26:35.000Z,27164880,RT @RealJamesWoods: Happy Thanksgiving! https://t.co/ctZr5uLoPA,en
1595936801327575040,['1595936801327575040'],2022-11-25T00:25:59.000Z,27164880,RT @RealJamesWoods: Happy Thanksgiving! https://t.co/261SOUlYM4,en
1595936591117430786,['1595936591117430786'],2022-11-25T00:25:09.000Z,27164880,RT @RealJamesWoods: Having Taylor Lorenz “rip” you is like a badge of honor back here on planet Earth. ⁦@elonmusk⁩  https://t.co/ci8tjzuQFz,en
1595936437777887235,['1595936437777887235'],2022-11-25T00:24:32.000Z,27164880,"RT @RealJamesWoods: I am grateful for my loving wife, so beautiful in every way, my caring and devoted family, my lifelong friendships, and…",en
1595905344043376640,['1595905344043376640'],2022-11-24T22:20:59.000Z,27164880,RT @mlombardiNFL: Yes.,qst
1595905213776498688,['1595905213776498688'],2022-11-24T22:20:28.000Z,27164880,"RT @wesrucker247: When surgeries and sickness prevent some of the #TeamRucker dogs from assembling for Thanksgiving, they can still FaceTim…",en
1595903920529985548,['1595903920529985548'],2022-11-24T22:15:19.000Z,27164880,RT @TheVolumeSports: .@J_poyer21 was not prepared for Buffalo snowfall https://t.co/5N3JQimoNq,en
1595871634262724608,['1595871634262724608'],2022-11-24T20:07:02.000Z,27164880,"RT @Outkick: Lane Kiffin reportedly informed Ole Miss players Wednesday night that unless something big changes, he's not leaving the Rebel…",en
1595871485973114880,['1595871485973114880'],2022-11-24T20:06:26.000Z,27164880,"RT @Outkick: A high school sports broadcaster in Massachusetts wants to see a local coach punished...

...for simply following Libs of TikT…",en
1595655324475789313,['1595655324475789313'],2022-11-24T05:47:29.000Z,27164880,@WrestlePurists Tired. Acts. I wish Tony wasn't a billionaire son maybe that would help. But I digress. I wouldn't watch the garbage if it was in my house I would rather spend my own money to stay at the Marriott,en
1595654555991261185,['1595654555991261185'],2022-11-24T05:44:26.000Z,27164880,@glennbeck @StuDoesAmerica Can we get a Fauci and NIH to find a brew to give us the grit of the greatest generation in 2022? I.e. how do you get what they got without going though the HELL on EARTH cause nobody wants that. The grit from Depression to WW2 would cure all in 2022,en
