text,id,created_at,lang,edit_history_tweet_ids,author_id
RT @AfricaFactsZone: Free houses Algeria gave to citizens. https://t.co/uQGNmrWbav,1596972709749043200,2022-11-27T21:02:18.000Z,en,['1596972709749043200'],96117406
RT @buitengebieden: Garfield in real life.. 😅 https://t.co/B9bkjYvEHI,1596972587569278978,2022-11-27T21:01:49.000Z,en,['1596972587569278978'],96117406
RT @SameeraKhan: The same folks telling you this is enlightened and based are also telling you it’s barbaric and uncivilised for Muslim men…,1596972209259487235,2022-11-27T21:00:19.000Z,en,['1596972209259487235'],96117406
RT @mistarfly: dem suppose sentence this contractor to life imprisonment 😂 https://t.co/qrUbQQkhQq,1596971032442974208,2022-11-27T20:55:39.000Z,en,['1596971032442974208'],96117406
RT @SERAPNigeria: BREAKING: We’ve sued the Buhari government before the ECOWAS Court of Justice over the operation of illegal pipelines and…,1596970193317953537,2022-11-27T20:52:19.000Z,en,['1596970193317953537'],96117406
RT @ObiDientTvHQ: Another banger! This one hits different. #ObidientVibes #ObiDatti2023 #VoteLP https://t.co/LfXT74jKpb,1596970128339410944,2022-11-27T20:52:03.000Z,en,['1596970128339410944'],96117406
RT @PO_GrassRootM: Our incoming President always on the move. No time to waste with haters. Aso Rock and a working Nigeria is the goal. #Pe…,1596968657493536769,2022-11-27T20:46:12.000Z,en,['1596968657493536769'],96117406
"RT @EmodiMba: I hear say the Most Distinguished now runs combined business of tweets, just to attract small traffic for his handle.

What c…",1596968407341027329,2022-11-27T20:45:13.000Z,en,['1596968407341027329'],96117406
"RT @JillyaneMarie: My mom just turned to me and said, “I hope I never get Alzheimer’s.”

I put my arm around her and said, “If you get it,…",1596967561031139330,2022-11-27T20:41:51.000Z,en,['1596967561031139330'],96117406
"RT @Oyinkitana: Na me build Lagos couldn’t fill a 24,000 capacity stadium in the same Lagos 😂. Jagaban of Lagos in the mud.",1596967428978008067,2022-11-27T20:41:19.000Z,en,['1596967428978008067'],96117406
"RT @Aikoges: Corruption kills enterprise, professionalism – @PeterObi 

Peter Obi, has reiterated his desire to fight corruption, which he…",1596967388108718080,2022-11-27T20:41:10.000Z,en,['1596967388108718080'],96117406
"RT @Oyinkitana: Seun on Channels TV

Nigerians must Vote Wisely, don’t vote for someone who can’t articulate his words, don’t vote for some…",1596967144775827456,2022-11-27T20:40:12.000Z,en,['1596967144775827456'],96117406
"RT @FinPlanKaluAja1: Show me a Middle Class Federal politician .

Go on show me.

Are all federal politicians corrupt? No 

But show me a F…",1596967096495509506,2022-11-27T20:40:00.000Z,en,['1596967096495509506'],96117406
"RT @Peterobifc: Rare footage of the next first Lady of Nigeria Margaret Obi speaking on national TV 

She's going to make a better first la…",1596966968401481729,2022-11-27T20:39:30.000Z,en,['1596966968401481729'],96117406
RT @obasi_denco: His Excellency Mr @PeterObi has always been consistent in his speech and character. Here was a clip from his speech at LBS…,1596966252958081024,2022-11-27T20:36:39.000Z,en,['1596966252958081024'],96117406
RT @Ekwulu: Reject the APC. https://t.co/t5TukYjjIq,1596966093960404993,2022-11-27T20:36:01.000Z,en,['1596966093960404993'],96117406
"RT @FinPlanKaluAja1: Fela said it better.

Poor man steals; Stealing.
Rich man steals; Embezelment, corruption, nepotism, white collar malf…",1596966057360531456,2022-11-27T20:35:52.000Z,en,['1596966057360531456'],96117406
"RT @urchilla01: This part of this thread! You may not understand how important this is, but let me remind you that as of 2014 (last I know)…",1596965934023192576,2022-11-27T20:35:23.000Z,en,['1596965934023192576'],96117406
RT @Jessehallidaygi: How come ATM Machines have Network but BVAS don't have network?? APC government is trying to Manipulate the Election!!…,1596965242525093889,2022-11-27T20:32:38.000Z,en,['1596965242525093889'],96117406
RT @akintollgate: Congrats to the people of my great state &amp; the Adeleke clan. You reminded Nigerians that non-performing elected officials…,1596965159758856192,2022-11-27T20:32:18.000Z,en,['1596965159758856192'],96117406
"RT @channelstv: Young people are ''japaing now'... medical professionals, and others are trooping out of the country but the government is…",1596965086026878978,2022-11-27T20:32:01.000Z,en,['1596965086026878978'],96117406
RT @PO_GrassRootM: https://t.co/rtXfa5B840,1596964874612981760,2022-11-27T20:31:10.000Z,zxx,['1596964874612981760'],96117406
"RT @DrTheodo: Why is no one tweeting Justice for Donald Duke yet😥

How do u run with someone else's picture  to defraud Nigerians &amp; sell ur…",1596964841666662400,2022-11-27T20:31:03.000Z,en,['1596964841666662400'],96117406
"RT @Nkemchor_: Vote wisely so you can have a First lady you will be proud of. No more Dubai First Ladies! 
From Consumption to Production!!…",1596964773400543232,2022-11-27T20:30:46.000Z,en,['1596964773400543232'],96117406
