id,author_id,created_at,text,edit_history_tweet_ids,lang
1597076397713141761,1042240161617256448,2022-11-28T03:54:20.000Z,"RT @CupeAB: Danielle Smith's healthcare plan: You pay. Your family pays. You fundraise money to pay.

How do we know this? 

Danielle Smith…",['1597076397713141761'],en
1597072747817234432,1042240161617256448,2022-11-28T03:39:49.000Z,RT @ShawnaGofABPoli: And for anyone who wants to play the risk/benefit game of surgical intervention or potential bladder issues ~ how ofte…,['1597072747817234432'],en
1597072710127218689,1042240161617256448,2022-11-28T03:39:40.000Z,"RT @ShawnaGofABPoli: The most common ladybit complaints I hear are doc refusals to perform tubal ligations, uterine ablations or hysterecto…",['1597072710127218689'],en
1597070419072536576,1042240161617256448,2022-11-28T03:30:34.000Z,RT @DavidHamer_1951: So the alleged dictator @JustinTrudeau presents voluntarily to be examined and cross examined on TV by a room full of…,['1597070419072536576'],en
1597067058122223616,1042240161617256448,2022-11-28T03:17:13.000Z,RT @BossLady4T7: @RevDaniel @bobittyboop @fordnation Look up the International Democratic Union &amp; then the Plymouth Brethren &amp; then The Fam…,['1597067058122223616'],en
1597061112830504960,1042240161617256448,2022-11-28T02:53:35.000Z,RT @kristalixy: It’s okay to put kids in trailers as they wait to see the ER but not okay for them to wear a mask in school. Make it make s…,['1597061112830504960'],en
1597044482339639299,1042240161617256448,2022-11-28T01:47:30.000Z,RT @thorntonv: @PierrePoilievre You are finished. #PierrePoilievreMustGo #PierrePoilievreIsAFascist https://t.co/qgbTAmdGTm,['1597044482339639299'],en
1597038413525700608,1042240161617256448,2022-11-28T01:23:23.000Z,RT @thebreannabrown: Men can not help themselves. The misogyny in sports is so strong.,['1597038413525700608'],en
1597024702593396737,1042240161617256448,2022-11-28T00:28:55.000Z,RT @savetherhino: Summary of some of the key decisions at @CITESCoP19  https://t.co/y4dqTlAx3Q,['1597024702593396737'],en
1597024217958322177,1042240161617256448,2022-11-28T00:26:59.000Z,"RT @EmmMacfarlane: Our kid was sick early last week. After a couple of days symptom free, she went back to school for two days. And this mo…",['1597024217958322177'],en
1597022817991938048,1042240161617256448,2022-11-28T00:21:25.000Z,RT @GailVazOxlade: 7.6 million Canadians DO NOT have a Dr. and @Fordnation's Conservatives have just made virtual visits an expense For The…,['1597022817991938048'],en
