text,edit_history_tweet_ids,author_id,created_at,id,lang
RT @thesecret: You can DO anything.,['1596962468609527808'],1065856542191173632,2022-11-27T20:21:37.000Z,1596962468609527808,en
"RT @elonmusk: Tesla team just completed a 500 mile drive with a Tesla Semi weighing in at 81,000 lbs!",['1596962384861859840'],1065856542191173632,2022-11-27T20:21:17.000Z,1596962384861859840,en
"RT @FNez_Blogger: $AMC $APE

https://t.co/OX0ujbyD35
Retail Investors Are Rising Against Wall Street Corruption",['1596962362342666240'],1065856542191173632,2022-11-27T20:21:11.000Z,1596962362342666240,en
RT @trippieredd: Thankful 🤍,['1596648433708040192'],1065856542191173632,2022-11-26T23:33:45.000Z,1596648433708040192,en
"RT @Disturbed: Dan chats with @RevolverMag to break down our new album #Divisive 🤘

Listen to our new album everywhere now ⛓️ https://t.co/…",['1596648391022301186'],1065856542191173632,2022-11-26T23:33:35.000Z,1596648391022301186,en
RT @FNez_Blogger: People are waking up to mainstream media.,['1596648353458098176'],1065856542191173632,2022-11-26T23:33:26.000Z,1596648353458098176,en
RT @MIWband: Getting ready for seven thousand people tonight in Orlando! Will officially be the biggest show of all the legs of the Trinity…,['1596648276555886593'],1065856542191173632,2022-11-26T23:33:08.000Z,1596648276555886593,en
RT @systemofadown: #StealThisAlbum! turns 20 today. Listen here: https://t.co/iVIx4tjIWA https://t.co/jRyUi3PQLk,['1596648267605245952'],1065856542191173632,2022-11-26T23:33:05.000Z,1596648267605245952,en
"RT @CalmDeion: Your mind is powerful. 
Your energy is magnetic.",['1596250446859231232'],1065856542191173632,2022-11-25T21:12:18.000Z,1596250446859231232,en
RT @slipknot: Black Friday // https://t.co/ZAjFrJxdqa https://t.co/Ulq9n4O5UN,['1596249891537240064'],1065856542191173632,2022-11-25T21:10:05.000Z,1596249891537240064,en
"RT @FNez_Blogger: Things You Can Start Now to Earn More Money in 2023
https://t.co/tWa8msj469

Weekend read ✨",['1596249877784109056'],1065856542191173632,2022-11-25T21:10:02.000Z,1596249877784109056,en
RT @elonmusk: Have a great Thanksgiving! 🇺🇸♥️🇺🇸,['1595599013885005824'],1065856542191173632,2022-11-24T02:03:44.000Z,1595599013885005824,en
RT @thesecret: Be generous.,['1595562027811975169'],1065856542191173632,2022-11-23T23:36:46.000Z,1595562027811975169,en
"RT @NezMediaCompany: $AMC $APE

https://t.co/l9dxfEchdR
Amazon Plans to Invest Billions in The Movie Theatre Industry 
- @FNez_Blogger -

#…",['1595561957381509121'],1065856542191173632,2022-11-23T23:36:29.000Z,1595561957381509121,en
"RT @jayweinbergdrum: Smashing out holiday orders this week! 📦🎄🎁 Sincere thanks to everyone who’s picked up art prints, drumsticks, drumhead…",['1595560032871006208'],1065856542191173632,2022-11-23T23:28:50.000Z,1595560032871006208,en
RT @Korn: Our #KoRn Holiday collection + Black Friday deals are live at https://t.co/1eUpKBdAF6. https://t.co/DO15ufgyY2,['1595559994123907072'],1065856542191173632,2022-11-23T23:28:41.000Z,1595559994123907072,en
"RT @Disturbed: Thanks for the cover, @YouTubeMusic! 🔥

Listen to ""Bad Man,"" ""Divisive"" &amp; ""Hey You"" on MAXIMUM DECIBELS ▶️ https://t.co/TNkq…",['1595505774889164802'],1065856542191173632,2022-11-23T19:53:14.000Z,1595505774889164802,en
RT @Zak_Bagans: We’ve saved one of the MOST INCREDIBLE for last.  Our #GhostAdventures Season Finale “Vengeance in Oxnard” premiere’s tomor…,['1595505758740750336'],1065856542191173632,2022-11-23T19:53:10.000Z,1595505758740750336,en
"RT @elonmusk: World Cup traffic hit almost 20,000 tweets per second today! Great work by Twitter team managing record usage.",['1595505750171713536'],1065856542191173632,2022-11-23T19:53:08.000Z,1595505750171713536,en
"RT @FNez_Blogger: $AMC $APE

Amazon is Investing Billions in The Movie Theatre Industry 🚨
https://t.co/g3ZqIVPlVX

#AMCSTOCK",['1595505729439350784'],1065856542191173632,2022-11-23T19:53:03.000Z,1595505729439350784,en
RT @EssentialMastry: Train yourself to take nothing personally.,['1595464026577846275'],1065856542191173632,2022-11-23T17:07:20.000Z,1595464026577846275,en
"RT @Disturbed: Listen to ""Hey You"" &amp; ""Bad Man"" on @Spotify's Rock Hard playlist 🤘 https://t.co/rzqGVMFzcT https://t.co/6V0hP3gbyU",['1595463971225542658'],1065856542191173632,2022-11-23T17:07:07.000Z,1595463971225542658,en
RT @thesecret: Smile. Smile. Smile. Smile.,['1595463897481641984'],1065856542191173632,2022-11-23T17:06:50.000Z,1595463897481641984,en
"RT @ChrisMotionless: Thankful to share this moment with my brothers, and all of you. Thank you one more time for helping Another Life go go…",['1595463884730605578'],1065856542191173632,2022-11-23T17:06:47.000Z,1595463884730605578,en
"RT @FNez_Blogger: $AMC $APE

#BanCitigroup",['1595463873657806848'],1065856542191173632,2022-11-23T17:06:44.000Z,1595463873657806848,en
"RT @MIWband: Thankful for all of you, and your help in us having moments like this. Have a great holiday weekend! Photo by @ichaabod. https…",['1595463859380232205'],1065856542191173632,2022-11-23T17:06:41.000Z,1595463859380232205,en
RT @thesecret: Be grateful for every single thing.,['1595207647699296256'],1065856542191173632,2022-11-23T00:08:35.000Z,1595207647699296256,en
RT @NezMediaCompany: $GME #GME 🚨,['1595207637485789190'],1065856542191173632,2022-11-23T00:08:32.000Z,1595207637485789190,und
RT @MarketRebels: Cathie Wood holding #Bitcoin forecast of $1M by 2030,['1595207593487572993'],1065856542191173632,2022-11-23T00:08:22.000Z,1595207593487572993,en
RT @CeccottiFrank: AMC's Rising Borrow Fee Rate Spells Trouble for Short Sellers https://t.co/e2ARTBFoLF via @fnez_blogger,['1595207577876328448'],1065856542191173632,2022-11-23T00:08:18.000Z,1595207577876328448,en
"RT @NezMediaCompany: $AMC $APE #BanCitigroup

https://t.co/rbqc5ueWJt
Citigroup has been selling shares while playing puts on #AMCSTOCK
- @…",['1595207535350333440'],1065856542191173632,2022-11-23T00:08:08.000Z,1595207535350333440,en
"RT @CalmDeion: You’re a rare soul.
Normalize not fitting in.",['1595207524378038272'],1065856542191173632,2022-11-23T00:08:05.000Z,1595207524378038272,en
RT @PostMalone: https://t.co/3NkGLR2wIC,['1595194485327114240'],1065856542191173632,2022-11-22T23:16:17.000Z,1595194485327114240,zxx
RT @Thrice: Black Friday Sale! Up to 50% off + free gift for orders over $50. Shop now at https://t.co/HE8HJGOo3Q. https://t.co/EPUOC6ID87,['1595194474577088514'],1065856542191173632,2022-11-22T23:16:14.000Z,1595194474577088514,en
"RT @FNez_Blogger: $AMC

Citigroup Has Been Shorting AMC for Over a Year
https://t.co/KH2qUu4SPa

The bank has been selling shares while pla…",['1595194453538455552'],1065856542191173632,2022-11-22T23:16:09.000Z,1595194453538455552,en
