text,id,created_at,lang,edit_history_tweet_ids,author_id
Just posted a photo https://t.co/BlHqhhouGf,1597034761629102081,2022-11-28T01:08:53.000Z,en,['1597034761629102081'],185289508
https://t.co/O7ctK6APJK,1597034080813535232,2022-11-28T01:06:10.000Z,zxx,['1597034080813535232'],185289508
#bufoonery 👇🏾👇🏾👇🏾 https://t.co/Bsrmb0pd44,1597033470143778816,2022-11-28T01:03:45.000Z,und,['1597033470143778816'],185289508
https://t.co/aUdGysZ3gW,1597032689055375361,2022-11-28T01:00:39.000Z,zxx,['1597032689055375361'],185289508
How to make a COMPLETE FOOL of yourself. 👇🏾👇🏾👇🏾 https://t.co/XCvOEbR5st,1597027248858857472,2022-11-28T00:39:02.000Z,en,['1597027248858857472'],185289508
@cbouzy @nbpolice ?? Whaaat?,1597026364833480704,2022-11-28T00:35:31.000Z,en,['1597026364833480704'],185289508
"RT @RikHavic: Help me understand why I am blocking MAGA, and they're still showing up in my feed?",1597025941431390209,2022-11-28T00:33:50.000Z,en,['1597025941431390209'],185289508
@TimRunsHisMouth Is that funny? https://t.co/8wcQNt74NR,1597024758205325312,2022-11-28T00:29:08.000Z,en,['1597024758205325312'],185289508
"RT @StephenKing: If a woman was in charge of Russia instead of the testosterone-fueled current leader, the war in Ukraine would be over by…",1597023998222950400,2022-11-28T00:26:07.000Z,en,['1597023998222950400'],185289508
@Jamesrus42 No.,1597023922796384256,2022-11-28T00:25:49.000Z,und,['1597023922796384256'],185289508
"RT @LakotaMan1: So, according to my Republican critics, I’m “indoctrinating” you by showing you Native history. I always thought I was simp…",1597023813170270208,2022-11-28T00:25:22.000Z,en,['1597023813170270208'],185289508
@GeorgeTakei @jenga_ca 💙💙💙✌🏾👏🏾🖐🏾🙌🏾👍🏾,1597023753908518912,2022-11-28T00:25:08.000Z,und,['1597023753908518912'],185289508
"RT @GeorgeTakei: When I turned 70, I thought, well that’s it. I’ve had a great career, but it’s winding down.

Boy was I wrong. I found soc…",1597023664062746624,2022-11-28T00:24:47.000Z,en,['1597023664062746624'],185289508
@RonFilipkowski Lol. As if.🤣😂🤣🤣,1597023551802179585,2022-11-28T00:24:20.000Z,en,['1597023551802179585'],185289508
@LePapillonBlu2 💙,1597023257026183168,2022-11-28T00:23:10.000Z,und,['1597023257026183168'],185289508
"RT @LePapillonBlu2: If you will never stop fighting for democracy, please reply with a 💙",1597023224554229760,2022-11-28T00:23:02.000Z,en,['1597023224554229760'],185289508
"RT @Deggans: I love this interview I did guest hosting All Things Considered yesterday w/Ryan Coogler, director of Wakanda Forever. We talk…",1597023184183648256,2022-11-28T00:22:53.000Z,en,['1597023184183648256'],185289508
@tedcruz @HerschelWalker LIES,1597023144270655489,2022-11-28T00:22:43.000Z,en,['1597023144270655489'],185289508
RT @ReverendWarnock: I made sure my voice was heard today. VOTE 😁🗳️ https://t.co/EYgFX3qwzo,1597023029929746437,2022-11-28T00:22:16.000Z,en,['1597023029929746437'],185289508
RT @wbruce44: https://t.co/aIGUtKrI72,1597022884467068929,2022-11-28T00:21:41.000Z,zxx,['1597022884467068929'],185289508
Just posted a photo https://t.co/QM5ShHawoJ,1597019888882970624,2022-11-28T00:09:47.000Z,en,['1597019888882970624'],185289508
"We can't get enough of this electrifying performance by @tasiasword, @yolandaadams, @iamjhud, @queenlatifah,  and music icon @mspattilabelle at Byron Allen Presents #TheGrioAwards 2022 👏🏿

🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/a04q05b4ou",1596984341648678912,2022-11-27T21:48:32.000Z,en,['1596984341648678912'],185289508
Just posted a photo https://t.co/ngQTcxHtfd,1596966173782024194,2022-11-27T20:36:20.000Z,en,['1596966173782024194'],185289508
"RT @Nannykat12232: As Rachel Maddow says, don't believe what they say, believe what they do.",1596965536771948545,2022-11-27T20:33:48.000Z,en,['1596965536771948545'],185289508
"RT @lebang_moloi: Rachel Maddow on her Ultra podcast tells Joy Reid: ""I hear too much defeatism from people in our generation. Like, 'Oh, t…",1596965492878548992,2022-11-27T20:33:38.000Z,en,['1596965492878548992'],185289508
"RT @MSNBC: Listen to all 8 episodes of ""Rachel Maddow Presents: Ultra"" now, wherever you get your podcasts. https://t.co/iLRdhzE7ey https:/…",1596965424696291328,2022-11-27T20:33:22.000Z,en,['1596965424696291328'],185289508
RT @snapdragon504: We listened to Rachel Maddow’s original podcast “Ultra”and it’s quite a history lesson on America’s close call with ultr…,1596965397009342464,2022-11-27T20:33:15.000Z,en,['1596965397009342464'],185289508
"RT @RNCResearch: ""What about this shortage of amoxicillin and even ibuprofen in some places?""

ASHISH JHA: ""We have got to continue making…",1596963992966422528,2022-11-27T20:27:40.000Z,en,['1596963992966422528'],185289508
"@RepMTG In a perfect world, you have no business near the #houseofrepresentatives",1596963810942029824,2022-11-27T20:26:57.000Z,en,['1596963810942029824'],185289508
RT @jemelehill: I get this wasn’t supposed to be a statue but this looks like a display you’d see in a Nike store. Nothing memorable about…,1596963073247481857,2022-11-27T20:24:01.000Z,en,['1596963073247481857'],185289508
@jemelehill Underwhelming.,1596963045493813253,2022-11-27T20:23:54.000Z,en,['1596963045493813253'],185289508
@RNCResearch Awesomeness!! @AdamSchiff Do NOT waste your precious time on BOGUS @GOP #GQP #GQPClownShow RUBBISH.,1596962805793820673,2022-11-27T20:22:57.000Z,en,['1596962805793820673'],185289508
"RT @RNCResearch: ""If you are subpoenaed by Republicans when they take over, will you comply?""

ADAM SCHIFF: ""We’ll have to consider the val…",1596962349885272064,2022-11-27T20:21:08.000Z,en,['1596962349885272064'],185289508
RT @beadbear: @greggnunziata @Dakinikat Drop Nashville. Agree with @Dakinikat go to San Francisco. Museums infinitely better.,1596962275788980225,2022-11-27T20:20:51.000Z,en,['1596962275788980225'],185289508
RT @amyklobuchar: We are fighting to protect Americans’ marriages. No matter who you love.,1596962162471489536,2022-11-27T20:20:24.000Z,en,['1596962162471489536'],185289508
RT @RepJeffries: Weapons of war used to shred human beings have no place in our communities.,1596962134348288000,2022-11-27T20:20:17.000Z,en,['1596962134348288000'],185289508
@12nighthorror The Amityville Horror.  James and Margot.,1596962090832781312,2022-11-27T20:20:07.000Z,en,['1596962090832781312'],185289508
"RT @jeffjarvis: WTF, WaPo? https://t.co/A9hCVfqKae",1596961883679952896,2022-11-27T20:19:17.000Z,es,['1596961883679952896'],185289508
@jeffjarvis We all know that's a LIE. His opinion is like...you know the rest.,1596961849571827712,2022-11-27T20:19:09.000Z,en,['1596961849571827712'],185289508
@SjamaanN 8?,1596961066755719170,2022-11-27T20:16:03.000Z,und,['1596961066755719170'],185289508
"RT @mmpadellan: The Proud Boys need to be designated as a terrorist organization.

NOW.",1596959826755473408,2022-11-27T20:11:07.000Z,en,['1596959826755473408'],185289508
RT @Wh28956221Janet: @FoxNews I see Faux Spews is siding with the Russian invasion of a sovereign nation again.,1596959746656915457,2022-11-27T20:10:48.000Z,en,['1596959746656915457'],185289508
@needcoffee46355 @FoxNews 👏🏾👏🏾👏🏾👍🏾,1596959678671769600,2022-11-27T20:10:32.000Z,und,['1596959678671769600'],185289508
RT @needcoffee46355: @FoxNews https://t.co/RBU4EDsBru,1596959605476954114,2022-11-27T20:10:14.000Z,qme,['1596959605476954114'],185289508
"RT @bruce_steiner: My father, and a few million other young men of his generation, put their lives on the line. Over 400,000 of them died t…",1596959162042183680,2022-11-27T20:08:28.000Z,en,['1596959162042183680'],185289508
@GOP People are still dying from #Covid+,1596958904730034177,2022-11-27T20:07:27.000Z,en,['1596958904730034177'],185289508
"@MarshaBlackburn I'd be afraid to continously quote Bible verses. Then, your undying support of #disgusting🍊- How does that work? - @WhiteHouse @HouseDemocrats @HouseGOP @TheView @ananavarro @sunny @JoyVBehar @TiffanyDCross @DrJasonJohnson @JoyAnnReid https://t.co/FKARInvXhJ",1596958612324175873,2022-11-27T20:06:17.000Z,en,['1596958612324175873'],185289508
RT @MikeSchlossberg: @benshapiro Who are you talking about Ben? Care to name any names or afraid that would hurt your profits?,1596955993358753792,2022-11-27T19:55:53.000Z,en,['1596955993358753792'],185289508
"RT @EricShapiro3: @benshapiro Donald Trump dining with Nick Fuentes, a Neo-Nazi, is the INEVITABLE culmination of the fascist, deeply antis…",1596955620519063553,2022-11-27T19:54:24.000Z,en,['1596955620519063553'],185289508
@JuryTrumpTrial @pmic1347 @benshapiro Sooner than that.,1596955551942193152,2022-11-27T19:54:08.000Z,en,['1596955551942193152'],185289508
RT @JuryTrumpTrial: @pmic1347 @benshapiro Ben Shapiro will be back on Trump’s jock by the end of the week.,1596955470433878016,2022-11-27T19:53:48.000Z,en,['1596955470433878016'],185289508
"RT @corpkid1: @benshapiro I didn’t think you had the stones to call him out by name.  

I was right.",1596955377165545473,2022-11-27T19:53:26.000Z,en,['1596955377165545473'],185289508
RT @FrackHazReveal: @benshapiro OR support Nazis https://t.co/mV5uOML5PK,1596955251843936256,2022-11-27T19:52:56.000Z,en,['1596955251843936256'],185289508
"RT @JonahPesner: We forcefully condemn the meeting between Former President Trump, Ye &amp; Fuentes who is a reprehensible antisemite and white…",1596955107194986496,2022-11-27T19:52:22.000Z,en,['1596955107194986496'],185289508
@fred_guttenberg @elonmusk @Alyssa_Milano Who knew? https://t.co/7oEvhPrJat,1596954768227717120,2022-11-27T19:51:01.000Z,en,['1596954768227717120'],185289508
"RT @Ajblivits: Hey, check out these two at the White Nationalist’s Home in MAGA-Lago, bet plotting on how to win the Georgia Senate seat! V…",1596953259499212801,2022-11-27T19:45:01.000Z,en,['1596953259499212801'],185289508
"RT @kevinmnye1: I administered Narcan to someone overdosing on my way to the movies tonight.

When the EMS arrived, I let them know, both t…",1596952743079342080,2022-11-27T19:42:58.000Z,en,['1596952743079342080'],185289508
"RT @NerdyNegress: Must have had a loved one at that Walmart in Virginia?

#ChuckTodd",1596952560945938432,2022-11-27T19:42:15.000Z,en,['1596952560945938432'],185289508
@dtodd_411 @atrupar Expecting @chucktodd to follow through with a direct rebuttal?  AHAHAHA AHAHAHA AHAHAHA AHAHAHA- Where have you been? Chuck does not roll like that. @MSNBC,1596952412845068288,2022-11-27T19:41:39.000Z,en,['1596952412845068288'],185289508
RT @dtodd_411: @atrupar So Chuck says this but then let’s Comer say the complete opposite and all Chuck does is say “yeah” and nod his head…,1596951595497197568,2022-11-27T19:38:24.000Z,en,['1596951595497197568'],185289508
@martyofLG @atrupar Shocked.,1596951498042535936,2022-11-27T19:38:01.000Z,en,['1596951498042535936'],185289508
RT @martyofLG: @atrupar Chuck Todd actually spoke some truth today?,1596951445957316608,2022-11-27T19:37:49.000Z,en,['1596951445957316608'],185289508
https://t.co/aIGUtKrI72,1596951333323517952,2022-11-27T19:37:22.000Z,zxx,['1596951333323517952'],185289508
@chucktodd @HouseGOP https://t.co/aIGUtKrI72,1596951291523055617,2022-11-27T19:37:12.000Z,qme,['1596951291523055617'],185289508
"RT @ErisInTexas: @atrupar So just making things up again.

https://t.co/cp98U6QADq",1596951130160132097,2022-11-27T19:36:34.000Z,en,['1596951130160132097'],185289508
"RT @annofws: @atrupar Next, maybe he can push back on the lie that rural America is untouched by crime.
https://t.co/krjvTuHjVB",1596951074140614656,2022-11-27T19:36:20.000Z,en,['1596951074140614656'],185289508
"RT @atrupar: ""He certainly needs better judgment in who he dines with ... at any rate, my focus is gonna be on investigating the current ad…",1596950932054740993,2022-11-27T19:35:46.000Z,en,['1596950932054740993'],185289508
RT @MsSusanMo: How is it that people like Ginni &amp; Clarence Thomas have no shame to how they conduct their selves?,1596950694568742912,2022-11-27T19:34:50.000Z,en,['1596950694568742912'],185289508
"RT @CarlyJA22: @GeraldoRivera Not a chance.
The Rosenbergs were put to death in 1953, for less than the charges against trump.
Sit down ger…",1596950309141520387,2022-11-27T19:33:18.000Z,en,['1596950309141520387'],185289508
@rolandsmartin @HerschelWalker He has NO IDEA. Quite possibly #BrainDamage,1596949691685830657,2022-11-27T19:30:51.000Z,en,['1596949691685830657'],185289508
"RT @patriottakes: Herschel Walker said voters born after 1990 “haven’t earned the right” to change the country, invited them to leave, and…",1596949407622082560,2022-11-27T19:29:43.000Z,en,['1596949407622082560'],185289508
"RT @usedtobgop: Seriously? I can say fuck, shit, bastard, MFer, etc but dumbbell in reference to Trump/his supporter gets me a ""this might…",1596948896927731713,2022-11-27T19:27:41.000Z,en,['1596948896927731713'],185289508
@StephenM Your @GOP #GQP Party is the same!,1596948816191582208,2022-11-27T19:27:22.000Z,en,['1596948816191582208'],185289508
@SenWarren Let's do this!!✌🏾🙌🏾👐🏾👏🏾,1596948573186203648,2022-11-27T19:26:24.000Z,en,['1596948573186203648'],185289508
RT @SenWarren: Supreme Court Justices should be bound by a basic code of ethics. We need to reform our judicial ethics system and I’ve got…,1596948481762988032,2022-11-27T19:26:02.000Z,en,['1596948481762988032'],185289508
"RT @JDCocchiarella: The media should STOP saying Ron DeSantis is the GOP’s hope to “return to normalcy.”

There is nothing normal about the…",1596948410967285760,2022-11-27T19:25:45.000Z,en,['1596948410967285760'],185289508
RT @PalmerReport: Imagine endorsing a human trafficker and child torturer like Ron DeSantis and then claiming to be a moderate,1596948303274385408,2022-11-27T19:25:20.000Z,en,['1596948303274385408'],185289508
RT @RonFilipkowski: “Protestors” https://t.co/pSh6JtCRxa,1596948221363859456,2022-11-27T19:25:00.000Z,en,['1596948221363859456'],185289508
@shannonrwatts Wow!!✌🏾🥰,1596946715755524097,2022-11-27T19:19:01.000Z,und,['1596946715755524097'],185289508
RT @shannonrwatts: Annual “how is it possible my son is still growing” photo. https://t.co/QXKC7QFQWg,1596946636101386240,2022-11-27T19:18:42.000Z,en,['1596946636101386240'],185289508
@madrid_mike Yes. It's horrible.,1596946586155642880,2022-11-27T19:18:30.000Z,en,['1596946586155642880'],185289508
@mmpadellan Return of the Jedi- lovedit! https://t.co/EKGNqWi1ws,1596946464122769408,2022-11-27T19:18:01.000Z,en,['1596946464122769408'],185289508
"@StephenM Your party  @GOP #GQP is NO DIFFERENT! Corrupt &gt;&gt;@GOP #RUSSIA #CHINA/GOV. #HUNGARY #VIKTORORBAN, etc. #FreethePeople!",1596945577836572674,2022-11-27T19:14:30.000Z,en,['1596945577836572674'],185289508
"@MarshaBlackburn So is the @GOP #GQP @HouseGOP @SenateRepCaucus @SenateGOP @StephenM #RACISM #BIGOTRY HOMOPHOBIA, etc.",1596943315832012800,2022-11-27T19:05:30.000Z,en,['1596943315832012800'],185289508
@RichardsLJ @MikeSington Empowered by IGNORANCE &amp; IDIOCY. #Science https://t.co/ZYZ8wExUC1,1596940962248282112,2022-11-27T18:56:09.000Z,en,['1596940962248282112'],185289508
RT @DWUhlfelderLaw: Ex-Surgeon General Jerome Adams says he couldn't find job after leaving Trump White House https://t.co/LGiPiU5ys8,1596874946055409665,2022-11-27T14:33:50.000Z,en,['1596874946055409665'],185289508
RT @ErinBrockovich: I like people who don’t hang out with Nazis,1596874704194715649,2022-11-27T14:32:52.000Z,en,['1596874704194715649'],185289508
@gscucci @EliseStefanik She was so thrilled and thirsty to  roll over @RepLizCheney. #🤯,1596675234953764864,2022-11-27T01:20:15.000Z,en,['1596675234953764864'],185289508
"RT @Dee452597: @EliseStefanik Since you LOST the “35-40” seats you bragged about, it’s highly unlikely your “block” will pass, even tho Tru…",1596674515446435840,2022-11-27T01:17:23.000Z,en,['1596674515446435840'],185289508
