text,created_at,lang,id,edit_history_tweet_ids,author_id
@Annchicken spot on!,2022-11-28T02:00:36.000Z,en,1597047776567005184,['1597047776567005184'],15971503
@dwilliams1210 He is adorable!  such a beautiful child,2022-11-28T01:51:02.000Z,en,1597045370613207041,['1597045370613207041'],15971503
"@Elizabeth__Eh I think you'll do well and enjoy - if not, you can say you gave it a try - best wishes!",2022-11-27T22:30:56.000Z,en,1596995010989129729,['1596995010989129729'],15971503
"@erinproof 50 degrees here but with a wind advisory - you look far more comfortable than I am, wearing sweatpants and a cardigan and tee - have a great week",2022-11-27T22:02:48.000Z,en,1596987933638041601,['1596987933638041601'],15971503
@krisalteyespy @GOP Should you be posting this Don Jr. photo before he puts that Jiffy Lube in his hair?  Asking for a friend....,2022-11-27T20:43:15.000Z,en,1596967915454357504,['1596967915454357504'],15971503
@GOP funny thing our tax breaks ended but rich people still get theirs....,2022-11-27T20:41:59.000Z,en,1596967594577518595,['1596967594577518595'],15971503
"RT @DLB2022__: Harvey Milk (May 22, 1930 – Nov 27, 1978) an American politician &amp; first openly gay man elected to public office in Californ…",2022-11-27T20:37:20.000Z,en,1596966422965817344,['1596966422965817344'],15971503
"@ImSpeaking13 and a B-List cast of Oz, Walker...  geez when are we gonna see US Representative Chachi?  and before someone argues, Omarosa was employed as an aide/staffer!",2022-11-27T20:36:06.000Z,en,1596966115728850945,['1596966115728850945'],15971503
@RepJamesComer @GOPLeader @SecMayorkas @GOPoversight @Varneyco @FoxBusiness Humanitarian crisis?  you mean the fenced enclosures and overcrowding and abuse of female detainees from four years ago?,2022-11-27T20:33:50.000Z,en,1596965543864459264,['1596965543864459264'],15971503
@MerryJanemyname @Jays_hangry well I still see you (thankully)  have a great week,2022-11-27T20:21:25.000Z,en,1596962418009088000,['1596962418009088000'],15971503
"RT @BeschlossDC: In 1790, President George Washington wrote to Jewish congregations of Newport, Rhode Island, that the United States Govern…",2022-11-27T20:20:33.000Z,en,1596962203022012416,['1596962203022012416'],15971503
"@glee_writes in my family photos, I'm the one with the Mr. Potato Head head....  have a great week",2022-11-27T20:16:41.000Z,en,1596961229423398912,['1596961229423398912'],15971503
@RpsAgainstTrump 🖐️🤚🖐️🤚🖐️🤚,2022-11-27T20:14:09.000Z,und,1596960590119206912,['1596960590119206912'],15971503
@GeraldoRivera are you effing kidding????,2022-11-27T20:10:43.000Z,en,1596959726046412800,['1596959726046412800'],15971503
RT @jasonselvig: Fact checking gun stats in real-time.  https://t.co/CZ7PaoKBQb,2022-11-27T20:09:01.000Z,en,1596959298554195968,['1596959298554195968'],15971503
RT @dbaerwald1: Sigh.,2022-11-27T20:08:32.000Z,en,1596959175325929473,['1596959175325929473'],15971503
@Juicylu14 😉,2022-11-27T20:07:20.000Z,und,1596958873738305537,['1596958873738305537'],15971503
@Elizabeth__Eh https://t.co/KlBq2VPqeN,2022-11-27T20:03:22.000Z,qme,1596957875976679424,['1596957875976679424'],15971503
"@Elizabeth__Eh ""Avon calling....""   um, you might hafta ask your Mom about that dated reference....",2022-11-27T20:02:17.000Z,en,1596957602314797056,['1596957602314797056'],15971503
"RT @dbaerwald1: This, for example. Helpful, and impossible to refute.",2022-11-27T19:10:27.000Z,en,1596944561460215809,['1596944561460215809'],15971503
"@urmumsausername you are some sort of magician - I hafta use cling to wrap my wife's surgery knee, and the stuff gives me fits!",2022-11-27T19:08:18.000Z,en,1596944018721583104,['1596944018721583104'],15971503
@Crazy_ButCute2 likewise,2022-11-27T19:07:04.000Z,en,1596943709899481088,['1596943709899481088'],15971503
"@GOP Yes, don't you?",2022-11-27T19:02:03.000Z,en,1596942446881296384,['1596942446881296384'],15971503
@il0venostalgia Marjorie Taylor Greene,2022-11-27T18:31:07.000Z,en,1596934662613786624,['1596934662613786624'],15971503
@ImSpeaking13 @RonFilipkowski can't tell if he got them at a vintage shop or a local Goodwill...,2022-11-27T18:13:16.000Z,en,1596930167708213250,['1596930167708213250'],15971503
@inkedwifelife21 Hi,2022-11-27T17:57:14.000Z,und,1596926136050921472,['1596926136050921472'],15971503
@Emywinst good afternoon to you Emily,2022-11-27T17:43:07.000Z,en,1596922580447162369,['1596922580447162369'],15971503
"@erinproof 6' 1"" and claustrophobic, so I couldn't possibly live there - but have a good Sunday anyway",2022-11-27T17:42:08.000Z,en,1596922336082808834,['1596922336082808834'],15971503
@HeatherIsUnsane easy - I'd chat with that idiot with the sneakers who was dumb but still made a fortune... you know... Kanye,2022-11-27T17:36:46.000Z,en,1596920985537552385,['1596920985537552385'],15971503
"@sunny_Nita_ or a second I thought you were retweeting my posts, but...   um, nevermind, have a great day!",2022-11-27T17:33:54.000Z,en,1596920262569918464,['1596920262569918464'],15971503
"@BustyNaturals2y wow - um, wow!",2022-11-27T15:58:31.000Z,en,1596896256315445248,['1596896256315445248'],15971503
"@dwilliams1210 quite windy here this morning, hoping you have a blessed Sunday",2022-11-27T15:56:43.000Z,en,1596895804505165825,['1596895804505165825'],15971503
@softtail65 https://t.co/b7owWYMQYD,2022-11-27T15:53:40.000Z,qme,1596895037581033473,['1596895037581033473'],15971503
"RT @dbaerwald1: If Warnock wins, that gives Senate leadership the ability to prevent Manchin and Sinema from acting as a mini-voting bloc.…",2022-11-27T15:51:41.000Z,en,1596894540476010496,['1596894540476010496'],15971503
"@NoFilterAnjali @CallSignSiren Dad used to love peanut M&amp;Ms, but we didn't get any until e opened the bag, doled them out.  So...  I learned to cut a tiny slit along the seam and ferret out candies before they officially opened; sometimes a one pound bag would have around 13 oz. of M&amp;Ms.... spooky!",2022-11-27T15:27:38.000Z,en,1596888484555685890,['1596888484555685890'],15971503
