text,edit_history_tweet_ids,author_id,created_at,id,lang
@BandQ https://t.co/Bgz8Ivw9ww,['1597013650723680256'],337971443,2022-11-27T23:45:00.000Z,1597013650723680256,qme
@BandQ The elf tried to decorated the tree for us with my back of gift bows https://t.co/jQn80g3fBi,['1597013106177155072'],337971443,2022-11-27T23:42:50.000Z,1597013106177155072,en
"@Irenegilmour  have you picked wallpaper yet!
#wallpaper #decorating  #newhome #home",['1597011800259977216'],337971443,2022-11-27T23:37:38.000Z,1597011800259977216,en
"RT @SaversHB: We're giving you the chance to #WIN a year's supply of Huggies and a GIANT Andrex puppy plush!🐕

To enter simply RT &amp; FOLLOW…",['1597011528196456448'],337971443,2022-11-27T23:36:34.000Z,1597011528196456448,en
"RT @RTCRADIOUK: #WIN AN #APPLE #IPAD 2022 256GB 5G SILVER

To enter simply #FOLLOWUS and #LIKE #SHARE this post!
(You MUST complete the abo…",['1597011458600337408'],337971443,2022-11-27T23:36:17.000Z,1597011458600337408,en
"RT @MelTBessent: 🎄🎁✨ CHRISTMAS BOOK GIVEAWAY!!✨🎁🎄

To be in with the chance of winning these signed, sprayed edge editions of The Christmas…",['1597011377175990274'],337971443,2022-11-27T23:35:58.000Z,1597011377175990274,en
"RT @ViperBooks: We've got another exciting #HistoryWritersDay22 #competition for you! 

We're giving away a copy of the @HistoriaHWA Crown…",['1597011326446243840'],337971443,2022-11-27T23:35:45.000Z,1597011326446243840,en
"RT @TheRangeUK: 🎁 BIG XMAS GIVEAWAY 🎁

😍👉 Enter now to #WIN a Christmas Gifting Bundle: 

1. Like this
2. Retweet this
3. Follow us

🛒 http…",['1597011291562192897'],337971443,2022-11-27T23:35:37.000Z,1597011291562192897,en
@blackcircles Driving home for Christmas,['1597011251984752640'],337971443,2022-11-27T23:35:28.000Z,1597011251984752640,en
@cloud10beauty @Irenegilmour,['1597011075110965248'],337971443,2022-11-27T23:34:45.000Z,1597011075110965248,qam
"RT @cloud10beauty: ❤️WIN❤️ We're still celebratin' the Black Friday sale buzz, and we wanna treat one lucky follower to ALL of these amazin…",['1597011043230048258'],337971443,2022-11-27T23:34:38.000Z,1597011043230048258,en
@PostcodeLottery Winter jacket and boots,['1597010868340154368'],337971443,2022-11-27T23:33:56.000Z,1597010868340154368,en
"RT @PostcodeLottery: WIN a £200 M&amp;S voucher in our prize draw!

Cover the last of your Christmas shopping, take your loved ones on a shoppi…",['1597010709895782400'],337971443,2022-11-27T23:33:18.000Z,1597010709895782400,en
@protectyrbubble #BubblesHere1,['1597010420690141184'],337971443,2022-11-27T23:32:09.000Z,1597010420690141184,qme
"RT @protectyrbubble: 💸 November #PrizeDraw - Day 1
Bubble’s here to help! For a chance to #WIN £250
 
✅ Reply with hashtag #BubblesHere1
✅…",['1597010316323614724'],337971443,2022-11-27T23:31:45.000Z,1597010316323614724,en
