edit_history_tweet_ids,lang,created_at,author_id,id,text
['1596974184953163776'],en,2022-11-27T21:08:10.000Z,766540285220298752,1596974184953163776,@MrRayNewman Rifles are percussion so possibly for drill purposes only. Need to flip it as the lock on the rifles are on the wrong side; sorry to be picky 😉
['1596971371657326592'],en,2022-11-27T20:56:59.000Z,766540285220298752,1596971371657326592,@johnredwood Why has this government given countless millions to someone they met in the pub for goods that are unusable?
['1596969326015549441'],cy,2022-11-27T20:48:52.000Z,766540285220298752,1596969326015549441,@christo34036850 Cymraeg
['1596967518203437056'],en,2022-11-27T20:41:41.000Z,766540285220298752,1596967518203437056,"@christo34036850 Clothes horse for breeding and perpetuating the myth that one human is 'royal' and the rest are not; please define what make one 'royal' for me.
It's all BS and time it was consigned to history where it belongs."
['1596964784578383876'],en,2022-11-27T20:30:49.000Z,766540285220298752,1596964784578383876,"@RachelReevesMP and add ... and we will prosecute, punish and recover all of the cash stolen from the UK population'  .. as likely to happen as a return to the EU. Get elected and it will be the same old same old.
I despair of Parliament in its entirety bring on PR or we're doomed forever"
['1596961541542510593'],en,2022-11-27T20:17:56.000Z,766540285220298752,1596961541542510593,@RevRichardColes When can we see yours taking on bears? Asking for a plebian friend who likes to see a tussle in the arena 😉
['1596955225142996994'],en,2022-11-27T19:52:50.000Z,766540285220298752,1596955225142996994,@Lord_Sugar WW2 Mainly fighter RAAF and USAF https://t.co/ILUbTMyYD9
['1596953541192470528'],en,2022-11-27T19:46:08.000Z,766540285220298752,1596953541192470528,"@Tudur Shut down 'cocks PR company trolling manipulation of the voting system &amp; see what happens. 
You're such a bunch of lightweights you're being played - like the rest of the country. Your 'programme' is now part of the Tory PR machine, knighthoods will follow no doubt @imacelebrity"
['1596943426909769728'],en,2022-11-27T19:05:57.000Z,766540285220298752,1596943426909769728,@mrsfairylights @juliansheasport @Otto_English 1% of the winnings donated then .. pocket the rest
['1596942988503941126'],en,2022-11-27T19:04:12.000Z,766540285220298752,1596942988503941126,@Chrissie_london @BlokeOnWheels Definitely a jaunty little ditty 👍
['1596932737956737024'],en,2022-11-27T18:23:28.000Z,766540285220298752,1596932737956737024,@BlokeOnWheels @sharron_honey @LeeroyWildman Shame ... just about to cook some 👍
['1596931322639192065'],en,2022-11-27T18:17:51.000Z,766540285220298752,1596931322639192065,@Dr_Dimitra_Fimi I think it's called 'being owned'! You need to re-assert your dominance as the Alpha Feline 😉🤣🐈🐈
['1596927774039556096'],en,2022-11-27T18:03:45.000Z,766540285220298752,1596927774039556096,@SoVeryBritish Pretty much Christmas adverts then; gets my vote 👍
['1596915138212564992'],en,2022-11-27T17:13:32.000Z,766540285220298752,1596915138212564992,@HM79Gib Obvs! https://t.co/46o9zDimk2
['1596914205462261762'],qme,2022-11-27T17:09:50.000Z,766540285220298752,1596914205462261762,@HM79Gib https://t.co/w5WlmFBlO0
['1596913587544813568'],en,2022-11-27T17:07:23.000Z,766540285220298752,1596913587544813568,@RickyDHale Tory Party HQ directive item 1: 'Rules are for little people'
['1596913037700567042'],en,2022-11-27T17:05:12.000Z,766540285220298752,1596913037700567042,"@militaryhistori It has a car embedded in it? 😉

I'm guessing the regnal adjustment / hacking about? 🤔👍"
['1596911373132652544'],en,2022-11-27T16:58:35.000Z,766540285220298752,1596911373132652544,"@CatRees6 Yeah, fine .. i don't have far to fall 😉"
['1596898400213016576'],qme,2022-11-27T16:07:02.000Z,766540285220298752,1596898400213016576,@Raksha_Digs https://t.co/tTuQdx0C94
['1596897255570960384'],en,2022-11-27T16:02:29.000Z,766540285220298752,1596897255570960384,@BladeoftheS Just throw yourself on the Parish; the workhouses will be back in full operation by then at this rate .. outsourced of course
['1596896856357089281'],en,2022-11-27T16:00:54.000Z,766540285220298752,1596896856357089281,"@Raksha_Digs Yeah, but the clue as to whether one should take notice is in the last four letters"
['1596893949113012224'],en,2022-11-27T15:49:20.000Z,766540285220298752,1596893949113012224,"@prodnose @ITV A dying format; selection was deliberate - and it worked, huge everyday TV / newspaper coverage plus vast amounts of social media drivel; next series commissioned ergo, 'RESULT'! A &amp; D ... kerching £££££ keep the awards coming 🤬🤢🤮"
['1596868849571622912'],en,2022-11-27T14:09:36.000Z,766540285220298752,1596868849571622912,"4 years of uni, 20 years of Uni Rifle coaching &amp; pub socialising but this weekend it eventually happened - face down in the gutter outside of main building! 
OK, clarification. Was daytime, no alcohol was involved &amp; I was laid low by a slippery tree root; achy impact bits today😣"
['1596642672709885952'],en,2022-11-26T23:10:52.000Z,766540285220298752,1596642672709885952,@mabehr @tlecaque @DethVeggie The losing Welsh Rugby Team today will be delighted to hear that
['1596583796354203653'],zxx,2022-11-26T19:16:54.000Z,766540285220298752,1596583796354203653,https://t.co/76WLoMozGp
['1596581261786886144'],en,2022-11-26T19:06:50.000Z,766540285220298752,1596581261786886144,Second theatre trip of the week. Tonight we will be mainly with 'Spike' .. and away from the nightmare that is Cardiff roads in the pouring rain and after an international https://t.co/vaLBvPmwuo
['1596520515660832771'],en,2022-11-26T15:05:27.000Z,766540285220298752,1596520515660832771,"@GabeMoshenska 'Hello, Who? 
What you selling .. never heard of you and how did you get this ex directory number'"
['1596519277712257025'],en,2022-11-26T15:00:32.000Z,766540285220298752,1596519277712257025,"@Parody_PM A poor country to play 'economics' bingo with? 
Boris Johnson / Liz Truss punch bag?
A large aerosol of 'Empathy &amp; Care' by Rishi .. for when you feel you might like to smell like you give a shit?"
['1596273568043638786'],und,2022-11-25T22:44:10.000Z,766540285220298752,1596273568043638786,@BritishComedy YAY!
['1596237328003072000'],qme,2022-11-25T20:20:10.000Z,766540285220298752,1596237328003072000,@RichardJMurphy https://t.co/dQ5ywVHcgw
['1596223422732075008'],en,2022-11-25T19:24:55.000Z,766540285220298752,1596223422732075008,"@RevRichardColes Every time the authorities ban or suppress visual or vocal expression, especially anti rainbow anything, they are actually pushing it up the media agenda pretty much everywhere .. even if it's negatively. 
It's highlighting their stupidity and bigotry so crack on then, ban away👍"
['1596221066518867968'],en,2022-11-25T19:15:33.000Z,766540285220298752,1596221066518867968,@RevRichardColes ...and still put a few past engerland
['1596198938301693956'],en,2022-11-25T17:47:37.000Z,766540285220298752,1596198938301693956,"@HenryMullen500 @darrengrimes_ Nope, @DarrenGrimes is still posting"
['1596198330723352579'],qme,2022-11-25T17:45:12.000Z,766540285220298752,1596198330723352579,@Calthalas https://t.co/DqCBo90YuR
['1596198054138454016'],qme,2022-11-25T17:44:06.000Z,766540285220298752,1596198054138454016,@Calthalas https://t.co/Aq05e3vOvi
['1596168340325949442'],en,2022-11-25T15:46:02.000Z,766540285220298752,1596168340325949442,"@fakehistoryhunt Agh, shit, not again; just leave it Will, you Bastard, we're not worth it ok? Put the adze down and step away! 😱😉😂"
['1596158321656221698'],en,2022-11-25T15:06:13.000Z,766540285220298752,1596158321656221698,"@cswhlosm @PoliticsJOE_UK Other than he would have to be part of a political party which, through a GE, established a majority in the H o P, was then elected their leader &amp; thus became PM. 
Any coalition Gov is not going to call in a total outsider to 'rule' over them; power will always be kept 'in house'"
['1596132539126943744'],en,2022-11-25T13:23:46.000Z,766540285220298752,1596132539126943744,"And now, THIS week's read 📚 👍 https://t.co/DrZDdyu5Ic"
['1596053404736016388'],en,2022-11-25T08:09:19.000Z,766540285220298752,1596053404736016388,@eloeeze Filmed mostly in Spain; local 'extras'
['1595914521432186880'],en,2022-11-24T22:57:27.000Z,766540285220298752,1595914521432186880,@danielgoyal Offshore
